est,sd,race,trial,case
1.0688078118950446,0.9441488324373847,6,35,1
NA,NA,1,36,1
2.7565090287398784,1.8834285766670842,2,36,1
NA,NA,3,36,1
0.7749330513699286,0.9051941847908722,4,36,1
1.499980572940542,0.605349918818513,5,36,1
1.7831212323586016,1.4049933435920816,6,36,1
NA,NA,1,37,1
3.716664963667142,1.7560200315322525,2,37,1
1.0374880666848911,2.6380028422729085,3,37,1
2.6408136868665397,1.019719732910177,4,37,1
-0.006433784942202259,0.7394552931456388,5,37,1
1.3297381373082375,1.021471033286272,6,37,1
3.603484772569994,2.5536111324148036,1,38,1
1.4256056533859889,1.0321639917532353,2,38,1
NA,NA,3,38,1
0.2990316797351369,0.5804620523903351,4,38,1
1.7653858619407323,0.8311343609109697,5,38,1
1.9311707327441185,0.8322967175933035,6,38,1
NA,NA,1,39,1
0.28907453333949373,3.02728776282494,2,39,1
NA,NA,3,39,1
2.092064549576458,0.7441651959712715,4,39,1
1.051119604682575,0.7751130208197176,5,39,1
-0.6475527895454074,2.2884560535787637,6,39,1
2.060862465503491,1.5357191625258217,1,4,1
2.3771805319771744,2.286966661210092,2,4,1
NA,NA,3,4,1
1.1912672532967585,0.8457796260480698,4,4,1
1.3773374747211369,0.9913040745306,5,4,1
2.8949215966041586,1.1051574704694191,6,4,1
NA,NA,1,40,1
-1.9769159073347942,1.2717549488745388,2,40,1
NA,NA,3,40,1
0.8970410118111483,0.8305736791895656,4,40,1
1.8827521980626134,0.796158928975008,5,40,1
-0.5196337256727592,0.9793669420187062,6,40,1
1.6805983797999837,2.6399903499394055,1,41,1
0.7312095184773745,1.4551494016362678,2,41,1
NA,NA,3,41,1
0.8071787434199242,1.1459604670322983,4,41,1
2.5141753409969434,0.98036131676873,5,41,1
0.6116082112111623,0.9007301683069964,6,41,1
0.4976283317038721,1.3654546397575622,1,42,1
5.285537759247818,2.0182733953075127,2,42,1
NA,NA,3,42,1
0.7536272784713272,0.8306369076491749,4,42,1
0.47875136706914523,0.7146059909224272,5,42,1
2.728241376650851,0.9855355325365956,6,42,1
2.550218131725563,2.0867841585479097,1,43,1
0.7120007649854012,1.6446430326313715,2,43,1
NA,NA,3,43,1
2.4501680629298543,0.8488297865703365,4,43,1
1.2346731637163137,0.9282834657930504,5,43,1
1.7317918471566012,1.1646703070038231,6,43,1
-0.37125357894330024,2.3349338709803478,1,44,1
3.7068732807865024,2.4273355000664854,2,44,1
-5.619305995431387,3.860321345230149,3,44,1
0.9735702884235566,0.8829687569038417,4,44,1
0.5626895145704673,0.6922554317028562,5,44,1
0.922817076083295,0.9793026399813607,6,44,1
NA,NA,1,45,1
1.9852420173164966,1.440075742742571,2,45,1
NA,NA,3,45,1
0.5428361292543586,0.7535335374337682,4,45,1
2.207692282496145,1.0857804637554531,5,45,1
0.655983196778037,0.6482781591477184,6,45,1
-0.3212381272823617,1.4095793107542463,1,46,1
3.694005702076092,1.9693875862352388,2,46,1
0.08958779655385474,2.8166975465104693,3,46,1
1.450785572210628,0.8795433946275673,4,46,1
0.8242596494905845,0.5853600443577145,5,46,1
1.9295261859937893,1.0558189674887217,6,46,1
NA,NA,1,47,1
1.8477907515993897,1.3198461847628802,2,47,1
NA,NA,3,47,1
1.9068707631685218,0.7885023805994249,4,47,1
1.503588963668725,0.7846480264807845,5,47,1
1.5578019906741103,1.0911852739816794,6,47,1
1.3389869194646868,2.3719999371712066,1,48,1
0.506226266444268,1.5638995188202154,2,48,1
NA,NA,3,48,1
1.8375731181347135,1.1179620715246623,4,48,1
1.681935997469222,0.8087008006212637,5,48,1
0.4607319089265056,1.1101849042670728,6,48,1
0.732828839346972,1.899490174055931,1,49,1
1.946191090130097,1.55696653256169,2,49,1
NA,NA,3,49,1
1.0133419709161804,0.9241612330187836,4,49,1
3.332892730448739,1.0192732641236246,5,49,1
1.1992172671091854,0.9543715996221853,6,49,1
2.506089893801577,2.1262361354599286,1,5,1
1.3241391761517338,2.0752017759787713,2,5,1
-1.3786090904678674,2.135571615859732,3,5,1
1.7864922522675422,0.8999176431486056,4,5,1
1.5477184827194814,0.7075917789540056,5,5,1
2.1252433367551955,1.3255903644824127,6,5,1
NA,NA,1,50,1
2.6577787803889996,1.7755687303466274,2,50,1
9.124805329729599,3.7019834728322083,3,50,1
1.2173881043337613,0.8531802445836324,4,50,1
1.1811405590009434,0.7913371432624405,5,50,1
2.656218611098605,1.2183803325468434,6,50,1
-1.8241808277232703,2.4615608501192,1,51,1
0.8242396308179458,1.496469347467795,2,51,1
0.1832851648642242,1.7030036021915262,3,51,1
4.118057678340506,1.0690209783341265,4,51,1
2.564290127783856,0.8158594345603327,5,51,1
-0.3358792646143165,0.9463028848790869,6,51,1
-0.051352686437511785,3.1551253881610166,1,52,1
3.062315513371499,2.0147725939688814,2,52,1
NA,NA,3,52,1
-0.6256307317674445,0.9284439753576161,4,52,1
0.7806047867838135,0.6063735149162577,5,52,1
2.559695475135864,1.9749594658448204,6,52,1
1.8274670303432712,2.01695772051401,1,53,1
2.8675821930386727,2.2806454143474877,2,53,1
NA,NA,3,53,1
0.555574217266571,0.9234873663112876,4,53,1
1.3957011651492905,0.8486319866195032,5,53,1
2.2123424821804267,1.2567898470676127,6,53,1
NA,NA,1,54,1
2.0752127875384785,2.7330303504150555,2,54,1
NA,NA,3,54,1
0.6881829964616406,0.7494636536199942,4,54,1
0.5840338138725021,0.8142413925259921,5,54,1
1.5867916809587994,1.5901731586632126,6,54,1
-1.169134785967777,2.98217227902664,1,55,1
2.4190031185907044,4.058393536143618,2,55,1
NA,NA,3,55,1
0.5186280406180672,0.7123325208588208,4,55,1
1.0551185797817886,0.6095863513629814,5,55,1
1.7044622730572203,1.4127961390624606,6,55,1
1.0041668622161901,1.8535781743175832,1,56,1
0.014684679652511967,1.1526931732684247,2,56,1
NA,NA,3,56,1
2.0731190100368604,0.9532889330923071,4,56,1
0.566273445914244,0.9147084443924779,5,56,1
0.8738216319820546,1.0228647481945838,6,56,1
3.1005009618087813,4.065410509566194,1,57,1
0.8869292411210532,1.2685037657868836,2,57,1
NA,NA,3,57,1
1.1146380219063832,1.141281188263661,4,57,1
1.0422212267761113,0.8487346929901259,5,57,1
1.3111323913455468,1.186822467549562,6,57,1
NA,NA,1,58,1
0.41134635596512936,1.540585589086962,2,58,1
NA,NA,3,58,1
1.6877443367079608,0.7831864872671316,4,58,1
-0.05645014774934021,0.6822343500037866,5,58,1
0.49570797049902016,1.1174018098346057,6,58,1
0.7930183692196007,1.7964724764045203,1,59,1
-0.7340345676844504,1.6157258623403878,2,59,1
NA,NA,3,59,1
0.2660628160534735,0.6869239354212813,4,59,1
1.5759035645467723,0.9164760855469828,5,59,1
0.5281055537080599,1.2901404746695015,6,59,1
-1.5395875919060886,4.706148176249333,1,6,1
3.096139893259378,1.8641213766757272,2,6,1
NA,NA,3,6,1
1.3546945565631405,1.0234041392182789,4,6,1
2.6085573405095794,0.867920676074287,5,6,1
3.1733831961830297,1.391711261649711,6,6,1
NA,NA,1,60,1
0.7639666177330717,1.2227642897457343,2,60,1
-0.04204291095879448,2.112599876681619,3,60,1
0.3058509309193478,0.788551333194228,4,60,1
1.2840186640195128,0.698826520074006,5,60,1
0.5720797117867056,0.9236775080656422,6,60,1
0.025801914067051346,3.1946738583279872,1,61,1
0.3274882898308302,1.3486674755344146,2,61,1
0.33482306299078246,0.9465170566594511,3,61,1
0.10765907436945121,0.4244067531349324,4,61,1
1.8099475645451948,0.8051259447910672,5,61,1
0.8418976433620076,0.9688621611738488,6,61,1
NA,NA,1,62,1
2.4703307382003734,3.212520723440059,2,62,1
NA,NA,3,62,1
0.5353809953084125,0.8183932235314517,4,62,1
1.8269830005927528,1.145812230872919,5,62,1
0.8280711507589766,0.8699533625312201,6,62,1
2.933059755018011,4.153391181034322,1,63,1
1.547964746233414,2.5940644630639422,2,63,1
0.9106209274454011,1.5021411125398036,3,63,1
3.200611998185491,1.319987021600325,4,63,1
0.35044232493966865,0.7481916874378847,5,63,1
4.6568265741675114,1.7853000501772698,6,63,1
NA,NA,1,64,1
-0.09217598794375892,0.7869866639643532,2,64,1
1.87646476975008,6.246257154719866,3,64,1
2.4836871203231428,1.0757371613522935,4,64,1
0.5425134844460482,0.6883375671318448,5,64,1
0.17482451461951598,1.009209987766936,6,64,1
NA,NA,1,65,1
-0.018173546074945257,0.9293100901262665,2,65,1
1.3398945048790538,1.8047862256289908,3,65,1
0.7586453828252817,0.6264867224835675,4,65,1
2.2204878278254445,1.0123805084570188,5,65,1
0.8920990494572281,0.9517882485627319,6,65,1
1.1385316861728612,0.8838073983107623,1,66,1
2.8329597369601514,1.8216933778234747,2,66,1
NA,NA,3,66,1
0.2653262831665999,0.7787769762021093,4,66,1
-0.11857973758514762,0.6536508921613329,5,66,1
3.3031704270254365,1.4412586910740401,6,66,1
-0.25504850654585454,2.0828233042799553,1,67,1
-0.01014261679119155,2.6498918755076364,2,67,1
NA,NA,3,67,1
0.9606500776662257,0.6690551074705772,4,67,1
0.6023210233114633,0.6190367052130533,5,67,1
-0.1216807059483278,1.2654172749162154,6,67,1
0.7800639982556787,1.9865701654794805,1,68,1
1.6185363486961535,1.7763666693369933,2,68,1
NA,NA,3,68,1
1.4714278048261418,0.8240086998519998,4,68,1
1.7359470042809124,1.0736570836403594,5,68,1
0.8801523651193763,1.001203566761302,6,68,1
0.11664790328530757,1.703346756345799,1,69,1
2.705038854940569,1.3870724523280702,2,69,1
0.9452672241304774,1.9798638267015816,3,69,1
0.3545912448662185,0.9383939239166355,4,69,1
1.5746023592477556,0.8219711080869219,5,69,1
2.4163775096842257,1.1004922639561592,6,69,1
-0.12431270257907912,0.9500177931619743,1,7,1
0.35632792998652363,0.8782363734825603,2,7,1
NA,NA,3,7,1
1.3909242969881008,1.4944993959733628,4,7,1
1.0732978429491256,0.8133794343330271,5,7,1
0.19895200344464303,0.7390525239560588,6,7,1
NA,NA,1,70,1
-0.207724286317573,1.6047231101247588,2,70,1
NA,NA,3,70,1
0.23862947402067425,0.7936630172327578,4,70,1
1.1232714491780422,0.7639889219232368,5,70,1
1.8268733470774208,1.2906284871961893,6,70,1
0.2744239082578419,2.3331036905059355,1,71,1
3.1757661207193024,1.9514465159459935,2,71,1
1.0634505813318436,1.6586926905183097,3,71,1
3.81062667257494,0.9902175659991679,4,71,1
1.2543828488201014,0.6253647211761703,5,71,1
3.4553055592447643,1.1092448372070667,6,71,1
NA,NA,1,72,1
0.7603782919556021,1.2081786814328122,2,72,1
NA,NA,3,72,1
-0.10106014538805663,0.9519073066287413,4,72,1
2.259147485154587,0.8067001327919358,5,72,1
1.4816501848095314,1.2031927277814467,6,72,1
3.2094737046371726,2.6667323448266145,1,73,1
0.30807936256578294,1.2797095681928643,2,73,1
-0.25965852856607974,1.7778775010655088,3,73,1
0.8300662992683008,0.7753845065641785,4,73,1
0.994347706864664,0.7713070002489185,5,73,1
0.570899802410485,0.9270063551212145,6,73,1
2.3841991058324252,2.383673325960487,1,74,1
0.12695246946696148,2.025474738590644,2,74,1
NA,NA,3,74,1
2.7682092540335486,1.1566672978224333,4,74,1
0.6270747353001729,1.030923970479706,5,74,1
2.677499883521607,1.4116660526393312,6,74,1
NA,NA,1,75,1
-0.146486293223961,1.180525450188976,2,75,1
NA,NA,3,75,1
0.8633241752380219,0.8941938526356887,4,75,1
4.742953172993943,1.0653515742008732,5,75,1
0.5162965255445573,1.137597189041322,6,75,1
0.45367164330757515,3.746313140208336,1,76,1
1.5211763647338366,2.4729499654459763,2,76,1
0.8299273464472425,2.456569934515591,3,76,1
1.4138942241510497,0.8119796588190459,4,76,1
2.049895873579199,0.9256599166930812,5,76,1
1.7828855436431028,1.3000100898442712,6,76,1
0.812990970542872,3.617082325849396,1,77,1
0.7493181263236877,3.0584581931520565,2,77,1
NA,NA,3,77,1
-0.5091916942213932,0.8374153092709421,4,77,1
1.8404934709890535,0.9027071917341782,5,77,1
1.231428439074889,1.881359484061866,6,77,1
2.4967874717788945,2.9698940050804663,1,78,1
-3.647857398481242,3.8023825887844245,2,78,1
-0.9389613625480372,3.564766164031107,3,78,1
0.24932288087631438,0.7234111592920541,4,78,1
0.793063235598642,0.7772146791179642,5,78,1
0.06133639181850481,1.075376148159008,6,78,1
-0.2360411131174489,3.029330339448656,1,79,1
0.875469182498005,1.3942809228384978,2,79,1
-1.8648111796867908,6.353871192808761,3,79,1
0.8097419934713441,0.8415492002585897,4,79,1
0.2142119846998014,0.7444440558465252,5,79,1
1.1800948952526014,1.0636823582991348,6,79,1
0.6668159050950493,1.3797801977372923,1,8,1
0.13404329782302948,1.198418990609445,2,8,1
NA,NA,3,8,1
-0.3029814040765637,0.7767675957222554,4,8,1
2.6234048143554007,0.8068694863085543,5,8,1
0.9188859630126069,1.0836097580603807,6,8,1
-0.20989375623944895,2.521739586981928,1,80,1
0.43981902917735205,1.0951821180289467,2,80,1
-0.017521813669006736,1.4747405577291501,3,80,1
1.4664821994512582,0.8720902302821746,4,80,1
1.339159669652382,0.7143753134341126,5,80,1
0.04468110479758014,0.7531256480600675,6,80,1
NA,NA,1,81,1
1.1427790908911248,1.451299642319473,2,81,1
NA,NA,3,81,1
0.8381054930195466,0.7995480847895575,4,81,1
2.882500359552494,1.0349205683366705,5,81,1
1.145908200834294,0.9281134106542382,6,81,1
0.23486570684265473,3.6150002564744086,1,82,1
0.291222772285324,1.9229904021538868,2,82,1
NA,NA,3,82,1
1.6233157420555622,0.878957018462926,4,82,1
1.4517317432904342,1.7698554538302669,5,82,1
1.1087353938351452,1.0199792453504317,6,82,1
-2.050617239945309,1.645913706350179,1,83,1
2.9782649928529272,2.037958690330311,2,83,1
NA,NA,3,83,1
1.9532028707773492,1.038967997558383,4,83,1
1.769456586945298,0.8191638991200091,5,83,1
-0.5235297944539186,0.9252777417290692,6,83,1
0.14297923823244885,1.984915331504778,1,84,1
2.523756530480928,2.855124727261462,2,84,1
NA,NA,3,84,1
-0.44394101764144267,0.8284003592807503,4,84,1
1.5492812747661304,0.7597845934470276,5,84,1
2.8089094545112827,1.1756567370791402,6,84,1
-2.2768223312549365,2.0516570110247296,1,85,1
2.567666363284291,2.080873081778289,2,85,1
NA,NA,3,85,1
1.198687376969854,0.8084957398027511,4,85,1
1.2929774263831577,0.8979798863116889,5,85,1
0.5545934337894369,0.9519277219554808,6,85,1
NA,NA,1,86,1
1.992870058677509,2.2183791941584863,2,86,1
-0.1622331653214807,1.8566123165731314,3,86,1
2.5662417890057645,1.0746285936056184,4,86,1
1.9196298194027568,0.792698054315639,5,86,1
1.1304377343793033,1.0580213066032134,6,86,1
2.097702106649627,2.266755385957511,1,87,1
1.132193489238868,2.438956070692978,2,87,1
0.4361788407061584,2.8751302269538184,3,87,1
1.8410472627500352,0.7520474940818063,4,87,1
0.5738080068631373,1.2011788487597057,5,87,1
0.7268961628063089,1.345033123882936,6,87,1
NA,NA,1,88,1
1.5182510706155319,3.9906565807469785,2,88,1
NA,NA,3,88,1
0.3817307828152634,0.7372708688614291,4,88,1
0.590319424598023,0.6097616911873344,5,88,1
1.0810472647985594,0.9873770166993169,6,88,1
0.8611582191575318,0.8732071583440801,1,89,1
0.33285251638324764,1.8020591055986033,2,89,1
0.7556406868616987,3.1429266908008926,3,89,1
1.6068410580151657,0.9575957614643904,4,89,1
1.7077026017714838,0.7299368520589359,5,89,1
2.209661374367233,1.3186741894158813,6,89,1
-0.029287771201876645,2.3020759984439563,1,9,1
1.209745814583032,3.3837922983100484,2,9,1
NA,NA,3,9,1
0.9227379970748819,0.8530593401148513,4,9,1
1.7619418908272109,1.0336002036508034,5,9,1
2.3887127827333536,1.1469859214068923,6,9,1
-0.05645455199036409,1.3211294871780248,1,90,1
2.6192147722845713,2.6419656143680643,2,90,1
0.1824093963253235,0.7243059681181865,3,90,1
0.214604064806041,0.9005004223183374,4,90,1
0.8252528501185279,0.7823657536152492,5,90,1
1.1100191189840256,0.72416465865902,6,90,1
-0.23070273064338576,2.7872185406752816,1,91,1
-0.7472447126378396,1.3984663989076447,2,91,1
NA,NA,3,91,1
-0.3721833499412446,0.6171285287541244,4,91,1
-0.26364837296856614,0.5824915605529157,5,91,1
0.28327448693288027,1.0147665754886153,6,91,1
NA,NA,1,92,1
1.1784276592509464,1.4009430763413486,2,92,1
1.498321529640804,4.352335589546615,3,92,1
-0.29252068232747064,0.7338480826488162,4,92,1
1.0025694913353904,0.898054284841532,5,92,1
1.1676081220427958,1.0486039362685542,6,92,1
-0.7407568946055472,4.5153781979639644,1,93,1
2.953549633238253,1.4799099986933413,2,93,1
NA,NA,3,93,1
1.6442350892363504,0.8085560336411121,4,93,1
1.0123446450492692,0.7468881490947052,5,93,1
0.039814011476148714,0.9873956928534835,6,93,1
NA,NA,1,94,1
1.712891071549262,1.9802450483634695,2,94,1
0.22208413727949106,3.1353165884132075,3,94,1
1.304193429816216,2.4039974671212145,4,94,1
1.546358232159748,0.7944889243684503,5,94,1
1.1531624987633315,1.2184641148076372,6,94,1
NA,NA,1,95,1
1.1576942779977784,0.8700213336736762,2,95,1
1.4561778737212032,2.169420202421898,3,95,1
0.945287097832952,0.7267695190744546,4,95,1
1.5792052773049634,0.778658085417044,5,95,1
2.4056915937006575,1.0592947945662736,6,95,1
1.7651321065836325,1.9527645036158157,1,96,1
-0.011321470758723251,1.9186650282496283,2,96,1
NA,NA,3,96,1
0.10758080165129447,0.8869839995707057,4,96,1
2.237378715340143,0.926819420310876,5,96,1
1.106594236565066,1.1129567500782922,6,96,1
NA,NA,1,97,1
0.8187995398286558,1.6002175466063522,2,97,1
-0.6831557297834063,1.982838979786157,3,97,1
2.1953488549392723,1.0028588896288142,4,97,1
1.020714493053326,0.8595293487442665,5,97,1
0.8631050072598381,1.2530642959604787,6,97,1
0.1435871862233089,1.3409343941094969,1,98,1
0.9791516303967922,1.6355376897135385,2,98,1
NA,NA,3,98,1
1.0960630094291064,0.8360115224882795,4,98,1
1.721461850101666,0.817699034761253,5,98,1
1.0654689778123982,1.0051311305351638,6,98,1
NA,NA,1,99,1
1.1443045283429782,2.15673198112665,2,99,1
NA,NA,3,99,1
0.5504060615028377,0.83066597259372,4,99,1
2.7265181782527965,1.0064458900321578,5,99,1
1.5669089414269335,1.5017360860102527,6,99,1
NA,NA,1,101,2
-2.254838230395585,6.083769315816314,2,101,2
NA,NA,3,101,2
-0.08878204468043904,1.2056417754002646,4,101,2
0.025065679893961246,0.7480956740554794,5,101,2
0.6366117513087959,1.1398516996180346,6,101,2
1.8642702945814973,1.898287107821217,1,102,2
1.5087432204165914,1.5966480207354543,2,102,2
NA,NA,3,102,2
0.9006539177957769,0.6822157936410016,4,102,2
1.74559411262664,0.772934726721756,5,102,2
1.4489520617256741,1.0688869049046932,6,102,2
NA,NA,1,103,2
4.720482393809455,3.5340639681110484,2,103,2
3.335239286834861,2.7275025786987412,3,103,2
0.0752353992537027,0.9424528164993629,4,103,2
2.3821866157121905,0.8792460326915797,5,103,2
4.4438551070113705,1.2826688769444843,6,103,2
2.2806958912397253,1.9342181318688256,1,104,2
0.945482065116543,3.318142942040681,2,104,2
-0.7813486400803722,2.292728153332864,3,104,2
0.35287835481228225,0.6747454579568526,4,104,2
1.8145506967363212,0.8478624480222636,5,104,2
1.6004971864692914,1.4838317337974019,6,104,2
0.19384723284028516,1.3623716896103593,1,105,2
0.3701657343375433,2.7110342515545565,2,105,2
0.7737807825057645,1.857414144429376,3,105,2
2.4163800755737777,1.064715161833995,4,105,2
0.3116076630022939,0.6219750521364221,5,105,2
3.5790420002313015,1.4515072573811396,6,105,2
-0.5478436857839499,1.3530401898162696,1,106,2
3.7558557057168525,1.0643871229268163,2,106,2
NA,NA,3,106,2
1.935259541562323,0.8894531071510114,4,106,2
2.734902192829158,1.0317795996746755,5,106,2
1.8556933978321934,1.079499744269812,6,106,2
NA,NA,1,107,2
