z1,z2,est,sd,trial,case
Hg,Sb,0.37205325364552655,0.41454500874451833,106,2
Hg,Sn,0.06062095764181219,0.2027260777776301,106,2
Ni,Tl,-0.4309468840036184,0.3304034918866541,106,2
Ni,Pb,-9.87488130771652e-4,0.15065949879168988,106,2
Ni,Mo,0.22170750647818505,0.18748001865810832,106,2
Ni,Sb,-0.11139275278693984,0.5188935897242685,106,2
Ni,Sn,0.4661128199144864,0.2670602970146524,106,2
Tl,Pb,-0.02418740723723189,0.120533212078644,106,2
Tl,Mo,-0.10540765913493688,0.15898766043743084,106,2
Tl,Sb,-0.31660644221143786,0.4954157554893692,106,2
Tl,Sn,0.2297646392047481,0.23749598937868244,106,2
Pb,Mo,-0.00907268849871867,0.05524549888488891,106,2
Pb,Sb,0.01422363217762123,0.26922340276723977,106,2
Pb,Sn,-0.01807200236486261,0.08958062849832818,106,2
Mo,Sb,-0.13389641236187755,0.2952977544587623,106,2
Mo,Sn,-0.00136421371423445,0.12005714623266028,106,2
Sb,Sn,0.2217160761375796,0.3907572519832306,106,2
As,Cd,-9.732509069859674e-4,0.07184955497813023,107,2
As,Co,0.02508723157066095,0.06880112266045342,107,2
As,Hg,0.03619967821651038,0.11715705022206492,107,2
As,Ni,0.11783221687844492,0.1413747434688067,107,2
As,Tl,-0.01162874904211142,0.13770605565916758,107,2
As,Pb,-0.002639051524564,0.06806153500969105,107,2
As,Mo,0.0189571960020376,0.05534191287232198,107,2
As,Sb,0.07687919070583549,0.2510655159852444,107,2
As,Sn,-0.05416970195454995,0.12582004787664572,107,2
Cd,Co,-0.00667565822500781,0.08783367059486445,107,2
Cd,Hg,0.06390962380101373,0.1496032201243973,107,2
Cd,Ni,0.07512591202494168,0.1787959075472831,107,2
Cd,Tl,0.13513235380515587,0.17526999517245398,107,2
Cd,Pb,0.013597495501529,0.08676665821691172,107,2
Cd,Mo,0.0239565612029331,0.07102786033725793,107,2
Cd,Sb,-0.04816061153718376,0.3139648397371192,107,2
Cd,Sn,-0.10641366338509872,0.1584142122344754,107,2
Co,Hg,0.07098917733341903,0.14518313159627813,107,2
Co,Ni,0.00315821551350925,0.17515874718084126,107,2
Co,Tl,-0.01518771095037463,0.17071178656183436,107,2
Co,Pb,-0.00284189315415162,0.08299384669514759,107,2
Co,Mo,-0.00290297479144285,0.06778580066340682,107,2
Co,Sb,-0.4258473429102607,0.31926703134060486,107,2
Co,Sn,-0.07560320283868815,0.15446276541219706,107,2
Hg,Ni,0.1656366409977874,0.24148606453266497,107,2
Hg,Tl,-0.43385218525902136,0.25470694488409223,107,2
Hg,Pb,0.07947436744479619,0.14300296762976036,107,2
Hg,Mo,0.04797559438467758,0.11635079639653648,107,2
Hg,Sb,0.3915112372210192,0.3775569637295999,107,2
Hg,Sn,0.05070818893198581,0.23428662443076403,107,2
Ni,Tl,0.2339482626110541,0.2833674844591577,107,2
Ni,Pb,0.06363812796841728,0.17357289645234028,107,2
Ni,Mo,0.09215418296689792,0.1395315826140567,107,2
Ni,Sb,-0.20922405114267884,0.40997481371052413,107,2
Ni,Sn,-0.06406720530129562,0.2600655382773728,107,2
Tl,Pb,-0.01672198111938305,0.16656995520996482,107,2
Tl,Mo,0.05231150700398679,0.13626289478784187,107,2
Tl,Sb,-0.8229995916271466,0.4307680836718696,107,2
Tl,Sn,-0.06884504042906325,0.26850153136053306,107,2
Pb,Mo,0.01700478434398267,0.0671545197534655,107,2
Pb,Sb,0.07195707955972752,0.3173095132098262,107,2
Pb,Sn,-0.08797243332825788,0.15174919271500517,107,2
Mo,Sb,0.17999096915594004,0.251330995712981,107,2
Mo,Sn,-0.02000739873211055,0.12257093716323585,107,2
Sb,Sn,0.37921503391042855,0.41600948607252086,107,2
As,Cd,0.01062478352619855,0.10868705208470984,108,2
As,Co,-0.0089810280945497,0.08070179576912676,108,2
As,Hg,-0.26104834599347937,0.20030614001339037,108,2
As,Ni,-0.0316246985844133,0.25154239350918384,108,2
As,Tl,-0.01925602291341599,0.08413471455887747,108,2
As,Pb,7.562693595319914e-4,0.1340186122452312,108,2
As,Mo,-0.00904657348228044,0.05641668144776907,108,2
As,Sb,-0.13284588828184352,0.27366511577187713,108,2
As,Sn,-0.04824197609984315,0.12487640690870257,108,2
Cd,Co,0.01137174050826317,0.09377945445080364,108,2
Cd,Hg,-0.29021243896438564,0.24540091361432956,108,2
Cd,Ni,-0.3317506809439754,0.302941470601894,108,2
Cd,Tl,0.00691309524109184,0.09776437780117962,108,2
Cd,Pb,0.01239762879826855,0.1549375736320657,108,2
Cd,Mo,2.5589205203546683e-4,0.06566949851397148,108,2
Cd,Sb,-0.09575687244844922,0.3457281777204611,108,2
Cd,Sn,-0.0788309326065888,0.14644428271841273,108,2
Co,Hg,0.00215210577813795,0.20723835195220747,108,2
Co,Ni,-0.03089598532193127,0.26231271699265385,108,2
Co,Tl,0.00530039631024337,0.07121832024633726,108,2
Co,Pb,0.00676592655357133,0.11696649698976104,108,2
Co,Mo,0.00526197800137806,0.04773513068285586,108,2
Co,Sb,0.20950811252295945,0.29815673520155206,108,2
Co,Sn,-0.0305787651320375,0.1106221799544809,108,2
Hg,Ni,1.5632760034403068,0.4148349287012552,108,2
Hg,Tl,0.03703874591506739,0.21755289294014013,108,2
Hg,Pb,0.18192528128938168,0.29111314440691116,108,2
Hg,Mo,0.0566694662970284,0.14889013523297193,108,2
Hg,Sb,-0.6249432622318172,0.4494081958926829,108,2
Hg,Sn,0.2116354104536544,0.2508185304930307,108,2
Ni,Tl,-0.1212480293051308,0.2784953788907847,108,2
Ni,Pb,0.01168168480104903,0.34468328359869005,108,2
Ni,Mo,0.05996841974904088,0.1885153648168363,108,2
Ni,Sb,-0.44477194101421613,0.5372793611483371,108,2
Ni,Sn,-0.09958596450232536,0.29753645115212585,108,2
Tl,Pb,-0.0089359287962849,0.12265897502243148,108,2
Tl,Mo,-6.880163756721736e-4,0.0498264116559431,108,2
Tl,Sb,0.02277196012871307,0.3110285884950668,108,2
Tl,Sn,-0.0184201915580946,0.11618363341554803,108,2
Pb,Mo,0.0039464820391819,0.0825001241775863,108,2
Pb,Sb,-0.2241391652795501,0.40115178282927894,108,2
Pb,Sn,-0.03583511624991065,0.1772922827410852,108,2
Mo,Sb,0.04055539386571727,0.21347117529682028,108,2
Mo,Sn,0.01167512996611508,0.07838127308286343,108,2
Sb,Sn,-0.04161388949390954,0.3465007590148406,108,2
As,Cd,6.850703127254665e-4,0.0726236923697699,109,2
As,Co,0.03720785272969085,0.09026167399238492,109,2
As,Hg,-0.06430848706200276,0.120110318002631,109,2
As,Ni,0.08139973688947943,0.12133781514119192,109,2
As,Tl,0.01342955691491631,0.07146580690071445,109,2
As,Pb,-0.00925044440305522,0.06145145528428279,109,2
As,Mo,-0.00801149488761798,0.07653261756771092,109,2
As,Sb,0.02858336755552293,0.2071485692525669,109,2
As,Sn,0.08736842918941123,0.10470274690581403,109,2
Cd,Co,-0.03897616954831617,0.12509325906495122,109,2
Cd,Hg,0.05907468881316768,0.1680303927192002,109,2
Cd,Ni,-0.15122550136279145,0.1695920381265361,109,2
Cd,Tl,-4.7815953155794233e-4,0.09911335964589664,109,2
Cd,Pb,-0.01572984084530015,0.08507344025515164,109,2
Cd,Mo,-0.01825155878782913,0.10708720754917626,109,2
Cd,Sb,-0.21037853345113833,0.28716407091103735,109,2
Cd,Sn,0.07607742054353794,0.14451305158483646,109,2
Co,Hg,0.03706316130176557,0.2059156788992081,109,2
Co,Ni,-0.1177615613112013,0.2032608566875141,109,2
Co,Tl,0.00955898904424645,0.12379784951798656,109,2
Co,Pb,-0.02250882318600422,0.10622007313249011,109,2
Co,Mo,-0.00780581135344837,0.1331462339758621,109,2
Co,Sb,-0.41941410766350296,0.34120643931320277,109,2
Co,Sn,-0.10053436859830356,0.17691900306938693,109,2
Hg,Ni,0.21000106766302684,0.2388538093177704,109,2
Hg,Tl,0.03465157518658612,0.1692419962078512,109,2
Hg,Pb,-0.04298651604549208,0.147174876125347,109,2
Hg,Mo,-0.06061372913070162,0.16879244046402184,109,2
Hg,Sb,0.16698543556616752,0.35505238484028323,109,2
Hg,Sn,0.0733202429033013,0.21892663416344155,109,2
Ni,Tl,-0.03214178499461617,0.16897023796594288,109,2
Ni,Pb,-0.02273506623210375,0.14759627671542094,109,2
Ni,Mo,0.11060636917705712,0.17104816070374754,109,2
Ni,Sb,-0.09525342445678751,0.3655639233828777,109,2
Ni,Sn,0.235409046913019,0.22183509242124283,109,2
Tl,Pb,0.03208502029210391,0.08338252743894983,109,2
Tl,Mo,0.02114303770392733,0.10567752843519296,109,2
Tl,Sb,-0.15059309652941755,0.29100133199737915,109,2
Tl,Sn,0.02204143360286581,0.14425133170686644,109,2
Pb,Mo,0.00429818854870878,0.09091277696812042,109,2
Pb,Sb,0.06619615594305372,0.2593957198199174,109,2
Pb,Sn,-0.01276835100097306,0.12339699061709387,109,2
Mo,Sb,0.308727558964598,0.277404143447221,109,2
Mo,Sn,-0.01716508938151695,0.151193798062549,109,2
Sb,Sn,0.03309114692040738,0.3359855312074326,109,2
As,Cd,0.02367527985787632,0.09456864542769194,110,2
As,Co,0.00417249525139507,0.085437773476958,110,2
As,Hg,-0.04868436366520123,0.1968781485447104,110,2
As,Ni,0.01217508919947318,0.18900797722940071,110,2
As,Tl,0.02674105191123699,0.09687492412394592,110,2
As,Pb,0.0792332293873983,0.1072970480686816,110,2
As,Mo,-0.02271875916175769,0.07336399284527788,110,2
As,Sb,0.7476204033952383,0.31747878223253967,110,2
As,Sn,-0.02866094689837961,0.1819107418925881,110,2
Cd,Co,0.00224497485100272,0.05489739872546785,110,2
Cd,Hg,0.00709508411445725,0.14753707869618593,110,2
Cd,Ni,0.05128419917000215,0.14486877543067145,110,2
Cd,Tl,0.00666067359575794,0.06253494508198894,110,2
Cd,Pb,-0.00767801488874386,0.07042974817609254,110,2
Cd,Mo,-0.00391463083366749,0.04739873819375348,110,2
Cd,Sb,-0.14181262951446216,0.277578636163355,110,2
Cd,Sn,6.489984946744798e-5,0.1245446679880239,110,2
Co,Hg,0.0469571121066954,0.1344488936893501,110,2
Co,Ni,-0.029404697824428,0.13198396348881644,110,2
Co,Tl,-0.00672895734619327,0.05579953755169423,110,2
Co,Pb,-0.00205201734549476,0.06301499743595859,110,2
Co,Mo,0.00201435097608371,0.04227256872680693,110,2
Co,Sb,-0.03449970995997997,0.26630040988589576,110,2
Co,Sn,-0.03004423934572742,0.11209181598879545,110,2
Hg,Ni,0.1678410886460968,0.26968722715619203,110,2
Hg,Tl,-0.02073513066342602,0.1509571694767689,110,2
Hg,Pb,0.00705402556669998,0.16608493547054762,110,2
Hg,Mo,-0.02910903921332952,0.11496956462377315,110,2
Hg,Sb,0.13257509514751264,0.40262829975416575,110,2
Hg,Sn,-0.31299770997735266,0.2471741247851934,110,2
Ni,Tl,0.02634832606340165,0.14791941865521557,110,2
Ni,Pb,-0.02670979609506618,0.16327310714235993,110,2
Ni,Mo,0.07693718014786066,0.11301590476951635,110,2
Ni,Sb,-0.3579517541705455,0.40683901339980594,110,2
Ni,Sn,0.1250773312943032,0.2479402793016092,110,2
Tl,Pb,0.01357856665343071,0.0717176289978877,110,2
Tl,Mo,0.00626824554333538,0.04818722778371674,110,2
Tl,Sb,0.00814712533499895,0.28831219811461795,110,2
Tl,Sn,4.222803500497641e-4,0.12686373415612923,110,2
Pb,Mo,0.00669814859457496,0.05439903723166071,110,2
Pb,Sb,-0.02670173072023374,0.30592599388782726,110,2
Pb,Sn,-0.01562780508863603,0.1416960091165797,110,2
Mo,Sb,0.07728850096281326,0.22179668435450173,110,2
Mo,Sn,-0.02554140497503132,0.09673624125635533,110,2
Sb,Sn,0.1036365094040934,0.39090691064337374,110,2
As,Cd,0.00540541039656972,0.02941340341893165,111,2
As,Co,0.00353470254687504,0.02370732028843049,111,2
As,Hg,-0.02545893861391901,0.07718154129997354,111,2
As,Ni,0.01699001070441008,0.0831624833479061,111,2
As,Tl,7.781753031408378e-4,0.04192450287130007,111,2
As,Pb,-4.496539008904677e-4,0.02492529620148354,111,2
As,Mo,-3.676690694200957e-4,0.01714242316581895,111,2
As,Sb,0.0089144477260401,0.1907301872154059,111,2
As,Sn,-0.00147771526563111,0.04372440206712182,111,2
Cd,Co,-0.0046630009921853,0.04746343233830236,111,2
Cd,Hg,-0.02535382643600137,0.1447806526890901,111,2
Cd,Ni,0.01756633637572235,0.15703524017375542,111,2
Cd,Tl,-0.01046569355500803,0.08320060355505951,111,2
Cd,Pb,-0.00189364182607443,0.04981168334427408,111,2
Cd,Mo,0.00342425101188581,0.03438813098812247,111,2
