variable,est,sd,trial,case
Ni,-0.27958171667306875,0.5329603269684482,368,4
Hg,-1.6387936563916616,0.47576950430241055,369,4
Ni,-0.43933920212467914,0.5872705850999489,369,4
Hg,-0.27738938252637,0.6180582768526337,370,4
Ni,-0.39416818017520505,0.638185291448688,370,4
Hg,-0.8200724069617258,0.5116312918829988,371,4
Ni,0.5370009613466946,0.5945787901590833,371,4
Hg,-0.35008098685652556,0.47463308155476075,372,4
Ni,-0.17986178598161828,0.5568032077153624,372,4
Hg,-0.9038344287710904,0.5086725260883728,373,4
Ni,-0.54834707861417,0.5554895132255253,373,4
Hg,-0.48934691177337264,0.49983599023008035,374,4
Ni,0.5254646559170473,0.53427782268,374,4
Hg,0.2108302083094058,0.49847911694973246,375,4
Ni,-0.20941484264968224,0.6658143289673788,375,4
Hg,-0.6449701787676791,0.612450248984766,376,4
Ni,-1.6553986961078366,0.7698839182604379,376,4
Hg,-0.7845874930480132,0.5212569905388055,377,4
Ni,0.19011924249788326,0.604349527017329,377,4
Hg,-0.8299941404899167,0.5147283387295186,378,4
Ni,0.19056612263147077,0.6010707365400826,378,4
Hg,-0.5877684052161785,0.47310157840434525,379,4
Ni,-0.6730445521832644,0.4716872042390038,379,4
Hg,-0.201172545896255,0.5690973339440588,380,4
Ni,-0.5959813974883872,0.5943923866235201,380,4
Hg,-0.39044647761004647,0.5436776899963082,381,4
Ni,-0.36045212425592776,0.7073122344578839,381,4
Hg,0.10949070269107697,0.4437143121426587,382,4
Ni,0.12376464488371042,0.4573694266918143,382,4
Hg,-0.07162739689134812,0.4849245002197445,383,4
Ni,-0.5529250696447687,0.542350951383669,383,4
Hg,-0.7187341551236206,0.5445891393796598,384,4
Ni,-0.5246184947998755,0.6199872031793433,384,4
Hg,-0.1036733387896831,0.44214591408297416,385,4
Ni,-0.5039967847131672,0.46157873859299503,385,4
Hg,-0.1823246106066625,0.8929358853715853,386,4
Ni,-0.5305500266735343,1.587151673634438,386,4
Hg,0.2961075633348891,0.47723133262423745,387,4
Ni,-0.3279495746269472,0.511513973121743,387,4
Hg,-0.345581621887729,0.49232971276397786,388,4
Ni,-1.441254292777077,0.5749782281223338,388,4
Hg,-0.22530646128964094,0.5563122370441289,389,4
Ni,-0.2738739103367447,0.6723624126703818,389,4
Hg,-0.91382112182791,0.520809500342049,390,4
Ni,-2.1525451585520354,0.6366172644240788,390,4
Hg,-0.6804914513839666,0.5010312289014963,391,4
Ni,-0.5748378653247661,0.6624796873690552,391,4
Hg,-0.43170799597921405,0.505278355338685,392,4
Ni,-0.41363502220988035,0.578018767503307,392,4
Hg,-0.08745708013858877,0.51910441727817,393,4
Ni,-0.24033199569898134,0.512098148029669,393,4
Hg,-0.3819317471056909,0.4667486355895717,394,4
Ni,-0.35923467732633174,0.6534931429954134,394,4
Hg,-1.1245985418777122,0.4816651363866975,395,4
Ni,-0.4832693667379111,0.5875020799342715,395,4
Hg,-0.12004413710724826,0.48618086003035993,396,4
Ni,-0.3635451017430835,0.5235506535650659,396,4
Hg,-0.8658687064286692,0.5149371003851495,397,4
Ni,-0.6870808872328764,0.5827861386216086,397,4
Hg,-0.3896749798465322,0.5084615091927653,398,4
Ni,-0.6218293612878067,0.6259862096053272,398,4
Hg,0.184307460869797,0.5502012863693785,399,4
Ni,-0.637318659257426,0.5762854323380523,399,4
Hg,-0.5549213464747353,0.5023303073687041,400,4
Ni,-0.3650818138235019,0.5626432625074944,400,4
Hg,-1.3887979995450168,0.5248659414244792,401,5
Ni,-1.7916779675951,0.6957274378390588,401,5
Hg,-0.07336797312070242,0.6369148555337707,402,5
Ni,-1.5714714520469828,0.7595078562048357,402,5
Hg,-0.9711333184164648,0.538962237582493,403,5
Ni,-1.5743561420004397,0.7034732718245376,403,5
Hg,-1.5608100106776934,0.4907308130732542,404,5
Ni,-1.242581235147723,0.5031464171227408,404,5
Hg,-0.8270161508917511,0.6098139195635596,405,5
Ni,-0.16684833991415715,0.6545251131126768,405,5
Hg,-0.5777121631170692,0.5875433305506683,406,5
Ni,-0.28629094671903843,0.6551873866092466,406,5
Hg,-0.9754548645393424,0.46201470074569756,407,5
Ni,-0.622420165792164,0.629230922727352,407,5
Hg,-0.6672051671988095,0.47649807209163464,408,5
Ni,-1.1702998984724475,0.5072223418465989,408,5
Hg,-1.4298818566255669,0.6641750539607568,409,5
Ni,-0.5356802680383153,0.678764905992132,409,5
Hg,-1.1874760685293921,0.51523811637773,410,5
Ni,0.1790142473958145,0.7565654769608844,410,5
Hg,-0.9214491282384492,0.5815317703443502,411,5
Ni,-0.7917100796929475,0.6060255739491598,411,5
Hg,-0.5630507796248434,0.5456734503587847,412,5
Ni,-0.7453643658165516,0.5851987183722869,412,5
Hg,-1.054029440614797,0.5897711497725848,413,5
Ni,-1.483372457892905,0.6913148847177679,413,5
Hg,-0.8863747593559701,0.5033647607112369,414,5
Ni,-0.5379805133816244,0.489377840194527,414,5
Hg,-1.1976292054168889,0.58041074304005,415,5
Ni,-1.3110980084741142,0.7460010265566419,415,5
Hg,-0.8047735428262026,0.627843969782459,416,5
Ni,-0.6713736936909509,0.7821183065591139,416,5
Hg,-0.239285097176003,0.49725912091944374,417,5
Ni,-0.7147181401021072,0.5631334727257047,417,5
Hg,-1.5216642901636521,0.5168495574220491,418,5
Ni,-1.0663285982770527,0.5403340754289914,418,5
Hg,-0.16614859490134481,0.5592643350737125,419,5
Ni,-1.1672701671848804,0.6843279811639588,419,5
Hg,-0.6648753099074121,0.5872055317758157,420,5
Ni,-0.7698968248249702,0.569453572333493,420,5
Hg,-1.8104470696884576,0.734885265842882,421,5
Ni,-2.1469897152237243,0.7374377677580793,421,5
Hg,-1.0241803551427573,0.4467917403602748,422,5
Ni,-1.3964045871879671,0.5042019397922076,422,5
Hg,-0.10451024203166526,0.7559572404309668,423,5
Ni,-0.5920309936730188,0.7277526007798835,423,5
Hg,-0.8422396212357759,0.45990991769182277,424,5
Ni,-0.9944410212302808,0.5022160105697233,424,5
Hg,-0.7767357676823714,0.4463116661704079,425,5
Ni,-0.6429268140134381,0.7602602453840839,425,5
Hg,-1.1830254276220162,0.453031259680267,426,5
Ni,-1.4470055452453585,0.5044713137201448,426,5
Hg,-0.8020380829283607,0.5387908097762457,427,5
Ni,-0.24092932084437457,0.5537327752734483,427,5
Hg,-1.6428048702900382,0.5133689903107251,428,5
Ni,-0.49138097338970876,0.6376815231653353,428,5
Hg,-0.6189619772856547,0.5235976232876006,429,5
Ni,-0.34548026842158563,0.529137102034709,429,5
Hg,-0.28399085621604936,0.5267135350356342,430,5
Ni,-0.9166650719896419,0.5238160474910023,430,5
Hg,-1.632121697810046,0.5205415946502195,431,5
Ni,-1.2665463865657518,0.7159766925816418,431,5
Hg,-1.0616060155164875,0.5684337788973777,432,5
Ni,-1.4792561056723499,0.7001624047396431,432,5
Hg,-0.6339210760942002,0.46982789487608484,433,5
Ni,-0.1636019475532695,0.43750132698876715,433,5
Hg,-0.6985176135934568,0.5165826079275889,434,5
Ni,-2.8334740572064563,0.6595291175334996,434,5
Hg,-2.1944348849630932,0.6243651321231456,435,5
Ni,-1.1091439153276301,0.7526050953810562,435,5
Hg,-0.5761317597508047,0.6138603988811533,436,5
Ni,-1.0096048934777517,0.6581136642435638,436,5
Hg,-1.3008047713039819,0.5166826330032488,437,5
Ni,-1.4487036316300808,0.6236413192983753,437,5
Hg,-0.9622222675664363,0.5442609550792042,438,5
Ni,-0.4735108233212033,0.7374013220661821,438,5
Hg,-1.3495061633045493,0.4709695010711653,439,5
Ni,-1.1981236045918937,0.5027451420936513,439,5
Hg,-0.6305974629270468,0.5530242403387289,440,5
Ni,-0.9690645260874593,0.5098624562330532,440,5
Hg,-0.5336829035858885,0.46034630393910186,441,5
Ni,-1.0543451091969427,0.6196714964585968,441,5
Hg,-0.07132797743711627,0.6379696197583502,442,5
Ni,-1.3822902388051155,0.7981142338324138,442,5
Hg,-0.45335802199473196,0.5784099017595127,443,5
Ni,-0.544030155866805,0.6742692267663801,443,5
Hg,-0.9374614912536461,0.6529902749395763,444,5
Ni,-1.6613791956872928,1.0002628915104659,444,5
Hg,-1.5761252144237239,0.4782363692532322,445,5
Ni,-1.2540748930090575,0.5438125686807895,445,5
Hg,-0.7468595426637403,0.44600253889527314,446,5
Ni,-0.11611279010021747,0.5107550532116917,446,5
Hg,-1.2746595645146144,0.5169173922374823,447,5
Ni,-0.8093938913229044,0.5655885694057025,447,5
Hg,-1.284866506172519,0.5131157943632867,448,5
Ni,-0.578913605134602,0.5498787825317625,448,5
Hg,-0.5286056938462917,0.4798365408926347,449,5
Ni,-0.46273532519078264,0.5442054721692505,449,5
Hg,-0.9165789345027786,0.4941954100324802,450,5
Ni,-0.9490321875385526,0.5281200069361948,450,5
Hg,-1.1039289974608257,0.5346925008544695,451,5
Ni,-0.9633941521189611,0.6181542326113697,451,5
Hg,-0.6902958175084084,0.5077472459347925,452,5
Ni,-0.4160015489064559,0.5919219528817635,452,5
Hg,-0.5492790248262862,0.4996659030762112,453,5
Ni,-1.3800890196894455,0.5594667741008317,453,5
Hg,-1.1545711768429712,0.5420909614535189,454,5
Ni,-1.2463303909268202,0.7152571447429299,454,5
Hg,-1.2664043136456948,0.4968117354719782,455,5
Ni,-0.9853872487698885,0.5413278746461845,455,5
Hg,-1.190424648028194,0.6082806646817996,456,5
Ni,-1.467163032999788,0.7023686250756656,456,5
Hg,-0.792908037836864,0.5720824651888632,457,5
Ni,-0.5170378689671269,0.6386311827821842,457,5
Hg,-0.627633954781762,0.48298396911909197,458,5
Ni,-0.29712936017772096,0.5316170856355813,458,5
Hg,-0.6955785927943898,0.5372521174555114,459,5
Ni,-1.9546856628453408,0.593787969939375,459,5
Hg,-1.1217121668343655,0.4613320157121135,460,5
Ni,-0.47648036620871537,0.5567962244377955,460,5
Hg,-0.8900102459790951,0.4286879858627342,461,5
Ni,-0.3547090862295166,0.45756057750296786,461,5
Hg,-1.9658058839753805,0.6154121344013337,462,5
Ni,0.3265381601114479,0.7953792825378605,462,5
Hg,-0.35841114317939393,0.5541845583170543,463,5
Ni,1.0294653446863835,0.8113269450183904,463,5
Hg,-0.214178155378006,0.5251809140754936,464,5
Ni,-0.1667773569749551,0.7065307452282145,464,5
Hg,-0.8311299134283772,0.49244268546857156,465,5
Ni,-0.10400746731352584,0.614991805269775,465,5
Hg,-0.987380632739467,0.5288114998626898,466,5
Ni,-0.7809962737357159,0.7086326007328229,466,5
Hg,-0.9066640822631982,0.6376615976177863,467,5
Ni,-1.797736673051742,0.691470028160954,467,5
Hg,-0.7272284578036992,0.5248699722302097,468,5
Ni,-0.22574428232127008,0.5948473424042585,468,5
Hg,-0.950822584085719,0.556840764726161,469,5
Ni,-0.6572649073645378,0.5303285538896381,469,5
Hg,-0.15257856992727614,0.55272246365786,470,5
Ni,-1.8924267518162132,0.6555877944024556,470,5
Hg,-0.6970504281699768,0.5281953777427444,471,5
Ni,-0.46275962800544423,0.6879016087677003,471,5
Hg,-0.5021655749010376,0.48890947582487476,472,5
Ni,-1.5252920993171886,0.590446713260523,472,5
Hg,-1.197479740811299,0.4682807200043234,473,5
Ni,-1.391547619030404,0.5664651299107625,473,5
Hg,-0.8630040388891089,0.4504579840904988,474,5
Ni,-2.087598069730351,0.586659083864534,474,5
Hg,-1.4797107252798734,0.5817079264008183,475,5
Ni,-2.005025954953429,0.7649656439381228,475,5
Hg,-1.166036406389137,0.5716555189008931,476,5
Ni,-2.3104748713425773,0.6601231765892703,476,5
Hg,-0.09011841252715236,0.45576075379970105,477,5
Ni,-0.710024821488906,0.6121429412437407,477,5
Hg,-0.9712931690348228,0.4724255401160305,478,5
Ni,-1.1638758934161944,0.6057902413586708,478,5
Hg,-0.8880776230243388,0.5253067095500273,479,5
Ni,-1.7157118138643224,0.6717686781617637,479,5
Hg,-0.9014067019866978,0.5395819317447464,480,5
Ni,-1.6418344112568732,0.7198059775688241,480,5
Hg,-0.8402848892383599,0.44174415279536644,481,5
Ni,-0.74761469894597,0.5057516560631407,481,5
Hg,-1.4135128968071982,0.49997908210757686,482,5
Ni,-1.3015797791087724,0.581205298883456,482,5
Hg,-0.2890202234093424,0.5147854394133745,483,5
Ni,-0.698400159267254,0.6533449282659968,483,5
Hg,-1.2071050349197887,0.40849109876856526,484,5
Ni,-1.5038772371971802,0.4158905835179259,484,5
Hg,-0.603202309039041,0.5107424446297012,485,5
Ni,0.5160627634412887,0.8446606345321072,485,5
Hg,-0.3018591219997697,0.4708666274011881,486,5
Ni,-0.46336653685814166,0.4777061678802486,486,5
Hg,-1.1804074438220722,0.6249607022723827,487,5
Ni,-0.3085581504785049,0.7922463641061492,487,5
Hg,-0.8100472677806101,0.5698218276558337,488,5
Ni,-1.1553734360730177,0.7272540758933852,488,5
Hg,-0.8888603175348715,0.5572669916797239,489,5
Ni,0.049126456414398056,0.788833436794956,489,5
Hg,-0.7697640413272495,0.5226141729582995,490,5
Ni,-1.8136129884529968,0.7957656344415073,490,5
Hg,-1.0426311172026734,0.6037423923621192,491,5
Ni,-0.5171242401279281,0.8587171642837609,491,5
Hg,-0.4387952799132844,0.5507021685031094,492,5
Ni,-0.7064611290036868,0.688164958567768,492,5
Hg,-1.185088779828023,0.49856970621742586,493,5
Ni,-1.3294987994389516,0.6606007405494186,493,5
Hg,-1.5164910947786758,0.47957756380009803,494,5
Ni,-1.7423191765409234,0.5582265548457824,494,5
Hg,-0.23105359564219796,0.5415690766921799,495,5
Ni,-0.5324067527524692,0.5013796267935194,495,5
Hg,-1.6051246495978986,0.4900775255071027,496,5
Ni,-1.1495844110738003,0.46826730955108736,496,5
Hg,-1.307185425823234,0.4762917130310338,497,5
Ni,-0.43011658569310196,0.5339386987430724,497,5
Hg,-0.29071424248164934,0.5458795079630593,498,5
Ni,-0.3342961301841658,0.61595934460446,498,5
Hg,-0.9394104419085103,0.45920090457156704,499,5
Ni,-1.6482851690677194,0.5860583915403379,499,5
Hg,-0.8528466714359855,0.5800193360198689,500,5
Ni,-0.46729057925959516,0.6544789429654825,500,5
As,0.0010271672075869986,0.3345462474131605,501,6
Cd,-0.17760673886183298,0.4228106430101286,501,6
As,0.07562486999946039,0.2024981012264487,502,6
Cd,-0.33100836678129397,0.32180587494321766,502,6
As,0.42018431826264013,0.38922632987713734,503,6
Cd,-0.03387289168130181,0.3682706955741783,503,6
As,0.10507690006894066,0.23074502821640422,504,6
Cd,0.0241957851498924,0.18320522711535403,504,6
As,0.6012975404278906,0.5697115205437078,505,6
Cd,0.8390807264097444,0.6299985752764992,505,6
As,0.35392837099601415,0.30347697262071305,506,6
Cd,0.05331501230680491,0.32611992939933176,506,6
As,0.08658613958505201,0.42320036833042224,507,6
Cd,0.28448802735672674,0.4129131685330299,507,6
As,0.036349217732977834,0.18950738789890592,508,6
Cd,0.002700653698648914,0.23705187126871788,508,6
As,0.15171846234740194,0.25313211037225025,509,6
Cd,0.2020364787000659,0.402927047840569,509,6
As,0.18077207107613935,0.4170885661326574,510,6
Cd,0.5251868923145091,0.4882514584195506,510,6
As,0.05798719887014814,0.3029885936193404,511,6
Cd,-0.03198051167068083,0.17620438514690073,511,6
As,-0.11634464683330847,0.20639791442803876,512,6
Cd,-0.08263027803293355,0.2620306588084404,512,6
As,0.2640204898050502,0.25138694077436224,513,6
Cd,-0.24543326025912915,0.45969574849819883,513,6
As,1.0806798340604908,0.5136644548132006,514,6
Cd,0.662811037266863,0.5310909732335894,514,6
As,0.59287136060783,0.5002241500282137,515,6
Cd,0.551552101323979,0.6325417206637177,515,6
As,0.054370216230502866,0.14169695602775753,516,6
Cd,0.018171021825731604,0.12974868158040284,516,6
As,0.4035766028699266,0.33603062918859805,517,6
Cd,0.14033206802440557,0.3761116243685369,517,6
As,-0.3622190911093064,0.320497247865597,518,6
Cd,0.5940250051492253,0.3967508878994176,518,6
As,0.5369682289741533,0.4808925126657518,519,6
Cd,0.440392294120902,0.4004063911641728,519,6
As,0.04020735719644275,0.16121876712096989,520,6
Cd,-0.0014015653681047624,0.1899228219679352,520,6
As,0.049932806297761534,0.2155381552104659,521,6
Cd,-0.11914794399703998,0.24231732871302247,521,6
As,0.5903850991433832,0.32994379409685887,522,6
Cd,-0.03541599557958186,0.2971791479810866,522,6
As,0.5047711454863597,0.3299485601485805,523,6
Cd,-0.09033865467999824,0.324927547400171,523,6
As,0.5850283952711388,0.4305843277138676,524,6
Cd,-0.0612426830711037,0.4247413811513987,524,6
As,0.3294399990170369,0.24720574931060155,525,6
Cd,-0.00726022873755916,0.21773505919693123,525,6
As,-0.152920700573139,0.2826786092635414,526,6
Cd,0.035369161690598006,0.33359876165117025,526,6
As,0.028962443402427596,0.1981902186026252,527,6
Cd,0.10482660445367653,0.23479122107764733,527,6
As,0.10934750156677975,0.3656806328902524,528,6
Cd,0.6144646788869639,0.5227211033004666,528,6
As,-0.05015469683574025,0.24022745847932708,529,6
Cd,-0.13303383239440514,0.2991867037325997,529,6
As,-0.027787114184519623,0.32259802001618604,530,6
Cd,-0.036371757625017764,0.31817501675434645,530,6
As,0.10281390889167685,0.1977243744301345,531,6
Cd,0.056696176515775853,0.2791563357929071,531,6
As,0.19665151518784363,0.21148399699651899,532,6
Cd,-0.011458761829975295,0.29851016673817454,532,6
As,0.14030268891948605,0.28219613625264706,533,6
Cd,-0.06118767864299901,0.41701919358613254,533,6
As,0.3064413717749015,0.42749532419869335,534,6
Cd,9.545451912655878e-4,0.5947687942284178,534,6
As,0.034602690864344865,0.3082394991411794,535,6
Cd,0.3301579998326538,0.5123943539973741,535,6
As,-0.02012572668118562,0.23468635064644278,536,6
Cd,-0.04081779315654721,0.15865071815351178,536,6
As,0.11600582824846128,0.18087824663221322,537,6
Cd,-0.04086219594673146,0.27661722123181115,537,6
As,0.1454456548915104,0.35351706164121705,538,6
Cd,-0.31015210719768627,0.42175695565214044,538,6
As,0.022136815472935556,0.224105895692311,539,6
Cd,0.16079843567169005,0.2873626567002703,539,6
As,0.34236662806589857,0.3016305079164876,540,6
Cd,0.24676846273869169,0.367835673996137,540,6
As,-0.011613386269540449,0.2003807106971762,541,6
Cd,-0.06259224220765258,0.24118602400169206,541,6
As,-0.059304318988427696,0.1617817122623687,542,6
Cd,-0.20171106691895435,0.2925427697372706,542,6
As,0.679828292329459,0.3876022757970534,543,6
Cd,0.28472273728652375,0.3521886498994321,543,6
As,0.16771177113472913,0.2486234329314818,544,6
Cd,0.08155941622832508,0.24440483762453602,544,6
As,0.08808727773733516,0.3823022986216272,545,6
Cd,-0.3259882555035034,0.47288638383487935,545,6
As,0.6157666054045454,0.40849145384278335,546,6
Cd,-0.517571399231906,0.4826625542454064,546,6
As,0.143905986570668,0.2520855418116123,547,6
Cd,-0.012725582973451388,0.41837944475530636,547,6
As,0.2343624321620137,0.2555862318916086,548,6
Cd,0.024861211403445438,0.23592526834352628,548,6
As,0.28000933588885335,0.34387406176809104,549,6
Cd,0.5997075899203965,0.49716077963908684,549,6
As,-0.06964315572241775,0.17568257933139156,550,6
Cd,-0.3731191472417419,0.37619232422659654,550,6
As,0.10376289424264895,0.22512709509569992,551,6
Cd,0.031938339410941374,0.254914424878487,551,6
As,-0.17704627387344374,0.3931786153822002,552,6
Cd,-0.22201041428870916,0.4978353002420589,552,6
As,0.3839108956145849,0.39684869396686145,553,6
Cd,0.5682221919468673,0.4888224210471246,553,6
As,-0.036244528186303526,0.27382952749858186,554,6
Cd,0.013837423362895507,0.21853450131139562,554,6
As,1.0707173124570373,0.43709296042656326,555,6
Cd,-0.025170952296925897,0.40734625059006807,555,6
As,0.06289330060847398,0.4393727971383859,556,6
Cd,-0.01549088938935661,0.3615499770339313,556,6
As,0.11191245546479145,0.24030830224257715,557,6
Cd,0.4310167889000729,0.3847295804585248,557,6
As,0.22147967202358343,0.2338901575661719,558,6
Cd,0.15355997654146147,0.41310709391725564,558,6
As,0.08516971413663654,0.2069582743564326,559,6
Cd,-0.0289725322982175,0.23220294040668102,559,6
As,0.3807081275197266,0.3347532697562383,560,6
Cd,0.06192178746757637,0.3027657940359557,560,6
As,0.017274162981853358,0.1472201502628119,561,6
Cd,0.12178031228141073,0.2556616341704398,561,6
As,-0.2743834585581708,0.3270902589188026,562,6
Cd,0.015249985352948858,0.15438103046042922,562,6
As,0.13320208995597316,0.3912059033439489,563,6
Cd,0.34103870746058984,0.49113665903672116,563,6
As,0.1211695612151944,0.3942945954820011,564,6
Cd,0.09423636952041559,0.5757542676282363,564,6
As,0.039145958988998864,0.184298703397145,565,6
Cd,-0.2596159746992788,0.3303548850785125,565,6
As,0.015399814057890815,0.15143851724902804,566,6
Cd,0.018054805335500745,0.2527868500979214,566,6
As,0.04097231934624368,0.19606229391752228,567,6
Cd,-0.03301110809313634,0.31051719199288497,567,6
As,0.04562434085655909,0.2329309410056664,568,6
Cd,-0.27728339046077455,0.3355237534010619,568,6
As,0.511325332358918,0.3991427039649717,569,6
Cd,0.34970267570244484,0.5021791085930221,569,6
As,0.38202872430685186,0.28019113514656535,570,6
Cd,-0.13644485021705854,0.23946183427615053,570,6
As,0.4535920902630961,0.39203049565300163,571,6
Cd,0.4188905734598847,0.43874671364669976,571,6
As,-0.321276885771006,0.4693587306661693,572,6
Cd,-0.12650773017306882,0.4486209909255959,572,6
As,0.7169013133148017,0.5294716628273822,573,6
Cd,0.47153282302061683,0.571712464738099,573,6
As,-0.37478356050657347,0.39152994990182066,574,6
Cd,-0.20309166374739007,0.4379201535326143,574,6
As,-0.03755981235748518,0.44264390716729635,575,6
Cd,0.0032253358371727714,0.47810751332069823,575,6
As,0.03757542363494615,0.19268673054120394,576,6
Cd,0.10337087607288709,0.3422954817094774,576,6
As,0.21286094965116353,0.38133990236555954,577,6
Cd,0.15567284342577414,0.37209103697089985,577,6
As,0.007027378675897644,0.26298376459017236,578,6
Cd,0.029868833150128005,0.5228350859832906,578,6
As,0.7129079702576231,0.49364211766766586,579,6
Cd,1.1991441533926146,0.6906569897397276,579,6
As,0.04231036291553636,0.1589721321321246,580,6
Cd,0.024452449765146156,0.16584594062263566,580,6
As,0.5928576701103649,0.420478872379448,581,6
Cd,0.3969247053876108,0.48032394703218007,581,6
As,0.13829238128219412,0.19993273560440877,582,6
Cd,-0.10985294245416455,0.3111064270510808,582,6
As,0.260132347265948,0.2941238030617092,583,6
Cd,0.15560784608729517,0.4986086590426978,583,6
As,0.08001222730894675,0.24047132972165028,584,6
Cd,0.16564189952512987,0.2397549134154411,584,6
As,0.14182198284147685,0.22087101028660383,585,6
Cd,-0.01421636122025749,0.3021822625210258,585,6
As,0.12138781735204862,0.38812857971744325,586,6
Cd,0.021708910484465882,0.42890776666065006,586,6
As,0.027758400907312186,0.20731227330882301,587,6
Cd,0.4582278560871922,0.5001198220109359,587,6
As,1.3019413766778731,0.5572039263819994,588,6
Cd,-0.1288759647295885,0.5658777137149236,588,6
As,0.10603967417613447,0.3755796654435555,589,6
Cd,0.6257262025794406,0.49780028826101924,589,6
As,0.07413934077050044,0.15718639378439794,590,6
Cd,-0.012728957753759929,0.16413111784814144,590,6
As,0.4331725183783952,0.45476371475057503,591,6
Cd,0.1755288407467921,0.5421219237492011,591,6
As,0.018837896631128892,0.3913567960109375,592,6
Cd,-0.10357249967478843,0.6093260678511779,592,6
As,0.09264250955497477,0.21621902765051013,593,6
Cd,0.0949454805129264,0.25742604897748533,593,6
As,-0.015216583628584246,0.14412981871188224,594,6
Cd,-0.015544263324758667,0.18809922267456758,594,6
As,0.012610743145736514,0.2367136556337993,595,6
Cd,0.19153037156873864,0.27399678186072235,595,6
As,0.3541600313699611,0.2878046991164499,596,6
Cd,0.5256492696582278,0.41790388073274415,596,6
As,0.45570256935508624,0.4545259167983276,597,6
Cd,0.2168951880218133,0.5063065067189244,597,6
As,-0.05988189143207645,0.2848301639971578,598,6
Cd,0.575741324937316,0.44141516984618273,598,6
As,0.029407118926097375,0.2893279227639832,599,6
Cd,0.05989985065842074,0.37350520596822295,599,6
As,0.07714654221153117,0.34057393870060143,600,6
Cd,-0.03758317696477942,0.5091986479311318,600,6
As,1.1133455695841072,0.47121421904613997,601,7
Cd,0.13880062291810713,0.5787174472904656,601,7
As,1.3266201536933826,0.5587836347423897,602,7
Cd,0.6606848347403469,0.6972773799497305,602,7
As,0.5854107153224293,0.39764960715878417,603,7
Cd,-0.7285181367685665,0.6688797211575944,603,7
As,-0.10914699333351852,0.5324596699850528,604,7
Cd,1.0140336278332938,0.6735793597637119,604,7
As,0.3261629072121872,0.28918623901326523,605,7
Cd,0.17001136417942764,0.3917969543213767,605,7
As,0.5315970630670712,0.43870477293831606,606,7
Cd,-0.10152768119278832,0.3947754791887563,606,7
As,1.4219073528012132,0.47209135703930427,607,7
Cd,0.08205316588260825,0.5941324250616739,607,7
As,0.7217165622796098,0.559662921908272,608,7
Cd,1.230769497884629,0.7514871021417673,608,7
As,0.8339959184168508,0.5774846462607829,609,7
Cd,1.860856576124915,0.888306006981719,609,7
As,1.116330172296525,0.46513445608736037,610,7
Cd,0.43276273930649367,0.5722072955428178,610,7
As,1.987195483087441,0.6012940963966407,611,7
Cd,-0.009882857855971316,0.828376669080558,611,7
As,0.11206654553635165,0.4238273188479659,612,7
Cd,0.032914444759886585,0.4691831204433678,612,7
As,0.06937415707421835,0.32549313568957144,613,7
Cd,0.4532517271197003,0.42496979372669,613,7
As,0.1083785173701779,0.38554460560492615,614,7
Cd,-0.008605230824774601,0.4990219720982056,614,7
As,0.8584770954737251,0.6161666071530941,615,7
Cd,1.1501482266386063,0.6634502723141944,615,7
As,1.349341681969959,0.565238429046594,616,7
Cd,1.0241078253231084,0.6596886245269066,616,7
As,0.3568077225720314,0.32320966842565513,617,7
Cd,0.5012086298945659,0.4361646401795497,617,7
As,0.0013713205728649314,0.28270690848534374,618,7
Cd,-0.2685243090906777,0.3119757319044644,618,7
As,-0.28555811529584574,0.5159639171800257,619,7
Cd,0.6785137963637204,0.6332720209677164,619,7
As,0.5313727960912868,0.4270504099977299,620,7
Cd,0.08817014504608878,0.598937594435739,620,7
As,0.7436660770620334,0.507439520330846,621,7
Cd,1.018083433583378,0.6529320767006537,621,7
As,0.09047921159843852,0.19405735177615405,622,7
Cd,0.10470178777007,0.2860256378885312,622,7
As,1.6914566217740332,0.7662445775661609,623,7
Cd,0.25002166799996584,0.7199989963616935,623,7
As,0.517894932956672,0.4840892969960228,624,7
Cd,0.09915841999965558,0.6720596172301673,624,7
As,0.2857674826813481,0.3300224514134301,625,7
Cd,0.6181232924204885,0.392365321353043,625,7
As,0.7463305752715272,0.5808069993470253,626,7
Cd,1.4764089311592157,0.7805793192972821,626,7
As,1.8551009470841073,0.5209749161712899,627,7
Cd,1.397331031596568,0.7961833159602093,627,7
As,0.19743029325890138,0.3319809115667898,628,7
Cd,0.189879943363227,0.43065106795369296,628,7
As,0.24629112663630082,0.36395002301284396,629,7
Cd,0.02470492351220166,0.4143607255207494,629,7
As,0.03614061868535767,0.1287971039875942,630,7
Cd,-0.007124650232801066,0.18633260043612426,630,7
As,1.8291649008991495,0.593200259200818,631,7
Cd,1.894722712323352,0.809253235843361,631,7
As,0.5956704476360146,0.44992050473442396,632,7
Cd,-0.24182672478540912,0.5726625236021856,632,7
As,1.0973606845961017,0.5337646361969982,633,7
Cd,0.5303548592059304,0.6520658102278718,633,7
As,1.014863193614378,0.5761262725817717,634,7
Cd,1.0006758979365182,0.647734817211476,634,7
As,1.687947995302339,0.5214976947970911,635,7
Cd,1.8013739007486729,0.7026037391309342,635,7
As,0.7913566133952155,0.4023416415917118,636,7
Cd,0.5206216227358631,0.5420579219715168,636,7
As,1.8719364127331062,0.6190486877888428,637,7
Cd,0.6035971465114445,0.7507896312173619,637,7
As,1.9732036737758332,0.59586338419054,638,7
