variable,fixedat1,fixedat2,est,sd,trial,case
Hg,Ni,Tl,-0.14019697640811524,0.27422024655939703,1343,14
Ni,Tl,Hg,-0.15105745119152303,0.26551884539924103,1343,14
Tl,Hg,Ni,-0.007948506145970313,0.15181654414396992,1343,14
Hg,Ni,Tl,0.16362070410880847,0.2561949000671264,1344,14
Ni,Tl,Hg,0.2347493163446437,0.25164302489713614,1344,14
Tl,Hg,Ni,0.015547533124228519,0.17660115725313444,1344,14
Hg,Ni,Tl,0.5384550119434821,0.434207535335343,1345,14
Ni,Tl,Hg,0.18582959831663715,0.41794033764810246,1345,14
Tl,Hg,Ni,0.3342605278856423,0.4340498870446193,1345,14
Hg,Ni,Tl,0.001600725408016146,0.29666128136736186,1346,14
Ni,Tl,Hg,-0.01720923392229512,0.3191840071692517,1346,14
Tl,Hg,Ni,0.006643804034576206,0.20184433573827523,1346,14
Hg,Ni,Tl,0.04091685490724206,0.3717572200148914,1347,14
Ni,Tl,Hg,0.23994163353293008,0.379802896085179,1347,14
Tl,Hg,Ni,0.20148666707233076,0.28385072784099413,1347,14
Hg,Ni,Tl,-0.19819822865383419,0.2682826366546937,1348,14
Ni,Tl,Hg,-0.23662364725498541,0.26757248635803293,1348,14
Tl,Hg,Ni,-0.014625655998235843,0.1462281645143529,1348,14
Hg,Ni,Tl,-0.0614992737219362,0.29152650394051777,1349,14
Ni,Tl,Hg,-0.0429821056318449,0.304626998452979,1349,14
Tl,Hg,Ni,0.039168876564541044,0.18006928491818677,1349,14
Hg,Ni,Tl,0.06143941278983611,0.2293823188405605,1350,14
Ni,Tl,Hg,0.07270477170317768,0.23235167467194964,1350,14
Tl,Hg,Ni,0.0026921367100030125,0.10251743205775954,1350,14
Hg,Ni,Tl,0.11119070602961845,0.30849392776360324,1351,14
Ni,Tl,Hg,0.009469564451474177,0.30598349758168375,1351,14
Tl,Hg,Ni,-0.10277643340050435,0.18561064739796937,1351,14
Hg,Ni,Tl,-0.028113130846681322,0.32482897859700416,1352,14
Ni,Tl,Hg,0.11458604554604257,0.32075919637021283,1352,14
Tl,Hg,Ni,0.24825982371900057,0.3183275228315526,1352,14
Hg,Ni,Tl,-0.41889105282050965,0.28873348851896913,1353,14
Ni,Tl,Hg,-0.35955980586839376,0.2787832714594664,1353,14
Tl,Hg,Ni,-0.0066167223683977205,0.21004693933913726,1353,14
Hg,Ni,Tl,-0.2768361614738275,0.5529668347310571,1354,14
Ni,Tl,Hg,-1.4309669605534525,0.5788004081297379,1354,14
Tl,Hg,Ni,-1.030454542695625,0.5708503796361163,1354,14
Hg,Ni,Tl,-0.06697705005963783,0.34966937332042664,1355,14
Ni,Tl,Hg,0.18323719075365297,0.3495081046626219,1355,14
Tl,Hg,Ni,0.045738607908585305,0.32454176576378385,1355,14
Hg,Ni,Tl,0.48103260749008125,0.279404293978634,1356,14
Ni,Tl,Hg,0.4610987504991799,0.28375495318245614,1356,14
Tl,Hg,Ni,0.005440726244979821,0.14067871492914172,1356,14
Hg,Ni,Tl,-0.06848685696541423,0.3419847826516833,1357,14
Ni,Tl,Hg,-0.28105447718679244,0.3167525459470942,1357,14
Tl,Hg,Ni,0.0881691754549081,0.26760959218672664,1357,14
Hg,Ni,Tl,-0.3022266267380509,0.288637579014566,1358,14
Ni,Tl,Hg,-0.0685255674919576,0.2861327637727191,1358,14
Tl,Hg,Ni,0.09321725633262812,0.25051589467724755,1358,14
Hg,Ni,Tl,-0.33612303957807654,0.3382218650743998,1359,14
Ni,Tl,Hg,-0.30321974425422216,0.345206212734441,1359,14
Tl,Hg,Ni,-2.004454135211553e-4,0.2719675642988521,1359,14
Hg,Ni,Tl,0.28180546341294477,0.32086259562322933,1360,14
Ni,Tl,Hg,-0.05003058230690005,0.2932570452619206,1360,14
Tl,Hg,Ni,0.037617799027173326,0.3221461658897715,1360,14
Hg,Ni,Tl,-0.023082576620225836,0.24700787369954139,1361,14
Ni,Tl,Hg,0.08092503899365422,0.23580699657906085,1361,14
Tl,Hg,Ni,-0.08271175677369147,0.1946483168924026,1361,14
Hg,Ni,Tl,-0.03535900632768474,0.36805450770198567,1362,14
Ni,Tl,Hg,-0.1557765294918294,0.40606055103491995,1362,14
Tl,Hg,Ni,-0.16123411758500605,0.30702648944750466,1362,14
Hg,Ni,Tl,0.031224002464558254,0.3341679493319842,1363,14
Ni,Tl,Hg,-0.12677605251006074,0.2989497158755334,1363,14
Tl,Hg,Ni,0.06884376362272793,0.27882893278622406,1363,14
Hg,Ni,Tl,0.11428126744125233,0.3697373351626015,1364,14
Ni,Tl,Hg,0.13022182099981006,0.35972811925035575,1364,14
Tl,Hg,Ni,0.01581310345414444,0.3575869619596613,1364,14
Hg,Ni,Tl,0.04864365337772458,0.2796471951386851,1365,14
Ni,Tl,Hg,0.10285512304899047,0.26661556351119065,1365,14
Tl,Hg,Ni,-0.09422553695420888,0.2189295758361285,1365,14
Hg,Ni,Tl,-0.14388146233210541,0.24180477453174354,1366,14
Ni,Tl,Hg,-0.09620463808535273,0.23711432415720063,1366,14
Tl,Hg,Ni,0.03892633114804589,0.13849418416041356,1366,14
Hg,Ni,Tl,-0.005688402035849194,0.3447521815709596,1367,14
Ni,Tl,Hg,-0.2818170615649036,0.3111744834335642,1367,14
Tl,Hg,Ni,0.0407733544000104,0.3013604533533884,1367,14
Hg,Ni,Tl,-0.010765173947191009,0.28075129602469084,1368,14
Ni,Tl,Hg,0.22066817588006593,0.2662560088922867,1368,14
Tl,Hg,Ni,0.06327459032349925,0.23901077112753338,1368,14
Hg,Ni,Tl,-0.23730441370003952,0.27225320033256223,1369,14
Ni,Tl,Hg,-0.2287327026076298,0.2688692845485051,1369,14
Tl,Hg,Ni,0.00846703039694674,0.1322956336419139,1369,14
Hg,Ni,Tl,-0.11853654664287694,0.3204516548328501,1370,14
Ni,Tl,Hg,0.03714511020519451,0.34871196265532006,1370,14
Tl,Hg,Ni,0.18081393524303513,0.30798643080119814,1370,14
Hg,Ni,Tl,0.22853214210714778,0.2922208499339007,1371,14
Ni,Tl,Hg,0.21860663039397465,0.2881098782909299,1371,14
Tl,Hg,Ni,0.032847393921028534,0.12400412561382734,1371,14
Hg,Ni,Tl,-0.31888013225868317,0.38927109456502834,1372,14
Ni,Tl,Hg,-0.17114700037431074,0.3845236465766964,1372,14
Tl,Hg,Ni,0.14065848867579556,0.30394594627812,1372,14
Hg,Ni,Tl,-0.26987147019672664,0.3009452812255145,1373,14
Ni,Tl,Hg,-0.2767242584137608,0.31624751195370254,1373,14
Tl,Hg,Ni,-0.006761293677714164,0.17864173207192693,1373,14
Hg,Ni,Tl,-0.35166795952454244,0.33083498734286243,1374,14
Ni,Tl,Hg,-0.2982443740418077,0.34306013131618784,1374,14
Tl,Hg,Ni,0.10985074228274527,0.19874708653230003,1374,14
Hg,Ni,Tl,0.4392108009287212,0.4018037983805568,1375,14
Ni,Tl,Hg,0.07311082153513482,0.43221664319737796,1375,14
Tl,Hg,Ni,0.3776796122191324,0.4400829189639816,1375,14
Hg,Ni,Tl,-0.30543599427159407,0.36988748113551895,1376,14
Ni,Tl,Hg,-0.584945508451221,0.35258274663988176,1376,14
Tl,Hg,Ni,0.006812708997318673,0.3144952581499359,1376,14
Hg,Ni,Tl,-0.23964738661627116,0.2886530351582937,1377,14
