var,p,case
Ni,3.846755739192566e-9,7
Tl,0.8895543487103794,7
Pb,0.7503591517878603,7
Mo,0.19487381875813845,7
Sb,0.007773634892188202,7
Sn,0.08128621744216938,7
(Intercept),2.6037988601148404e-5,8
race2,0.9210972483999472,8
race3,0.10948218753560277,8
race4,0.9541887700465116,8
race5,0.8066692976623391,8
smoke1,3.3727310470415148e-6,8
age,2.500230633292467e-5,8
bmi,0.004845939153319847,8
As,0.44366166394612216,8
Cd,0.5843476840052295,8
Co,0.3672420700522816,8
Hg,2.120053024006192e-7,8
Ni,1.8188481501583966e-7,8
Tl,0.5809957039560947,8
Pb,0.7083672949625558,8
Mo,0.9746996953839402,8
Sb,0.2948079883578563,8
Sn,0.005079736628582845,8
(Intercept),0.001352450101627869,9
race2,0.04489019125677851,9
race3,0.3411277415316636,9
race4,0.7486397914296927,9
race5,0.19929422662122526,9
smoke1,2.678168400063774e-5,9
age,2.677328156806845e-7,9
bmi,0.0068010439992331065,9
As,0.3899064286928423,9
Cd,0.19611894300465155,9
Co,0.35724374643891954,9
Hg,5.528735661876908e-9,9
Ni,3.023204053155562e-10,9
Tl,0.39997925770396137,9
Pb,0.9541476085511849,9
Mo,0.3785760845367936,9
Sb,0.40176982080189916,9
Sn,0.002919839908014945,9
(Intercept),0.01173585425331188,10
race2,0.05035901525465496,10
race3,0.41062399463614796,10
race4,0.6609431256238087,10
race5,0.12558601221361892,10
smoke1,2.852628045141269e-4,10
age,6.774233492163371e-5,10
bmi,0.0045909324439370675,10
As,0.7272030930994018,10
Cd,0.35742211731125495,10
Co,0.44982663114192134,10
Hg,5.702844015475732e-9,10
Ni,3.610953153294071e-8,10
Tl,0.5560401163780395,10
Pb,0.11973057350994014,10
Mo,0.5243751070443217,10
Sb,0.3711553625932065,10
Sn,0.0067401546494074835,10
(Intercept),1.6816307590867763e-4,11
race2,0.055919596023993164,11
race3,0.14065755859105253,11
race4,0.9289238060599705,11
race5,0.1621287659312154,11
smoke1,2.3759966014845546e-6,11
age,1.7725547861776597e-14,11
bmi,3.100900214236516e-4,11
As,0.9023994218195357,11
Cd,0.5938474939533963,11
Co,0.21209958497093717,11
Hg,7.14784779466399e-10,11
Ni,1.260826515003843e-6,11
Tl,0.6656932318129349,11
Pb,0.3453592139879734,11
Mo,0.49002283900573385,11
Sb,0.03004144193342691,11
Sn,0.0024010032347419738,11
(Intercept),0.0010900580946916517,12
race2,0.20552372211931647,12
race3,0.5925499561702803,12
race4,0.5202652606138758,12
race5,0.30846161068816463,12
smoke1,0.0012702107945592347,12
age,2.620868789103629e-5,12
bmi,0.0023699195370916644,12
As,0.3437905089173583,12
Cd,0.5583742548247729,12
Co,0.7459030508127,12
Hg,1.8580261995197146e-13,12
Ni,9.818389754803092e-4,12
Tl,0.11823550056216059,12
Pb,0.8381662786546172,12
Mo,0.8237896149142772,12
Sb,2.833856021733462e-4,12
Sn,0.05675637755370481,12
(Intercept),8.950136081688512e-4,13
race2,0.5543050323789958,13
race3,0.7159118593111168,13
race4,0.4786973121645771,13
race5,0.35129002910111196,13
smoke1,7.501554470442487e-5,13
age,2.182415260133729e-8,13
bmi,3.7115412045222676e-7,13
As,0.9331583226116871,13
Cd,0.5896745173105282,13
Co,0.6393493072861305,13
Hg,1.6762189305493513e-6,13
Ni,2.3424248959473545e-4,13
Tl,0.6638140161873831,13
Pb,0.31113566603023984,13
Mo,0.0966018019218815,13
Sb,0.05347517192780175,13
Sn,0.05293624771700727,13
(Intercept),0.0318015329828985,14
race2,3.387476515803186e-4,14
race3,0.55572514977282506,14
race4,0.008816097484919738,14
race5,0.02987929772021556,14
smoke1,0.012953796729763043,14
age,2.998089193930658e-10,14
bmi,0.021259285432649204,14
As,0.6382130263108794,14
Cd,0.9858990988778837,14
Co,0.2859521579938073,14
Hg,1.6815442412358745e-6,14
Ni,1.417509246217067e-5,14
Tl,0.9343290610935272,14
Pb,0.4235448807816945,14
Mo,0.8640781066475648,14
Sb,0.039319635388666896,14
Sn,0.02782484136581011,14
(Intercept),4.604547166598965e-5,15
race2,0.6945405804703761,15
race3,0.9252556096278809,15
race4,0.677330389432665,15
race5,0.745554367983416,15
smoke1,0.006375900400181573,15
