var,p,case
race4,0.9261776202234746,15
race5,0.7599896901763832,15
smoke1,0.06599357327461754,15
age,2.776197618695821e-4,15
bmi,0.10172011229617144,15
As,0.5154847125412851,15
Cd,0.2753489393393014,15
Co,0.19439868236604804,15
Hg,9.463246889974019e-5,15
Ni,0.3564205976106589,15
Tl,0.35451847815515325,15
Pb,0.7594277530086269,15
Mo,0.06193701229880362,15
Sb,0.12954506812034094,15
Sn,0.005347879999576104,15
(Intercept),0.03091092785894317,16
race2,0.7673635868050662,16
race3,0.4502341199461193,16
race4,0.1893816834869467,16
race5,0.41312969690882495,16
smoke1,0.21535093174539116,16
age,0.014871715850336177,16
bmi,0.914287793397332,16
As,0.80446480429083,16
Cd,0.24458670895324713,16
Co,0.20885435398561372,16
Hg,0.01577645731043444,16
Ni,0.2667619323109366,16
Tl,0.0731560078849106,16
Pb,0.37589346524964196,16
Mo,0.8093870872063709,16
Sb,0.9403596493111518,16
Sn,0.3581674301486837,16
(Intercept),0.8815165006661959,17
race2,0.3096524024353299,17
race3,0.9076956299415995,17
race4,0.4403566321882695,17
race5,0.18795068513311847,17
smoke1,0.5056563977747621,17
age,0.15715658841210953,17
bmi,4.677719914603077e-4,17
As,0.4990286365985356,17
Cd,0.3558622158315655,17
Co,0.8091628309637331,17
Hg,0.08643501810528377,17
Ni,0.049809465353076954,17
Tl,0.21732019039650544,17
Pb,0.4312803586211087,17
Mo,0.7342958811526521,17
Sb,0.2686847319508947,17
Sn,0.1606789360219552,17
(Intercept),0.2873448050357847,18
race2,0.6804117944910153,18
race3,0.19157672304269951,18
race4,0.8728126052123218,18
race5,0.6554930064037792,18
smoke1,0.002382792970629241,18
age,6.183860105081759e-4,18
bmi,0.006788388346164559,18
As,0.7196789937779038,18
Cd,0.32613724233316443,18
Co,0.4026020920016561,18
Hg,0.039201543198970255,18
Ni,0.0031758215704696564,18
Tl,0.029391485618744342,18
Pb,0.3858668111965643,18
Mo,0.3285754801347174,18
Sb,0.8146760101177752,18
Sn,0.0011536641907341034,18
(Intercept),0.007800572606639125,19
race2,0.532007752743508,19
race3,0.4647359894800498,19
race4,0.16788312958749066,19
race5,0.14589922075774936,19
smoke1,0.03044125177285563,19
age,0.5875079177941449,19
bmi,0.8530072805254312,19
As,0.29286637230373425,19
Cd,0.8293180741938933,19
Co,0.6014335785149569,19
Hg,0.6744060473815379,19
Ni,0.010155565468860267,19
Tl,0.2165574935053514,19
Pb,0.24518626531166907,19
Mo,0.5381119451644799,19
Sb,0.25455940609460564,19
Sn,0.33769798991598987,19
(Intercept),0.027636318675404097,20
race2,0.42387073668829167,20
race3,0.19057383716144632,20
race4,0.8560788203206579,20
race5,0.7228656857837357,20
smoke1,0.047473165639762775,20
age,0.0507460616345698,20
bmi,0.01976792354194209,20
As,0.11921425931160393,20
Cd,0.20167796565189755,20
Co,0.3307009144406824,20
Hg,0.012358140354035246,20
Ni,0.08503950757288552,20
Tl,0.18501096391262262,20
Pb,0.5205808308336961,20
Mo,0.4895308516968069,20
Sb,0.03957586538807415,20
Sn,0.021784506029796587,20
(Intercept),0.7439988666066624,21
race2,0.6631625464346369,21
race3,0.5121377108385854,21
race4,0.3659411957548603,21
race5,0.5118857491718891,21
smoke1,0.364911313295771,21
age,0.024325828387967267,21
bmi,0.05979948302844093,21
As,0.1867062174492054,21
Cd,0.2461574388906163,21
Co,0.7740595029658237,21
Hg,0.01952448669296345,21
Ni,0.01627918245751847,21
Tl,0.23854314149240094,21
Pb,0.678407824788232,21
Mo,0.8527533454582423,21
Sb,0.999356833937102,21
Sn,0.7260885791958329,21
(Intercept),0.9377630017749671,22
race2,0.1744686426713599,22
race3,0.3975412468338265,22
race4,0.9690625081419457,22
race5,0.06928877147822962,22
smoke1,0.9632419917162833,22
age,0.20747883242649162,22
bmi,0.4363011023656058,22
As,0.8119317645943803,22
Cd,0.5866767256073507,22
Co,0.6286737342353932,22
Hg,0.20966249568134893,22
Ni,0.061144723924529645,22
Tl,0.015916029050798242,22
Pb,0.20524924084899113,22
Mo,0.06467337626582258,22
Sb,0.10472196272378863,22
Sn,0.24236292998523548,22
(Intercept),0.007976145019093366,23
race2,0.11012196661293894,23
race3,0.2552320511289803,23
race4,0.1721174736233835,23
race5,0.4523093578913149,23
smoke1,0.2752064826842079,23
age,0.026254466139201762,23
bmi,0.4988230255211986,23
As,0.2943682262617247,23
Cd,0.8614904780517307,23
Co,0.2705240982911164,23
Hg,0.018693687767092643,23
Ni,0.004261373697333099,23
Tl,0.5248609761078504,23
Pb,0.7764371443032075,23
Mo,0.7415259529832832,23
Sb,0.8201310454584767,23
Sn,0.6869141740158359,23
(Intercept),0.21100602994394144,24
race2,0.69041171590706,24
race3,0.4904386869429904,24
race4,0.8881268555668382,24
race5,0.499801335123345,24
smoke1,1.9664551282631974e-5,24
age,5.503871569808363e-7,24
bmi,0.010673205069176342,24
As,0.8193852215404676,24
Cd,0.31201677626544205,24
Co,0.24178581129743976,24
Hg,0.003440784507801425,24
Ni,0.2653120478329859,24
Tl,0.032484589710175975,24
Pb,0.054655892961421516,24
Mo,0.8432820955653318,24
Sb,0.6250670796045674,24
Sn,0.4140619817700759,24
(Intercept),0.06545352585966573,25
race2,0.38173368065013935,25
race3,0.9348124482186833,25
race4,0.37419831283981775,25
race5,0.6117853186988477,25
smoke1,0.10740638450598701,25
age,0.04042468811226034,25
bmi,0.01821035006604995,25
As,0.4203875225342064,25
Cd,0.822188659409735,25
Co,0.3360044523625365,25
Hg,4.081486867827164e-4,25
Ni,0.08000105178932039,25
Tl,0.08856481067749526,25
Pb,0.925740491694132,25
Mo,0.8160296712180213,25
Sb,0.26313249903012204,25
Sn,0.839876951977368,25
(Intercept),0.11998599238509443,26
race2,0.7282798453684043,26
race3,0.34180602947421657,26
race4,0.961020973154776,26
race5,0.8621520085958556,26
smoke1,0.09416271096591279,26
age,4.139689160823323e-5,26
bmi,0.0368200160194503,26
As,0.3559329092347209,26
Cd,0.14659693418985512,26
Co,0.9950235745368015,26
Hg,1.3320571528193474e-5,26
Ni,0.015092826792932713,26
Tl,0.1576690659278429,26
Pb,0.6527742747784895,26
Mo,0.8393402974401388,26
Sb,0.29552136582920274,26
Sn,0.13307757302295847,26
(Intercept),0.40739110979338744,27
race2,0.6775058919130025,27
