variable,PIP,trial,case
LBXF03LA,0.15684,163,2
LBXF04LA,0.67972,163,2
LBXF05LA,0.31144,163,2
LBXF08LA,0.03376,163,2
LBX074LA,0.80124,164,2
LBX099LA,0.8396,164,2
LBX138LA,0.44944,164,2
LBX153LA,0.515,164,2
LBX170LA,0.52488,164,2
LBX180LA,0.49892,164,2
LBX187LA,0.73192,164,2
LBX194LA,0.77936,164,2
LBXPCBLA,0.4584,164,2
LBXHXCLA,0.38356,164,2
LBX118LA,0.62964,164,2
LBXD03LA,0.48776,164,2
LBXD05LA,0.9444,164,2
LBXD07LA,0.61496,164,2
LBXF03LA,0.34212,164,2
LBXF04LA,0.90152,164,2
LBXF05LA,0.528,164,2
LBXF08LA,0.62844,164,2
LBX074LA,0.96716,165,2
LBX099LA,0.30168,165,2
LBX138LA,0.33196,165,2
LBX153LA,0.25576,165,2
LBX170LA,0.22588,165,2
LBX180LA,0.18932,165,2
LBX187LA,0.29124,165,2
LBX194LA,0.60444,165,2
LBXPCBLA,0.3552,165,2
LBXHXCLA,0.53988,165,2
LBX118LA,0.37524,165,2
LBXD03LA,0.27932,165,2
LBXD05LA,0.7338,165,2
LBXD07LA,0.13968,165,2
LBXF03LA,0.13084,165,2
LBXF04LA,0.99036,165,2
LBXF05LA,0.29856,165,2
LBXF08LA,0.09672,165,2
LBX074LA,0.60968,166,2
LBX099LA,0.1744,166,2
LBX138LA,0.6016,166,2
LBX153LA,0.27828,166,2
LBX170LA,0.24224,166,2
LBX180LA,0.2216,166,2
LBX187LA,0.15836,166,2
LBX194LA,0.99228,166,2
LBXPCBLA,0.47912,166,2
LBXHXCLA,0.23168,166,2
LBX118LA,0.21676,166,2
LBXD03LA,0.24636,166,2
LBXD05LA,0.95296,166,2
LBXD07LA,0.18352,166,2
LBXF03LA,0.12692,166,2
LBXF04LA,0.90492,166,2
LBXF05LA,0.21536,166,2
LBXF08LA,0.14256,166,2
LBX074LA,0.62952,167,2
LBX099LA,0.48324,167,2
LBX138LA,0.51536,167,2
LBX153LA,0.71128,167,2
LBX170LA,0.5058,167,2
LBX180LA,0.54768,167,2
LBX187LA,0.5746,167,2
LBX194LA,0.86852,167,2
LBXPCBLA,0.69752,167,2
LBXHXCLA,0.55408,167,2
LBX118LA,0.98992,167,2
LBXD03LA,0.4448,167,2
LBXD05LA,0.69888,167,2
LBXD07LA,0.83288,167,2
LBXF03LA,0.7758,167,2
LBXF04LA,0.93404,167,2
LBXF05LA,0.45588,167,2
LBXF08LA,0.82068,167,2
LBX074LA,0.9028,168,2
LBX099LA,0.63292,168,2
LBX138LA,0.5596,168,2
LBX153LA,0.49748,168,2
LBX170LA,0.49424,168,2
LBX180LA,0.55292,168,2
LBX187LA,0.62272,168,2
LBX194LA,0.98192,168,2
LBXPCBLA,0.92296,168,2
LBXHXCLA,0.53872,168,2
LBX118LA,0.59004,168,2
LBXD03LA,0.78912,168,2
LBXD05LA,0.6914,168,2
LBXD07LA,0.59208,168,2
LBXF03LA,0.52668,168,2
LBXF04LA,0.97052,168,2
LBXF05LA,0.88692,168,2
LBXF08LA,0.46948,168,2
LBX074LA,0.25404,169,2
LBX099LA,0.10944,169,2
LBX138LA,0.13436,169,2
LBX153LA,0.20016,169,2
LBX170LA,0.11472,169,2
LBX180LA,0.09356,169,2
LBX187LA,0.1032,169,2
LBX194LA,1,169,2
LBXPCBLA,0.24512,169,2
LBXHXCLA,0.45044,169,2
LBX118LA,0.32176,169,2
LBXD03LA,0.14248,169,2
LBXD05LA,0.99708,169,2
LBXD07LA,0.06728,169,2
LBXF03LA,0.1012,169,2
LBXF04LA,0.55336,169,2
LBXF05LA,0.06856,169,2
LBXF08LA,0.09368,169,2
LBX074LA,0.23456,170,2
LBX099LA,0.09156,170,2
LBX138LA,0.10152,170,2
LBX153LA,0.10556,170,2
LBX170LA,0.12804,170,2
LBX180LA,0.12228,170,2
LBX187LA,0.98788,170,2
LBX194LA,0.24016,170,2
LBXPCBLA,0.88824,170,2
LBXHXCLA,0.1298,170,2
LBX118LA,0.13384,170,2
LBXD03LA,0.13708,170,2
LBXD05LA,0.74892,170,2
LBXD07LA,0.13184,170,2
LBXF03LA,0.073,170,2
LBXF04LA,0.51736,170,2
LBXF05LA,0.2406,170,2
LBXF08LA,0.26184,170,2
LBX074LA,0.381,171,2
LBX099LA,0.27356,171,2
LBX138LA,0.34544,171,2
LBX153LA,0.36052,171,2
LBX170LA,0.4532,171,2
LBX180LA,0.46104,171,2
LBX187LA,0.28636,171,2
LBX194LA,0.68076,171,2
LBXPCBLA,0.33204,171,2
LBXHXCLA,0.29832,171,2
LBX118LA,0.70008,171,2
LBXD03LA,0.59796,171,2
LBXD05LA,0.73832,171,2
LBXD07LA,0.1564,171,2
LBXF03LA,0.62092,171,2
LBXF04LA,0.99132,171,2
LBXF05LA,0.31356,171,2
LBXF08LA,0.30912,171,2
LBX074LA,0.991,172,2
LBX099LA,0.12516,172,2
LBX138LA,0.3588,172,2
LBX153LA,0.30008,172,2
LBX170LA,0.24004,172,2
LBX180LA,0.20516,172,2
LBX187LA,0.1572,172,2
LBX194LA,0.91532,172,2
LBXPCBLA,0.23344,172,2
LBXHXCLA,0.20892,172,2
LBX118LA,0.22008,172,2
LBXD03LA,0.13428,172,2
LBXD05LA,0.97856,172,2
LBXD07LA,0.11676,172,2
LBXF03LA,0.07136,172,2
LBXF04LA,0.75292,172,2
LBXF05LA,0.1058,172,2
LBXF08LA,0.0726,172,2
LBX074LA,0.89704,173,2
LBX099LA,0.4352,173,2
LBX138LA,0.3758,173,2
LBX153LA,0.422,173,2
LBX170LA,0.49748,173,2
LBX180LA,0.37452,173,2
LBX187LA,0.33876,173,2
LBX194LA,0.897,173,2
LBXPCBLA,0.96044,173,2
LBXHXCLA,0.47192,173,2
LBX118LA,0.48036,173,2
LBXD03LA,0.6734,173,2
LBXD05LA,0.66176,173,2
LBXD07LA,0.99396,173,2
LBXF03LA,0.45312,173,2
LBXF04LA,0.6446,173,2
LBXF05LA,0.5146,173,2
LBXF08LA,0.46668,173,2
LBX074LA,0.9302,174,2
LBX099LA,0.34728,174,2
LBX138LA,0.38004,174,2
LBX153LA,0.37364000000000003,174,2
LBX170LA,0.37572,174,2
LBX180LA,0.37232,174,2
LBX187LA,0.36944,174,2
LBX194LA,0.87208,174,2
LBXPCBLA,0.27828,174,2
LBXHXCLA,0.29872,174,2
LBX118LA,0.3956,174,2
LBXD03LA,0.44816,174,2
LBXD05LA,0.88304,174,2
LBXD07LA,0.31848,174,2
LBXF03LA,0.38964,174,2
LBXF04LA,0.99212,174,2
LBXF05LA,0.31648,174,2
LBXF08LA,0.38804,174,2
LBX074LA,0.90544,175,2
LBX099LA,0.17876,175,2
LBX138LA,0.16936,175,2
LBX153LA,0.2206,175,2
LBX170LA,0.32852,175,2
LBX180LA,0.24608,175,2
LBX187LA,0.25696,175,2
LBX194LA,0.99924,175,2
LBXPCBLA,0.28824,175,2
LBXHXCLA,0.20284,175,2
LBX118LA,0.21748,175,2
LBXD03LA,0.26852,175,2
LBXD05LA,0.9014,175,2
LBXD07LA,0.12508,175,2
LBXF03LA,0.29456,175,2
LBXF04LA,0.63,175,2
LBXF05LA,0.2462,175,2
LBXF08LA,0.13456,175,2
LBX074LA,0.74248,176,2
LBX099LA,0.37684,176,2
LBX138LA,0.37576,176,2
LBX153LA,0.44292,176,2
LBX170LA,0.50252,176,2
LBX180LA,0.38416,176,2
LBX187LA,0.35536,176,2
LBX194LA,0.88524,176,2
LBXPCBLA,0.23104,176,2
LBXHXCLA,0.23216,176,2
LBX118LA,0.30896,176,2
LBXD03LA,0.20336,176,2
LBXD05LA,1,176,2
LBXD07LA,0.31976,176,2
LBXF03LA,0.22788,176,2
LBXF04LA,0.9858,176,2
LBXF05LA,0.17824,176,2
LBXF08LA,0.29884,176,2
LBX074LA,0.81124,177,2
LBX099LA,0.17884,177,2
LBX138LA,0.13244,177,2
LBX153LA,0.15272,177,2
LBX170LA,0.35864,177,2
LBX180LA,0.20744,177,2
LBX187LA,0.253,177,2
LBX194LA,0.39496,177,2
LBXPCBLA,0.6374,177,2
LBXHXCLA,0.2032,177,2
LBX118LA,0.5772,177,2
LBXD03LA,0.145,177,2
LBXD05LA,0.35872,177,2
LBXD07LA,0.28352,177,2
LBXF03LA,0.10724,177,2
LBXF04LA,0.39888,177,2
LBXF05LA,0.8002,177,2
LBXF08LA,0.26068,177,2
LBX074LA,0.51636,178,2
LBX099LA,0.21408,178,2
LBX138LA,0.69712,178,2
LBX153LA,0.40348,178,2
LBX170LA,0.2364,178,2
LBX180LA,0.27912,178,2
LBX187LA,0.31092,178,2
LBX194LA,0.66772,178,2
LBXPCBLA,0.34572,178,2
LBXHXCLA,0.2002,178,2
LBX118LA,0.4954,178,2
LBXD03LA,0.56924,178,2
LBXD05LA,0.25484,178,2
LBXD07LA,0.36148,178,2
LBXF03LA,0.65856,178,2
LBXF04LA,0.97852,178,2
LBXF05LA,0.31516,178,2
LBXF08LA,0.29296,178,2
LBX074LA,0.99464,179,2
LBX099LA,0.10136,179,2
LBX138LA,0.05516,179,2
LBX153LA,0.07556,179,2
LBX170LA,0.05268,179,2
LBX180LA,0.05136,179,2
LBX187LA,0.09404,179,2
LBX194LA,0.35172,179,2
LBXPCBLA,0.08916,179,2
LBXHXCLA,0.0604,179,2
LBX118LA,0.08456,179,2
LBXD03LA,0.16392,179,2
LBXD05LA,0.61292,179,2
LBXD07LA,0.56076,179,2
LBXF03LA,0.0622,179,2
LBXF04LA,0.42056,179,2
LBXF05LA,0.03072,179,2
LBXF08LA,0.03656,179,2
LBX074LA,0.39416,180,2
LBX099LA,0.13536,180,2
LBX138LA,0.05008,180,2
LBX153LA,0.14472,180,2
LBX170LA,0.07296,180,2
LBX180LA,0.06824,180,2
LBX187LA,0.07324,180,2
LBX194LA,1,180,2
LBXPCBLA,0.09996,180,2
LBXHXCLA,0.04232,180,2
LBX118LA,0.04076,180,2
LBXD03LA,0.14216,180,2
LBXD05LA,1,180,2
LBXD07LA,0.0434,180,2
LBXF03LA,0.23268,180,2
LBXF04LA,0.27212,180,2
LBXF05LA,0.05584,180,2
LBXF08LA,0.08728,180,2
LBX074LA,0.94824,181,2
LBX099LA,0.13656,181,2
LBX138LA,0.22552,181,2
LBX153LA,0.30148,181,2
LBX170LA,0.26292,181,2
LBX180LA,0.29696,181,2
LBX187LA,0.19552,181,2
LBX194LA,0.51896,181,2
LBXPCBLA,0.3182,181,2
LBXHXCLA,0.13892,181,2
LBX118LA,0.1848,181,2
LBXD03LA,0.1904,181,2
LBXD05LA,0.53708,181,2
LBXD07LA,0.25612,181,2
LBXF03LA,0.17164,181,2
LBXF04LA,0.66012,181,2
LBXF05LA,0.1172,181,2
LBXF08LA,0.22972,181,2
LBX074LA,0.84368,182,2
LBX099LA,0.28084,182,2
LBX138LA,0.42808,182,2
LBX153LA,0.3394,182,2
LBX170LA,0.38872,182,2
LBX180LA,0.44544,182,2
LBX187LA,0.60156,182,2
LBX194LA,0.8314,182,2
LBXPCBLA,0.3826,182,2
LBXHXCLA,0.60436,182,2
LBX118LA,0.38448,182,2
LBXD03LA,0.24284,182,2
LBXD05LA,0.98048,182,2
LBXD07LA,0.39292,182,2
LBXF03LA,0.28772,182,2
LBXF04LA,0.9054,182,2
LBXF05LA,0.54476,182,2
LBXF08LA,0.1258,182,2
LBX074LA,0.95152,183,2
LBX099LA,0.149,183,2
LBX138LA,0.1098,183,2
LBX153LA,0.10044,183,2
LBX170LA,0.07096,183,2
LBX180LA,0.12092,183,2
LBX187LA,0.08012,183,2
LBX194LA,0.07568,183,2
LBXPCBLA,0.03808,183,2
LBXHXCLA,0.10548,183,2
LBX118LA,0.09416,183,2
LBXD03LA,0.0974,183,2
LBXD05LA,0.68456,183,2
LBXD07LA,0.0916,183,2
LBXF03LA,0.0422,183,2
LBXF04LA,0.461,183,2
LBXF05LA,0.95036,183,2
LBXF08LA,0.06272,183,2
LBX074LA,0.21336,184,2
LBX099LA,0.24716,184,2
LBX138LA,0.33564,184,2
LBX153LA,0.44772,184,2
LBX170LA,0.2416,184,2
LBX180LA,0.20048,184,2
LBX187LA,0.371,184,2
LBX194LA,0.9316,184,2
LBXPCBLA,0.54964,184,2
LBXHXCLA,0.1844,184,2
LBX118LA,0.29396,184,2
LBXD03LA,0.19656,184,2
LBXD05LA,1,184,2
LBXD07LA,0.16068,184,2
LBXF03LA,0.13896,184,2
LBXF04LA,0.61808,184,2
LBXF05LA,0.15584,184,2
LBXF08LA,0.10024,184,2
LBX074LA,0.66608,185,2
LBX099LA,0.25252,185,2
LBX138LA,0.20232,185,2
LBX153LA,0.19964,185,2
LBX170LA,0.20088,185,2
LBX180LA,0.32316,185,2
LBX187LA,0.19656,185,2
LBX194LA,0.90232,185,2
LBXPCBLA,0.1242,185,2
LBXHXCLA,0.22056,185,2
LBX118LA,0.5576,185,2
LBXD03LA,0.2312,185,2
LBXD05LA,0.95624,185,2
LBXD07LA,0.11828,185,2
LBXF03LA,0.15492,185,2
LBXF04LA,0.75808,185,2
LBXF05LA,0.27192,185,2
LBXF08LA,0.16288,185,2
LBX074LA,0.62056,186,2
LBX099LA,0.37212,186,2
LBX138LA,0.28428,186,2
LBX153LA,0.29416,186,2
LBX170LA,0.50428,186,2
LBX180LA,0.37852,186,2
LBX187LA,0.54928,186,2
LBX194LA,0.57776,186,2
LBXPCBLA,0.19108,186,2
LBXHXCLA,0.80516,186,2
LBX118LA,0.36116,186,2
LBXD03LA,0.25448,186,2
LBXD05LA,1,186,2
LBXD07LA,0.18772,186,2
LBXF03LA,0.3026,186,2
LBXF04LA,0.96036,186,2
LBXF05LA,0.206,186,2
LBXF08LA,0.21548,186,2
LBX074LA,0.9792,187,2
LBX099LA,0.34588,187,2
LBX138LA,0.31848,187,2
LBX153LA,0.31212,187,2
LBX170LA,0.43952,187,2
LBX180LA,0.36776,187,2
LBX187LA,0.47232,187,2
LBX194LA,0.76196,187,2
LBXPCBLA,0.64044,187,2
LBXHXCLA,0.32424,187,2
LBX118LA,0.27736,187,2
LBXD03LA,0.48616,187,2
LBXD05LA,0.79024,187,2
LBXD07LA,0.36764,187,2
LBXF03LA,0.38504,187,2
LBXF04LA,0.57756,187,2
LBXF05LA,0.6086,187,2
LBXF08LA,0.2788,187,2
LBX074LA,0.53348,188,2
LBX099LA,0.24752,188,2
LBX138LA,0.19424,188,2
LBX153LA,0.23612,188,2
LBX170LA,0.4224,188,2
LBX180LA,0.28072,188,2
LBX187LA,0.60452,188,2
LBX194LA,0.52932,188,2
LBXPCBLA,0.96816,188,2
LBXHXCLA,0.22912,188,2
LBX118LA,0.16244,188,2
LBXD03LA,0.2192,188,2
LBXD05LA,0.4158,188,2
LBXD07LA,0.33008,188,2
LBXF03LA,0.25308,188,2
LBXF04LA,0.69776,188,2
LBXF05LA,0.18012,188,2
LBXF08LA,0.28968,188,2
LBX074LA,0.83532,189,2
LBX099LA,0.11784,189,2
LBX138LA,0.26164,189,2
LBX153LA,0.22744,189,2
LBX170LA,0.68288,189,2
LBX180LA,0.16972,189,2
LBX187LA,0.15416,189,2
LBX194LA,0.43952,189,2
LBXPCBLA,0.06816,189,2
LBXHXCLA,0.09564,189,2
LBX118LA,0.29392,189,2
LBXD03LA,0.1206,189,2
LBXD05LA,0.67572,189,2
LBXD07LA,0.30712,189,2
LBXF03LA,0.08916,189,2
LBXF04LA,0.95692,189,2
LBXF05LA,0.16072,189,2
LBXF08LA,0.13248,189,2
LBX074LA,0.532,190,2
LBX099LA,0.19928,190,2
LBX138LA,0.249,190,2
LBX153LA,0.244,190,2
LBX170LA,0.37048,190,2
LBX180LA,0.31376,190,2
LBX187LA,0.43064,190,2
LBX194LA,0.93404,190,2
LBXPCBLA,0.97444,190,2
LBXHXCLA,0.27516,190,2
LBX118LA,0.21172,190,2
LBXD03LA,0.2478,190,2
LBXD05LA,0.99796,190,2
LBXD07LA,0.525,190,2
LBXF03LA,0.15284,190,2
LBXF04LA,0.52216,190,2
LBXF05LA,0.168,190,2
LBXF08LA,0.204,190,2
LBX074LA,0.96412,191,2
LBX099LA,0.1706,191,2
LBX138LA,0.1946,191,2
LBX153LA,0.19004,191,2
LBX170LA,0.20288,191,2
LBX180LA,0.16748,191,2
LBX187LA,0.16696,191,2
LBX194LA,0.90616,191,2
LBXPCBLA,0.5008,191,2
LBXHXCLA,0.20252,191,2
LBX118LA,0.16304,191,2
LBXD03LA,0.3328,191,2
LBXD05LA,0.97116,191,2
LBXD07LA,0.17688,191,2
LBXF03LA,0.22088,191,2
LBXF04LA,0.90136,191,2
LBXF05LA,0.79472,191,2
LBXF08LA,0.15388,191,2
LBX074LA,0.3992,192,2
LBX099LA,0.63144,192,2
LBX138LA,0.28032,192,2
LBX153LA,0.31472,192,2
LBX170LA,0.63408,192,2
LBX180LA,0.26536,192,2
LBX187LA,0.4704,192,2
LBX194LA,0.88016,192,2
LBXPCBLA,0.23812,192,2
LBXHXCLA,0.24816,192,2
LBX118LA,0.34868,192,2
LBXD03LA,0.3384,192,2
LBXD05LA,0.85468,192,2
LBXD07LA,0.28844,192,2
LBXF03LA,0.30776,192,2
LBXF04LA,0.85088,192,2
LBXF05LA,0.36224,192,2
LBXF08LA,0.18248,192,2
LBX074LA,0.2904,193,2
LBX099LA,0.11596,193,2
LBX138LA,0.17944,193,2
LBX153LA,0.22116,193,2
LBX170LA,0.24308,193,2
LBX180LA,0.22088,193,2
LBX187LA,0.40644,193,2
LBX194LA,0.98236,193,2
LBXPCBLA,0.68436,193,2
LBXHXCLA,0.1204,193,2
LBX118LA,0.2344,193,2
LBXD03LA,0.10644,193,2
LBXD05LA,0.8658,193,2
LBXD07LA,0.33692,193,2
LBXF03LA,0.3316,193,2
LBXF04LA,0.79104,193,2
LBXF05LA,0.39864,193,2
LBXF08LA,0.11952,193,2
LBX074LA,0.74056,194,2
LBX099LA,0.20612,194,2
LBX138LA,0.23048,194,2
LBX153LA,0.22788,194,2
LBX170LA,0.28804,194,2
LBX180LA,0.25612,194,2
LBX187LA,0.291,194,2
LBX194LA,0.71268,194,2
LBXPCBLA,0.22028,194,2
LBXHXCLA,0.26484,194,2
LBX118LA,0.30284,194,2
LBXD03LA,0.22364,194,2
LBXD05LA,0.60524,194,2
LBXD07LA,0.59344,194,2
LBXF03LA,0.67784,194,2
LBXF04LA,0.33516,194,2
LBXF05LA,0.723,194,2
LBXF08LA,0.15852,194,2
LBX074LA,0.82668,195,2
LBX099LA,0.28304,195,2
LBX138LA,0.40096,195,2
LBX153LA,0.63884,195,2
LBX170LA,0.4268,195,2
LBX180LA,0.45732,195,2
LBX187LA,0.44752,195,2
LBX194LA,0.85312,195,2
LBXPCBLA,1,195,2
LBXHXCLA,0.49212,195,2
LBX118LA,0.40188,195,2
LBXD03LA,0.37156,195,2
LBXD05LA,0.36496,195,2
LBXD07LA,0.25408,195,2
LBXF03LA,0.57448,195,2
LBXF04LA,0.84316,195,2
LBXF05LA,0.46524,195,2
LBXF08LA,0.26116,195,2
LBX074LA,0.99288,196,2
LBX099LA,0.1698,196,2
LBX138LA,0.22948,196,2
LBX153LA,0.2508,196,2
LBX170LA,0.27548,196,2
LBX180LA,0.21612,196,2
LBX187LA,0.1842,196,2
LBX194LA,0.67512,196,2
LBXPCBLA,0.22092,196,2
LBXHXCLA,0.15328,196,2
LBX118LA,0.21784,196,2
LBXD03LA,0.2002,196,2
LBXD05LA,0.83708,196,2
LBXD07LA,0.21584,196,2
LBXF03LA,0.1678,196,2
LBXF04LA,0.94396,196,2
LBXF05LA,0.13644,196,2
LBXF08LA,0.42784,196,2
LBX074LA,0.49696,197,2
LBX099LA,0.32832,197,2
LBX138LA,0.20112,197,2
LBX153LA,0.22604,197,2
LBX170LA,0.2412,197,2
LBX180LA,0.25516,197,2
LBX187LA,0.19012,197,2
LBX194LA,1,197,2
LBXPCBLA,0.23236,197,2
LBXHXCLA,0.18352,197,2
LBX118LA,0.20696,197,2
LBXD03LA,0.23004,197,2
LBXD05LA,0.99392,197,2
LBXD07LA,0.19268,197,2
LBXF03LA,0.1468,197,2
LBXF04LA,0.99284,197,2
LBXF05LA,0.22608,197,2
LBXF08LA,0.13236,197,2
LBX074LA,0.58048,198,2
LBX099LA,0.2962,198,2
LBX138LA,0.16236,198,2
LBX153LA,0.1612,198,2
LBX170LA,0.17188,198,2
LBX180LA,0.1198,198,2
LBX187LA,0.14828,198,2
LBX194LA,0.95752,198,2
LBXPCBLA,0.53256,198,2
LBXHXCLA,0.0958,198,2
LBX118LA,0.25204,198,2
LBXD03LA,0.21124,198,2
LBXD05LA,0.96564,198,2
LBXD07LA,0.12548,198,2
LBXF03LA,0.06456,198,2
LBXF04LA,0.96208,198,2
LBXF05LA,0.2102,198,2
LBXF08LA,0.06972,198,2
LBX074LA,0.52916,199,2
LBX099LA,0.413,199,2
LBX138LA,0.45672,199,2
LBX153LA,0.4024,199,2
LBX170LA,0.39052,199,2
LBX180LA,0.3674,199,2
LBX187LA,0.47792,199,2
LBX194LA,0.854,199,2
LBXPCBLA,0.55544,199,2
LBXHXCLA,0.49824,199,2
LBX118LA,0.70808,199,2
LBXD03LA,0.3836,199,2
LBXD05LA,0.7426,199,2
LBXD07LA,0.34356,199,2
LBXF03LA,0.5628,199,2
LBXF04LA,0.97388,199,2
LBXF05LA,0.22664,199,2
LBXF08LA,0.4106,199,2
LBX074LA,0.30636,200,2
LBX099LA,0.14536,200,2
LBX138LA,0.13344,200,2
LBX153LA,0.1954,200,2
LBX170LA,0.13668,200,2
LBX180LA,0.23828,200,2
LBX187LA,0.14236,200,2
LBX194LA,0.94276,200,2
LBXPCBLA,0.2272,200,2
LBXHXCLA,0.31488,200,2
LBX118LA,0.3832,200,2
LBXD03LA,0.0746,200,2
LBXD05LA,0.94532,200,2
LBXD07LA,0.08388,200,2
LBXF03LA,0.0408,200,2
LBXF04LA,0.9846,200,2
LBXF05LA,0.08332,200,2
LBXF08LA,0.17276,200,2
LBX074LA,0.60116,201,3
LBX099LA,0.35228,201,3
LBX138LA,0.34168,201,3
LBX153LA,0.26952,201,3
LBX170LA,0.32908,201,3
LBX180LA,0.31732,201,3
LBX187LA,0.25196,201,3
LBX194LA,0.83632,201,3
LBXPCBLA,0.39088,201,3
LBXHXCLA,0.28932,201,3
LBX118LA,0.21048,201,3
LBXD03LA,0.15248,201,3
LBXD05LA,0.99508,201,3
LBXD07LA,0.22944,201,3
LBXF03LA,0.14976,201,3
LBXF04LA,0.39892,201,3
LBXF05LA,0.35664,201,3
LBXF08LA,0.71176,201,3
LBX074LA,0.52068,202,3
LBX099LA,0.36828,202,3
LBX138LA,0.27088,202,3
LBX153LA,0.33656,202,3
LBX170LA,0.62424,202,3
LBX180LA,0.34576,202,3
LBX187LA,0.80108,202,3
LBX194LA,0.61656,202,3
LBXPCBLA,0.70108,202,3
LBXHXCLA,0.27156,202,3
LBX118LA,0.2956,202,3
LBXD03LA,0.26432,202,3
LBXD05LA,0.98668,202,3
LBXD07LA,0.28016,202,3
LBXF03LA,0.32528,202,3
LBXF04LA,0.75916,202,3
LBXF05LA,0.22432,202,3
LBXF08LA,0.1676,202,3
LBX074LA,0.99796,203,3
LBX099LA,0.41632,203,3
LBX138LA,0.18088,203,3
LBX153LA,0.23256,203,3
LBX170LA,0.17028,203,3
LBX180LA,0.168,203,3
LBX187LA,0.16348,203,3
LBX194LA,0.94984,203,3
LBXPCBLA,0.07636,203,3
LBXHXCLA,0.10712,203,3
LBX118LA,0.12292,203,3
LBXD03LA,0.2148,203,3
LBXD05LA,0.99896,203,3
LBXD07LA,0.25192,203,3
LBXF03LA,0.09412,203,3
LBXF04LA,0.99004,203,3
LBXF05LA,0.1684,203,3
LBXF08LA,0.06492,203,3
LBX074LA,0.98508,204,3
LBX099LA,0.26416,204,3
LBX138LA,0.17596,204,3
LBX153LA,0.1556,204,3
LBX170LA,0.27168,204,3
LBX180LA,0.18124,204,3
LBX187LA,0.24232,204,3
LBX194LA,0.92388,204,3
LBXPCBLA,0.77424,204,3
LBXHXCLA,0.147,204,3
LBX118LA,0.22464,204,3
LBXD03LA,0.18604,204,3
LBXD05LA,0.76276,204,3
LBXD07LA,0.42408,204,3
LBXF03LA,0.06748,204,3
LBXF04LA,0.16224,204,3
LBXF05LA,0.15736,204,3
LBXF08LA,0.07828,204,3
LBX074LA,0.11952,205,3
LBX099LA,0.1812,205,3
LBX138LA,0.21004,205,3
LBX153LA,0.2092,205,3
LBX170LA,0.30688,205,3
LBX180LA,0.22764,205,3
LBX187LA,0.17028,205,3
LBX194LA,0.98928,205,3
LBXPCBLA,0.70968,205,3
LBXHXCLA,0.43344,205,3
LBX118LA,0.10032,205,3
LBXD03LA,0.24808,205,3
LBXD05LA,0.99148,205,3
LBXD07LA,0.21312,205,3
LBXF03LA,0.12392,205,3
LBXF04LA,0.767,205,3
LBXF05LA,0.2608,205,3
LBXF08LA,0.1164,205,3
LBX074LA,0.48688,206,3
LBX099LA,0.17052,206,3
LBX138LA,0.1298,206,3
LBX153LA,0.13812,206,3
LBX170LA,0.16116,206,3
LBX180LA,0.16424,206,3
LBX187LA,0.44444,206,3
LBX194LA,0.94116,206,3
LBXPCBLA,0.8152,206,3
LBXHXCLA,0.1578,206,3
LBX118LA,0.19276,206,3
LBXD03LA,0.23456,206,3
LBXD05LA,0.9602,206,3
LBXD07LA,0.13844,206,3
LBXF03LA,0.22152,206,3
LBXF04LA,0.44124,206,3
LBXF05LA,0.18184,206,3
LBXF08LA,0.072,206,3
LBX074LA,0.78128,207,3
LBX099LA,0.03944,207,3
LBX138LA,0.08444,207,3
LBX153LA,0.08396,207,3
LBX170LA,0.12856,207,3
LBX180LA,0.0652,207,3
LBX187LA,0.05988,207,3
LBX194LA,1,207,3
LBXPCBLA,0.27716,207,3
LBXHXCLA,0.076,207,3
LBX118LA,0.07004,207,3
LBXD03LA,0.291,207,3
LBXD05LA,0.98388,207,3
LBXD07LA,0.0396,207,3
LBXF03LA,0.04444,207,3
LBXF04LA,1,207,3
LBXF05LA,0.0432,207,3
LBXF08LA,0.00964,207,3
LBX074LA,0.9438,208,3
LBX099LA,0.16124,208,3
LBX138LA,0.13184,208,3
LBX153LA,0.22128,208,3
LBX170LA,0.1474,208,3
LBX180LA,0.19356,208,3
LBX187LA,0.11528,208,3
LBX194LA,0.99688,208,3
LBXPCBLA,0.3234,208,3
LBXHXCLA,0.09064,208,3
LBX118LA,0.15448,208,3
LBXD03LA,0.31364,208,3
LBXD05LA,0.99208,208,3
LBXD07LA,0.15144,208,3
LBXF03LA,0.13408,208,3
LBXF04LA,0.96264,208,3
LBXF05LA,0.09152,208,3
LBXF08LA,0.28104,208,3
LBX074LA,0.84936,209,3
LBX099LA,0.4094,209,3
LBX138LA,0.42504,209,3
LBX153LA,0.5014,209,3
LBX170LA,0.70708,209,3
LBX180LA,0.47424,209,3
LBX187LA,0.50348,209,3
LBX194LA,0.44008,209,3
LBXPCBLA,0.91656,209,3
LBXHXCLA,0.40124,209,3
LBX118LA,0.43448,209,3
LBXD03LA,0.5288,209,3
LBXD05LA,0.95452,209,3
LBXD07LA,0.46164,209,3
LBXF03LA,0.504,209,3
LBXF04LA,0.96032,209,3
LBXF05LA,0.40128,209,3
LBXF08LA,0.29484,209,3
LBX074LA,0.71348,210,3
LBX099LA,0.22216,210,3
LBX138LA,0.2542,210,3
LBX153LA,0.22264,210,3
LBX170LA,0.3176,210,3
LBX180LA,0.24092,210,3
LBX187LA,0.22812,210,3
LBX194LA,0.54408,210,3
LBXPCBLA,0.61052,210,3
LBXHXCLA,0.19364,210,3
LBX118LA,0.37384,210,3
LBXD03LA,0.28048,210,3
LBXD05LA,0.88504,210,3
