z1,z2,est,sd,trial,case
LBX074LA,LBX099LA,0.012449872313625931,0.06765860684413742,101,2
LBX074LA,LBX138LA,0.009125843473404505,0.06336187971447593,101,2
LBX074LA,LBX153LA,0.012419332464692179,0.07280449725508287,101,2
LBX074LA,LBX170LA,0.004684093311531523,0.09141806619819468,101,2
LBX074LA,LBX180LA,0.007922533893714334,0.06912081377799834,101,2
LBX074LA,LBX187LA,8.762149699323984e-4,0.07459397289038053,101,2
LBX074LA,LBX194LA,0.014081072159667585,0.27460163427094947,101,2
LBX074LA,LBXPCBLA,-0.0023993268759112674,0.043882653833379026,101,2
LBX074LA,LBXHXCLA,0.005107601692757591,0.11899775813196092,101,2
LBX074LA,LBX118LA,0.010120625242930448,0.06983935937041236,101,2
LBX074LA,LBXD03LA,0.0018299815838540567,0.0636913307294712,101,2
LBX074LA,LBXD05LA,0.06481765159147868,0.23418785361061545,101,2
LBX074LA,LBXD07LA,0.005955199316465265,0.05250426331801876,101,2
LBX074LA,LBXF03LA,0.0069743396339743136,0.07185594674967415,101,2
LBX074LA,LBXF04LA,0.006814833809788645,0.1254807330974862,101,2
LBX074LA,LBXF05LA,0.0030261325851270726,0.06387918759034862,101,2
LBX074LA,LBXF08LA,2.946866896653688e-4,0.020818757357209998,101,2
LBX099LA,LBX138LA,0.01167061294908267,0.06743201486650849,101,2
LBX099LA,LBX153LA,0.015689516329025377,0.07746825511721461,101,2
LBX099LA,LBX170LA,0.01099262156611247,0.09726331374529767,101,2
LBX099LA,LBX180LA,0.008858964984490347,0.07359421843298058,101,2
LBX099LA,LBX187LA,0.005052705893875409,0.07938658143992185,101,2
LBX099LA,LBX194LA,0.08635623405477233,0.2891229618816119,101,2
LBX099LA,LBXPCBLA,8.121996036387635e-4,0.046718164673476566,101,2
LBX099LA,LBXHXCLA,0.017009263514578432,0.1263741360133084,101,2
LBX099LA,LBX118LA,0.01705216142380106,0.07431680890821346,101,2
LBX099LA,LBXD03LA,0.007744602520361132,0.06776882375172638,101,2
LBX099LA,LBXD05LA,0.08095413566339671,0.24644196117511277,101,2
LBX099LA,LBXD07LA,0.007955180353056424,0.05590859550842484,101,2
LBX099LA,LBXF03LA,0.007405482416013243,0.07647925381405721,101,2
LBX099LA,LBXF04LA,0.0216106001555032,0.13307884342497323,101,2
LBX099LA,LBXF05LA,0.007040795127990496,0.0679931859607387,101,2
LBX099LA,LBXF08LA,3.3325194472277886e-4,0.022176429847355246,101,2
LBX138LA,LBX153LA,0.012860658121865765,0.07240070026604459,101,2
LBX138LA,LBX170LA,0.007742613536929177,0.09103689495761394,101,2
LBX138LA,LBX180LA,0.006902373273624196,0.06881805322921752,101,2
LBX138LA,LBX187LA,0.003128254315161616,0.07432479339397843,101,2
LBX138LA,LBX194LA,0.0344435773173144,0.27446499976431155,101,2
LBX138LA,LBXPCBLA,0.0032529071154914213,0.04369249430434437,101,2
LBX138LA,LBXHXCLA,0.0073115807248074205,0.11839657216041366,101,2
LBX138LA,LBX118LA,0.013998212453627534,0.0696124764130097,101,2
LBX138LA,LBXD03LA,-6.874962956571196e-4,0.0633752108400463,101,2
LBX138LA,LBXD05LA,-0.012213128457650768,0.234212242457716,101,2
LBX138LA,LBXD07LA,0.005214550652868688,0.05232259722007241,101,2
LBX138LA,LBXF03LA,0.004410976734099847,0.07160956195077148,101,2
LBX074LA,LBX099LA,0.007934266180439575,0.23283315891522807,102,2
LBX074LA,LBX138LA,0.029095530519730683,0.22125225658632672,102,2
LBX074LA,LBX153LA,0.04765591814718606,0.20943650320627719,102,2
LBX074LA,LBX170LA,0.1471369634417652,0.3204925507331686,102,2
LBX074LA,LBX180LA,0.06244561100586932,0.2557770793798431,102,2
LBX074LA,LBX187LA,0.06586610732120413,0.31790928276136254,102,2
LBX074LA,LBX194LA,0.14928579552575094,0.3203567221835288,102,2
LBX074LA,LBXPCBLA,-0.10183967522236959,0.31833227542591563,102,2
LBX074LA,LBXHXCLA,0.07963986010342117,0.2636901988969064,102,2
LBX074LA,LBX118LA,0.03921303923733044,0.3179015350515982,102,2
LBX074LA,LBXD03LA,0.041746579085326196,0.1732109282926711,102,2
LBX074LA,LBXD05LA,-0.010638405269575824,0.2928681460020052,102,2
LBX074LA,LBXD07LA,0.02801049209573847,0.2617063307688241,102,2
LBX074LA,LBXF03LA,-0.08038514743114344,0.2915238327975929,102,2
LBX074LA,LBXF04LA,-0.08755926143542236,0.3086603285727497,102,2
LBX074LA,LBXF05LA,-0.011469210033701494,0.2035234019161106,102,2
LBX074LA,LBXF08LA,0.05067272625307506,0.2536892160432048,102,2
LBX099LA,LBX138LA,-0.0061525644485251885,0.12553963945679233,102,2
LBX099LA,LBX153LA,7.42990781068098e-4,0.11864378814683145,102,2
LBX099LA,LBX170LA,0.01757118344352082,0.18240510446942335,102,2
LBX099LA,LBX180LA,-8.113533792433181e-4,0.14534299288298533,102,2
LBX099LA,LBX187LA,-0.0029541933374948037,0.18152816188758414,102,2
LBX099LA,LBX194LA,0.030462066822908973,0.18394931218178479,102,2
LBX099LA,LBXPCBLA,-0.07716700467859283,0.18834231470952378,102,2
LBX099LA,LBXHXCLA,0.0015818481429994424,0.15053723803721242,102,2
LBX099LA,LBX118LA,0.012763200230067717,0.18270372656334322,102,2
LBX099LA,LBXD03LA,0.012981933187715677,0.0984667312194018,102,2
LBX099LA,LBXD05LA,0.029386392290949193,0.17053666049137792,102,2
LBX099LA,LBXD07LA,0.0051098375298339604,0.15085474984173497,102,2
LBX099LA,LBXF03LA,-0.03204164799115361,0.16729699757125704,102,2
LBX099LA,LBXF04LA,-0.04622184506305005,0.17902021389740935,102,2
LBX099LA,LBXF05LA,0.001996722488367686,0.11604935965086818,102,2
LBX099LA,LBXF08LA,0.03908031080676366,0.14998847926435394,102,2
LBX138LA,LBX153LA,-0.0024557199236088234,0.11126369644072533,102,2
LBX138LA,LBX170LA,0.02669402247621333,0.1715436391719449,102,2
LBX138LA,LBX180LA,0.009159769077235147,0.13641391992882668,102,2
LBX138LA,LBX187LA,0.008571885134349255,0.1711291068324164,102,2
LBX138LA,LBX194LA,0.039537434666672144,0.17349139834129584,102,2
LBX138LA,LBXPCBLA,-0.08729834820673821,0.17786729917413874,102,2
LBX138LA,LBXHXCLA,-0.022391924403140084,0.14139597885369412,102,2
LBX138LA,LBX118LA,6.880894131309212e-4,0.17276938621869048,102,2
LBX138LA,LBXD03LA,0.004998856949365527,0.09234612324187252,102,2
LBX138LA,LBXD05LA,-0.018597654757222415,0.16099453554694765,102,2
LBX138LA,LBXD07LA,0.005143765646983045,0.14213461883222897,102,2
LBX138LA,LBXF03LA,-0.023510071135867117,0.15774549413212896,102,2
LBX074LA,LBX099LA,0.008453903742963398,0.267955894740557,103,2
LBX074LA,LBX138LA,0.007997328138716675,0.22435686894063603,103,2
LBX074LA,LBX153LA,0.018394458395403213,0.19937000506395208,103,2
LBX074LA,LBX170LA,0.015614544824797072,0.24403975265949898,103,2
LBX074LA,LBX180LA,0.044011836126520265,0.23539187151716537,103,2
LBX074LA,LBX187LA,0.019354240872261563,0.21587932471375007,103,2
LBX074LA,LBX194LA,0.24658759124418594,0.6004082329519961,103,2
LBX074LA,LBXPCBLA,-0.023345809305939547,0.1986219837818907,103,2
LBX074LA,LBXHXCLA,0.01109176969071246,0.17082798758895423,103,2
LBX074LA,LBX118LA,0.009861222740425113,0.23671249805668299,103,2
LBX074LA,LBXD03LA,0.016644562080932346,0.2030132496568829,103,2
LBX074LA,LBXD05LA,0.09380637424926519,0.32782771548889017,103,2
LBX074LA,LBXD07LA,0.06148359591490671,0.31839653315632216,103,2
LBX074LA,LBXF03LA,-0.003402927110736975,0.20833724902317735,103,2
LBX074LA,LBXF04LA,-0.026488161118354725,0.3429791943511973,103,2
LBX074LA,LBXF05LA,-0.02093333228866001,0.2644339493278392,103,2
LBX074LA,LBXF08LA,0.02754277891631629,0.2983804146990159,103,2
LBX099LA,LBX138LA,0.014110310478562482,0.2150805382863755,103,2
LBX099LA,LBX153LA,0.013618081778399738,0.1913754719058269,103,2
LBX099LA,LBX170LA,0.021839450240735303,0.23432742974921578,103,2
LBX099LA,LBX180LA,0.04391444305689696,0.2260263674940023,103,2
LBX099LA,LBX187LA,0.04323711347568171,0.20709741673438908,103,2
LBX099LA,LBX194LA,0.4319571196824006,0.5682812414946774,103,2
LBX099LA,LBXPCBLA,-0.029518122835856975,0.19055010807538353,103,2
LBX099LA,LBXHXCLA,0.022621004896935304,0.16404125428586028,103,2
LBX099LA,LBX118LA,-0.015196309716059897,0.22676134887596952,103,2
LBX099LA,LBXD03LA,-0.034641066062670145,0.19476767113844828,103,2
LBX099LA,LBXD05LA,-0.06845174359106698,0.31183896896478475,103,2
LBX099LA,LBXD07LA,0.027284110816350182,0.304746067670883,103,2
LBX099LA,LBXF03LA,-0.03572821473034837,0.2000524068587655,103,2
LBX099LA,LBXF04LA,-0.2001335705355891,0.32808641037397973,103,2
LBX099LA,LBXF05LA,-0.09129440319988813,0.25348967951319085,103,2
LBX099LA,LBXF08LA,-0.050743821488066665,0.28795412034951623,103,2
LBX138LA,LBX153LA,0.021104747119728096,0.1577743187257899,103,2
LBX138LA,LBX170LA,0.01464454133361004,0.193857489983031,103,2
