z1,z2,est,sd,trial,case
LBXD05LA,LBX194LA,1.035477470880343,0.7087961359365703,101,2
LBXD05LA,LBX194LA,0.0802140393420645,0.2340579161137591,102,2
LBXD05LA,LBX194LA,-0.6021464506480116,0.6380146786950401,103,2
LBXD05LA,LBX194LA,0.127383078193823,0.3117870315682762,104,2
LBXD05LA,LBX194LA,0.6828976705019869,0.6313261986400974,105,2
LBXD05LA,LBX194LA,0.6997582708226124,0.6418127424408756,106,2
LBXD05LA,LBX194LA,0.08730396013269193,0.3633905903316922,107,2
LBXD05LA,LBX194LA,0.27233245627760017,0.48939113706952436,108,2
LBXD05LA,LBX194LA,0.039833835170001386,0.3617077753349134,109,2
LBXD05LA,LBX194LA,0.8380588313509136,0.7555931705181733,110,2
LBXD05LA,LBX194LA,1.3082888157695933,0.8169586310097399,111,2
LBXD05LA,LBX194LA,0.07486217620109681,0.3751681241412304,112,2
LBXD05LA,LBX194LA,0.9656381818786173,0.7624953853221552,113,2
LBXD05LA,LBX194LA,0.25868487940573637,0.5225914224573648,114,2
LBXD05LA,LBX194LA,0.6619379910782008,0.6130498653178916,115,2
LBXD05LA,LBX194LA,2.2702496857088774,1.0343633268000219,116,2
LBXD05LA,LBX194LA,1.2254934404712348,0.7606930807872047,117,2
LBXD05LA,LBX194LA,0.30776591049574575,0.5011595407744757,118,2
LBXD05LA,LBX194LA,0.5463830820020625,0.7797519157990064,119,2
LBXD05LA,LBX194LA,0.029974838622772282,0.46385380337337,120,2
LBXD05LA,LBX194LA,0.10508674800518047,0.3354438024690415,121,2
LBXD05LA,LBX194LA,0.7345324594281397,0.6395931391739148,122,2
LBXD05LA,LBX194LA,0.5590753602326357,0.5840964640615892,123,2
LBXD05LA,LBX194LA,-0.017978350122938913,0.201835333439686,124,2
LBXD05LA,LBX194LA,0.3976206346176223,0.6564551340212218,125,2
LBXD05LA,LBX194LA,-0.01603595266050739,0.3126151500335061,126,2
LBXD05LA,LBX194LA,0.2100964504130607,0.519442278363546,127,2
LBXD05LA,LBX194LA,0.045489763296648,0.4715396265615731,128,2
LBXD05LA,LBX194LA,0.5469867322618662,0.5078365534107442,129,2
LBXD05LA,LBX194LA,0.47855760396862834,0.48787508790244594,130,2
LBXD05LA,LBX194LA,0.7843220018919865,0.5709267961226976,131,2
LBXD05LA,LBX194LA,0.13611661091406635,0.38803834938846987,132,2
LBXD05LA,LBX194LA,-0.020641122748886076,0.3624493380887938,133,2
LBXD05LA,LBX194LA,0.3603949024620494,0.6682787893890083,134,2
LBXD05LA,LBX194LA,0.7811932329286568,0.8468519505226053,135,2
LBXD05LA,LBX194LA,0.32324913585197024,0.6360586712375409,136,2
LBXD05LA,LBX194LA,-0.08728641791444858,0.5324926012262421,137,2
LBXD05LA,LBX194LA,0.22229268430952231,0.5883692453760098,138,2
LBXD05LA,LBX194LA,0.8955581654646556,0.7863042036356275,139,2
LBXD05LA,LBX194LA,0.04784117323417636,0.23921015111631427,140,2
LBXD05LA,LBX194LA,0.5899996644994596,0.5631849386519857,141,2
LBXD05LA,LBX194LA,1.0594252912027518,0.8992865484316414,142,2
LBXD05LA,LBX194LA,0.6827170323004967,0.7260614747883208,143,2
LBXD05LA,LBX194LA,0.15217157638538215,0.5042855133350171,144,2
LBXD05LA,LBX194LA,0.4045561085967009,0.47345378037636,145,2
LBXD05LA,LBX194LA,1.036088790033939,0.7302721216037049,146,2
LBXD05LA,LBX194LA,0.026556288325385147,0.1770413895822011,147,2
LBXD05LA,LBX194LA,0.46129837522226147,0.5847772106732052,148,2
LBXD05LA,LBX194LA,0.7895971004914246,0.7055509176753505,149,2
LBXD05LA,LBX194LA,0.0032094240454210166,0.4768099825455713,150,2
LBXD05LA,LBX194LA,0.32644365589445723,0.5298888046950617,151,2
LBXD05LA,LBX194LA,0.02962862700267177,0.3505911993591445,152,2
LBXD05LA,LBX194LA,0.4830222024132551,0.5881147219097173,153,2
LBXD05LA,LBX194LA,0.04528289355317572,0.402418097855423,154,2
LBXD05LA,LBX194LA,0.33284450775746066,0.4436581494951173,155,2
LBXD05LA,LBX194LA,0.06895302927881275,0.4049064076571556,156,2
LBXD05LA,LBX194LA,0.24597982716146793,0.3772125441723624,157,2
LBXD05LA,LBX194LA,0.01758982314867641,0.36370327641375455,158,2
LBXD05LA,LBX194LA,-0.0347303151285514,0.42306913695084525,159,2
LBXD05LA,LBX194LA,0.11937078075976704,0.455284318209245,160,2
LBXD05LA,LBX194LA,0.36009715817344023,0.4332624435417142,161,2
LBXD05LA,LBX194LA,0.2019776184850679,0.6366733799677907,162,2
LBXD05LA,LBX194LA,0.07620277790980001,0.36049206841871867,163,2
LBXD05LA,LBX194LA,0.3526015044078443,0.5279464257127376,164,2
LBXD05LA,LBX194LA,0.3445558114657059,0.47179572188249685,165,2
LBXD05LA,LBX194LA,0.3558267889105524,0.5245554400985428,166,2
LBXD05LA,LBX194LA,0.12345325650152006,0.4485861796781823,167,2
LBXD05LA,LBX194LA,0.21285429200736639,0.4935525963356044,168,2
LBXD05LA,LBX194LA,0.5003882740076371,0.6229174127736219,169,2
LBXD05LA,LBX194LA,0.043981108972857896,0.30165484356802097,170,2
LBXD05LA,LBX194LA,0.6192960586401144,0.6087351470644403,171,2
LBXD05LA,LBX194LA,0.03778167807433519,0.5108233030214926,172,2
LBXD05LA,LBX194LA,0.12246363628935653,0.4696722914692147,173,2
LBXD05LA,LBX194LA,0.5227131029197771,0.5924670470793314,174,2
LBXD05LA,LBX194LA,0.7137060836327622,0.735827598666081,175,2
LBXD05LA,LBX194LA,0.23763566667122937,0.5938208644453031,176,2
LBXD05LA,LBX194LA,0.13406939655881356,0.2754903561887013,177,2
LBXD05LA,LBX194LA,0.03421100197648741,0.2741006280649168,178,2
LBXD05LA,LBX194LA,0.15407272697014074,0.40750260678687655,179,2
LBXD05LA,LBX194LA,0.5056280954105254,0.6262300555927554,180,2
LBXD05LA,LBX194LA,0.06566871423895204,0.30634244713783687,181,2
LBXD05LA,LBX194LA,0.43268397364628797,0.5893087656864234,182,2
LBXD05LA,LBX194LA,0.030247398849180485,0.1869118120326734,183,2
LBXD05LA,LBX194LA,0.9155092716515725,0.7540330004769585,184,2
LBXD05LA,LBX194LA,1.4525181490899506,0.7554411789382289,185,2
LBXD05LA,LBX194LA,0.31537132241625976,0.5104650546011741,186,2
LBXD05LA,LBX194LA,0.1941402295132546,0.4310462529457514,187,2
LBXD05LA,LBX194LA,0.07858664623668776,0.26559980320312326,188,2
LBXD05LA,LBX194LA,0.25345041995721473,0.4078709485978067,189,2
LBXD05LA,LBX194LA,1.5113019789256752,0.9175916071072332,190,2
LBXD05LA,LBX194LA,0.44462738167623694,0.5014582917861333,191,2
LBXD05LA,LBX194LA,0.8465297703828067,0.6900700159261459,192,2
LBXD05LA,LBX194LA,0.2515540351637089,0.5807993135163311,193,2
LBXD05LA,LBX194LA,0.2372233217646298,0.40011045801462847,194,2
LBXD05LA,LBX194LA,0.1806826207435286,0.3060111366278469,195,2
LBXD05LA,LBX194LA,0.28870995393234544,0.5112145642142648,196,2
LBXD05LA,LBX194LA,0.48884611709458703,0.8625798045632369,197,2
LBXD05LA,LBX194LA,0.6121006621046057,0.7774368889271395,198,2
LBXD05LA,LBX194LA,0.11025915496574079,0.46290633407417187,199,2
LBXD05LA,LBX194LA,0.9160168382604583,0.6625700750598308,200,2
LBXD05LA,LBX194LA,1.500955979566318,0.7889462678917298,201,3
LBXD05LA,LBX194LA,1.1277087942212387,0.7030702323323377,202,3
LBXD05LA,LBX194LA,0.6577893727466835,0.7178971364994711,203,3
LBXD05LA,LBX194LA,1.6974764421948985,1.0250485755791683,204,3
LBXD05LA,LBX194LA,2.256583609288601,0.8883782360280268,205,3
LBXD05LA,LBX194LA,0.5508481290306353,0.6951001948834695,206,3
LBXD05LA,LBX194LA,3.1734762581338716,1.1081440834534486,207,3
LBXD05LA,LBX194LA,1.8991263921158898,0.7941407281868075,208,3
LBXD05LA,LBX194LA,0.20728507729730383,0.3546371106322741,209,3
LBXD05LA,LBX194LA,0.29053258368237866,0.4908579261300224,210,3
LBXD05LA,LBX194LA,2.760677330989422,1.1971655359852915,211,3
LBXD05LA,LBX194LA,1.3523827284444172,0.7533339846589129,212,3
LBXD05LA,LBX194LA,1.5903097165612152,0.8674900324178346,213,3
LBXD05LA,LBX194LA,2.065987610306598,1.0019484970122265,214,3
