variable,fixedat1,fixedat2,est,sd,trial,case
LBX194LA,LBXD05LA,LBXPCBLA,0.06822492127417856,0.37070161412816766,1351,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.1671352872280112,0.8941684451541959,1352,14
LBXPCBLA,LBX194LA,LBXD05LA,0.1258153056876461,0.7082879260283489,1352,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.13399700315849117,0.963693910463677,1352,14
LBXD05LA,LBXPCBLA,LBX194LA,0.340396710997247,0.5671654265959923,1353,14
LBXPCBLA,LBX194LA,LBXD05LA,0.027258300030484683,0.378923846445748,1353,14
LBX194LA,LBXD05LA,LBXPCBLA,0.40088202467314993,0.5903832663715827,1353,14
LBXD05LA,LBXPCBLA,LBX194LA,0.2574631802588119,0.43854938373992514,1354,14
LBXPCBLA,LBX194LA,LBXD05LA,0.061932765989988425,0.34366805724131244,1354,14
LBX194LA,LBXD05LA,LBXPCBLA,0.19273545014918536,0.46989108953042175,1354,14
LBXD05LA,LBXPCBLA,LBX194LA,0.10358879565521839,0.563344304975335,1355,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.011438553600985557,0.2996134096735902,1355,14
LBX194LA,LBXD05LA,LBXPCBLA,0.2304175715004222,0.5759321385475705,1355,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.25831531584111556,0.6546790150597712,1356,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.43978461785975576,0.6410650568811794,1356,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.4948039611204189,0.7960525119462836,1356,14
LBXD05LA,LBXPCBLA,LBX194LA,0.21458055100793505,0.5575794828501403,1357,14
LBXPCBLA,LBX194LA,LBXD05LA,0.0016772360151540155,0.3893856362853498,1357,14
LBX194LA,LBXD05LA,LBXPCBLA,0.32140573734038114,0.5782489723277453,1357,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.08306443307435796,0.6070037837450134,1358,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.10633877196948927,0.5467756437733304,1358,14
LBX194LA,LBXD05LA,LBXPCBLA,0.25914653928794795,0.5859810968573159,1358,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.14842713695198828,0.5171866509270222,1359,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.04372891763237163,0.3961885278888207,1359,14
LBX194LA,LBXD05LA,LBXPCBLA,0.03921636516183824,0.5533159349433839,1359,14
LBXD05LA,LBXPCBLA,LBX194LA,0.7815192550622765,0.8092566971143965,1360,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.0025226428682847413,0.41905420289507134,1360,14
LBX194LA,LBXD05LA,LBXPCBLA,0.8336678875142542,0.8112889917910009,1360,14
LBXD05LA,LBXPCBLA,LBX194LA,0.051417053640841814,0.6176644998010596,1361,14
LBXPCBLA,LBX194LA,LBXD05LA,0.03466258993269733,0.2439206770399911,1361,14
LBX194LA,LBXD05LA,LBXPCBLA,0.12558272684698224,0.6143139034889762,1361,14
