z1,est,se,race,trial,case
0.7610326331610469,0.6390714048743003,0.6946115580075246,2,1,1
0.883752525285574,0.7056307974742846,0.7379743649200428,2,1,1
1.0064724174101012,0.771137348393446,0.7850343931733528,2,1,1
1.1291923095346283,0.8355259423126311,0.8352454133228062,2,1,1
1.2519122016591555,0.8987327558611766,0.8881506793562667,2,1,1
1.3746320937836827,0.9606953627623036,0.9433727982299568,2,1,1
1.4973519859082098,1.0213528362775683,1.0006016677119554,2,1,1
1.6200718780327379,1.0806458487164337,1.0595826888736117,2,1,1
1.742791770157265,1.138516767784362,1.120106254867051,2,1,1
1.8655116622817922,1.1949097495509946,1.1819988341687122,2,1,1
1.9882315544063194,1.2497708278277893,1.245115622517187,2,1,1
2.1109514465308465,1.3030479997593156,1.3093345901810765,2,1,1
2.2336713386553737,1.3546913074356852,1.3745517069805726,2,1,1
2.356391230779901,1.4046529153490703,1.44067713257501,2,1,1
2.479111122904429,1.4528871835295116,1.5076321846813785,2,1,1
2.601831015028956,1.4993507362026737,1.5753469285281114,2,1,1
2.7245509071534832,1.544002525827651,1.6437582602700833,2,1,1
-3.5979015980342908,-2.240957636716789,3.380594401903066,3,1,1
-3.459032492582709,-2.163977729684145,3.2574540653876385,3,1,1
-3.3201633871311276,-2.0844448553895893,3.1348076530030515,3,1,1
-3.1812942816795458,-2.002434439878755,3.0127741145857634,3,1,1
-3.0424251762279644,-1.9180311460547914,2.8914725427983297,3,1,1
-2.9035560707763826,-1.8313288068234734,2.7710230603500516,3,1,1
-2.7646869653248007,-1.742430318630376,2.6515480842206154,3,1,1
-2.6258178598732194,-1.6514474951098823,2.533174064059769,3,1,1
-2.4869487544216375,-1.558500880778127,2.416033819101014,3,1,1
-2.3480796489700557,-1.4637195249166273,2.300269633559792,3,1,1
-2.2092105435184743,-1.367240716009998,2.1860373170415928,3,1,1
-2.0703414380668925,-1.2692096773221382,2.0735114966828885,3,1,1
-1.931472332615311,-1.169779224412733,1.9628924840660522,3,1,1
-1.7926032271637293,-1.0691093856139093,1.8544151532435273,3,1,1
-1.6537341217121475,-0.9673669866991199,1.7483603725971288,3,1,1
-1.5148650162605661,-0.8647252011887283,1.6450696375624827,3,1,1
-1.3759959108089843,-0.7613630679378778,1.5449636138334248,3,1,1
-1.2371268053574025,-0.6574649778484885,1.4485652327613145,3,1,1
-1.0982576999058211,-0.5532201317358068,1.3565276018546704,3,1,1
-0.9593885944542393,-0.4488219715552879,1.2696659689179655,3,1,1
-0.8205194890026579,-0.3444675873618097,1.1889907583511474,3,1,1
-0.6816503835510761,-0.24035710252757747,1.1157345540422825,3,1,1
-0.5427812780994943,-0.13669303988140502,1.0513593308487401,3,1,1
-0.4039121726479129,-0.0336796715596539,0.9975222053213074,3,1,1
-0.2650430671963311,0.06847764453417593,0.9559732770947855,3,1,1
-0.12617396174474926,0.16957313866966306,0.9283680924629472,3,1,1
0.012695143706832113,0.2694013105665407,0.916010860409531,3,1,1
0.15156424915841393,0.3677576148822146,0.919597335340452,3,1,1
0.29043335460999575,0.4644391477516403,0.9390608782947764,3,1,1
0.42930246006157713,0.559245331193766,0.9735958475640508,3,1,1
0.5681715655131585,0.6519785922017043,1.0218452292192257,3,1,1
0.7070406709647408,0.7424450333487793,1.0821633451256194,3,1,1
0.8459097764163221,0.8304550917784428,1.1528555444285045,3,1,1
0.9847788818679035,0.9158241835014365,1.232341193874548,3,1,1
1.1236479873194858,0.9983733299934383,1.3192354733568856,3,1,1
1.2625170927710672,1.0779297641804484,1.4123713844975607,3,1,1
1.4013861982226485,1.1543275130034805,1.5107873418373008,3,1,1
1.5402553036742308,1.22740795387883,1.6136995137313652,3,1,1
1.6791244091258122,1.297020342510908,1.7204703898560034,3,1,1
1.8179935145773936,1.3630223096664857,1.8305792807685597,3,1,1
1.956862620028975,1.425280324688242,1.9435969788846117,3,1,1
2.095731725480557,1.483670123705886,2.0591650100212684,3,1,1
2.2346008309321386,1.5380771006940157,2.176979104772981,3,1,1
2.37346993638372,1.5883966597265453,2.296776244953501,3,1,1
2.512339041835302,1.634534526989516,2.418324613315989,3,1,1
2.6512081472868836,1.6764070213294855,2.5414158476293873,3,1,1
2.790077252738465,1.7139412823381215,2.6658591018474342,3,1,1
2.9289463581900472,1.747075455200633,2.791476516493498,3,1,1
3.0678154636416286,1.7757588317672615,2.9180997861260014,3,1,1
3.206684569093211,1.7999519475354302,3.045567581412637,3,1,1
-3.7309471374013987,-3.043046334886651,3.853994973657952,1,10,1
-3.6080548155508585,-2.990243245579001,3.720823654751389,1,10,1
-3.4851624937003187,-2.9307809263402094,3.58631783565739,1,10,1
-3.3622701718497785,-2.864491016293834,3.4508227629885027,1,10,1
-3.2393778499992383,-2.7912407641691415,3.314696429830939,1,10,1
-3.116485528148698,-2.710935482585785,3.178307664949303,1,10,1
-2.9935932062981583,-2.6235207398928133,3.042034139771892,1,10,1
-2.870700884447618,-2.5289842610192883,2.906260324660788,1,10,1
-2.747808562597078,-2.427357511661451,2.77137543307703,1,10,1
-2.624916240746538,-2.3187169433583357,2.6377714014509954,1,10,1
-2.502023918895998,-2.203184880548825,2.5058409645717243,1,10,1
-2.3791315970454576,-2.080930034503431,2.3759759019737006,1,10,1
-2.2562392751949174,-1.9521676330344406,2.248565551088368,1,10,1
-2.133346953344377,-1.8171591590456282,2.123995708836239,1,10,1
-2.0104546314938374,-1.6762116952298485,2.002648075624769,1,10,1
-1.8875623096432972,-1.5296768765020925,1.8849004345075624,1,10,1
-1.7646699877927572,-1.3779494559990868,1.7711278020973258,1,10,1
-1.6417776659422172,-1.2214654946378423,1.661704832165398,1,10,1
-1.518885344091677,-1.060700188236924,1.5570097872984185,1,10,1
-1.3959930222411367,-0.8961653500220725,1.4574303978880276,1,10,1
-1.273100700390597,-0.7284065699092523,1.3633718636006196,1,10,1
-1.1502083785400568,-0.558000075244296,1.275267057376583,1,10,1
-1.0273160566895165,-0.3855493206355409,1.1935885699235707,1,10,1
-0.9044237348389763,-0.211681337122966,1.1188614571720368,1,10,1
-0.7815314129884365,-0.03704287314703425,1.0516743032189269,1,10,1
-0.6586390911378963,0.13770363839465505,0.9926844809647826,1,10,1
-0.5357467692873561,0.31188425130004704,0.9426116196480294,1,10,1
-0.4128544474368163,0.48481777873058096,0.9022122734155117,1,10,1
-0.2899621255862761,0.6558201301144133,0.8722304299797556,1,10,1
-0.16706980373573588,0.8242086748355568,0.8533247187855477,1,10,1
-0.04417748188519566,0.9893065954867621,0.8459839220900804,1,10,1
0.07871483996534412,1.1504471940659968,0.8504531885081064,1,10,1
0.20160716181588434,1.3069781154658466,0.8666960513615845,1,10,1
0.3244994836664241,1.4582654539038105,0.8944066145495787,1,10,1
0.44739180551696434,1.603697709550806,0.9330666262725514,1,10,1
0.5702841273675046,1.7426895645026823,0.9820259801274029,1,10,1
0.6931764492180448,1.8746854493738274,1.0405816489666675,1,10,1
0.816068771068585,1.9991628741418364,1.1080379486724876,1,10,1
0.9389610929191252,2.1156354994042736,1.1837425116693534,1,10,1
1.0618534147696654,2.223655926892987,1.2671008543519602,1,10,1
1.1847457366202048,2.322818190889895,1.3575760467144482,1,10,1
1.307638058470745,2.412759935082698,1.4546800263557538,1,10,1
1.4305303803212852,2.4931642623379924,1.5579615209812854,1,10,1
1.5534227021718254,2.563761247855756,1.666993721228776,1,10,1
1.6763150240223657,2.6243291091392846,1.7813633841118008,1,10,1
1.7992073458729059,2.674695029180363,1.9006620704583164,1,10,1
1.922099667723446,2.7147356321657945,2.0244796472604203,1,10,1
2.0449919895739854,2.7443771138615736,2.15239989173309,1,10,1
2.1678843114245256,2.7635950315863917,2.28399790976964,1,10,1
2.2907766332750654,2.772413761341956,2.4188390514776246,1,10,1
-3.00655051669597,-3.039288653128505,3.038449451970044,2,10,1
-2.8740867871209335,-3.0081083760946212,2.8936673878443586,2,10,1
-2.7416230575458966,-2.968921107862497,2.7494143036001626,2,10,1
-2.6091593279708603,-2.921240440990295,2.6061835143562155,2,10,1
-2.4766955983958234,-2.864627619946897,2.4644735161325935,2,10,1
-2.344231868820787,-2.7986999635310648,2.3247856040250006,2,10,1
-2.21176813924575,-2.723139017985339,2.1876217497784016,2,10,1
-2.079304409670714,-2.6376982984570922,2.0534828847421247,2,10,1
-1.9468406800956772,-2.5422104764210767,1.9228677848817,2,10,1
-1.8143769505206406,-2.4365938734063075,1.7962728201940235,2,10,1
-1.681913220945604,-2.320858126909906,1.6741929113558727,2,10,1
-1.5494494913705674,-2.195108902761523,1.5571241262761866,2,10,1
-1.416985761795531,-2.0595515393344357,1.4455684316410518,2,10,1
-1.2845220322204944,-1.914493522787593,1.34004115050915,2,10,1
-1.1520583026454578,-1.760345708744499,1.2410815873473704,2,10,1
-1.0195945730704212,-1.5976222242433211,1.1492669219413545,2,10,1
-0.8871308434953846,-1.4269390040891263,1.065228608671817,2,10,1
-0.7546671139203482,-1.249010937561511,0.9896688321985273,2,10,1
-0.6222033843453114,-1.0646476243473901,0.9233717976399592,2,10,1
-0.48973965477027503,-0.8747477621494923,0.8672009604786305,2,10,1
-0.3572759251952382,-0.6802922121814143,0.822070174887749,2,10,1
-0.22481219562020183,-0.48233581221537847,0.7888776993693243,2,10,1
-0.092348466045165,-0.28199802951085884,0.7684019276593381,2,10,1
0.04011526352987138,-0.08045256733240302,0.7611780823709802,2,10,1
0.17257899310490776,0.12108394160200531,0.7673966397384743,2,10,1
0.3050427226799446,0.32136400393072195,0.7868676155669879,2,10,1
0.43750645225498097,0.5191219310123003,0.8190687372547455,2,10,1
0.5699701818300178,0.7130869231311263,0.8632553086431716,2,10,1
0.7024339114050542,0.901996386005163,0.9185856958066566,2,10,1
0.834897640980091,1.0846092876001423,0.9842223356144887,2,10,1
0.9673613705551274,1.259719361312475,1.0593911007804062,2,10,1
1.0998251001301642,1.42616796319852,1.1434022705326685,2,10,1
1.2322888297052006,1.582856396086045,1.23564567040901,2,10,1
1.364752559280237,1.7287575219921893,1.3355728356362526,2,10,1
1.4972162888552734,1.8629264961191985,1.4426754410132612,2,10,1
1.6296800184303106,1.9845104705498593,1.5564652761030877,2,10,1
1.762143748005347,2.0927571333053634,1.6764581166826342,2,10,1
1.8946074775803834,2.1870219682880863,1.802162086074627,2,10,1
2.0270712071554198,2.266774143387154,1.9330702108151707,2,10,1
2.159534936730457,2.3316009572227396,2.068656516975747,2,10,1
2.2919986663054934,2.3812107991637315,2.208374938567875,2,10,1
2.42446239588053,2.4154346018699635,2.3516603653100616,2,10,1
2.556926125455566,2.434225790194874,2.4979312599395107,2,10,1
2.6893898550306026,2.4376587543419084,2.6465933839285625,2,10,1
2.82185358460564,2.42592589823532,2.7970442672921596,2,10,1
2.9543173141806762,2.399333335705761,2.9486781376998668,2,10,1
3.0867810437557126,2.358295326906805,3.1008910865668518,2,10,1
3.219244773330749,2.3033275650353446,3.2530862976865436,2,10,1
3.3517085029057854,2.2350394386213304,3.404679200340838,2,10,1
3.484172232480822,2.154125407174409,3.555102436538988,2,10,1
-3.0198968152578334,-3.314506885058122,2.9711807481418773,3,10,1
-2.90956092679147,-3.1627375684380388,2.851979697684569,3,10,1
-2.7992250383251065,-3.007321816618348,2.7351191542507913,3,10,1
-2.6888891498587433,-2.848607338343236,2.620754870251506,3,10,1
-2.57855326139238,-2.6869587252989677,2.5090352492050614,3,10,1
-2.4682173729260164,-2.5227562703223807,2.4001008575787,3,10,1
-2.357881484459653,-2.3563946917534797,2.294084080584258,3,10,1
-2.24754559599329,-2.18828176925598,2.1911089697145907,3,10,1
-2.1372097075269263,-2.0188368970563717,2.091291340101933,3,10,1
-2.026873819060563,-1.848489561141946,1.994739187151741,3,10,1
-1.9165379305941999,-1.6776777475194087,1.9015535039323737,3,10,1
-1.8062020421278364,-1.5068462891532088,1.811829592635725,3,10,1
-1.695866153661473,-1.3364451596776945,1.7256589737079693,3,10,1
-1.5855302651951098,-1.166927722405455,1.643132002672794,3,10,1
-1.4751943767287463,-0.9987489435238124,1.5643413037339367,3,10,1
-1.364858488262383,-0.8323635786973529,1.4893861155346673,3,10,1
-1.2545225997960197,-0.6682243425504173,1.418377610104348,3,10,1
-1.1441867113296562,-0.5067800707020396,1.3514451798371871,3,10,1
-1.033850822863293,-0.3484738841704247,1.288743574512216,3,10,1
-0.9235149343969296,-0.19374136602526404,1.2304605929831745,3,10,1
-0.8131790459305663,-0.04300876018146349,1.1768247748898812,3,10,1
-0.7028431574642027,0.10330879783614666,1.1281121880393676,3,10,1
-0.5925072689978395,0.24480900845392517,1.084650984644173,3,10,1
-0.48217138053147623,0.3811040844239626,1.0468219746919125,3,10,1
-0.37183549206511257,0.511822366757487,1.0150531911770058,3,10,1
-0.26149960359874935,0.6366098712842945,0.989806550079146,3,10,1
-0.15116371513238613,0.7551317572837166,0.9715555366986899,3,10,1
-0.040827826666022915,0.8670737100781802,0.9607545717030664,3,10,1
0.06950806180034075,0.9721432299715107,0.9578031586402774,3,10,1
0.17984395026670397,1.0700708204669653,0.9630103629424968,3,10,1
0.2901798387330672,1.1606110692932807,0.9765664559459872,3,10,1
0.40051572719943085,1.2435436164099274,0.9985276755593117,3,10,1
0.5108516156657941,1.3186740038423959,1.0288169583301967,3,10,1
0.6211875041321573,1.3858344029111427,1.067239366644253,3,10,1
0.731523392598521,1.4448842151640848,1.1135075400847063,3,10,1
0.8418592810648842,1.495710544085377,1.1672710940863456,3,10,1
0.9521951695312474,1.5382285354427458,1.2281445594850855,3,10,1
1.0625310579976106,1.5723815849282734,1.2957303648293208,3,10,1
1.1728669464639743,1.598141412552955,1.3696354635565389,3,10,1
1.283202834930338,1.6155080040576126,1.449481805965558,3,10,1
1.3935387233967007,1.6245094204013841,1.5349117401510985,3,10,1
1.5038746118630644,1.6252014771745533,1.6255897109573458,3,10,1
1.614210500329428,1.6176672965500685,1.7212015393018725,3,10,1
1.7245463887957908,1.6020167351396668,1.8214523107390572,3,10,1
1.8348822772621545,1.578385691830881,1.926063615884714,3,10,1
1.9452181657285181,1.5469353003754414,2.034770633739963,3,10,1
2.055554054194881,1.507851012141011,2.1473193550332907,3,10,1
2.1658899426612446,1.4613415750455547,2.263464105743705,3,10,1
2.2762258311276082,1.4076379152557568,2.3829654407251235,3,10,1
2.3865617195939706,1.3469919287351098,2.505588421695981,3,10,1
-3.617278338311595,-0.8081907314363095,2.9017672038339954,1,100,1
-3.495249781671655,-0.7616720732832474,2.81191074922884,1,100,1
-3.373221225031715,-0.7156908515408742,2.722373139048259,1,100,1
-3.2511926683917753,-0.6702788444219396,2.633189197163804,1,100,1
-3.129164111751835,-0.625467461714448,2.5443966162650216,1,100,1
-3.007135555111895,-0.581287709289874,2.456036610309284,1,100,1
-2.8851069984719553,-0.537770154024027,2.3681547010873634,1,100,1
-2.7630784418320156,-0.49494488918816293,2.280801668884407,1,100,1
-2.6410498851920754,-0.4528415003643058,2.194034704684116,1,100,1
-2.5190213285521352,-0.4114890319370801,2.107918810742044,1,100,1
-2.3969927719121955,-0.37091595421585977,2.0225285080468067,1,100,1
-2.274964215272256,-0.3311501312361873,1.9379499236462003,1,100,1
-2.1529356586323156,-0.29221878929430334,1.8542833483856433,1,100,1
-2.0309071019923755,-0.25414848626185016,1.771646376378493,1,100,1
-1.9088785453524357,-0.21696508172787654,1.690177761047478,1,100,1
-1.7868499887124958,-0.18069370801721796,1.6100421469991375,1,100,1
-1.6648214320725558,-0.14535874212865885,1.5314358580850973,1,100,1
-1.5427928754326161,-0.11098377863589448,1.4545939308656428,1,100,1
-1.420764318792676,-0.07759160359566986,1.3797985623539961,1,100,1
-1.2987357621527358,-0.04520416950020856,1.3073890608214007,1,100,1
-1.176707205512796,-0.013842571314547136,1.2377731971242063,1,100,1
-1.0546786488728563,0.01647297636569256,1.1714394708095421,1,100,1
-0.9326500922329162,0.045723161001691714,1.1089691183296102,1,100,1
-0.810621535592976,0.07388959261074168,1.0510455767254439,1,100,1
-0.6885929789530363,0.1009548230467745,0.9984575162240731,1,100,1
-0.5665644223130966,0.12690236403665622,0.9520896553695443,1,100,1
-0.4445358656731564,0.15171670394044456,0.9128941074538685,1,100,1
-0.3225073090332162,0.17538332321882777,0.8818355466954169,1,100,1
-0.2004787523932765,0.19788870857919738,0.859808194707102,1,100,1
-0.07845019575333678,0.21922036578771786,0.8475327526047152,1,100,1
0.043578360886603384,0.23936683112311385,0.8454544769115767,1,100,1
0.16560691752654355,0.2583176814655359,0.8536720237589456,1,100,1
0.2876354741664833,0.27606354300143554,0.8719218340059196,1,100,1
0.409664030806423,0.29259609853966495,0.8996238021685125,1,100,1
0.5316925874463627,0.3079080934287157,0.9359713883247751,1,100,1
0.6537211440863033,0.3219933400715882,0.9800369838228831,1,100,1
0.775749700726243,0.3348467210343298,1.0308661352220403,1,100,1
0.8977782573661828,0.34646419075180424,1.087546193273012,1,100,1
1.0198068140061234,0.35684277582835344,1.1492470875523813,1,100,1
1.141835370646063,0.3659805739424469,1.2152392346779668,1,100,1
1.2638639272860028,0.3738767513602741,1.2848958804016601,1,100,1
1.3858924839259426,0.38053153906904713,1.3576864501321673,1,100,1
1.5079210405658823,0.38594622754108787,1.4331656754865112,1,100,1
1.6299495972058229,0.390123160144924,1.5109614874308617,1,100,1
1.7519781538457626,0.3930657252176175,1.590763326018958,1,100,1
1.8740067104857023,0.3947783468196011,1.6723116426887294,1,100,1
1.996035267125643,0.39526647419055294,1.7553888585923954,1,100,1
2.1180638237655827,0.39453656993318553,1.839811770576363,1,100,1
2.2400923804055224,0.3925960969452045,1.9254252699754022,1,100,1
2.362120937045462,0.38945350413231594,2.012097194135954,1,100,1
-2.677299750613798,0.17883735819750246,1.1228292173898824,2,100,1
-2.5658004758588966,0.17376211434158062,1.0845032336465967,2,100,1
-2.454301201103995,0.1685385982392229,1.0465181640310215,2,100,1
-2.3428019263490936,0.16316741231297982,1.0089152877572614,2,100,1
-2.2313026515941923,0.15764918026274932,0.9717416971315268,2,100,1
-2.119803376839291,0.15198454694549923,0.935051262592311,2,100,1
-2.0083041020843897,0.1461741782515622,0.8989057607886658,2,100,1
-1.896804827329488,0.14021876097426,0.8633761858888768,2,100,1
-1.7853055525745867,0.13411900267676602,0.8285442608680788,2,100,1
-1.6738062778196854,0.12787563155011306,0.7945041573691078,2,100,1
-1.5623070030647839,0.12148939627212085,0.7613644164413462,2,100,1
-1.4508077283098824,0.11496106585571697,0.7292500342242485,2,100,1
-1.339308453554981,0.10829142949698634,0.698304630264702,2,100,1
-1.2278091788000798,0.1014812964154217,0.6686925450140728,2,100,1
-1.1163099040451783,0.09453149569165431,0.640600610250675,2,100,1
-1.0048106292902768,0.08744287609907442,0.6142391985423166,2,100,1
-0.8933113545353755,0.08021630593154638,0.5898419919381052,2,100,1
-0.7818120797804742,0.07285267282697516,0.5676637431987342,2,100,1
-0.6703128050255729,0.06535288358524838,0.5479751953594869,2,100,1
-0.5588135302706712,0.05771786398241785,0.5310543786346742,2,100,1
-0.44731425551576987,0.049948558581240476,0.517173847627975,2,100,1
-0.3358149807608686,0.042045930536365184,0.5065841588027713,2,100,1
-0.22431570600596684,0.0340109613945212,0.49949499147796106,2,100,1
-0.11281643125106555,0.025844650893533938,0.49605651897769004,2,100,1
-0.0013171564961642623,0.017548016752812146,0.4963444317473999,2,100,1
0.11018211825873703,0.009122094464596664,0.5003518551864674,2,100,1
0.22168139301363832,5.679370762177172e-4,0.5079900822051907,2,100,1
0.33318066776854005,-0.008113385026124575,0.5190979426255008,2,100,1
0.44467994252344134,-0.01692078434408728,0.533457607736337,2,100,1
0.5561792172783426,-0.025853156491062457,0.5508134819018258,2,100,1
0.6676784920332444,-0.03490938042483638,0.5708908543599841,2,100,1
0.7791777667881457,-0.04408831868094376,0.5934118846795968,2,100,1
0.8906770415430469,-0.053388817610415806,0.6181077122571866,2,100,1
1.0021763162979482,-0.06280970762349591,0.6447265358148742,2,100,1
1.1136755910528495,-0.07234980343170605,0.6730381801616844,2,100,1
1.2251748658077513,-0.08200790429923899,0.7028359562395774,2,100,1
1.336674140562652,-0.0917827942930165,0.7339366395246275,2,100,1
1.4481734153175538,-0.10167324253855226,0.7661792690527504,2,100,1
1.5596726900724556,-0.11167800347757062,0.7994232993091935,2,100,1
1.6711719648273564,-0.12179581713057841,0.8335464747621522,2,100,1
1.7826712395822581,-0.1320254093613289,0.8684426644790595,2,100,1
1.8941705143371599,-0.14236549214337435,0.9040197969286282,2,100,1
2.0056697890920607,-0.15281476383063008,0.940197968364863,2,100,1
2.1171690638469625,-0.1633719094312207,0.9769077551106001,2,100,1
2.228668338601864,-0.1740356008829762,1.0140887340908928,2,100,1
2.340167613356765,-0.18480449733226623,1.0516882012693365,2,100,1
2.4516668881116668,-0.19567724541435805,1.0896600703510213,2,100,1
2.5631661628665676,-0.20665247953833665,1.1279639313333485,2,100,1
2.6746654376214694,-0.21772882217187428,1.1665642482660057,2,100,1
2.7861647123763706,-0.228904884130686,1.2054296767955455,2,100,1
-3.7237627494634555,-4.0167534160933585,3.450129487270594,3,100,1
-3.59850525431836,-3.8893938310422462,3.3300678818559115,3,100,1
-3.4732477591732644,-3.7583683679424276,3.2112030896939174,3,100,1
-3.3479902640281685,-3.6237496407391574,3.0935868564473514,3,100,1
-3.222732768883073,-3.48561606991372,2.977269284996279,3,100,1
-3.0974752737379774,-3.3440518264983483,2.8622992136869274,3,100,1
-2.972217778592882,-3.19914676411496,2.7487247294214696,3,100,1
-2.8469602834477863,-3.0509963390598087,2.6365938463506144,3,100,1
-2.7217027883026903,-2.8997015184915838,2.525955388826366,3,100,1
-2.596445293157595,-2.7453686768116277,2.416860127439551,3,100,1
-2.471187798012499,-2.588109480350635,2.3093622301777064,3,100,1
-2.3459303028674037,-2.4280407605139986,2.2035211079083736,3,100,1
-2.220672807722308,-2.2652843755722447,2.099403755730938,3,100,1
-2.095415312577212,-2.099967061298764,1.9970877205437092,3,100,1
-1.9701578174321168,-1.932220270707893,1.8966648622059958,3,100,1
-1.844900322287021,-1.7621800031623767,1.7982461222241024,3,100,1
-1.7196428271419255,-1.589986623151461,1.701967570877146,3,100,1
-1.59438533199683,-1.415784669077014,1.6079980696463538,3,100,1
-1.4691278368517344,-1.2397226524031406,1.5165489541974073,3,100,1
