est,sd,race,variable,trial,case
0.5648273751053736,2.887107757997239,1,6,11,1
1.10840208802263,4.0479968157604285,1,7,11,1
-0.17569905483317694,3.1131242003215354,1,8,11,1
-0.6156699547139031,1.780046523061432,1,9,11,1
-0.4344004978468412,2.628662981578837,1,10,11,1
2.696637861869184,3.5854455249100363,1,11,11,1
-0.10970970500280153,2.134193878430815,1,12,11,1
-0.1439541868820884,2.059808414997494,1,14,11,1
-1.0688376118501877,1.8578404396665986,1,15,11,1
-0.04542158272711738,1.4668737266800647,1,16,11,1
-0.20447560991528135,1.5902051481639903,1,17,11,1
6.52763043419439,2.861996589802507,1,18,11,1
0.2375463814954215,1.7292367226627063,2,1,11,1
-0.029934495228106872,1.7792573178852797,2,2,11,1
-0.660157673258376,2.1017826893693328,2,3,11,1
0.038199097004687044,2.2949281240173947,2,4,11,1
0.9651724845203811,2.7169436042189195,2,5,11,1
-0.9679657922580374,3.1265087842155155,2,6,11,1
-0.11032485357599775,2.8335917581405834,2,7,11,1
1.3550788879405364,2.2526600988642005,2,8,11,1
2.5241063901168244,1.453228863875587,2,9,11,1
0.8968174939098406,1.9462036553554494,2,10,11,1
1.3557924863371928,2.2440720449369627,2,11,11,1
-0.03218533168931348,1.2085983609174364,2,12,11,1
0.27279527519204905,1.577369240958488,2,14,11,1
-0.2930292888387651,1.8978892951710227,2,15,11,1
-0.9834262518181385,1.6467972483376123,2,16,11,1
-0.33765327407478285,1.6235084351246052,2,17,11,1
1.1263985972001658,1.2109027130056473,2,18,11,1
1.4780904367062337,3.102580651379837,3,1,11,1
-0.8899045675703343,2.4881036244976324,3,2,11,1
0.4174610565093677,2.3887164063100053,3,3,11,1
0.11024445522394632,2.519666186949092,3,4,11,1
0.07209586750559893,2.0721299721857522,3,5,11,1
0.030416442549044298,2.006726465917057,3,6,11,1
-2.410920838202419,2.787610538158008,3,7,11,1
-0.19939032898964726,2.6042457167453636,3,8,11,1
3.6757761396697974,3.8830699457640976,3,9,11,1
2.08092244541899,2.669501652521963,3,10,11,1
1.0462968046629273,4.033159295767652,3,11,11,1
-0.2747700544957956,2.3631829285667676,3,12,11,1
0.7904697585840181,3.207998371506754,3,14,11,1
0.8718923376419814,4.012606030395953,3,15,11,1
0.2762065029295009,2.531403238287076,3,16,11,1
-0.8780378788615963,2.745747764861231,3,17,11,1
-1.9960009670395373,2.4313388917008503,3,18,11,1
2.326027361986095,3.0016376628315964,1,1,12,1
0.2235151869744636,2.7151147622048346,1,2,12,1
2.9216685836872816,4.342785266336037,1,3,12,1
1.4388869897159506,3.34153562041064,1,4,12,1
1.3551787211973745,3.103904199380367,1,5,12,1
-0.14094133213296178,2.7383625163880687,1,6,12,1
-2.4254467982400807,2.898502446293785,1,7,12,1
-1.4767680265524574,2.938395140235638,1,8,12,1
-0.11735314745168202,1.4486116443811627,1,9,12,1
-0.13743350365499918,2.1590632792192905,1,10,12,1
1.2484806064924157,3.514603369107171,1,11,12,1
0.022188321377967446,2.179434608748912,1,12,12,1
1.4359330311153813,2.8605529640968057,1,14,12,1
-0.43377937599753014,2.772435288005585,1,15,12,1
-0.4786113103399352,2.1498715803669532,1,16,12,1
1.6186510910909524,2.1716984414140086,1,17,12,1
0.030299811541701027,1.12022687986671,1,18,12,1
2.3394636176664543,1.8590235982704542,2,1,12,1
0.4997871160542253,1.2919722686148283,2,2,12,1
-1.3793626805508477,1.9136058286949504,2,3,12,1
-0.7640495313199249,1.8350052078312444,2,4,12,1
-0.04626327336534963,1.7596375284461312,2,5,12,1
0.8748553248696522,1.6430181485638746,2,6,12,1
0.01964131568841143,1.6033040665303633,2,7,12,1
0.23891454578650162,1.3327717489334836,2,8,12,1
-1.0193868455704918,0.8523118885327542,2,9,12,1
0.5551857168759105,1.423378867325618,2,10,12,1
1.0809681663907562,1.5823856254024047,2,11,12,1
-0.03768423973289359,1.0793669129799677,2,12,12,1
-1.112562213041333,1.051842395880322,2,14,12,1
3.055606363242651,1.4066488153005776,2,15,12,1
-0.20212086648945604,1.077916360742179,2,16,12,1
0.5187905399843222,1.0009001633234338,2,17,12,1
-0.3810846098575862,0.8160633005441335,2,18,12,1
0.4770292628337307,2.478291680297356,3,1,12,1
0.2801906942268608,1.920786390051251,3,2,12,1
1.4010986838605013,3.067914639897089,3,3,12,1
-0.13220599072258832,1.930125416607545,3,4,12,1
0.16421420556369948,2.8896989218504823,3,5,12,1
-0.8878490027122959,2.8463782311907777,3,6,12,1
-0.6046560546831997,2.8073359821191093,3,7,12,1
1.4697780453804943,2.906350251047296,3,8,12,1
1.0886304243779856,1.6951374780379915,3,9,12,1
-1.7414764505560858,2.5944720593979556,3,10,12,1
1.9527394713148654,2.8602734933177008,3,11,12,1
-0.014396065888548693,1.7437884387072216,3,12,12,1
0.8014648426885729,2.359399101607425,3,14,12,1
1.0662075214873517,2.2913926000376854,3,15,12,1
-0.8912602205588154,2.1490528287545,3,16,12,1
-0.24489394088408412,1.8291153315791608,3,17,12,1
0.5238594666478068,1.5066834980869885,3,18,12,1
0.38805037693719147,2.4117863590238593,1,1,13,1
0.20461321788435427,1.9829654467306,1,2,13,1
-1.97639513652708,3.708478035390198,1,3,13,1
0.9754609668018448,3.657709934954703,1,4,13,1
1.0332482701185897,2.7242877958340905,1,5,13,1
-0.5598482846325528,2.6061023004168122,1,6,13,1
0.26671553443492657,2.1419291971391883,1,7,13,1
0.6194357682906069,2.949049330833152,1,8,13,1
2.3437560020964017,1.6263381760785809,1,9,13,1
-0.9851447894034333,2.641313723082598,1,10,13,1
-0.40999697124776846,2.8932677936758036,1,11,13,1
0.2060981520496985,1.6686744285837931,1,12,13,1
-0.6700160906629589,2.0125416315289058,1,14,13,1
1.6536383388776956,2.533820326784835,1,15,13,1
0.8828876776740877,2.4669304788808337,1,16,13,1
0.7605865410014916,1.7145961993603631,1,17,13,1
-1.470805660160715,1.9032281749303048,1,18,13,1
0.337371238560495,1.4261555479749426,2,1,13,1
1.3500741814457329,1.4891199003181117,2,2,13,1
-0.4661834931894715,1.7510254205760534,2,3,13,1
-0.429960023749552,2.1464889213802585,2,4,13,1
-0.16911220002255067,1.7968234402561087,2,5,13,1
0.5186378633540496,1.673393223963936,2,6,13,1
2.2795099367911575e-4,1.4714979982488803,2,7,13,1
0.39057971595815744,1.545649929600191,2,8,13,1
1.1834522721420044,1.0284979349162937,2,9,13,1
2.5655043757456473,1.7277681882180516,2,10,13,1
0.5731390677148562,1.7917975167248714,2,11,13,1
-0.46287782818367607,1.6344439512712126,2,12,13,1
-0.17530380188878514,0.9418400530587766,2,14,13,1
-0.3012034733342013,1.3006291355276172,2,15,13,1
0.5942247311496853,1.4876049388237973,2,16,13,1
0.23390262259261885,1.2968924346341528,2,17,13,1
0.5481645647663358,0.8901019796238692,2,18,13,1
-0.21473257385366518,3.038346481798123,3,1,13,1
0.2403238649743349,2.3071396312212737,3,2,13,1
-0.8968152201608262,2.56513833079297,3,3,13,1
-0.7597429111212168,2.2095688846170134,3,4,13,1
0.9524906061275773,3.5204550980329263,3,5,13,1
0.6983333000437735,2.5559475277949213,3,6,13,1
-0.7581851128860517,3.1085817411298806,3,7,13,1
6.132049151583286,4.359432683392307,3,8,13,1
1.273424926943886,1.9737243431960962,3,9,13,1
4.764839787216942,4.114624227847425,3,10,13,1
0.30960970101294105,3.1158728600353367,3,11,13,1
-0.0351139996000116,2.6016854508763663,3,12,13,1
0.19152022966136206,2.1837573783076913,3,14,13,1
-0.7419652937985153,3.2846367899710276,3,15,13,1
0.48077055728053164,2.3633462724025045,3,16,13,1
1.0578919514638432,2.212885418266342,3,17,13,1
0.08684072353643302,1.3541249018836499,3,18,13,1
1.2026497084939014,2.701627337842468,1,1,14,1
0.5552312435406906,2.987342099255444,1,2,14,1
0.8419436395981212,3.335172702264964,1,3,14,1
2.379327733956102,3.6905908383395536,1,4,14,1
-0.7047663539735709,3.963738853891519,1,5,14,1
4.005049387549831,4.203500127166262,1,6,14,1
1.052457076199023,2.962848020647537,1,7,14,1
-2.636836156086226,3.3240231424881572,1,8,14,1
6.55315645881363,2.5308895075309192,1,9,14,1
-5.43903532715161,3.2841249139107807,1,10,14,1
1.5837044742246538,3.0017895550334894,1,11,14,1
0.2912506010429454,1.8122204263587478,1,12,14,1
-3.043896462542717,2.875847489936418,1,14,14,1
1.5950152166491687,2.6890471522879906,1,15,14,1
1.09000227718078,2.2198346009061436,1,16,14,1
4.010307874840807,2.6449759111275886,1,17,14,1
-0.5763697025735923,1.348222187194131,1,18,14,1
1.0944732879893175,2.2224257792732107,2,1,14,1
1.7356670191844303,1.9459050403007214,2,2,14,1
0.295465507177882,1.942415199030439,2,3,14,1
-0.812916276279184,1.8996100466754262,2,4,14,1
0.6010427577169839,3.724911262836844,2,5,14,1
-0.9567405977532575,1.915338305483578,2,6,14,1
-0.07244783283861977,2.4823151526278737,2,7,14,1
1.3406692125677226,2.359069597017798,2,8,14,1
-0.08321514899356508,1.3463667932038255,2,9,14,1
3.2423861624126094,2.2521629921197275,2,10,14,1
0.30796574296852697,1.8706357872085526,2,11,14,1
1.6654663885119403,2.086265347746379,2,12,14,1
-0.4726790396473133,1.55495753809202,2,14,14,1
-0.20502582816193637,2.055561241933911,2,15,14,1
0.8492661880664052,2.221700287430365,2,16,14,1
1.2715637378981057,1.9705160811978952,2,17,14,1
0.12583939422004153,1.3011548496702021,2,18,14,1
1.0770719234327004,2.6068553804819063,3,1,14,1
-1.0310386448016864,2.537596206237754,3,2,14,1
-1.016778170340537,2.6984547913262635,3,3,14,1
-0.37488328052434494,2.633319073117097,3,4,14,1
0.7012326410091261,2.7111782629287386,3,5,14,1
0.10918623205701228,3.247827207768394,3,6,14,1
0.36767290315335155,4.193360023226371,3,7,14,1
1.4639923431889685,2.8691346900119985,3,8,14,1
-0.6855803616143334,2.0014735009677302,3,9,14,1
1.6285988687661943,2.2741506940560132,3,10,14,1
0.5590626260388583,2.025521734121651,3,11,14,1
-0.6699652544587956,1.6733173275976654,3,12,14,1
-0.07885270258820665,2.1847995562683415,3,14,14,1
0.6451454983283014,2.5560641031802884,3,15,14,1
0.0972433350084998,1.7661839860656485,3,16,14,1
0.2565763340106493,2.1031860031974006,3,17,14,1
0.687256312825085,2.0113113266714198,3,18,14,1
0.3754531002515682,2.1374465805682306,1,1,15,1
-2.1334438987695252,2.170666160738116,1,2,15,1
0.47459990019371734,2.1727087265424037,1,3,15,1
0.5842387707584731,2.164258592569368,1,4,15,1
0.1704606862101512,2.202636261782494,1,5,15,1
-0.5436376611351008,2.331322022173919,1,6,15,1
2.4142201639589738,3.3189559903184604,1,7,15,1
-1.1347646237030196,2.377338131704179,1,8,15,1
1.2547967872168986,2.3948221952228463,1,9,15,1
-0.03814865793742328,2.2166320611383132,1,10,15,1
0.2978004295993184,2.141591879504964,1,11,15,1
-0.09676563104688274,1.7178142215939636,1,12,15,1
1.328182661854152,2.229727551915494,1,14,15,1
0.3248199038447934,1.9740971770581293,1,15,15,1
0.5693810659221219,2.1711296968714677,1,16,15,1
2.0140862596963336,2.405426926430585,1,17,15,1
1.2103274583575212,1.6914791846754906,1,18,15,1
2.279768560029195,2.4248615203213664,2,1,15,1
0.31497922757749386,1.6703610905573856,2,2,15,1
-0.41112617300571763,1.7921509332977488,2,3,15,1
-0.08360458297902884,1.9502293205167558,2,4,15,1
-0.6025356988588504,3.3445541025248926,2,5,15,1
-0.09988698710794397,1.7307254806852013,2,6,15,1
1.0716021136642215,2.4343280733057897,2,7,15,1
-0.2780347333178774,2.0716979685400236,2,8,15,1
-0.12729261863250363,1.0863023664386882,2,9,15,1
0.45370439241656957,1.7747800340867284,2,10,15,1
0.4919552996492649,2.066683423822232,2,11,15,1
0.5658976618409732,1.5435157127300378,2,12,15,1
1.122651985298267,1.6938783137048536,2,14,15,1
-1.3188307778835373,2.0272742214310577,2,15,15,1
4.006832397133487,2.084104914298928,2,16,15,1
-2.8894632028809677,2.10339064195615,2,17,15,1
0.20402654017603528,1.292450898101236,2,18,15,1
-0.21732391153706576,2.5436275181016383,3,1,15,1
-0.17738219589698367,2.4941724223291826,3,2,15,1
0.24086772560030756,2.7060098053828288,3,3,15,1
-1.3454220459265462,3.670931220033343,3,4,15,1
0.23599684060884574,2.419641683381064,3,5,15,1
0.7710786617156149,2.43859094610109,3,6,15,1
2.889020819153271,2.9171254831367692,3,7,15,1
0.9378299316986647,2.774719664707894,3,8,15,1
0.024449436245419065,1.7981578689674211,3,9,15,1
-1.2290411570011681,2.3769551474197863,3,10,15,1
0.10154047690653911,1.9116453768023658,3,11,15,1
0.3023197386685723,2.15477616922428,3,12,15,1
1.8921097353443468,1.949565462428977,3,14,15,1
7.048109548832919,3.2207063144854535,3,15,15,1
-1.6599781068629564,2.042793461356114,3,16,15,1
-1.8438540798138856,2.651326273646791,3,17,15,1
1.7193509368856663,1.3197986619399367,3,18,15,1
-0.8173492094986274,4.2193801125690715,1,1,16,1
1.4952467663969902,5.3307728494136235,1,2,16,1
0.13095291804483722,4.011188849305848,1,3,16,1
0.7556431904999368,4.393181550758995,1,4,16,1
1.938112085086869,5.65097072053397,1,5,16,1
-0.3335349817870963,3.6890169786048324,1,6,16,1
-2.2960827717276246,4.15806969563462,1,7,16,1
-0.3540103035102735,4.06275669260764,1,8,16,1
-1.2578206081730805,2.2211491773973036,1,9,16,1
0.5650542237392866,3.456726543468351,1,10,16,1
0.782006917602545,4.1101450923927185,1,11,16,1
1.08819035403305,4.218447775624188,1,12,16,1
2.2401519672168826,3.398967952628271,1,14,16,1
0.8582346083923156,3.307402781517043,1,15,16,1
1.9165675009228549,4.322395867818439,1,16,16,1
1.8272251287677692,4.828906583420629,1,17,16,1
-0.3442912229786428,2.5272639855087364,1,18,16,1
0.31199256108189755,1.8352306845012072,2,1,16,1
-0.6154580934731901,1.4705893169139714,2,2,16,1
0.21018608989427934,1.6009608620046445,2,3,16,1
0.5928248676058177,2.1824160097260457,2,4,16,1
1.6458248110367908,2.4867888439463033,2,5,16,1
2.1436786335162727,2.7574651691227006,2,6,16,1
0.7529034861229815,2.33518797420233,2,7,16,1
1.1431055056607629,2.6955892989825823,2,8,16,1
1.3340967094299794,1.2711139078441869,2,9,16,1
-1.289646281195616,1.969493979679452,2,10,16,1
1.2513674559131829,1.9049875909971998,2,11,16,1
0.4023295072279951,1.1146297797183886,2,12,16,1
0.1506490766117472,1.569696290971668,2,14,16,1
0.037202944453127995,1.7302556871481194,2,15,16,1
-0.07486648254795969,1.5928169734225532,2,16,16,1
0.4409163461663631,1.469184691438726,2,17,16,1
3.2115162313861196,1.7931348640990175,2,18,16,1
1.1473765094093582,2.850069339091459,3,1,16,1
-0.14404107906601293,2.9934237262125096,3,2,16,1
0.15701478377503042,3.6551882026854363,3,3,16,1
-0.1251795522195498,3.3456082371655027,3,4,16,1
-2.375902910120447,4.08252276102295,3,5,16,1
-1.8333791731436988,3.8240451936644226,3,6,16,1
-0.2046668242052032,3.2088530105769952,3,7,16,1
-0.3590414727264313,3.0064565561355936,3,8,16,1
2.8500637268633273,1.9492093811600906,3,9,16,1
-3.4312744525745096,3.7267502465976765,3,10,16,1
-0.042205735622166785,3.2757445763543775,3,11,16,1
1.16026991380941,2.785507447903767,3,12,16,1
1.3435560956465293,2.9214092262543176,3,14,16,1
-4.4338037414635965,3.3326979230818874,3,15,16,1
0.8069581864434285,1.997538390359606,3,16,16,1
-0.8474469727915901,2.3236698357009895,3,17,16,1
-4.072948425626052,3.675756603761486,3,18,16,1
-0.23456592551338318,2.651256588177787,1,1,17,1
-0.8422051188512094,2.15611121463189,1,2,17,1
-0.33549132278692495,2.054484241264822,1,3,17,1
0.6437358512245839,3.1363209194876034,1,4,17,1
-0.38484895951280906,2.7026999029010135,1,5,17,1
1.0550674291232833,3.071354249654221,1,6,17,1
-1.4641714167568578,2.736714113898599,1,7,17,1
2.2231450387946907,2.9485997704443108,1,8,17,1
0.6396974964703008,1.7096840055759122,1,9,17,1
-0.322411274786897,1.9069852179899947,1,10,17,1
-0.457035174871534,2.3203926852326098,1,11,17,1
-0.5197309815995963,3.720094795464376,1,12,17,1
3.1523806338247566,2.727283348304045,1,14,17,1
0.27035824568945577,2.4722441769096157,1,15,17,1
-0.4012687273916842,2.059763780871271,1,16,17,1
2.9778916340280275,3.175999954538614,1,17,17,1
0.8766270885865224,1.733328903452326,1,18,17,1
-0.16710824381919487,1.832459960008048,2,1,17,1
1.1821451204315405,1.9605853289839583,2,2,17,1
-0.1707776025097254,1.915692450603155,2,3,17,1
0.9860651227426072,1.9807122731857036,2,4,17,1
-1.000452000183262,2.1981113383640563,2,5,17,1
0.5576635738201374,1.9288952425269967,2,6,17,1
1.2852100354121658,1.7962274655765655,2,7,17,1
0.6120351059602211,1.5316473375146615,2,8,17,1
-0.4016862066269349,1.1369698635384284,2,9,17,1
-0.2762422154746704,2.2336547201793286,2,10,17,1
1.0456987553686163,2.261523498950009,2,11,17,1
1.1417015674065691,1.7533326049284605,2,12,17,1
0.5078924212888478,2.082747861809231,2,14,17,1
0.9446586051476036,2.2809604938575725,2,15,17,1
0.20577434794264438,1.7072426730817254,2,16,17,1
-0.772486869669097,1.6342823166752491,2,17,17,1
0.687412007735769,1.0409969849172234,2,18,17,1
1.5313077014640055,5.248579105013022,3,1,17,1
-5.73526776703086,5.794294865700677,3,2,17,1
-1.170989522520454,3.9808780515091806,3,3,17,1
-1.1639843637880007,4.027943948322671,3,4,17,1
-1.388914871685226,4.4969376020612275,3,5,17,1
-0.7244747739621631,3.4435882962503,3,6,17,1
-2.9818416093556963,4.66029762492199,3,7,17,1
-0.16578994813393955,3.998457395204501,3,8,17,1
1.462882834751999,2.530975526142081,3,9,17,1
-1.0471328836750327,3.616606236939154,3,10,17,1
1.4728954154229061,4.195223623998821,3,11,17,1
-2.2539227024583184,3.048292149269914,3,12,17,1
1.6430775230792416,3.7944474380684032,3,14,17,1
2.396165127598245,4.362292159128764,3,15,17,1
2.207109427028446,4.388389746643172,3,16,17,1
0.20353071625952124,3.3272794309590745,3,17,17,1
5.372560578495262,5.732702698028865,3,18,17,1
1.5444910455829157,2.9343371444572575,1,1,18,1
0.1304826421655727,2.474430368436821,1,2,18,1
0.1065520412947043,2.9008002402209705,1,3,18,1
0.7634885631597748,3.31532445555699,1,4,18,1
0.7499293929365792,3.269862148997637,1,5,18,1
2.2747168316316357,3.3350443098220848,1,6,18,1
-2.121669885572721,4.769362855015838,1,7,18,1
-0.04347100814817151,3.0093285513041232,1,8,18,1
2.7762334738724004,2.0787868470396518,1,9,18,1
0.5511075712495042,2.4804271366465462,1,10,18,1
3.992012019038601,4.006596393216525,1,11,18,1
-1.131108912187166,1.8090623407567406,1,12,18,1
-0.14426092753777842,2.253676324667432,1,14,18,1
0.11882071247066106,2.5473582583773005,1,15,18,1
1.4646698585090039,1.8965563392049183,1,16,18,1
0.10211866642262568,1.3731227561012354,1,17,18,1
-0.0017444238467347883,1.0643053574291872,1,18,18,1
1.1095432023729805,1.5138205426152929,2,1,18,1
-1.4123315043319549,1.4737710068173118,2,2,18,1
-0.7861441259222581,1.7472298114892186,2,3,18,1
-0.6179682226164305,1.7145100455900404,2,4,18,1
3.7084296690788765,2.6289324908589182,2,5,18,1
-0.1047524815055958,1.9754962125235336,2,6,18,1
1.4894666923796862,1.8762412202466943,2,7,18,1
0.9207170221929872,2.1873509419489445,2,8,18,1
-0.5931844861574094,1.103252973208702,2,9,18,1
0.5356520087557968,1.6192118996822233,2,10,18,1
-0.27953951481659933,1.5648547865666127,2,11,18,1
