z1,est,se,race,trial,case
-2.076030669022127,-1.985600731695113,3.555948051381621,1,10,1
-1.9580506563495828,-1.8692488772725857,3.3929599972062525,1,10,1
-1.8400706436770384,-1.7486007663436685,3.2340504576208504,1,10,1
-1.7220906310044943,-1.6238455112617187,3.079616863087269,1,10,1
-1.60411061833195,-1.4951835296451461,2.93012464472868,1,10,1
-1.4861306056594057,-1.3628260087254351,2.786124949080425,1,10,1
-1.3681505929868614,-1.226994332691806,2.6482747127162023,1,10,1
-1.2501705803143173,-1.087919475278553,2.5173583375685338,1,10,1
-1.1321905676417727,-0.9458413599523552,2.3943092742978798,1,10,1
-1.0142105549692286,-0.8010081901591783,2.2802283714974747,1,10,1
-0.8962305422966841,-0.6536757521777674,2.1763938277891826,1,10,1
-0.77825052962414,-0.5041066932034224,2.0842551941048875,1,10,1
-0.6602705169515959,-0.3525697773494072,2.0054018635009854,1,10,1
-0.5422905042790513,-0.1993391223051314,1.9414964352966386,1,10,1
-0.42431049160650725,-0.04469341943226324,1.8941675460138283,1,10,1
-0.3063304789339627,0.11108485989145467,1.8648670763408965,1,10,1
-0.1883504662614186,0.2677102688505487,1.85471203534088,1,10,1
-0.0703704535888745,0.42489519785217544,1.8643457368444571,1,10,1
0.04760955908367004,0.5823506924303854,1.893856353059044,1,10,1
0.16558957175621414,0.7397872735619845,1.9427772270014387,1,10,1
0.2835695844287587,0.8969157575828861,2.0101669911708115,1,10,1
0.4015495971013028,1.0534480729157045,2.0947426746006266,1,10,1
0.5195296097738469,1.2090980708569057,2.1950283516895026,1,10,1
0.6375096224463914,1.3635823277085217,2.3094875459962,1,10,1
0.7554896351189355,1.5166209355897462,2.436622032829127,1,10,1
0.8734696477914796,1.6679382793185977,2.575033764979242,1,10,1
0.9914496604640246,1.8172637968118401,2.723455469043346,1,10,1
1.1094296731365687,1.964332720521763,2.8807587348603922,1,10,1
1.2274096858091128,2.1088867975003844,3.0459480835744754,1,10,1
1.345389698481657,2.2506749857601003,3.218147607216827,1,10,1
1.463369711154201,2.3894541246869707,3.396584649783557,1,10,1
1.581349723826746,2.524989577351854,3.5805732421144776,1,10,1
1.69932973649929,2.6570558426629587,3.7694987533426754,1,10,1
1.8173097491718342,2.7854371354054646,3.9628044193085894,1,10,1
1.9352897618443783,2.9099279323223106,4.159979934686456,1,10,1
2.0532697745169224,3.0303334825045996,4.360552039723958,1,10,1
2.1712497871894674,3.1464702804812905,4.564076910658896,1,10,1
2.2892297998620115,3.2581665005218303,4.770134118380691,1,10,1
2.4072098125345556,3.3652623907993666,4.978321917052517,1,10,1
-2.258069786511504,-0.19681662749207884,2.0111084887032105,2,10,1
-2.170997259385946,-0.18525520053260092,1.9539014793648615,2,10,1
-2.0839247322603875,-0.17389557291187785,1.8972092853689584,2,10,1
-1.9968522051348296,-0.16273962113653084,1.8410853887970602,2,10,1
-1.9097796780092715,-0.1517891942926184,1.785589213771685,2,10,1
-1.8227071508837134,-0.14104611353640184,1.7307868880710582,2,10,1
-1.7356346237581555,-0.1305121715895705,1.6767520951301957,2,10,1
-1.6485620966325973,-0.1201891322426043,1.6235670204640449,2,10,1
-1.5614895695070392,-0.11007872986275036,1.5713233929187822,2,10,1
-1.4744170423814813,-0.10018266890879968,1.520123615400444,2,10,1
-1.3873445152559232,-0.09050262345333326,1.470081970886621,2,10,1
-1.300271988130365,-0.08104023671073879,1.4213258766079893,2,10,1
-1.2131994610048071,-0.07179712057273946,1.3739971410748582,2,10,1
-1.126126933879249,-0.06277485515139158,1.3282531538202942,2,10,1
-1.0390544067536909,-0.05397498832913339,1.2842679053839485,2,10,1
-0.951981879628133,-0.04539903531576339,1.2422326948601132,2,10,1
-0.8649093525025748,-0.03704847821504842,1.2023563356207212,2,10,1
-0.7778368253770167,-0.028924765597080793,1.1648646206688158,2,10,1
-0.6907642982514588,-0.02102931207978731,1.1299987658383734,2,10,1
-0.6036917711259007,-0.013363497919078426,1.098012525595451,2,10,1
-0.5166192440003425,-0.005928668606485665,1.0691676923385014,2,10,1
-0.42954671687478463,0.001273865523834239,1.0437277696375513,2,10,1
-0.3424741897492265,0.008242829680022545,1.021949774319254,2,10,1
-0.25540166262366837,0.014976984987950637,1.004074380473815,2,10,1
-0.16832913549811046,0.02147512885798264,0.9903149521206858,2,10,1
-0.08125660837255211,0.027736095342191902,0.9808463642757638,2,10,1
0.0058159187530058,0.03375875548241147,0.975794791683175,2,10,1
0.09288844587856371,0.03954201764888321,0.9752297435126644,2,10,1
0.17996097300412206,0.04508482786917689,0.9791594615225555,2,10,1
0.26703350012967997,0.05038617014691926,0.9875303721280957,2,10,1
0.3541060272552379,0.05544506677154093,1.0002306764326954,2,10,1
0.44117855438079623,0.060260578616735394,1.0170975333489698,2,10,1
0.5282510815063541,0.06483180542997058,1.0379268054986444,2,10,1
0.615323608631912,0.06915788611073914,1.0624841047128872,2,10,1
0.7023961357574704,0.0732379989789731,1.0905159109776217,2,10,1
0.7894686628830283,0.07707136203235887,1.1217597813868116,2,10,1
0.8765411900085862,0.08065723319393747,1.1559530095714527,2,10,1
0.9636137171341446,0.08399491054793273,1.1928394417078274,2,10,1
1.0506862442597025,0.08708373256489299,1.2321744359755835,2,10,1
1.1377587713852604,0.08992307831697754,1.2737281410714087,2,10,1
1.2248312985108187,0.09251236768010251,1.3172873691439189,2,10,1
1.3119038256363766,0.09485106152729816,1.3626563687350433,2,10,1
1.3989763527619345,0.09693866190891498,1.4096567880671713,2,10,1
1.486048879887493,0.09877471222259437,1.4581270793316343,2,10,1
1.5731214070130508,0.10035879737133158,1.5079215460459932,2,10,1
1.6601939341386087,0.10169054391048249,1.558909187703246,2,10,1
1.747266461264167,0.10276962018242841,1.6109724538446257,2,10,1
1.8343389883897254,0.10359573644083131,1.6640059853014446,2,10,1
1.9214115155152829,0.10416864496244216,1.717915393691628,2,10,1
2.0084840426408417,0.10448814014653696,1.772616110455401,2,10,1
-3.195505026487338,-4.000105773667602,5.513881422617507,3,10,1
-3.0853287615681655,-3.8896460443214966,5.384071612931292,3,10,1
-2.9751524966489935,-3.7728971930467856,5.253213518231975,3,10,1
-2.864976231729821,-3.649987184900939,5.121504900583125,3,10,1
-2.7547999668106486,-3.5210622983377586,4.989159186542126,3,10,1
-2.6446237018914767,-3.3862869180048745,4.856406939968399,3,10,1
-2.5344474369723042,-3.2458432529059222,4.723497565403851,3,10,1
-2.424271172053132,-3.09993098018627,4.590701265727007,3,10,1
-2.31409490713396,-2.948766815196253,4.458311274707202,3,10,1
-2.203918642214788,-2.792584008882794,4.326646378738272,3,10,1
-2.0937423772956154,-2.63163177395589,4.196053730845818,3,10,1
-1.983566112376443,-2.4661746416674326,4.066911941919375,3,10,1
-1.8733898474572708,-2.296491751425281,3.939634406248089,3,10,1
-1.7632135825380986,-2.122876075840778,3.814672777379638,3,10,1
-1.6530373176189261,-1.9456335841721968,3.692520452041732,3,10,1
-1.542861052699754,-1.7650823474762367,3.5737158401656433,3,10,1
-1.4326847877805817,-1.5815515891125755,3.458845094494205,3,10,1
-1.3225085228614095,-1.3953806845609766,3.348543842922172,3,10,1
-1.2123322579422373,-1.2069181148032673,3.243497315074138,3,10,1
-1.1021559930230649,-1.0165203777920149,3.144438095720239,3,10,1
-0.9919797281038929,-0.824550862772485,3.05214060019916,3,10,1
-0.8818034631847205,-0.6313786924424302,2.9674112991158204,3,10,1
-0.771627198265548,-0.4373775381226481,2.8910737895068053,3,10,1
-0.6614509333463761,-0.24292441327217018,2.823948098022462,3,10,1
-0.5512746684272036,-0.048398450809128635,2.7668241787452845,3,10,1
-0.4410984035080312,0.14582033020413188,2.720430454223959,3,10,1
-0.3309221385888592,0.33935226288882037,2.6853993640972,3,10,1
-0.2207458736696868,0.5318192702367099,2.662233018231174,3,10,1
-0.11056960875051436,0.7228460965044052,2.6512728691473035,3,10,1
-3.9334383134237427e-4,0.9120615266981686,2.6526774651115232,3,10,1
0.10978292108783005,1.0990995886004327,2.6664115955909886,3,10,1
0.21995918600700204,1.2836007318905405,2.692248548792459,3,10,1
0.33013545092617447,1.4652129790435384,2.729785137777188,3,10,1
0.4403117158453469,1.6435930428546097,2.7784671821632587,3,10,1
0.5504879807645189,1.818407405629551,2.8376217826986094,3,10,1
0.6606642456836913,1.9893333553021955,2.9064922726742464,3,10,1
0.7708405106028633,2.1560599739879356,2.984272127631927,3,10,1
0.8810167755220362,2.318289074754856,3.0701350774284113,3,10,1
0.9911930404412082,2.47573608268947,3.163259827989611,3,10,1
1.1013693053603801,2.628130856651055,3.26284886302199,3,10,1
1.2115455702795521,2.7752184484435647,3.3681415889314934,3,10,1
1.321721835198725,2.916759796485969,3.478422566749561,3,10,1
1.431898100117897,3.0525323514274216,3.5930257845891425,3,10,1
1.542074365037069,3.182330631531137,3.711335940604384,3,10,1
1.6522506299562418,3.3059667060365094,3.832787608396766,3,10,1
1.7624268948754138,3.4232706051020423,3.95686300679924,3,10,1
1.8726031597945858,3.53409065532708,4.083088935723958,3,10,1
1.9827794247137587,3.6382937402483067,4.211033292849316,3,10,1
2.0929556896329307,3.735765485602023,4.340301462827869,3,10,1
2.2031319545521026,3.826410369535735,4.470532773750301,3,10,1
-3.5387214669176985,1.7532536446906661,4.620424241239189,1,100,1
-3.3973302732236235,1.7280618056615227,4.469401243683451,1,100,1
-3.2559390795295484,1.699051779509202,4.318015351377026,1,100,1
-3.1145478858354734,1.6662537202416425,4.166378116918744,1,100,1
-2.9731566921413983,1.6297041933060648,4.014608945550069,1,100,1
-2.8317654984473233,1.589446109258561,3.8628371647679938,1,100,1
-2.6903743047532482,1.545528640472595,3.7112046207595246,1,100,1
-2.548983111059173,1.498007121114723,3.559868934648071,1,100,1
-2.407591917365098,1.4469429306747204,3.4090075897905505,1,100,1
-2.266200723671023,1.3924033613975055,3.258823070941228,1,100,1
-2.124809529976948,1.3344614700207522,3.1095493397425384,1,100,1
-1.983418336282873,1.2731959142802562,2.9614600112733225,1,100,1
-1.842027142588798,1.2086907746969793,2.8148786945749547,1,100,1
-1.700635948894723,1.1410353622138132,2.6701920737086215,1,100,1
-1.5592447552006479,1.0703240122986504,2.5278664235485517,1,100,1
-1.4178535615065728,0.996655866178795,2.3884683456778792,1,100,1
-1.2764623678124978,0.9201346399152017,2.252690505786918,1,100,1
-1.1350711741184227,0.8408683820668648,2.1213829149530183,1,100,1
-0.9936799804243477,0.7589692207353487,1.995589560142489,1,100,1
-0.8522887867302726,0.674553100812135,1.8765885038792018,1,100,1
