est,sd,race,variable,trial,case
0.35032912721613974,1.5461221152565339,3,17,1,1
0.9296679965465615,1.0132516515865984,3,18,1,1
-0.1054981414162981,1.223038107936677,1,1,10,1
-1.7461872888488914,1.102073321460943,1,2,10,1
2.302428049998762,2.004915736656982,1,3,10,1
1.440577630832744,2.0704850158823365,1,4,10,1
1.3087811121707995,1.8661635099600404,1,5,10,1
1.6103851516413386,2.030631631255225,1,6,10,1
0.5692436467630402,1.3967413267915543,1,7,10,1
0.9355452678870901,1.315935492043297,1,8,10,1
0.7987052099476961,0.8899333936089369,1,9,10,1
-0.6200809268087006,1.4427674519718987,1,10,10,1
0.9763725663186733,1.3502890934818976,1,11,10,1
0.012370583786817768,1.1149983816373228,1,12,10,1
-0.09740578853531723,0.8293271110035737,1,14,10,1
-0.6776434874530559,1.1103065329916992,1,15,10,1
1.4842797085077053,1.1347680551139736,1,16,10,1
-0.005012720084060618,1.080632025335851,1,17,10,1
0.46972289601814143,0.6476718833319572,1,18,10,1
1.1309927123882146,1.3200030104480318,2,1,10,1
0.7363377609487625,1.4162086474441105,2,2,10,1
-1.372887552416938,1.5101922943556925,2,3,10,1
-1.794019461326333,1.6164657853037088,2,4,10,1
0.1572068783953564,1.445979908792878,2,5,10,1
-0.12323172205457489,1.3129504556396918,2,6,10,1
1.8705454063910283,1.486921665385399,2,7,10,1
2.0311991505219704,1.3728601208352096,2,8,10,1
0.15095667051452688,0.9255239565820993,2,9,10,1
0.10433631853180447,1.0118501761774295,2,10,10,1
1.209015716520712,1.5493460364967353,2,11,10,1
-0.09929584749273568,0.8505818736286381,2,12,10,1
-0.14580083589331538,0.9490220249095384,2,14,10,1
1.1491324706665398,0.9782924329953486,2,15,10,1
-0.7671629028221008,1.2623261820307372,2,16,10,1
0.824347347390193,1.074614326248255,2,17,10,1
0.42059166991009933,0.7996414064819038,2,18,10,1
2.1162835445462287,1.6019760815822104,3,1,10,1
-1.5637198975474167,1.4636200281271206,3,2,10,1
0.019374779552336463,1.5050093148679957,3,3,10,1
-1.1163359443439496,1.5726271053573095,3,4,10,1
2.282055654400172,2.331459761646244,3,5,10,1
-0.07742742976052108,1.6308385773075313,3,6,10,1
1.1108572862634918,1.6904794091833528,3,7,10,1
3.4312033699876854,1.960872825872939,3,8,10,1
1.6912652019237049,1.2123259552746906,3,9,10,1
-1.0615992424132878,1.231619684831165,3,10,10,1
-0.4409280897567198,1.3651415826068518,3,11,10,1
-0.26987610284969676,1.1299415701339595,3,12,10,1
0.6839659549343797,1.194328801773729,3,14,10,1
1.1658692835769897,1.4631163779927288,3,15,10,1
0.7293132505180075,1.3842315529716487,3,16,10,1
1.0122807623092753,1.3814963807864502,3,17,10,1
-0.048134608363832765,0.7698916456926539,3,18,10,1
1.7496168379364736,1.5073319535380698,1,1,100,1
0.03240716770573249,1.2931169547892853,1,2,100,1
2.2225972452926466,2.0685655994978522,1,3,100,1
0.09235540035214473,2.3242387888220244,1,4,100,1
2.4007351155745176,2.547603054916122,1,5,100,1
-0.1444810899702036,2.1439442244527824,1,6,100,1
-0.6438519396997164,1.759998901815907,1,7,100,1
0.982723478457773,2.023437636186613,1,8,100,1
-0.5428722925179739,0.7662908717671504,1,9,100,1
-0.8658001748235873,1.4178774601585076,1,10,100,1
0.24593339862559116,1.372995559942475,1,11,100,1
1.8121324064358277,1.490118494110435,1,12,100,1
-0.1736232027720579,1.3184551124312067,1,14,100,1
0.8784607454687507,1.2289990101154824,1,15,100,1
1.9670650038038122,1.517997938362973,1,16,100,1
0.43714151781497224,1.2363491904708968,1,17,100,1
-0.4889526305898122,0.709540277998645,1,18,100,1
0.35099675286806997,0.9161253504708595,2,1,100,1
0.7593538211765636,0.8567791831535891,2,2,100,1
-0.29279273175917453,0.8215059807156251,2,3,100,1
-0.4997652008246294,0.8935084447293317,2,4,100,1
0.03678396018632357,1.2777855332319445,2,5,100,1
0.20823155420913997,0.9689860060044073,2,6,100,1
0.30675020881469894,1.0473323732274737,2,7,100,1
1.634980283972169,1.2032906289332228,2,8,100,1
2.2383340153478963,0.6778931916806373,2,9,100,1
0.2684082894316857,0.6712974621873631,2,10,100,1
0.5591104301784697,0.9792186837988998,2,11,100,1
0.10682432593288604,0.5682199562814784,2,12,100,1
0.343989684364725,0.5796024320200266,2,14,100,1
-0.2782447793360219,0.6349657747026239,2,15,100,1
-0.0821920648411969,0.5790162243085814,2,16,100,1
0.2700396407272736,0.5910149808803603,2,17,100,1
0.06554131709159527,0.4089915162781597,2,18,100,1
-0.2198209166557601,1.8145622603110505,3,1,100,1
2.6201753890203823,1.8607149419776283,3,2,100,1
-1.0977354307115519,1.4995367336881362,3,3,100,1
-0.22903079834975504,1.6685074207082025,3,4,100,1
1.3359323736425748,2.163037711809852,3,5,100,1
0.5305054778065776,1.8144854023236376,3,6,100,1
-0.5341752964090682,1.7591533881013253,3,7,100,1
1.6395772558355204,1.815705596508513,3,8,100,1
0.43113247517970077,0.8559716487463254,3,9,100,1
0.1269295013091507,1.0967532737155787,3,10,100,1
1.2154659608617355,1.8537918546169814,3,11,100,1
-0.098079256079588,0.9177326504935296,3,12,100,1
-0.6959957935638026,1.1861914871068588,3,14,100,1
0.46945399324488424,1.2065981797918204,3,15,100,1
0.7067951175237881,1.2657814535654561,3,16,100,1
0.49463445271667705,1.2046757463732427,3,17,100,1
-0.7765421777045747,0.6088598200076727,3,18,100,1
1.4877959690941418,1.681113554604559,1,1,11,1
-0.502811493862096,1.2888932400257225,1,2,11,1
0.023213128484327772,1.3451123398508733,1,3,11,1
-0.3507082142943554,1.407701079017801,1,4,11,1
-0.26468984666775164,1.623501686991441,1,5,11,1
0.04254382797864764,1.5139128442485696,1,6,11,1
-0.09866832896238487,1.4498972357606799,1,7,11,1
1.3748016785691328,1.473384196109095,1,8,11,1
0.8704719950439119,0.722594843783384,1,9,11,1
-1.2079717354835693,1.425673430919184,1,10,11,1
1.9796141092544386,1.5507570782923341,1,11,11,1
2.868642466442123,1.5999113010297343,1,12,11,1
0.0366495284532502,1.0472538850297781,1,14,11,1
0.11429095144161883,1.0805299423248298,1,15,11,1
2.193402072194697,1.4478825520805498,1,16,11,1
-0.8675553238270541,1.1402092806746693,1,17,11,1
0.6000802268719219,0.6579864857162945,1,18,11,1
0.5989440943055215,0.944283209226915,2,1,11,1
0.2599056461450058,0.7404915430831024,2,2,11,1
-0.2800714085113021,0.9044931488219667,2,3,11,1
0.23649992434377998,0.9524828229466293,2,4,11,1
-0.2702933874594917,1.1593436799529697,2,5,11,1
-0.49807764757631645,0.9481133270298965,2,6,11,1
0.9842986331616386,1.1059480692042993,2,7,11,1
1.7311035651103759,1.129521511106415,2,8,11,1
0.19720082765739733,0.5081763963927257,2,9,11,1
0.36931700205469964,0.823555254840698,2,10,11,1
0.5140612392431558,0.9126365127895731,2,11,11,1
-0.020253170548941046,0.6108978844177846,2,12,11,1
-0.014310627243885321,0.6666565966732215,2,14,11,1
0.722255398432671,0.7436502031417216,2,15,11,1
2.0970877451078715,1.0104428726514965,2,16,11,1
0.14159952339204995,0.7858154982303325,2,17,11,1
-0.1257676228011606,0.45053118670644843,2,18,11,1
1.5745793051674317,2.417397996382081,3,1,11,1
0.005133921063576352,1.3304727909948881,3,2,11,1
-0.5323849117858688,1.7450354208431709,3,3,11,1
-0.9751641253025021,2.0558451776682896,3,4,11,1
2.6320465175240093,3.1826176132332336,3,5,11,1
0.23590700092977923,1.4002927534227534,3,6,11,1
-0.1275361921888487,1.4455484030509913,3,7,11,1
1.1218395199095468,1.797392633033014,3,8,11,1
1.6928511467270813,1.3953390340544665,3,9,11,1
1.241850543999963,1.9936836389197814,3,10,11,1
0.20782636022928913,1.408393665832142,3,11,11,1
0.23651502254550372,1.1518868985955744,3,12,11,1
0.5632167632567975,1.1560024474784696,3,14,11,1
-0.12891696656307117,1.3992672425942592,3,15,11,1
1.4831083759800112,1.627696309646963,3,16,11,1
0.07259433912878444,1.3441546711939056,3,17,11,1
0.013528121133242754,0.7540748262000342,3,18,11,1
0.2558294675026028,1.189662126922473,1,1,12,1
-0.3568019875070748,0.9302252678676716,1,2,12,1
-0.4598269022948943,1.114570031830317,1,3,12,1
0.6766763557961267,1.1906993450101355,1,4,12,1
-0.2658711776572261,1.2338371821575576,1,5,12,1
0.3214188050018877,1.167919969274551,1,6,12,1
1.542613985036756,1.3951565865309838,1,7,12,1
-0.15226184469892978,1.2274924838112837,1,8,12,1
0.800056495577261,1.05764768784342,1,9,12,1
-0.006609479402858942,1.0930303184923864,1,10,12,1
-0.09146644282953043,1.128067464110905,1,11,12,1
-0.0014992477924246073,0.9423813470232884,1,12,12,1
0.3159516966883743,1.2010078108552589,1,14,12,1
0.46814677709780017,0.9962414108515749,1,15,12,1
2.251428303165696,1.270920290049195,1,16,12,1
-0.31851291199664256,0.8794332093847689,1,17,12,1
-0.01619112240392584,0.647026893311671,1,18,12,1
1.0968145023161222,0.9859020319279875,2,1,12,1
1.2125414282737148,0.9736242024586166,2,2,12,1
-1.0594943760386184,0.96759083319907,2,3,12,1
-0.8171437970320252,1.0592440970405979,2,4,12,1
0.21157060628043278,1.1357141786008433,2,5,12,1
0.8240850000640518,1.0916611669579819,2,6,12,1
-0.29788219454888387,1.1115720795416388,2,7,12,1
0.8559892987410543,1.112358961968256,2,8,12,1
0.5985788837997179,0.5742430110348027,2,9,12,1
0.6340942589313346,0.9296003961975964,2,10,12,1
-0.35243643747791176,0.8957534536740115,2,11,12,1
-0.3293399285279558,0.6433541696433812,2,12,12,1
0.30788074416718847,0.7991602943722964,2,14,12,1
-0.25347146276979593,0.7755510191964532,2,15,12,1
-0.24812693750530967,0.7885779084411918,2,16,12,1
0.8327836486179463,0.8585209270869598,2,17,12,1
1.0418726385848904,0.6403883832093927,2,18,12,1
1.7348344680882017,1.6206823441794742,3,1,12,1
0.3617738419053842,1.3300951562498053,3,2,12,1
-0.8384467933891515,1.55174993900787,3,3,12,1
-0.5930535333018683,1.6032142205425262,3,4,12,1
-0.385435888243131,1.7497142455835224,3,5,12,1
-0.09727694225023731,1.6896537551048278,3,6,12,1
0.5263413402896107,1.7535144612188323,3,7,12,1
-0.24039840605736051,1.5869858340319078,3,8,12,1
0.35177373244297927,0.8077420464102798,3,9,12,1
-0.12561975138183357,1.4792153104925594,3,10,12,1
1.5792803221714737,1.5595273723272687,3,11,12,1
1.1628304870355992,1.4742781720840925,3,12,12,1
-1.726258279637065,1.7657749146130235,3,14,12,1
0.892955168656149,1.4274788675952312,3,15,12,1
0.757377402335879,1.332397019706924,3,16,12,1
0.20072649473461768,1.2873527356573393,3,17,12,1
0.5461525955132067,0.8618216390345079,3,18,12,1
1.1939338943274982,1.3631777757493861,1,1,13,1
1.094582223334453,1.2468019420330207,1,2,13,1
0.03782625403795814,1.2638987219956297,1,3,13,1
0.6076022682446487,1.4766856218517166,1,4,13,1
0.10659736294329347,1.3719578907303123,1,5,13,1
-0.5328200239743968,1.2333966386810753,1,6,13,1
1.855274488176307,1.8601131819330863,1,7,13,1
0.18370665640951866,1.231142133379546,1,8,13,1
0.22999958440567747,0.6025486905663205,1,9,13,1
-0.3794184019695601,1.1007778697701058,1,10,13,1
0.22675980023267517,1.4041288822233071,1,11,13,1
0.08109210757729723,0.7606039008737239,1,12,13,1
1.4215882281439387,1.0524793642965438,1,14,13,1
-0.12605653392121363,0.9598020492329035,1,15,13,1
1.3265012943172594,1.0931802168039646,1,16,13,1
0.3496631295494508,1.0035713499132592,1,17,13,1
-0.1031335949026504,0.6340052194795841,1,18,13,1
1.4642090106569348,1.226880059029549,2,1,13,1
-0.2460270700367495,0.9510475232923011,2,2,13,1
0.7085202013839971,1.120235328467391,2,3,13,1
-0.6614181314861391,1.0715082883623617,2,4,13,1
0.10119672920029332,1.3243234975235245,2,5,13,1
0.983085710352666,1.279667030051153,2,6,13,1
1.0595588658949406,1.1240113614993106,2,7,13,1
-0.354660541278244,1.0693957601113186,2,8,13,1
0.27828275400611924,0.5580973191892017,2,9,13,1
-0.1680126475728132,0.8769449507361139,2,10,13,1
1.1540521841774698,1.2596114851825175,2,11,13,1
0.04371702564050661,0.849396784909343,2,12,13,1
-0.04624402570688746,0.7750098955962276,2,14,13,1
-0.20686767572357834,0.8342367919769927,2,15,13,1
0.5406127495918382,0.9357545590617402,2,16,13,1
0.16253234228054048,0.826123085183833,2,17,13,1
0.1363510885509629,0.48241272757903403,2,18,13,1
2.5023371550596063,1.7962659027225423,3,1,13,1
0.07670886643270158,1.3314909527288241,3,2,13,1
0.3692597757675993,2.1728415906927125,3,3,13,1
0.5133730024197802,2.014477033237668,3,4,13,1
-0.3271140536162268,1.925360476710538,3,5,13,1
-0.5953666774542999,1.9407990624913256,3,6,13,1
2.9578802021394117,2.2567624288825483,3,7,13,1
3.2569384734234297,2.0392424208345736,3,8,13,1
1.200079659229643,0.9774882308082651,3,9,13,1
-0.5861292187651623,1.4066530916857705,3,10,13,1
0.6592134975603989,1.9079448141607924,3,11,13,1
-0.1539467449871822,0.9204921815175624,3,12,13,1
-0.27617813018304477,0.9996822816504682,3,14,13,1
-1.2677143231493475,1.4392361614232982,3,15,13,1
0.48672291861587447,1.1514815694727087,3,16,13,1
0.05922374975979572,1.1543997031783364,3,17,13,1
0.54797198794049,0.716002062839443,3,18,13,1
2.3521700886941437,1.6655350086806477,1,1,14,1
-1.0410561393145474,1.0537142805833286,1,2,14,1
-0.3965731205818035,1.4285046704150017,1,3,14,1
-0.25571120811943004,1.254920405683359,1,4,14,1
0.37994682080804676,1.7155365087550356,1,5,14,1
-0.17531148021480236,1.136243849556684,1,6,14,1
1.1964331486473727,1.5031995736943342,1,7,14,1
0.5932783234644158,1.4960559400282565,1,8,14,1
2.9416337134999924,1.2484558235988343,1,9,14,1
-0.4466525434425299,1.0369717290397849,1,10,14,1
0.2840807584215209,1.4629489247374674,1,11,14,1
0.39653191033845936,0.9823676522814155,1,12,14,1
-0.37218786150229843,1.0139300207202668,1,14,14,1
0.4643929714873075,1.1234196081260448,1,15,14,1
0.20993735079909825,0.9283539480136221,1,16,14,1
0.7687173769017884,1.1509154971970195,1,17,14,1
0.7040384273661799,0.7827087542597724,1,18,14,1
3.234075413460706,1.1522339983160792,2,1,14,1
-1.0578248912888046,0.906463152923044,2,2,14,1
0.12649980749603973,0.9204417470516908,2,3,14,1
-0.35461190599906356,1.019220053771255,2,4,14,1
-0.8701769667170245,1.2697255870372923,2,5,14,1
-0.04092995125024235,0.8900287097720581,2,6,14,1
0.6303420725306337,0.9761542297135716,2,7,14,1
-0.0646028729861472,0.9484992622919244,2,8,14,1
0.017903521524997856,0.43045676951049555,2,9,14,1
0.678372341244188,0.9551970488428804,2,10,14,1
0.455974748210382,0.982221262840365,2,11,14,1
-0.2321659443449855,0.6484630740014676,2,12,14,1
0.3621144983270099,0.677461654001538,2,14,14,1
-0.05711927206036993,0.7103446514469433,2,15,14,1
2.920294449486314,1.0159234307749079,2,16,14,1
0.13284252467553603,0.7749017107499033,2,17,14,1
-0.3551102156590016,0.4361904605690177,2,18,14,1
1.4825141336539351,1.5839329043100752,3,1,14,1
1.079303105903315,1.518257704272224,3,2,14,1
-1.5313060119256825,1.3740374480256006,3,3,14,1
-0.3061489987527555,1.328169480934095,3,4,14,1
0.23469579118846973,1.66173395927532,3,5,14,1
1.2932552097254897,1.8570524116280793,3,6,14,1
0.47087136308924826,1.7059866291777417,3,7,14,1
3.3263015222064505,1.8896073596611,3,8,14,1
1.0671648533244262,0.7793743365121409,3,9,14,1
0.31335474456780776,1.0875350738162324,3,10,14,1
-0.5522173728830113,1.5051550983131876,3,11,14,1
-0.2359083207370425,0.9382402159204812,3,12,14,1
1.84043830499537,1.1444053114439725,3,14,14,1
0.042736290809131106,1.1179176397074782,3,15,14,1
2.1035237484451614,1.3794801884445103,3,16,14,1
-0.7602203031923045,1.0131423486446933,3,17,14,1
-4.7266697007497527e-4,0.6699553678795039,3,18,14,1
-0.19614341390470535,0.9741045962736348,1,1,15,1
-0.22390430369510117,0.916433269742541,1,2,15,1
-0.6578405342237712,1.3169337539615857,1,3,15,1
0.043427079116495015,1.0667346487213205,1,4,15,1
2.261553111932381,1.673179542513247,1,5,15,1
0.9750473640452952,1.3965949337476407,1,6,15,1
-1.3754633394496176,1.1926319243961696,1,7,15,1
0.6988186250474371,1.2070276965182543,1,8,15,1
1.251739469625278,0.7276841915886725,1,9,15,1
-0.899283017419013,0.9735376811482872,1,10,15,1
0.6872046793421447,1.3586701725427806,1,11,15,1
-0.6385424764779541,0.7519550918455021,1,12,15,1
-0.2914543697191476,0.7052444126302564,1,14,15,1
-0.3714927831660848,0.8716457838563507,1,15,15,1
0.9399205959375174,1.0116824953731696,1,16,15,1
0.7262506131591682,0.919035371225936,1,17,15,1
-0.08517421894031862,0.4614859334236591,1,18,15,1
0.18786825084499492,1.302053527331563,2,1,15,1
-0.5007498775553123,0.8782999641617856,2,2,15,1
-0.011048836712590493,0.7917581286626592,2,3,15,1
-0.27707128390809244,0.8820765899645268,2,4,15,1
-0.11961443334414934,1.7722853622660077,2,5,15,1
0.13956253889293135,1.1568587817525127,2,6,15,1
-0.3919333408510952,1.173889839786122,2,7,15,1
2.029020797707278,1.7080856722557807,2,8,15,1
0.030393134799068466,0.49869490682332385,2,9,15,1
0.8072509118984437,1.005061663720437,2,10,15,1
-0.15281060798264479,0.8122010697753036,2,11,15,1
-0.30995028568536487,0.685076148984089,2,12,15,1
-0.29744843577267677,0.7579809427990364,2,14,15,1
0.3897636353060525,0.8805812720567252,2,15,15,1
4.156300552106997,1.7676297040312954,2,16,15,1
0.30774648941207783,0.7490226013911095,2,17,15,1
0.29966089873361224,0.5722436272966555,2,18,15,1
-0.8380946387942485,1.5965335015025235,3,1,15,1
-0.36449902098139964,1.729425882549919,3,2,15,1
0.3066654745402402,1.7226626114871348,3,3,15,1
0.4840330465279994,1.5077924944068815,3,4,15,1
0.22118419178631088,2.530585835351648,3,5,15,1
0.24078418119418954,1.677559273154217,3,6,15,1
-0.2114391184279274,2.072039720947993,3,7,15,1
4.187375285177573,2.5345254659444083,3,8,15,1
-0.11177438949991103,0.9778597372142049,3,9,15,1
2.0351614527787563,2.204431780073814,3,10,15,1
-0.5370368748784529,1.5775329692679394,3,11,15,1
-0.23946896906699955,1.5328404595538692,3,12,15,1
1.8284105333513465,2.633153801666745,3,14,15,1
1.2824693314071787,1.7319678594129377,3,15,15,1
-2.0278322458804747,1.9967169640023235,3,16,15,1
0.01875952815188109,1.6380991484614842,3,17,15,1
0.4999324607071909,0.9473342657905184,3,18,15,1
1.1855080860338676,1.908342078850136,1,1,16,1
0.44640106278363767,1.5139731969630128,1,2,16,1
0.7206751380064711,1.9170682678449007,1,3,16,1
0.934169934932171,2.0391448825008225,1,4,16,1
1.4825922190905607,2.6267916388291086,1,5,16,1
-0.7913451858318856,2.042939562611049,1,6,16,1
-1.0134530993194621,1.7904129839814713,1,7,16,1
2.135246977443128,2.053264228547534,1,8,16,1
0.6056298873320882,1.0333862754354834,1,9,16,1
-1.0148882404231943,1.4670723085030977,1,10,16,1
-0.19660610080832175,1.812904700190658,1,11,16,1
0.01864313118265848,1.1306532830778464,1,12,16,1
-0.8591739539729297,1.219475420336537,1,14,16,1
-0.5031412433628342,1.9896129767121307,1,15,16,1
-0.13162262090184962,1.034236768219541,1,16,16,1
0.5511011879188135,1.3180524205178006,1,17,16,1
1.3981691247849861,0.9701308452425044,1,18,16,1
-0.6763062284009003,1.1843407066160285,2,1,16,1
0.12693491615328023,0.9689700816436562,2,2,16,1
0.16224555539999308,1.2185756956717928,2,3,16,1
-1.043429029449523,1.3564002295112212,2,4,16,1
1.925676766455638,1.7956384503269291,2,5,16,1
0.9595395309741037,1.490622460282717,2,6,16,1
1.3414400043016026,1.4986601114839269,2,7,16,1
1.3147383002329773,1.4883269690676122,2,8,16,1
0.07917111681310685,0.6259870477030965,2,9,16,1
0.42772917729814797,1.075518708707679,2,10,16,1
0.5173863380812285,1.189519592251302,2,11,16,1
-0.4738615059073017,0.9417914584040054,2,12,16,1
0.2645039105165088,0.8586829429050004,2,14,16,1
0.27497950532226634,1.001189809775685,2,15,16,1
1.0075670023198526,1.0426834088229537,2,16,16,1
0.01808228671131218,1.0921345922678491,2,17,16,1
0.8263796594932153,0.5534103270454368,2,18,16,1
1.1846514677016624,1.3345230406665545,3,1,16,1
-0.2672179794372571,1.117122286953411,3,2,16,1
-0.12412953973402274,1.1539157241796856,3,3,16,1
-0.7436687619930265,1.4119528953300209,3,4,16,1
0.5812685236912256,1.4100775605825235,3,5,16,1
-0.607175143681359,1.3136961343202698,3,6,16,1
1.1449425845088128,1.4452349973976963,3,7,16,1
0.7791255407899556,1.2369771088535126,3,8,16,1
-0.23792668805365036,0.7060620063823859,3,9,16,1
-0.03504193867557026,1.0268447702980112,3,10,16,1
-0.30438654905427587,1.203443054280744,3,11,16,1
-0.8660205238954237,1.2610963356443332,3,12,16,1
0.3864872818273639,1.2652114092392182,3,14,16,1
2.4954228864566437,1.2648991644736665,3,15,16,1
0.24959652023103462,1.190803353870784,3,16,16,1
1.442901699018067,1.2858961097862913,3,17,16,1
0.7253677149664091,0.7528984204076845,3,18,16,1
3.97895848230449,1.678936490893761,1,1,17,1
0.6259891411115102,1.283833137211205,1,2,17,1
0.32855175502400513,1.7584298600684631,1,3,17,1
0.36505952274527065,1.8808768907552869,1,4,17,1
-1.7839233040406994,1.6094096685500499,1,5,17,1
0.03766520686368402,1.718652916021229,1,6,17,1
0.5895456869346041,1.6806228140927795,1,7,17,1
1.2435888588977457,1.4125725602002968,1,8,17,1
-0.1688424882602515,0.5906161967395791,1,9,17,1
0.14174927898022593,1.1350327978280481,1,10,17,1
0.4145364041922006,1.3664435445378422,1,11,17,1
1.533714322091087,1.0328569182641656,1,12,17,1
-0.4819645533372796,0.8470059526954563,1,14,17,1
-0.5978335122332896,0.8731755279089436,1,15,17,1
5.551603635289837e-4,0.9459392179367789,1,16,17,1
0.4650492821895882,1.1817424086123174,1,17,17,1
-0.07688579864131606,0.5603286314295098,1,18,17,1
-0.9392816960330244,1.0931491707235077,2,1,17,1
-0.07163228852280268,1.016043112421314,2,2,17,1
-0.5498668410996514,1.358871910351027,2,3,17,1
-0.1167008767798774,1.238182714569006,2,4,17,1
0.9458547402965212,1.7522322974471818,2,5,17,1
-0.6101833192730641,1.291956373001888,2,6,17,1
0.5312150345342457,1.2973598226875027,2,7,17,1
3.8906673051958784,1.5064959173443233,2,8,17,1
1.7470498815936057,0.7251052764723093,2,9,17,1
1.4100627835356954,1.0985478653222998,2,10,17,1
2.901990199535043,1.3885037290672706,2,11,17,1
0.3546758635523237,0.8041388454523083,2,12,17,1
0.28967132315985644,0.8021633517047556,2,14,17,1
0.4464803648145512,0.8565463049428124,2,15,17,1
-2.2614463526512365,1.0573262619028274,2,16,17,1
0.07147731627238052,0.8377332555792132,2,17,17,1
1.1922328480372397,0.5993571061941425,2,18,17,1
-0.1657052513701669,2.0498559511885732,3,1,17,1
2.0874610612306186,1.8084612580477986,3,2,17,1
-0.1079451297916938,2.217244366678229,3,3,17,1
1.3152410505206586,2.1584387699502225,3,4,17,1
-2.7973340448710755,2.4543905461333115,3,5,17,1
1.1733210189025636,1.9791256374720325,3,6,17,1
-0.17817042908123293,1.9004070906672268,3,7,17,1
0.4013397075859171,1.6623738238476593,3,8,17,1
0.7813417097237236,1.1974978529855647,3,9,17,1
0.32773839616568523,1.5683402062779908,3,10,17,1
0.5897883222843108,2.0241259087464183,3,11,17,1
0.430145447700061,1.8737781159698863,3,12,17,1
0.6948080343823819,1.3238275809995526,3,14,17,1
0.6430129002266374,1.4454034360536379,3,15,17,1
0.90345041500247,1.6030572365877274,3,16,17,1
-0.33821718784344235,1.2002462564916392,3,17,17,1
0.33615177100435645,0.9116158595596601,3,18,17,1
-0.15851744942619983,1.0544031236807243,1,1,18,1
-0.631351839117517,0.9849163949793354,1,2,18,1
0.08349851114495777,1.3006917361263397,1,3,18,1
1.1554767360158853,1.468055671197174,1,4,18,1
0.532807956720543,1.5508603888774763,1,5,18,1
-0.12932492152980224,1.2063876781873664,1,6,18,1
1.9744389148205155,1.7155857551829192,1,7,18,1
1.3507110701088674,1.4085328268916488,1,8,18,1
0.19352239599541,0.6258533806709659,1,9,18,1
-0.792904096960767,1.0129076148741676,1,10,18,1
0.15761034258554463,1.1977874663799222,1,11,18,1
-0.03762141868008606,0.8366193186685428,1,12,18,1
-0.1269704649645098,0.9002695955080308,1,14,18,1
-0.5570392371460566,1.0370432686740911,1,15,18,1
1.2068219296460667,1.0207347961378157,1,16,18,1
-0.785629385387411,0.9634603494920134,1,17,18,1
0.380446529813556,0.6611498747788833,1,18,18,1
1.4839166937979527,1.1880363168530594,2,1,18,1
0.09577738344850006,0.9924112941866123,2,2,18,1
0.4439417869348885,0.9466956573705062,2,3,18,1
-0.11221709314454742,0.9306637511237692,2,4,18,1
0.70122947532740465,1.2508187991095394,2,5,18,1
-0.48306235796210295,1.028306022176522,2,6,18,1
-0.2412247478142553,1.0788854400698757,2,7,18,1
1.8354662127633499,1.145281312806428,2,8,18,1
-0.1355513544970588,0.661343113489745,2,9,18,1
