variable,PIP,race,trial,case
LBXF05LA,0.54416,1,125,2
LBXF08LA,0.62012,1,125,2
LBX074LA,0.51668,2,125,2
LBX099LA,0.53332,2,125,2
LBX138LA,0.46956,2,125,2
LBX153LA,0.50616,2,125,2
LBX170LA,0.5196,2,125,2
LBX180LA,0.47196,2,125,2
LBX187LA,0.5194,2,125,2
LBX194LA,0.50576,2,125,2
LBXPCBLA,0.54936,2,125,2
LBXHXCLA,0.46848,2,125,2
LBX118LA,0.65224,2,125,2
LBXD03LA,0.50336,2,125,2
LBXD05LA,0.474,2,125,2
LBXD07LA,0.58852,2,125,2
LBXF03LA,0.50624,2,125,2
LBXF04LA,0.61864,2,125,2
LBXF05LA,0.49796,2,125,2
LBXF08LA,0.64836,2,125,2
LBX074LA,0.30392,3,125,2
LBX099LA,0.18232,3,125,2
LBX138LA,0.23,3,125,2
LBX153LA,0.23128,3,125,2
LBX170LA,0.2172,3,125,2
LBX180LA,0.2806,3,125,2
LBX187LA,0.2342,3,125,2
LBX194LA,0.4378,3,125,2
LBXPCBLA,0.20252,3,125,2
LBXHXCLA,0.27548,3,125,2
LBX118LA,0.24208,3,125,2
LBXD03LA,0.1912,3,125,2
LBXD05LA,0.37296,3,125,2
LBXD07LA,0.37132,3,125,2
LBXF03LA,0.24084,3,125,2
LBXF04LA,0.24256,3,125,2
LBXF05LA,0.1682,3,125,2
LBXF08LA,0.15884,3,125,2
LBX074LA,0.40712,1,126,2
LBX099LA,0.44512,1,126,2
LBX138LA,0.43864,1,126,2
LBX153LA,0.44716,1,126,2
LBX170LA,0.41012,1,126,2
LBX180LA,0.42128,1,126,2
LBX187LA,0.45272,1,126,2
LBX194LA,0.40576,1,126,2
LBXPCBLA,0.39428,1,126,2
LBXHXCLA,0.3978,1,126,2
LBX118LA,0.40312,1,126,2
LBXD03LA,0.38836,1,126,2
LBXD05LA,0.42112,1,126,2
LBXD07LA,0.39572,1,126,2
LBXF03LA,0.403,1,126,2
LBXF04LA,0.39864,1,126,2
LBXF05LA,0.4178,1,126,2
LBXF08LA,0.49804,1,126,2
LBX074LA,0.50496,2,126,2
LBX099LA,0.55504,2,126,2
LBX138LA,0.67676,2,126,2
LBX153LA,0.611,2,126,2
LBX170LA,0.60692,2,126,2
LBX180LA,0.65028,2,126,2
LBX187LA,0.64028,2,126,2
LBX194LA,0.56672,2,126,2
LBXPCBLA,0.52188,2,126,2
LBXHXCLA,0.58944,2,126,2
LBX118LA,0.55032,2,126,2
LBXD03LA,0.6236,2,126,2
LBXD05LA,0.8098,2,126,2
LBXD07LA,0.57724,2,126,2
LBXF03LA,0.46356,2,126,2
LBXF04LA,0.65792,2,126,2
LBXF05LA,0.54404,2,126,2
LBXF08LA,0.62736,2,126,2
LBX074LA,0.21348,3,126,2
LBX099LA,0.19572,3,126,2
LBX138LA,0.24964,3,126,2
LBX153LA,0.27576,3,126,2
LBX170LA,0.22636,3,126,2
LBX180LA,0.27012,3,126,2
LBX187LA,0.24684,3,126,2
LBX194LA,0.21532,3,126,2
LBXPCBLA,0.26788,3,126,2
LBXHXCLA,0.19672,3,126,2
LBX118LA,0.22,3,126,2
LBXD03LA,0.16484,3,126,2
LBXD05LA,0.74344,3,126,2
LBXD07LA,0.21984,3,126,2
LBXF03LA,0.23988,3,126,2
LBXF04LA,0.21228,3,126,2
LBXF05LA,0.16708,3,126,2
LBXF08LA,0.20008,3,126,2
LBX074LA,0.5054,1,127,2
LBX099LA,0.57392,1,127,2
LBX138LA,0.4712,1,127,2
LBX153LA,0.38156,1,127,2
LBX170LA,0.3878,1,127,2
LBX180LA,0.36288,1,127,2
LBX187LA,0.40416,1,127,2
LBX194LA,0.4332,1,127,2
LBXPCBLA,0.36552,1,127,2
LBXHXCLA,0.4892,1,127,2
LBX118LA,0.67348,1,127,2
LBXD03LA,0.44088,1,127,2
LBXD05LA,0.42212,1,127,2
LBXD07LA,0.41116,1,127,2
LBXF03LA,0.33896,1,127,2
LBXF04LA,0.53896,1,127,2
LBXF05LA,0.43108,1,127,2
LBXF08LA,0.5638,1,127,2
LBX074LA,0.2346,2,127,2
LBX099LA,0.15152,2,127,2
LBX138LA,0.18964,2,127,2
LBX153LA,0.1354,2,127,2
LBX170LA,0.16956,2,127,2
LBX180LA,0.13988,2,127,2
LBX187LA,0.09992,2,127,2
LBX194LA,0.1184,2,127,2
LBXPCBLA,0.12324,2,127,2
LBXHXCLA,0.14804,2,127,2
LBX118LA,0.71592,2,127,2
LBXD03LA,0.16948,2,127,2
LBXD05LA,0.2052,2,127,2
LBXD07LA,0.17756,2,127,2
LBXF03LA,0.21572,2,127,2
LBXF04LA,0.13252,2,127,2
LBXF05LA,0.11856,2,127,2
LBXF08LA,0.09664,2,127,2
LBX074LA,0.66448,3,127,2
LBX099LA,0.70964,3,127,2
LBX138LA,0.66144,3,127,2
LBX153LA,0.66028,3,127,2
LBX170LA,0.65924,3,127,2
LBX180LA,0.6498,3,127,2
LBX187LA,0.81656,3,127,2
LBX194LA,0.67448,3,127,2
LBXPCBLA,0.72304,3,127,2
LBXHXCLA,0.59912,3,127,2
LBX118LA,0.66464,3,127,2
LBXD03LA,0.69052,3,127,2
LBXD05LA,0.86012,3,127,2
LBXD07LA,0.96848,3,127,2
LBXF03LA,0.73776,3,127,2
LBXF04LA,0.66,3,127,2
LBXF05LA,0.60672,3,127,2
LBXF08LA,0.5822,3,127,2
LBX074LA,0.7764,1,128,2
LBX099LA,0.87004,1,128,2
LBX138LA,0.65744,1,128,2
LBX153LA,0.65632,1,128,2
LBX170LA,0.623,1,128,2
LBX180LA,0.657,1,128,2
LBX187LA,0.63736,1,128,2
LBX194LA,0.6414,1,128,2
LBXPCBLA,0.77924,1,128,2
LBXHXCLA,0.57976,1,128,2
LBX118LA,0.64308,1,128,2
LBXD03LA,0.67524,1,128,2
LBXD05LA,0.59988,1,128,2
LBXD07LA,0.68584,1,128,2
LBXF03LA,0.6888,1,128,2
LBXF04LA,0.65464,1,128,2
LBXF05LA,0.62104,1,128,2
LBXF08LA,0.7906,1,128,2
LBX074LA,0.28336,2,128,2
LBX099LA,0.35156,2,128,2
LBX138LA,0.21148,2,128,2
LBX153LA,0.25264,2,128,2
LBX170LA,0.28436,2,128,2
LBX180LA,0.34928,2,128,2
LBX187LA,0.21560000000000001,2,128,2
LBX194LA,0.39348,2,128,2
LBXPCBLA,0.37844,2,128,2
LBXHXCLA,0.21560000000000001,2,128,2
LBX118LA,0.30288,2,128,2
LBXD03LA,0.33296,2,128,2
LBXD05LA,0.44984,2,128,2
LBXD07LA,0.25992,2,128,2
LBXF03LA,0.2014,2,128,2
LBXF04LA,0.26896,2,128,2
LBXF05LA,0.26556,2,128,2
LBXF08LA,0.1686,2,128,2
LBX074LA,0.69164,3,128,2
LBX099LA,0.552,3,128,2
LBX138LA,0.562,3,128,2
LBX153LA,0.5758,3,128,2
LBX170LA,0.59876,3,128,2
LBX180LA,0.50996,3,128,2
LBX187LA,0.52424,3,128,2
LBX194LA,0.58096,3,128,2
LBXPCBLA,0.58796,3,128,2
LBXHXCLA,0.5336,3,128,2
LBX118LA,0.61304,3,128,2
LBXD03LA,0.5444,3,128,2
LBXD05LA,0.62688,3,128,2
LBXD07LA,0.473,3,128,2
LBXF03LA,0.97824,3,128,2
LBXF04LA,0.53792,3,128,2
LBXF05LA,0.49848,3,128,2
LBXF08LA,0.46696,3,128,2
LBX074LA,0.50048,1,129,2
LBX099LA,0.49376,1,129,2
LBX138LA,0.46864,1,129,2
LBX153LA,0.47356,1,129,2
LBX170LA,0.47136,1,129,2
LBX180LA,0.43844,1,129,2
LBX187LA,0.45612,1,129,2
LBX194LA,0.51064,1,129,2
LBXPCBLA,0.43028,1,129,2
LBXHXCLA,0.50804,1,129,2
LBX118LA,0.46284,1,129,2
LBXD03LA,0.4642,1,129,2
LBXD05LA,0.44692,1,129,2
LBXD07LA,0.44692,1,129,2
LBXF03LA,0.52296,1,129,2
LBXF04LA,0.46432,1,129,2
LBXF05LA,0.45028,1,129,2
LBXF08LA,0.45756,1,129,2
LBX074LA,0.41544,2,129,2
LBX099LA,0.4848,2,129,2
LBX138LA,0.4662,2,129,2
LBX153LA,0.46332,2,129,2
LBX170LA,0.44024,2,129,2
LBX180LA,0.42864,2,129,2
LBX187LA,0.43216,2,129,2
LBX194LA,0.54088,2,129,2
LBXPCBLA,0.5594,2,129,2
LBXHXCLA,0.52684,2,129,2
LBX118LA,0.49964,2,129,2
LBXD03LA,0.5138,2,129,2
LBXD05LA,0.5496,2,129,2
LBXD07LA,0.49744,2,129,2
LBXF03LA,0.4218,2,129,2
LBXF04LA,0.50716,2,129,2
LBXF05LA,0.4344,2,129,2
LBXF08LA,0.49384,2,129,2
LBX074LA,0.58784,3,129,2
LBX099LA,0.64284,3,129,2
LBX138LA,0.60776,3,129,2
LBX153LA,0.56092,3,129,2
LBX170LA,0.6,3,129,2
LBX180LA,0.66932,3,129,2
LBX187LA,0.636,3,129,2
LBX194LA,0.60096,3,129,2
LBXPCBLA,0.57108,3,129,2
LBXHXCLA,0.60236,3,129,2
LBX118LA,0.63516,3,129,2
LBXD03LA,0.56376,3,129,2
LBXD05LA,0.5944,3,129,2
LBXD07LA,0.61872,3,129,2
LBXF03LA,0.5874,3,129,2
LBXF04LA,0.589,3,129,2
LBXF05LA,0.58048,3,129,2
LBXF08LA,0.59952,3,129,2
LBX074LA,0.39236,1,130,2
LBX099LA,0.27492,1,130,2
LBX138LA,0.28704,1,130,2
LBX153LA,0.302,1,130,2
LBX170LA,0.3426,1,130,2
LBX180LA,0.2938,1,130,2
LBX187LA,0.28268,1,130,2
LBX194LA,0.28304,1,130,2
LBXPCBLA,0.32356,1,130,2
LBXHXCLA,0.33388,1,130,2
LBX118LA,0.30148,1,130,2
LBXD03LA,0.35848,1,130,2
LBXD05LA,0.29744,1,130,2
LBXD07LA,0.2978,1,130,2
LBXF03LA,0.27404,1,130,2
LBXF04LA,0.38844,1,130,2
LBXF05LA,0.32808,1,130,2
LBXF08LA,0.29108,1,130,2
LBX074LA,0.53508,2,130,2
LBX099LA,0.60376,2,130,2
LBX138LA,0.52572,2,130,2
LBX153LA,0.55196,2,130,2
LBX170LA,0.54096,2,130,2
LBX180LA,0.53396,2,130,2
LBX187LA,0.61696,2,130,2
LBX194LA,0.80924,2,130,2
LBXPCBLA,0.51228,2,130,2
LBXHXCLA,0.48396,2,130,2
LBX118LA,0.63252,2,130,2
LBXD03LA,0.49392,2,130,2
LBXD05LA,0.48472,2,130,2
LBXD07LA,0.45496,2,130,2
LBXF03LA,0.4534,2,130,2
LBXF04LA,0.61504,2,130,2
LBXF05LA,0.4588,2,130,2
LBXF08LA,0.48376,2,130,2
LBX074LA,0.4418,3,130,2
LBX099LA,0.44108,3,130,2
LBX138LA,0.43968,3,130,2
LBX153LA,0.418,3,130,2
LBX170LA,0.45884,3,130,2
LBX180LA,0.55872,3,130,2
LBX187LA,0.43472,3,130,2
LBX194LA,0.51284,3,130,2
LBXPCBLA,0.5488,3,130,2
LBXHXCLA,0.45936,3,130,2
LBX118LA,0.4308,3,130,2
LBXD03LA,0.62288,3,130,2
LBXD05LA,0.39392,3,130,2
LBXD07LA,0.55192,3,130,2
LBXF03LA,0.5366,3,130,2
LBXF04LA,0.46736,3,130,2
LBXF05LA,0.4702,3,130,2
LBXF08LA,0.524,3,130,2
LBX074LA,0.42652,1,131,2
LBX099LA,0.46328,1,131,2
LBX138LA,0.48564,1,131,2
LBX153LA,0.49364,1,131,2
LBX170LA,0.49952,1,131,2
LBX180LA,0.49176,1,131,2
LBX187LA,0.44096,1,131,2
LBX194LA,0.67884,1,131,2
LBXPCBLA,0.44668,1,131,2
LBXHXCLA,0.50352,1,131,2
LBX118LA,0.41072,1,131,2
LBXD03LA,0.4826,1,131,2
LBXD05LA,0.74908,1,131,2
LBXD07LA,0.49728,1,131,2
LBXF03LA,0.44376,1,131,2
LBXF04LA,0.6042,1,131,2
LBXF05LA,0.53528,1,131,2
LBXF08LA,0.56596,1,131,2
LBX074LA,0.41228,2,131,2
LBX099LA,0.27608,2,131,2
LBX138LA,0.27332,2,131,2
LBX153LA,0.29972,2,131,2
LBX170LA,0.25968,2,131,2
LBX180LA,0.3948,2,131,2
LBX187LA,0.26128,2,131,2
LBX194LA,0.23352,2,131,2
LBXPCBLA,0.2344,2,131,2
LBXHXCLA,0.32608,2,131,2
LBX118LA,0.23608,2,131,2
LBXD03LA,0.28484,2,131,2
LBXD05LA,0.21528,2,131,2
LBXD07LA,0.2696,2,131,2
LBXF03LA,0.23388,2,131,2
LBXF04LA,0.25108,2,131,2
LBXF05LA,0.18492,2,131,2
LBXF08LA,0.18352,2,131,2
LBX074LA,0.3658,3,131,2
LBX099LA,0.365,3,131,2
LBX138LA,0.35612,3,131,2
LBX153LA,0.352,3,131,2
LBX170LA,0.3868,3,131,2
LBX180LA,0.33936,3,131,2
LBX187LA,0.35832,3,131,2
LBX194LA,0.3366,3,131,2
LBXPCBLA,0.60744,3,131,2
LBXHXCLA,0.37864,3,131,2
LBX118LA,0.3724,3,131,2
LBXD03LA,0.3758,3,131,2
LBXD05LA,0.40392,3,131,2
LBXD07LA,0.4674,3,131,2
LBXF03LA,0.37188,3,131,2
LBXF04LA,0.36832,3,131,2
LBXF05LA,0.37524,3,131,2
LBXF08LA,0.52148,3,131,2
LBX074LA,0.62372,1,132,2
LBX099LA,0.36852,1,132,2
LBX138LA,0.4338,1,132,2
LBX153LA,0.38328,1,132,2
LBX170LA,0.36568,1,132,2
LBX180LA,0.36488,1,132,2
LBX187LA,0.40772,1,132,2
LBX194LA,0.3692,1,132,2
LBXPCBLA,0.32856,1,132,2
LBXHXCLA,0.36132,1,132,2
LBX118LA,0.38956,1,132,2
LBXD03LA,0.4932,1,132,2
LBXD05LA,0.39968,1,132,2
LBXD07LA,0.47624,1,132,2
LBXF03LA,0.42024,1,132,2
LBXF04LA,0.35928,1,132,2
LBXF05LA,0.33796,1,132,2
LBXF08LA,0.39896,1,132,2
LBX074LA,0.6068,2,132,2
LBX099LA,0.52324,2,132,2
LBX138LA,0.4118,2,132,2
LBX153LA,0.43952,2,132,2
LBX170LA,0.44348,2,132,2
LBX180LA,0.44608,2,132,2
LBX187LA,0.37664,2,132,2
LBX194LA,0.46028,2,132,2
LBXPCBLA,0.54884,2,132,2
LBXHXCLA,0.39892,2,132,2
LBX118LA,0.62544,2,132,2
LBXD03LA,0.43428,2,132,2
LBXD05LA,0.43504,2,132,2
LBXD07LA,0.4646,2,132,2
LBXF03LA,0.39232,2,132,2
LBXF04LA,0.45388,2,132,2
LBXF05LA,0.40704,2,132,2
LBXF08LA,0.56208,2,132,2
LBX074LA,0.4278,3,132,2
LBX099LA,0.472,3,132,2
LBX138LA,0.49072,3,132,2
LBX153LA,0.41952,3,132,2
LBX170LA,0.3862,3,132,2
LBX180LA,0.39576,3,132,2
LBX187LA,0.46308,3,132,2
LBX194LA,0.43968,3,132,2
LBXPCBLA,0.40764,3,132,2
LBXHXCLA,0.45604,3,132,2
LBX118LA,0.48728,3,132,2
LBXD03LA,0.47384,3,132,2
LBXD05LA,0.37708,3,132,2
LBXD07LA,0.40976,3,132,2
LBXF03LA,0.49332,3,132,2
LBXF04LA,0.40304,3,132,2
LBXF05LA,0.41408,3,132,2
LBXF08LA,0.43788,3,132,2
LBX074LA,0.41452,1,133,2
LBX099LA,0.46712,1,133,2
LBX138LA,0.4338,1,133,2
LBX153LA,0.41808,1,133,2
LBX170LA,0.49256,1,133,2
LBX180LA,0.4292,1,133,2
LBX187LA,0.4534,1,133,2
LBX194LA,0.467,1,133,2
LBXPCBLA,0.427,1,133,2
LBXHXCLA,0.41592,1,133,2
LBX118LA,0.44644,1,133,2
LBXD03LA,0.4546,1,133,2
LBXD05LA,0.4984,1,133,2
LBXD07LA,0.45132,1,133,2
LBXF03LA,0.44024,1,133,2
LBXF04LA,0.44664,1,133,2
LBXF05LA,0.5878,1,133,2
LBXF08LA,0.4394,1,133,2
LBX074LA,0.509,2,133,2
LBX099LA,0.42636,2,133,2
LBX138LA,0.33712,2,133,2
LBX153LA,0.42988,2,133,2
LBX170LA,0.5392,2,133,2
LBX180LA,0.53736,2,133,2
LBX187LA,0.66852,2,133,2
LBX194LA,0.9026,2,133,2
LBXPCBLA,0.46588,2,133,2
LBXHXCLA,0.46916,2,133,2
LBX118LA,0.57908,2,133,2
LBXD03LA,0.40732,2,133,2
LBXD05LA,0.76056,2,133,2
LBXD07LA,0.29588,2,133,2
LBXF03LA,0.31512,2,133,2
LBXF04LA,0.39056,2,133,2
LBXF05LA,0.38284,2,133,2
LBXF08LA,0.4406,2,133,2
LBX074LA,0.36448,3,133,2
LBX099LA,0.35632,3,133,2
LBX138LA,0.38756,3,133,2
LBX153LA,0.4024,3,133,2
LBX170LA,0.40552,3,133,2
LBX180LA,0.44588,3,133,2
LBX187LA,0.37936,3,133,2
LBX194LA,0.36072,3,133,2
LBXPCBLA,0.425,3,133,2
LBXHXCLA,0.39176,3,133,2
LBX118LA,0.37672,3,133,2
LBXD03LA,0.38884,3,133,2
LBXD05LA,0.51812,3,133,2
LBXD07LA,0.43112,3,133,2
LBXF03LA,0.38148,3,133,2
LBXF04LA,0.4242,3,133,2
LBXF05LA,0.35092,3,133,2
LBXF08LA,0.40528,3,133,2
LBX074LA,0.43024,1,134,2
LBX099LA,0.43484,1,134,2
LBX138LA,0.4804,1,134,2
LBX153LA,0.5102,1,134,2
LBX170LA,0.44248,1,134,2
LBX180LA,0.50464,1,134,2
LBX187LA,0.43944,1,134,2
LBX194LA,0.45536,1,134,2
LBXPCBLA,0.4078,1,134,2
LBXHXCLA,0.43532,1,134,2
LBX118LA,0.44432,1,134,2
LBXD03LA,0.44604,1,134,2
LBXD05LA,0.4588,1,134,2
LBXD07LA,0.55612,1,134,2
LBXF03LA,0.44136,1,134,2
LBXF04LA,0.46884,1,134,2
LBXF05LA,0.43632,1,134,2
LBXF08LA,0.41668,1,134,2
LBX074LA,0.64368,2,134,2
LBX099LA,0.69076,2,134,2
LBX138LA,0.68756,2,134,2
LBX153LA,0.6826,2,134,2
LBX170LA,0.60328,2,134,2
LBX180LA,0.60068,2,134,2
LBX187LA,0.62336,2,134,2
LBX194LA,0.60452,2,134,2
LBXPCBLA,0.86616,2,134,2
LBXHXCLA,0.71372,2,134,2
LBX118LA,0.63556,2,134,2
LBXD03LA,0.58928,2,134,2
LBXD05LA,0.58632,2,134,2
LBXD07LA,0.58476,2,134,2
LBXF03LA,0.65228,2,134,2
LBXF04LA,0.87912,2,134,2
LBXF05LA,0.69392,2,134,2
LBXF08LA,0.55376,2,134,2
LBX074LA,0.61404,3,134,2
LBX099LA,0.62648,3,134,2
LBX138LA,0.58008,3,134,2
LBX153LA,0.54944,3,134,2
LBX170LA,0.54716,3,134,2
LBX180LA,0.61240000000000006,3,134,2
LBX187LA,0.52716,3,134,2
LBX194LA,0.50892,3,134,2
LBXPCBLA,0.57144,3,134,2
LBXHXCLA,0.57008,3,134,2
LBX118LA,0.58192,3,134,2
LBXD03LA,0.56884,3,134,2
LBXD05LA,0.60692,3,134,2
LBXD07LA,0.5752,3,134,2
LBXF03LA,0.5484,3,134,2
LBXF04LA,0.66112,3,134,2
LBXF05LA,0.6004,3,134,2
LBXF08LA,0.6088,3,134,2
LBX074LA,0.50008,1,135,2
LBX099LA,0.39792,1,135,2
LBX138LA,0.41468,1,135,2
LBX153LA,0.40116,1,135,2
LBX170LA,0.407,1,135,2
LBX180LA,0.40544,1,135,2
LBX187LA,0.4164,1,135,2
LBX194LA,0.41628,1,135,2
LBXPCBLA,0.42148,1,135,2
LBXHXCLA,0.42068,1,135,2
LBX118LA,0.4104,1,135,2
LBXD03LA,0.40796,1,135,2
LBXD05LA,0.38872,1,135,2
LBXD07LA,0.4102,1,135,2
LBXF03LA,0.573,1,135,2
LBXF04LA,0.7186,1,135,2
LBXF05LA,0.39688,1,135,2
LBXF08LA,0.63184,1,135,2
LBX074LA,0.23288,2,135,2
LBX099LA,0.3276,2,135,2
LBX138LA,0.25984,2,135,2
LBX153LA,0.24232,2,135,2
LBX170LA,0.2552,2,135,2
LBX180LA,0.2698,2,135,2
LBX187LA,0.37232,2,135,2
LBX194LA,0.23168,2,135,2
LBXPCBLA,0.35884,2,135,2
LBXHXCLA,0.32952,2,135,2
LBX118LA,0.31868,2,135,2
LBXD03LA,0.23016,2,135,2
LBXD05LA,0.35428,2,135,2
LBXD07LA,0.30512,2,135,2
LBXF03LA,0.18724,2,135,2
LBXF04LA,0.60448,2,135,2
LBXF05LA,0.30748,2,135,2
LBXF08LA,0.32632,2,135,2
LBX074LA,0.45628,3,135,2
LBX099LA,0.46976,3,135,2
LBX138LA,0.41876,3,135,2
LBX153LA,0.4616,3,135,2
LBX170LA,0.44596,3,135,2
LBX180LA,0.44444,3,135,2
LBX187LA,0.44932,3,135,2
LBX194LA,0.44956,3,135,2
LBXPCBLA,0.45812,3,135,2
LBXHXCLA,0.45032,3,135,2
LBX118LA,0.495,3,135,2
LBXD03LA,0.49628,3,135,2
LBXD05LA,0.46752,3,135,2
LBXD07LA,0.39308,3,135,2
LBXF03LA,0.45748,3,135,2
LBXF04LA,0.70364,3,135,2
LBXF05LA,0.58764,3,135,2
LBXF08LA,0.41948,3,135,2
LBX074LA,0.41988,1,136,2
LBX099LA,0.46632,1,136,2
LBX138LA,0.51488,1,136,2
LBX153LA,0.47372,1,136,2
LBX170LA,0.51352,1,136,2
LBX180LA,0.4522,1,136,2
LBX187LA,0.48604,1,136,2
LBX194LA,0.54228,1,136,2
LBXPCBLA,0.49456,1,136,2
LBXHXCLA,0.42536,1,136,2
LBX118LA,0.48268,1,136,2
LBXD03LA,0.55308,1,136,2
LBXD05LA,0.5886,1,136,2
LBXD07LA,0.53464,1,136,2
LBXF03LA,0.43868,1,136,2
LBXF04LA,0.45312,1,136,2
LBXF05LA,0.49184,1,136,2
LBXF08LA,0.50416,1,136,2
LBX074LA,0.4936,2,136,2
LBX099LA,0.27132,2,136,2
LBX138LA,0.22864,2,136,2
LBX153LA,0.25924,2,136,2
LBX170LA,0.24476,2,136,2
LBX180LA,0.24808,2,136,2
LBX187LA,0.24912,2,136,2
LBX194LA,0.4122,2,136,2
LBXPCBLA,0.27624,2,136,2
LBXHXCLA,0.222,2,136,2
LBX118LA,0.3334,2,136,2
LBXD03LA,0.24796,2,136,2
LBXD05LA,0.19584,2,136,2
LBXD07LA,0.2062,2,136,2
LBXF03LA,0.1832,2,136,2
LBXF04LA,0.246,2,136,2
LBXF05LA,0.20836,2,136,2
LBXF08LA,0.4146,2,136,2
LBX074LA,0.58988,3,136,2
LBX099LA,0.53928,3,136,2
LBX138LA,0.53768,3,136,2
LBX153LA,0.5278,3,136,2
LBX170LA,0.51988,3,136,2
LBX180LA,0.59316,3,136,2
LBX187LA,0.55284,3,136,2
LBX194LA,0.5482,3,136,2
LBXPCBLA,0.54612,3,136,2
LBXHXCLA,0.57204,3,136,2
LBX118LA,0.67988,3,136,2
LBXD03LA,0.52664,3,136,2
LBXD05LA,0.56248,3,136,2
LBXD07LA,0.45856,3,136,2
LBXF03LA,0.5086,3,136,2
LBXF04LA,0.56456,3,136,2
LBXF05LA,0.7408,3,136,2
LBXF08LA,0.5328,3,136,2
LBX074LA,0.72596,1,137,2
LBX099LA,0.82732000000000006,1,137,2
LBX138LA,0.72412,1,137,2
LBX153LA,0.65892,1,137,2
LBX170LA,0.6798,1,137,2
LBX180LA,0.63696,1,137,2
LBX187LA,0.67736,1,137,2
LBX194LA,0.64504,1,137,2
LBXPCBLA,0.75184,1,137,2
LBXHXCLA,0.62564,1,137,2
LBX118LA,0.74776,1,137,2
LBXD03LA,0.84248,1,137,2
LBXD05LA,0.62328,1,137,2
LBXD07LA,0.57656,1,137,2
LBXF03LA,0.71728,1,137,2
LBXF04LA,0.69408,1,137,2
LBXF05LA,0.687,1,137,2
LBXF08LA,0.6336,1,137,2
LBX074LA,0.45624,2,137,2
LBX099LA,0.47608,2,137,2
LBX138LA,0.56684,2,137,2
LBX153LA,0.60532,2,137,2
LBX170LA,0.49336,2,137,2
LBX180LA,0.58496,2,137,2
LBX187LA,0.44476,2,137,2
LBX194LA,0.52164,2,137,2
LBXPCBLA,0.70552,2,137,2
LBXHXCLA,0.74356,2,137,2
LBX118LA,0.5476,2,137,2
LBXD03LA,0.47996,2,137,2
LBXD05LA,0.52744,2,137,2
LBXD07LA,0.57332,2,137,2
LBXF03LA,0.46896,2,137,2
LBXF04LA,0.5504,2,137,2
LBXF05LA,0.44104,2,137,2
LBXF08LA,0.51804,2,137,2
LBX074LA,0.40848,3,137,2
LBX099LA,0.46544,3,137,2
LBX138LA,0.39064,3,137,2
LBX153LA,0.44688,3,137,2
LBX170LA,0.42996,3,137,2
LBX180LA,0.42676,3,137,2
LBX187LA,0.45864,3,137,2
LBX194LA,0.4134,3,137,2
LBXPCBLA,0.39476,3,137,2
LBXHXCLA,0.47792,3,137,2
LBX118LA,0.40688,3,137,2
LBXD03LA,0.43264,3,137,2
LBXD05LA,0.53068,3,137,2
LBXD07LA,0.50776,3,137,2
LBXF03LA,0.4268,3,137,2
LBXF04LA,0.63188,3,137,2
LBXF05LA,0.42124,3,137,2
LBXF08LA,0.38576,3,137,2
LBX074LA,0.5914,1,138,2
LBX099LA,0.49668,1,138,2
LBX138LA,0.47984,1,138,2
LBX153LA,0.52808,1,138,2
LBX170LA,0.48572,1,138,2
LBX180LA,0.49056,1,138,2
LBX187LA,0.49308,1,138,2
LBX194LA,0.49204,1,138,2
LBXPCBLA,0.51992,1,138,2
LBXHXCLA,0.5498,1,138,2
LBX118LA,0.53576,1,138,2
LBXD03LA,0.44892,1,138,2
LBXD05LA,0.5846,1,138,2
LBXD07LA,0.49812,1,138,2
LBXF03LA,0.44664,1,138,2
LBXF04LA,0.733,1,138,2
LBXF05LA,0.47856,1,138,2
LBXF08LA,0.63056,1,138,2
LBX074LA,0.21528,2,138,2
LBX099LA,0.24568,2,138,2
LBX138LA,0.36432,2,138,2
LBX153LA,0.27,2,138,2
LBX170LA,0.2188,2,138,2
LBX180LA,0.22296,2,138,2
LBX187LA,0.2346,2,138,2
LBX194LA,0.22716,2,138,2
LBXPCBLA,0.47896,2,138,2
LBXHXCLA,0.30672,2,138,2
LBX118LA,0.21372,2,138,2
LBXD03LA,0.21788,2,138,2
LBXD05LA,0.24612,2,138,2
LBXD07LA,0.15828,2,138,2
LBXF03LA,0.18728,2,138,2
LBXF04LA,0.21236,2,138,2
LBXF05LA,0.26072,2,138,2
LBXF08LA,0.22896,2,138,2
LBX074LA,0.48936,3,138,2
LBX099LA,0.49088,3,138,2
LBX138LA,0.48016,3,138,2
LBX153LA,0.52492,3,138,2
LBX170LA,0.48612,3,138,2
LBX180LA,0.50516,3,138,2
LBX187LA,0.51848,3,138,2
LBX194LA,0.51424,3,138,2
LBXPCBLA,0.5962,3,138,2
LBXHXCLA,0.4564,3,138,2
LBX118LA,0.46864,3,138,2
LBXD03LA,0.5888,3,138,2
LBXD05LA,0.42172,3,138,2
LBXD07LA,0.46132,3,138,2
LBXF03LA,0.44424,3,138,2
LBXF04LA,0.51392,3,138,2
LBXF05LA,0.45704,3,138,2
LBXF08LA,0.44432,3,138,2
LBX074LA,0.4954,1,139,2
LBX099LA,0.5766,1,139,2
LBX138LA,0.6136,1,139,2
LBX153LA,0.55888,1,139,2
LBX170LA,0.61536,1,139,2
LBX180LA,0.57276,1,139,2
LBX187LA,0.52584,1,139,2
LBX194LA,0.5064,1,139,2
LBXPCBLA,0.49024,1,139,2
LBXHXCLA,0.63168,1,139,2
LBX118LA,0.56268,1,139,2
LBXD03LA,0.50472,1,139,2
