variable,PIP,trial,case
LBXD07LA,0.34044,234,3
LBXF03LA,0.27292,234,3
LBXF04LA,0.67704,234,3
LBXF05LA,0.28536,234,3
LBXF08LA,0.22988,234,3
LBX074LA,0.17952,235,3
LBX099LA,0.27396,235,3
LBX138LA,0.1258,235,3
LBX153LA,0.16344,235,3
LBX170LA,0.2232,235,3
LBX180LA,0.11336,235,3
LBX187LA,0.10724,235,3
LBX194LA,0.867,235,3
LBXPCBLA,0.11624,235,3
LBXHXCLA,0.14624,235,3
LBX118LA,0.10556,235,3
LBXD03LA,0.11152,235,3
LBXD05LA,0.1146,235,3
LBXD07LA,0.09168,235,3
LBXF03LA,0.23216,235,3
LBXF04LA,0.13164,235,3
LBXF05LA,0.09928,235,3
LBXF08LA,0.10608,235,3
LBX074LA,0.33644,236,3
LBX099LA,0.1708,236,3
LBX138LA,0.1724,236,3
LBX153LA,0.21268,236,3
LBX170LA,0.25572,236,3
LBX180LA,0.26268,236,3
LBX187LA,0.22296,236,3
LBX194LA,0.88596,236,3
LBXPCBLA,0.19688,236,3
LBXHXCLA,0.25284,236,3
LBX118LA,0.2034,236,3
LBXD03LA,0.20164,236,3
LBXD05LA,0.34084,236,3
LBXD07LA,0.54028,236,3
LBXF03LA,0.24244,236,3
LBXF04LA,0.34452,236,3
LBXF05LA,0.27676,236,3
LBXF08LA,0.20212,236,3
LBX074LA,0.2442,237,3
LBX099LA,0.19568,237,3
LBX138LA,0.2064,237,3
LBX153LA,0.17972,237,3
LBX170LA,0.21996,237,3
LBX180LA,0.21332,237,3
LBX187LA,0.20532,237,3
LBX194LA,0.22216,237,3
LBXPCBLA,0.17556,237,3
LBXHXCLA,0.29256,237,3
LBX118LA,0.26368,237,3
LBXD03LA,0.25492,237,3
LBXD05LA,0.27848,237,3
LBXD07LA,0.16184,237,3
LBXF03LA,0.2318,237,3
LBXF04LA,0.60084,237,3
LBXF05LA,0.28312,237,3
LBXF08LA,0.4766,237,3
LBX074LA,0.32084,238,3
LBX099LA,0.35616,238,3
LBX138LA,0.4224,238,3
LBX153LA,0.48528,238,3
LBX170LA,0.35468,238,3
LBX180LA,0.408,238,3
LBX187LA,0.34096,238,3
LBX194LA,0.43696,238,3
LBXPCBLA,0.33032,238,3
LBXHXCLA,0.67996,238,3
LBX118LA,0.3406,238,3
LBXD03LA,0.37188,238,3
LBXD05LA,0.81172,238,3
LBXD07LA,0.41016,238,3
LBXF03LA,0.47904,238,3
LBXF04LA,0.36728,238,3
LBXF05LA,0.33912,238,3
LBXF08LA,0.38312,238,3
LBX074LA,0.56536,239,3
LBX099LA,0.51296,239,3
LBX138LA,0.59672,239,3
LBX153LA,0.56072,239,3
LBX170LA,0.56904,239,3
LBX180LA,0.54692,239,3
LBX187LA,0.57196,239,3
LBX194LA,0.66948,239,3
LBXPCBLA,0.43624,239,3
LBXHXCLA,0.54188,239,3
LBX118LA,0.5918,239,3
LBXD03LA,0.67896,239,3
LBXD05LA,0.8354,239,3
LBXD07LA,0.6042,239,3
LBXF03LA,0.76904,239,3
LBXF04LA,0.59448,239,3
LBXF05LA,0.4956,239,3
LBXF08LA,0.61488,239,3
LBX074LA,0.45688,240,3
LBX099LA,0.54328,240,3
LBX138LA,0.40592,240,3
LBX153LA,0.40668,240,3
LBX170LA,0.39812,240,3
LBX180LA,0.40236,240,3
LBX187LA,0.44544,240,3
LBX194LA,0.55224,240,3
LBXPCBLA,0.49268,240,3
LBXHXCLA,0.38584,240,3
LBX118LA,0.75168,240,3
LBXD03LA,0.41044,240,3
LBXD05LA,0.74956,240,3
LBXD07LA,0.35508,240,3
LBXF03LA,0.31532,240,3
LBXF04LA,0.49808,240,3
LBXF05LA,0.49352,240,3
LBXF08LA,0.50172,240,3
LBX074LA,0.12236,241,3
LBX099LA,0.12064,241,3
LBX138LA,0.15612,241,3
LBX153LA,0.15468,241,3
LBX170LA,0.21164,241,3
LBX180LA,0.14944,241,3
LBX187LA,0.13728,241,3
LBX194LA,0.68504,241,3
LBXPCBLA,0.37988,241,3
LBXHXCLA,0.10836,241,3
LBX118LA,0.09984,241,3
LBXD03LA,0.13516,241,3
LBXD05LA,0.97824,241,3
LBXD07LA,0.11112,241,3
LBXF03LA,0.15468,241,3
LBXF04LA,0.15572,241,3
LBXF05LA,0.12388,241,3
LBXF08LA,0.17692,241,3
LBX074LA,0.74884,242,3
LBX099LA,0.28204,242,3
LBX138LA,0.3564,242,3
LBX153LA,0.33128,242,3
LBX170LA,0.6358,242,3
LBX180LA,0.29136,242,3
LBX187LA,0.26388,242,3
LBX194LA,0.39016,242,3
LBXPCBLA,0.31748,242,3
LBXHXCLA,0.331,242,3
LBX118LA,0.30864,242,3
LBXD03LA,0.40848,242,3
LBXD05LA,0.3654,242,3
LBXD07LA,0.31368,242,3
LBXF03LA,0.27604,242,3
LBXF04LA,0.85148,242,3
LBXF05LA,0.30772,242,3
LBXF08LA,0.45548,242,3
LBX074LA,0.5438,243,3
LBX099LA,0.7064,243,3
LBX138LA,0.55356,243,3
LBX153LA,0.52176,243,3
LBX170LA,0.55716,243,3
LBX180LA,0.51756,243,3
LBX187LA,0.675,243,3
LBX194LA,0.86448,243,3
LBXPCBLA,0.61336,243,3
LBXHXCLA,0.55816,243,3
LBX118LA,0.56656,243,3
LBXD03LA,0.78852,243,3
LBXD05LA,0.98372,243,3
LBXD07LA,0.45832,243,3
LBXF03LA,0.46912,243,3
LBXF04LA,0.80832,243,3
LBXF05LA,0.61504,243,3
LBXF08LA,0.3306,243,3
LBX074LA,0.45732,244,3
LBX099LA,0.20436000000000001,244,3
LBX138LA,0.16968,244,3
LBX153LA,0.1558,244,3
LBX170LA,0.20528,244,3
LBX180LA,0.18212,244,3
LBX187LA,0.17184,244,3
LBX194LA,0.99516,244,3
LBXPCBLA,0.55224,244,3
LBXHXCLA,0.13812,244,3
LBX118LA,0.16704,244,3
LBXD03LA,0.14592,244,3
LBXD05LA,0.14312,244,3
LBXD07LA,0.1184,244,3
LBXF03LA,0.11092,244,3
LBXF04LA,0.18048,244,3
LBXF05LA,0.09696,244,3
LBXF08LA,0.0986,244,3
LBX074LA,0.13928,245,3
LBX099LA,0.164,245,3
LBX138LA,0.18132,245,3
LBX153LA,0.17012,245,3
LBX170LA,0.21608,245,3
LBX180LA,0.23612,245,3
LBX187LA,0.3562,245,3
LBX194LA,0.34208,245,3
LBXPCBLA,0.43972,245,3
LBXHXCLA,0.1344,245,3
LBX118LA,0.189,245,3
LBXD03LA,0.20164,245,3
LBXD05LA,0.34164,245,3
LBXD07LA,0.1936,245,3
LBXF03LA,0.18096,245,3
LBXF04LA,0.73464,245,3
LBXF05LA,0.2014,245,3
LBXF08LA,0.24904,245,3
LBX074LA,0.29528,246,3
LBX099LA,0.37992,246,3
LBX138LA,0.38192,246,3
LBX153LA,0.33132,246,3
LBX170LA,0.26216,246,3
LBX180LA,0.26344,246,3
LBX187LA,0.20848,246,3
LBX194LA,0.48948,246,3
LBXPCBLA,0.45552,246,3
LBXHXCLA,0.24752,246,3
LBX118LA,0.2842,246,3
LBXD03LA,0.34192,246,3
LBXD05LA,0.37528,246,3
LBXD07LA,0.25196,246,3
LBXF03LA,0.57972,246,3
LBXF04LA,0.25324,246,3
LBXF05LA,0.2594,246,3
LBXF08LA,0.20704,246,3
LBX074LA,0.10584,247,3
LBX099LA,0.42284,247,3
LBX138LA,0.30388,247,3
LBX153LA,0.55444,247,3
LBX170LA,0.122,247,3
LBX180LA,0.13204,247,3
LBX187LA,0.1236,247,3
LBX194LA,0.38244,247,3
LBXPCBLA,0.07624,247,3
LBXHXCLA,0.10712,247,3
LBX118LA,0.10448,247,3
LBXD03LA,0.22092,247,3
LBXD05LA,0.2364,247,3
LBXD07LA,0.12788,247,3
LBXF03LA,0.09428,247,3
LBXF04LA,0.16816,247,3
LBXF05LA,0.18316,247,3
LBXF08LA,0.12196,247,3
LBX074LA,0.42684,248,3
LBX099LA,0.2728,248,3
LBX138LA,0.43072,248,3
LBX153LA,0.37684,248,3
LBX170LA,0.47376,248,3
LBX180LA,0.37752,248,3
LBX187LA,0.377,248,3
LBX194LA,0.62444,248,3
LBXPCBLA,0.74868,248,3
LBXHXCLA,0.32796,248,3
LBX118LA,0.48944,248,3
LBXD03LA,0.34676,248,3
LBXD05LA,0.52012,248,3
LBXD07LA,0.3016,248,3
LBXF03LA,0.35132,248,3
LBXF04LA,0.51196,248,3
LBXF05LA,0.28504,248,3
LBXF08LA,0.25252,248,3
LBX074LA,0.3048,249,3
LBX099LA,0.28772,249,3
LBX138LA,0.26028,249,3
LBX153LA,0.25768,249,3
LBX170LA,0.35008,249,3
LBX180LA,0.29612,249,3
LBX187LA,0.54184,249,3
LBX194LA,0.32816,249,3
LBXPCBLA,0.81476,249,3
LBXHXCLA,0.31252,249,3
LBX118LA,0.28852,249,3
LBXD03LA,0.3014,249,3
LBXD05LA,0.30936,249,3
LBXD07LA,0.48224,249,3
LBXF03LA,0.28536,249,3
LBXF04LA,0.4274,249,3
LBXF05LA,0.2844,249,3
LBXF08LA,0.24236,249,3
LBX074LA,0.41944,250,3
LBX099LA,0.5304,250,3
LBX138LA,0.54736,250,3
LBX153LA,0.50288,250,3
LBX170LA,0.60264,250,3
LBX180LA,0.6312,250,3
LBX187LA,0.52172,250,3
LBX194LA,0.57856,250,3
LBXPCBLA,0.43924,250,3
LBXHXCLA,0.45864,250,3
LBX118LA,0.55648,250,3
LBXD03LA,0.61056,250,3
LBXD05LA,0.52324,250,3
LBXD07LA,0.41768,250,3
LBXF03LA,0.37772,250,3
LBXF04LA,0.6904,250,3
LBXF05LA,0.39272,250,3
LBXF08LA,0.415,250,3
LBX074LA,0.05632,251,3
LBX099LA,0.04852,251,3
LBX138LA,0.06132,251,3
LBX153LA,0.08332,251,3
LBX170LA,0.076,251,3
LBX180LA,0.10864,251,3
LBX187LA,0.06516,251,3
LBX194LA,0.08376,251,3
LBXPCBLA,0.21056,251,3
LBXHXCLA,0.06704,251,3
LBX118LA,0.06932,251,3
LBXD03LA,0.06468,251,3
LBXD05LA,0.0642,251,3
LBXD07LA,0.06316,251,3
LBXF03LA,0.0752,251,3
LBXF04LA,0.80468,251,3
LBXF05LA,0.23184,251,3
LBXF08LA,0.04928,251,3
LBX074LA,0.22032,252,3
LBX099LA,0.34308,252,3
LBX138LA,0.26324,252,3
LBX153LA,0.25256,252,3
LBX170LA,0.29388,252,3
LBX180LA,0.24344,252,3
LBX187LA,0.32724,252,3
LBX194LA,0.82912,252,3
LBXPCBLA,0.16064,252,3
LBXHXCLA,0.28608,252,3
LBX118LA,0.23848,252,3
LBXD03LA,0.20784,252,3
LBXD05LA,0.90772,252,3
LBXD07LA,0.1942,252,3
LBXF03LA,0.20692,252,3
LBXF04LA,0.272,252,3
LBXF05LA,0.31072,252,3
LBXF08LA,0.17052,252,3
LBX074LA,0.87872,253,3
LBX099LA,0.18228,253,3
LBX138LA,0.17596,253,3
LBX153LA,0.23684,253,3
LBX170LA,0.325,253,3
LBX180LA,0.26724,253,3
LBX187LA,0.2562,253,3
LBX194LA,0.4342,253,3
LBXPCBLA,0.1484,253,3
LBXHXCLA,0.17063999999999999,253,3
LBX118LA,0.18408,253,3
LBXD03LA,0.20224,253,3
LBXD05LA,0.3294,253,3
LBXD07LA,0.17128,253,3
LBXF03LA,0.20872,253,3
LBXF04LA,0.40512,253,3
LBXF05LA,0.12744,253,3
LBXF08LA,0.42416,253,3
LBX074LA,0.57296,254,3
LBX099LA,0.14888,254,3
LBX138LA,0.13456,254,3
LBX153LA,0.1138,254,3
LBX170LA,0.13144,254,3
LBX180LA,0.10704,254,3
LBX187LA,0.10332,254,3
LBX194LA,0.11116,254,3
LBXPCBLA,0.1012,254,3
LBXHXCLA,0.0856,254,3
LBX118LA,0.33688,254,3
LBXD03LA,0.19932,254,3
LBXD05LA,0.1478,254,3
LBXD07LA,0.12324,254,3
LBXF03LA,0.10428,254,3
LBXF04LA,0.10192,254,3
LBXF05LA,0.06984,254,3
LBXF08LA,0.07628,254,3
LBX074LA,0.20072,255,3
LBX099LA,0.18724,255,3
LBX138LA,0.22324,255,3
LBX153LA,0.28816,255,3
LBX170LA,0.21712,255,3
LBX180LA,0.21560000000000001,255,3
LBX187LA,0.2404,255,3
LBX194LA,0.23064,255,3
LBXPCBLA,0.18004,255,3
LBXHXCLA,0.19316,255,3
LBX118LA,0.16836,255,3
LBXD03LA,0.44152,255,3
LBXD05LA,0.14788,255,3
LBXD07LA,0.17624,255,3
LBXF03LA,0.2032,255,3
LBXF04LA,0.66916,255,3
LBXF05LA,0.2788,255,3
LBXF08LA,0.23476,255,3
LBX074LA,0.5548,256,3
LBX099LA,0.70272,256,3
LBX138LA,0.73448,256,3
LBX153LA,0.7392,256,3
LBX170LA,0.65804,256,3
LBX180LA,0.80344,256,3
LBX187LA,0.67004,256,3
LBX194LA,0.74708,256,3
LBXPCBLA,0.7586,256,3
LBXHXCLA,0.6478,256,3
LBX118LA,0.76776,256,3
LBXD03LA,0.73312,256,3
LBXD05LA,0.58776,256,3
LBXD07LA,0.62556,256,3
LBXF03LA,0.58812,256,3
LBXF04LA,0.99468,256,3
LBXF05LA,0.55144,256,3
LBXF08LA,0.6572,256,3
LBX074LA,0.26776,257,3
LBX099LA,0.20852,257,3
LBX138LA,0.27736,257,3
LBX153LA,0.27832,257,3
LBX170LA,0.40192,257,3
LBX180LA,0.71224,257,3
LBX187LA,0.29196,257,3
LBX194LA,0.26788,257,3
LBXPCBLA,0.24436,257,3
LBXHXCLA,0.29104,257,3
LBX118LA,0.22444,257,3
LBXD03LA,0.36624,257,3
LBXD05LA,0.26772,257,3
LBXD07LA,0.49252,257,3
LBXF03LA,0.36364,257,3
LBXF04LA,0.2476,257,3
LBXF05LA,0.19716,257,3
LBXF08LA,0.1846,257,3
LBX074LA,0.6524,258,3
LBX099LA,0.49948,258,3
LBX138LA,0.64852,258,3
LBX153LA,0.5014,258,3
LBX170LA,0.40176,258,3
LBX180LA,0.41476,258,3
LBX187LA,0.5248,258,3
LBX194LA,0.49476,258,3
LBXPCBLA,0.34056,258,3
LBXHXCLA,0.36428,258,3
LBX118LA,0.51048,258,3
LBXD03LA,0.43088,258,3
LBXD05LA,0.83116,258,3
LBXD07LA,0.36384,258,3
LBXF03LA,0.33912,258,3
LBXF04LA,0.3582,258,3
LBXF05LA,0.38272,258,3
LBXF08LA,0.3202,258,3
LBX074LA,0.81332,259,3
LBX099LA,0.34896,259,3
LBX138LA,0.26472,259,3
LBX153LA,0.22376,259,3
LBX170LA,0.21404,259,3
LBX180LA,0.23232,259,3
LBX187LA,0.26208,259,3
LBX194LA,0.22984,259,3
LBXPCBLA,0.23076,259,3
LBXHXCLA,0.24688,259,3
LBX118LA,0.288,259,3
LBXD03LA,0.2896,259,3
LBXD05LA,0.78268,259,3
LBXD07LA,0.28212,259,3
LBXF03LA,0.2356,259,3
LBXF04LA,0.56388,259,3
LBXF05LA,0.3158,259,3
LBXF08LA,0.17908,259,3
LBX074LA,0.28328,260,3
LBX099LA,0.29504,260,3
LBX138LA,0.31724,260,3
LBX153LA,0.34868,260,3
LBX170LA,0.33172,260,3
LBX180LA,0.29744,260,3
LBX187LA,0.396,260,3
LBX194LA,0.34976,260,3
LBXPCBLA,0.69964,260,3
LBXHXCLA,0.86308,260,3
LBX118LA,0.38764,260,3
LBXD03LA,0.23552,260,3
LBXD05LA,0.29664,260,3
LBXD07LA,0.32816,260,3
LBXF03LA,0.20916,260,3
LBXF04LA,0.57536,260,3
LBXF05LA,0.41692,260,3
LBXF08LA,0.27592,260,3
LBX074LA,0.50316,261,3
LBX099LA,0.54028,261,3
LBX138LA,0.45808,261,3
LBX153LA,0.42664,261,3
LBX170LA,0.4674,261,3
LBX180LA,0.47712,261,3
LBX187LA,0.64564,261,3
LBX194LA,0.50572,261,3
LBXPCBLA,0.54056,261,3
LBXHXCLA,0.47876,261,3
LBX118LA,0.46172,261,3
LBXD03LA,0.49028,261,3
LBXD05LA,0.5732,261,3
LBXD07LA,0.4674,261,3
LBXF03LA,0.49916,261,3
LBXF04LA,0.5286,261,3
LBXF05LA,0.56488,261,3
LBXF08LA,0.86856,261,3
LBX074LA,0.62124,262,3
LBX099LA,0.29048,262,3
LBX138LA,0.31848,262,3
LBX153LA,0.34992,262,3
LBX170LA,0.32652,262,3
LBX180LA,0.36048,262,3
LBX187LA,0.35128,262,3
LBX194LA,0.51516,262,3
LBXPCBLA,0.27304,262,3
LBXHXCLA,0.35968,262,3
LBX118LA,0.29272,262,3
LBXD03LA,0.32204,262,3
LBXD05LA,0.4484,262,3
LBXD07LA,0.29124,262,3
LBXF03LA,0.31656,262,3
LBXF04LA,0.3606,262,3
LBXF05LA,0.35956,262,3
LBXF08LA,0.30008,262,3
LBX074LA,0.4444,263,3
LBX099LA,0.4358,263,3
LBX138LA,0.45424,263,3
LBX153LA,0.51836,263,3
LBX170LA,0.6224,263,3
LBX180LA,0.49924,263,3
LBX187LA,0.55896,263,3
LBX194LA,0.55648,263,3
LBXPCBLA,0.49796,263,3
LBXHXCLA,0.4394,263,3
LBX118LA,0.50144,263,3
LBXD03LA,0.49524,263,3
LBXD05LA,0.73332,263,3
LBXD07LA,0.46944,263,3
LBXF03LA,0.502,263,3
LBXF04LA,0.46388,263,3
LBXF05LA,0.44032,263,3
LBXF08LA,0.40632,263,3
LBX074LA,0.60928,264,3
LBX099LA,0.40516,264,3
LBX138LA,0.5022,264,3
LBX153LA,0.57944,264,3
LBX170LA,0.62336,264,3
LBX180LA,0.49508,264,3
LBX187LA,0.52044,264,3
LBX194LA,0.63876,264,3
LBXPCBLA,0.41532,264,3
LBXHXCLA,0.42944,264,3
LBX118LA,0.74948,264,3
LBXD03LA,0.45228,264,3
LBXD05LA,0.46636,264,3
LBXD07LA,0.92012,264,3
LBXF03LA,0.47764,264,3
LBXF04LA,0.72516,264,3
LBXF05LA,0.43156,264,3
LBXF08LA,0.59836,264,3
LBX074LA,0.52872,265,3
LBX099LA,0.45296,265,3
LBX138LA,0.43716,265,3
LBX153LA,0.4584,265,3
LBX170LA,0.50772,265,3
LBX180LA,0.64,265,3
LBX187LA,0.50592,265,3
LBX194LA,0.89304,265,3
LBXPCBLA,0.69224,265,3
LBXHXCLA,0.38808,265,3
LBX118LA,0.5438,265,3
LBXD03LA,0.39924,265,3
LBXD05LA,0.67328,265,3
LBXD07LA,0.51396,265,3
LBXF03LA,0.54228,265,3
LBXF04LA,0.89168,265,3
LBXF05LA,0.3876,265,3
LBXF08LA,0.36536,265,3
LBX074LA,0.64636,266,3
LBX099LA,0.46452,266,3
LBX138LA,0.44548,266,3
LBX153LA,0.42396,266,3
LBX170LA,0.4308,266,3
LBX180LA,0.40632,266,3
LBX187LA,0.4348,266,3
LBX194LA,0.86364,266,3
LBXPCBLA,0.30556,266,3
LBXHXCLA,0.4062,266,3
LBX118LA,0.5466,266,3
LBXD03LA,0.59808,266,3
LBXD05LA,0.89116,266,3
LBXD07LA,0.40544,266,3
LBXF03LA,0.35004,266,3
LBXF04LA,0.66604,266,3
LBXF05LA,0.3768,266,3
LBXF08LA,0.30528,266,3
LBX074LA,0.3574,267,3
LBX099LA,0.33452,267,3
LBX138LA,0.34044,267,3
LBX153LA,0.32632,267,3
LBX170LA,0.3414,267,3
LBX180LA,0.31544,267,3
LBX187LA,0.35168,267,3
LBX194LA,0.48428,267,3
LBXPCBLA,0.31648,267,3
LBXHXCLA,0.33016,267,3
LBX118LA,0.55456,267,3
LBXD03LA,0.32752,267,3
LBXD05LA,0.43332,267,3
LBXD07LA,0.38092,267,3
LBXF03LA,0.29948,267,3
LBXF04LA,0.29992,267,3
LBXF05LA,0.31632,267,3
LBXF08LA,0.28988,267,3
LBX074LA,0.36312,268,3
LBX099LA,0.27468,268,3
LBX138LA,0.37692,268,3
LBX153LA,0.3074,268,3
LBX170LA,0.30404,268,3
LBX180LA,0.32296,268,3
LBX187LA,0.3052,268,3
LBX194LA,0.35232,268,3
LBXPCBLA,0.36252,268,3
LBXHXCLA,0.3,268,3
LBX118LA,0.42084,268,3
LBXD03LA,0.35896,268,3
LBXD05LA,0.40464,268,3
LBXD07LA,0.8498,268,3
LBXF03LA,0.3004,268,3
LBXF04LA,0.28364,268,3
LBXF05LA,0.311,268,3
LBXF08LA,0.24548,268,3
LBX074LA,0.3678,269,3
LBX099LA,0.32784,269,3
LBX138LA,0.44828,269,3
LBX153LA,0.36952,269,3
LBX170LA,0.3902,269,3
LBX180LA,0.39876,269,3
LBX187LA,0.50904,269,3
LBX194LA,0.46872,269,3
LBXPCBLA,0.5108,269,3
LBXHXCLA,0.53152,269,3
LBX118LA,0.35604,269,3
LBXD03LA,0.33804,269,3
LBXD05LA,0.50044,269,3
LBXD07LA,0.41792,269,3
LBXF03LA,0.30896,269,3
LBXF04LA,0.49772,269,3
LBXF05LA,0.35308,269,3
LBXF08LA,0.32216,269,3
LBX074LA,0.4008,270,3
LBX099LA,0.32852,270,3
LBX138LA,0.3312,270,3
LBX153LA,0.38344,270,3
LBX170LA,0.40252,270,3
LBX180LA,0.46788,270,3
LBX187LA,0.35568,270,3
LBX194LA,0.30512,270,3
LBXPCBLA,0.38464,270,3
LBXHXCLA,0.34868,270,3
LBX118LA,0.32844,270,3
LBXD03LA,0.40384,270,3
LBXD05LA,0.75208,270,3
LBXD07LA,0.32468,270,3
LBXF03LA,0.3162,270,3
LBXF04LA,0.5312,270,3
LBXF05LA,0.25556,270,3
LBXF08LA,0.36668,270,3
LBX074LA,0.42292,271,3
LBX099LA,0.65796,271,3
LBX138LA,0.3248,271,3
LBX153LA,0.28504,271,3
LBX170LA,0.2732,271,3
LBX180LA,0.28588,271,3
LBX187LA,0.25916,271,3
LBX194LA,0.25372,271,3
LBXPCBLA,0.20108,271,3
LBXHXCLA,0.30656,271,3
LBX118LA,0.1938,271,3
LBXD03LA,0.23116,271,3
LBXD05LA,0.38072,271,3
LBXD07LA,0.17024,271,3
LBXF03LA,0.163,271,3
LBXF04LA,0.45596,271,3
LBXF05LA,0.27252,271,3
LBXF08LA,0.13844,271,3
LBX074LA,0.8952,272,3
LBX099LA,0.3522,272,3
LBX138LA,0.342,272,3
LBX153LA,0.35536,272,3
LBX170LA,0.385,272,3
LBX180LA,0.38076,272,3
LBX187LA,0.53304,272,3
LBX194LA,0.50008,272,3
LBXPCBLA,0.3372,272,3
LBXHXCLA,0.49896,272,3
LBX118LA,0.38172,272,3
LBXD03LA,0.38456,272,3
LBXD05LA,0.52348,272,3
LBXD07LA,0.41728,272,3
LBXF03LA,0.32968,272,3
LBXF04LA,0.43264,272,3
LBXF05LA,0.36116,272,3
LBXF08LA,0.31768,272,3
LBX074LA,0.20856,273,3
LBX099LA,0.21864,273,3
LBX138LA,0.21984,273,3
LBX153LA,0.20036,273,3
LBX170LA,0.17452,273,3
LBX180LA,0.22776,273,3
LBX187LA,0.13876,273,3
LBX194LA,0.30148,273,3
LBXPCBLA,0.22684000000000001,273,3
LBXHXCLA,0.112,273,3
LBX118LA,0.33676,273,3
LBXD03LA,0.38332,273,3
LBXD05LA,0.29444,273,3
LBXD07LA,0.15296,273,3
LBXF03LA,0.09532,273,3
LBXF04LA,0.613,273,3
LBXF05LA,0.2688,273,3
LBXF08LA,0.24228,273,3
LBX074LA,0.27544,274,3
LBX099LA,0.18608,274,3
LBX138LA,0.30752,274,3
LBX153LA,0.66708,274,3
LBX170LA,0.25008,274,3
LBX180LA,0.21548,274,3
LBX187LA,0.17148,274,3
LBX194LA,0.26724,274,3
LBXPCBLA,0.517,274,3
LBXHXCLA,0.18804,274,3
LBX118LA,0.22052,274,3
LBXD03LA,0.19216,274,3
LBXD05LA,0.21028,274,3
LBXD07LA,0.14996,274,3
LBXF03LA,0.14856,274,3
LBXF04LA,0.16472,274,3
LBXF05LA,0.24008,274,3
LBXF08LA,0.207,274,3
LBX074LA,0.23756,275,3
LBX099LA,0.28952,275,3
LBX138LA,0.31768,275,3
LBX153LA,0.24008,275,3
LBX170LA,0.34228,275,3
LBX180LA,0.31032,275,3
LBX187LA,0.26556,275,3
LBX194LA,0.3988,275,3
LBXPCBLA,0.15716,275,3
LBXHXCLA,0.176,275,3
LBX118LA,0.39152,275,3
LBXD03LA,0.19668,275,3
LBXD05LA,0.36096,275,3
LBXD07LA,0.25204,275,3
LBXF03LA,0.17516,275,3
LBXF04LA,0.99216,275,3
LBXF05LA,0.2182,275,3
LBXF08LA,0.1716,275,3
LBX074LA,0.92544,276,3
LBX099LA,0.24856,276,3
LBX138LA,0.24644,276,3
LBX153LA,0.25936,276,3
LBX170LA,0.25952,276,3
LBX180LA,0.26832,276,3
LBX187LA,0.259,276,3
LBX194LA,0.40284,276,3
LBXPCBLA,0.62828,276,3
LBXHXCLA,0.34672,276,3
LBX118LA,0.445,276,3
LBXD03LA,0.21604,276,3
LBXD05LA,0.48096,276,3
LBXD07LA,0.30716,276,3
LBXF03LA,0.17484,276,3
LBXF04LA,0.26348,276,3
LBXF05LA,0.25536,276,3
LBXF08LA,0.29516,276,3
LBX074LA,0.31536,277,3
LBX099LA,0.11164,277,3
LBX138LA,0.13064,277,3
LBX153LA,0.13136,277,3
LBX170LA,0.13656,277,3
LBX180LA,0.12748,277,3
LBX187LA,0.14236,277,3
LBX194LA,0.8192,277,3
LBXPCBLA,0.14704,277,3
LBXHXCLA,0.2442,277,3
LBX118LA,0.0966,277,3
LBXD03LA,0.21852,277,3
LBXD05LA,0.93696,277,3
LBXD07LA,0.0868,277,3
LBXF03LA,0.1294,277,3
LBXF04LA,0.11984,277,3
LBXF05LA,0.14644,277,3
LBXF08LA,0.15268,277,3
LBX074LA,0.33148,278,3
LBX099LA,0.34156,278,3
LBX138LA,0.24472,278,3
LBX153LA,0.33436,278,3
LBX170LA,0.38112,278,3
LBX180LA,0.24116,278,3
LBX187LA,0.24128,278,3
LBX194LA,0.47844,278,3
LBXPCBLA,0.3672,278,3
LBXHXCLA,0.23112,278,3
LBX118LA,0.2052,278,3
LBXD03LA,0.62076,278,3
LBXD05LA,0.35816,278,3
LBXD07LA,0.27516,278,3
LBXF03LA,0.21428,278,3
LBXF04LA,0.45032,278,3
LBXF05LA,0.2426,278,3
LBXF08LA,0.5026,278,3
LBX074LA,0.106,279,3
LBX099LA,0.19492,279,3
LBX138LA,0.20804,279,3
LBX153LA,0.16244,279,3
LBX170LA,0.19996,279,3
LBX180LA,0.26684,279,3
LBX187LA,0.1884,279,3
LBX194LA,0.15948,279,3
LBXPCBLA,0.25316,279,3
LBXHXCLA,0.2422,279,3
LBX118LA,0.14764,279,3
LBXD03LA,0.22948,279,3
LBXD05LA,0.0992,279,3
LBXD07LA,0.13684,279,3
LBXF03LA,0.134,279,3
LBXF04LA,0.57404,279,3
LBXF05LA,0.12704,279,3
LBXF08LA,0.13412,279,3
LBX074LA,0.85168,280,3
LBX099LA,0.15232,280,3
LBX138LA,0.20564,280,3
LBX153LA,0.2812,280,3
LBX170LA,0.34452,280,3
LBX180LA,0.3032,280,3
LBX187LA,0.23092,280,3
LBX194LA,0.68688,280,3
LBXPCBLA,0.153,280,3
LBXHXCLA,0.19008,280,3
LBX118LA,0.2392,280,3
LBXD03LA,0.3016,280,3
LBXD05LA,0.46912,280,3
LBXD07LA,0.214,280,3
LBXF03LA,0.23576,280,3
LBXF04LA,0.305,280,3
LBXF05LA,0.2344,280,3
LBXF08LA,0.24112,280,3
LBX074LA,0.44996,281,3
LBX099LA,0.40528,281,3
LBX138LA,0.49664,281,3
LBX153LA,0.48864,281,3
LBX170LA,0.47596,281,3
LBX180LA,0.53744,281,3
LBX187LA,0.5552,281,3
LBX194LA,0.4644,281,3
LBXPCBLA,0.82772,281,3
LBXHXCLA,0.41044,281,3
