variable,est,sd,trial,case
Ni,0.664852673414877,1.5201986858036385,208,3
Hg,0.11555752714528644,0.8865483719545438,209,3
Ni,0.16495591716755964,1.7121780954515076,209,3
Hg,0.5137717520055469,1.0941122575540372,210,3
Ni,-1.1737662605880255,1.5267636056159857,210,3
Hg,1.0562637254824414,0.8947556074314604,211,3
Ni,0.5780303031499101,0.7440349517580125,211,3
Hg,1.0580733738631936,0.9955652290867065,212,3
Ni,0.8378831366658401,1.3794510279355365,212,3
Hg,0.6930345764748393,0.785059863213711,213,3
Ni,0.3967099482926244,0.8020382226806967,213,3
Hg,1.3472602979663062,1.1756037248151976,214,3
Ni,1.8147309410939734,1.3625761385883415,214,3
Hg,1.3165162046144294,1.0476063803142746,215,3
Ni,-0.005246491362298045,1.2244528272290476,215,3
Hg,2.365776015097615,1.266581395830949,216,3
Ni,2.1343013298212106,1.3719330270870083,216,3
Hg,3.00462630977586,1.2005891273281721,217,3
Ni,2.3782907054185563,1.4152236058247716,217,3
Hg,0.41347641677353364,0.9075545894297985,218,3
Ni,0.5875060455492029,0.889228472212668,218,3
Hg,0.3793871745958137,0.9342991586057381,219,3
Ni,0.9548908958579974,1.2968976015795357,219,3
Hg,-0.6080005199958887,0.8931093867078855,220,3
Ni,0.41401650705916415,1.0067898816551082,220,3
Hg,-0.21976956504679102,1.1422117327376506,221,3
Ni,2.675221588191015,1.5449331400749187,221,3
Hg,1.8591505351362665,1.1000677293439738,222,3
Ni,2.128380897985918,1.5150514016400292,222,3
Hg,0.6342594988383924,0.637714613855655,223,3
Ni,0.9229261213449099,0.7733733453774185,223,3
Hg,1.929772107793915,1.0188041697829342,224,3
Ni,0.6522753592134789,1.0528696445028378,224,3
Hg,2.597699872794042,1.3205548110508973,225,3
Ni,1.902324033373631,1.415414690709404,225,3
Hg,-0.2265758094292245,0.8979139255415348,226,3
Ni,-0.8344437430478919,1.0542280890360773,226,3
Hg,3.9125500561484388,1.0004017996678798,227,3
Ni,1.7814894067696652,1.1414742153740611,227,3
Hg,0.4426739211670858,0.9093194461820248,228,3
Ni,0.9090864475823883,0.9066631135576115,228,3
Hg,0.07089162312277875,1.0283900522167346,229,3
Ni,0.8151549263160156,0.9898833263651146,229,3
Hg,0.9536359281248732,0.8812395895426649,230,3
Ni,1.6422770918486926,1.0763857386160147,230,3
Hg,0.475333885527669,0.8678896885638578,231,3
Ni,1.7207372555383662,1.1784592592075411,231,3
Hg,0.6525696991236574,0.9258592791998453,232,3
Ni,0.6374254199526659,1.1082342107173817,232,3
Hg,1.634790094225341,1.322292846820913,233,3
Ni,1.2109601941415926,2.367015812758801,233,3
Hg,-0.38017640562891497,0.9252904180118251,234,3
Ni,-0.27567780913786954,1.021446466342712,234,3
Hg,-0.31914290227708975,0.9134213796124689,235,3
Ni,1.0884748314450725,1.2626678862561014,235,3
Hg,-0.10137992273402308,0.8707560135966504,236,3
Ni,-0.9069645186000885,1.2811299550629367,236,3
Hg,1.319823410464572,1.1932727758813717,237,3
Ni,0.29672987606291024,0.8892232702395092,237,3
Hg,-0.3556366362768051,1.0570560439108425,238,3
Ni,-0.3395930414312973,1.1148257317330936,238,3
Hg,0.4384225465914886,0.8544229652701888,239,3
Ni,0.04808515233670274,0.5952726291199856,239,3
Hg,0.15104460936075226,1.1268085733957571,240,3
Ni,0.34853555884239373,1.1474660002105581,240,3
Hg,0.7043732124638353,1.1243791766583038,241,3
Ni,-0.436186040332863,1.0869455889872948,241,3
Hg,-0.5978783338550251,0.8366089471208288,242,3
Ni,0.3205033732938585,0.7359004517932668,242,3
Hg,-0.02612314755879641,0.9838013698385226,243,3
Ni,0.2651206079479751,0.8592198174240462,243,3
Hg,-0.8459631086191166,1.5264820068990888,244,3
Ni,0.07214400100357832,1.7739931930432884,244,3
Hg,1.167031275506515,1.070714579438837,245,3
Ni,0.7108697819754415,2.118797713268766,245,3
Hg,1.8287108738585323,1.2043156991849688,246,3
Ni,-0.7926640487449825,1.8585669456668732,246,3
Hg,2.6083835535985296,1.0480131808169764,247,3
Ni,1.2471773810149758,0.8787913861480925,247,3
Hg,-0.11097885214110326,0.7839584868393468,248,3
Ni,-0.5023118447210773,1.02324579304877,248,3
Hg,2.7466810707000384,1.186861457482959,249,3
Ni,0.11751161121346776,1.5003802140220819,249,3
Hg,1.5019623438594487,1.2777440023741997,250,3
Ni,1.044391304471417,1.6896459974947022,250,3
Hg,0.4463198036968077,1.6503456708218411,251,3
Ni,-0.5429571221573846,1.470543899541553,251,3
Hg,1.4804265096195968,1.0251871269096235,252,3
Ni,0.18336883655362346,1.3534069700032874,252,3
Hg,0.82358616610634,1.1941202783738243,253,3
Ni,1.116983739123329,0.9919491562451332,253,3
Hg,1.8209534776635365,1.2677585324128453,254,3
Ni,1.404367827027996,1.8131903232825628,254,3
Hg,1.5919521646664254,0.9829234518558,255,3
Ni,2.09844008520154,0.9654247844571477,255,3
Hg,-0.15172653683460524,0.9810695752095581,256,3
Ni,1.6267217259924651,1.3256907223805308,256,3
Hg,0.87106370812013,1.0329114109528805,257,3
Ni,0.34748902631153467,1.5979924899972127,257,3
Hg,0.20485157986547042,0.8441395686578828,258,3
Ni,0.27811561117634254,0.8763465967196215,258,3
Hg,1.6991868538822974,0.8599180520678369,259,3
Ni,0.3311770595390646,0.8447546106766509,259,3
Hg,0.05018268760196953,1.3631350361708923,260,3
Ni,0.529331645264107,1.3735664792245785,260,3
Hg,2.4622031861875278,1.0017871463578754,261,3
Ni,1.3615730849144088,1.3844693577765366,261,3
Hg,0.4892697840116629,0.964612660932413,262,3
Ni,-0.13022274808678524,0.785608228534668,262,3
Hg,0.5966898991698013,1.012898758698588,263,3
Ni,1.4361409189566583,1.6004705593710407,263,3
Hg,-0.03582550307076815,0.8414232357147498,264,3
Ni,0.18540126106638688,0.8204024963902321,264,3
Hg,3.3809746163078453,1.2263571235251953,265,3
Ni,0.648601978887197,1.3301546883362876,265,3
Hg,0.7631004981448415,0.9064629256947844,266,3
Ni,-0.2115923482843689,0.9655331400587813,266,3
Hg,0.43892027134258704,0.9549724518797651,267,3
Ni,0.3710273372529116,0.8855493335609449,267,3
Hg,-0.4107864528079421,0.8547716394767089,268,3
Ni,-0.4523575490072069,0.8290547895392106,268,3
Hg,0.5227655691551281,0.7520198553362115,269,3
Ni,0.745533505828397,1.1504818726736687,269,3
Hg,0.5647881843883376,0.8765047852981737,270,3
Ni,-1.0193895579368015,1.1592576682666615,270,3
Hg,0.4602101420003786,0.9817801109041605,271,3
Ni,-0.03185012737140003,1.116207689769763,271,3
Hg,0.9905144039237985,0.9555816551308629,272,3
Ni,0.03418522056738471,0.7954662654634237,272,3
Hg,1.141443318904984,0.8755406025843919,273,3
Ni,0.19801743761750457,0.9466275640656219,273,3
Hg,0.6137492856356306,0.91758263261705,274,3
Ni,0.1533665873218868,0.6838710724346921,274,3
Hg,1.5766283615176402,0.9021294715072996,275,3
Ni,-0.5802771265162425,2.0395111047232186,275,3
Hg,0.8958609114929148,0.7664994549020363,276,3
Ni,-0.18746285375098193,0.9024569533010641,276,3
Hg,0.3671421054970794,0.4922574102465954,277,3
Ni,-0.36756126250909116,0.9344606377848148,277,3
Hg,1.1059921171521756,1.104900417111277,278,3
Ni,0.10499312910333636,1.0700669872497075,278,3
Hg,0.9659838279978552,0.895025242473625,279,3
Ni,0.5048019217676343,0.9797507904967447,279,3
Hg,0.4497261508171837,0.6923948993010902,280,3
Ni,1.1875869401378467,0.9458978286677912,280,3
Hg,0.6498701394741011,0.6047792629229033,281,3
Ni,-0.12290918770784032,1.1539866274589679,281,3
Hg,0.4424267708993046,1.1331761970899483,282,3
Ni,2.4085625932088863,1.5889100868330184,282,3
Hg,1.2182211191903125,0.8892748660734164,283,3
Ni,0.8095340738805241,1.2926960736119943,283,3
Hg,0.21404700375777796,1.0987933710955964,284,3
Ni,1.5428025521973598,1.2620684307094558,284,3
Hg,-0.3410478118746747,0.8602798394215541,285,3
Ni,1.022028420661652,0.78883942402135,285,3
Hg,0.4030838361096192,0.8434869545641797,286,3
Ni,-0.5158076488303429,0.9715814512347641,286,3
Hg,0.9040672381183872,0.9863505010136548,287,3
Ni,0.5009199377364215,1.12038550199395,287,3
Hg,-0.42432838834974174,0.8116682986701876,288,3
Ni,0.8466704519347221,1.1209634204479657,288,3
Hg,3.8190005247315604,1.4715799742996867,289,3
Ni,3.587805746802979,1.962987039707604,289,3
Hg,1.4927960926635357,0.945309887882421,290,3
Ni,0.8293650108647119,1.0128568501835844,290,3
Hg,1.4358481317816358,1.0383254989117967,291,3
Ni,0.13510193840893558,1.3275403321689057,291,3
Hg,1.7593448090587627,0.9753017631482024,292,3
Ni,1.9469827340103358,1.0777875087547406,292,3
Hg,-0.5328200542026709,1.0046924209323567,293,3
Ni,0.03346131365684801,0.9591973127558301,293,3
Hg,1.4419840243790674,1.1129493607235408,294,3
Ni,1.6387879545481345,1.3161030240072615,294,3
Hg,0.6364629850462009,0.9058166658064898,295,3
Ni,1.4332026845595305,1.2733894773885446,295,3
Hg,3.566524264888039,1.4715900283833054,296,3
Ni,1.4659059603463223,1.5537612525969227,296,3
Hg,-0.7011004205280389,1.0191012220389573,297,3
Ni,0.06396714865910313,1.2780703281959613,297,3
Hg,1.0276553634018502,0.8574112165236314,298,3
Ni,1.3193652267085518,0.9365476023366001,298,3
Hg,0.6916238491678426,0.8991110248015514,299,3
Ni,-0.1893727058532777,1.1346326973575749,299,3
Hg,0.7671198199397797,0.6956738676384694,300,3
Ni,-0.4175090895337483,1.2015114213916385,300,3
Hg,-0.9725937254164716,0.7810427541879054,301,4
Ni,-0.5253914657629055,1.3637755413312944,301,4
Hg,0.6058797116343859,0.8697706464569985,302,4
Ni,-0.2391624803302168,0.560166997283656,302,4
Hg,0.0821401157537398,0.9501113120662318,303,4
Ni,0.030058841372103018,0.776986657716402,303,4
Hg,-0.23984276263904647,0.912179924274163,304,4
Ni,0.15986868256152942,0.7772755528138197,304,4
Hg,-0.11342436928758381,0.6758031562795734,305,4
Ni,-0.24409139346783926,0.6749582592853643,305,4
Hg,0.5158480311386846,1.0735910454990896,306,4
Ni,0.23999464804825976,1.1145351568257544,306,4
Hg,-0.5530349457426418,0.9456527032811852,307,4
Ni,0.10461440472623451,1.054199613519979,307,4
Hg,0.044623038415360305,1.342181333318649,308,4
Ni,3.003701588952861,1.973378651725425,308,4
Hg,-0.5537661357833983,1.0554870554785956,309,4
Ni,-0.20065187443468524,0.9498399687441618,309,4
Hg,-0.9114010177901282,0.8986473138465955,310,4
Ni,-0.13009789355673895,0.868336931048927,310,4
Hg,-0.08737398389964213,0.8461782794423721,311,4
Ni,-1.0723561840523326,0.9824333963093592,311,4
Hg,-0.4126320541680166,0.9305449211886389,312,4
Ni,-0.9513749120233315,1.0915732621939847,312,4
Hg,-1.1186639960489897,0.8678280299874511,313,4
Ni,0.48535856135929123,0.9558001443670939,313,4
Hg,-0.29715133120407833,1.0497344178100365,314,4
Ni,-0.3408233034139072,0.9541107678757661,314,4
Hg,0.8019791010720017,0.8663879199262592,315,4
Ni,-0.5502493873474741,0.9586876715799593,315,4
Hg,-0.13040802995651157,0.9831629900094073,316,4
Ni,-2.3626389432927364,1.2698532158069555,316,4
Hg,-0.9871425696458598,0.925868980372006,317,4
Ni,0.10372615119827966,0.6172408290606863,317,4
Hg,-0.44571037103262334,0.9210620263011031,318,4
Ni,-0.17947576281984112,1.0222421470816203,318,4
Hg,0.37089702209987685,0.9239601185918155,319,4
Ni,-0.2777214465514488,0.80789348169896,319,4
Hg,-0.9908457008694711,1.1891259505572136,320,4
Ni,1.4186972070665362,1.2104686503809063,320,4
Hg,-0.0259330690032753,0.7832981850544436,321,4
Ni,-0.01817897130013968,0.9200355734329229,321,4
Hg,-2.6206641721371327e-4,1.0414239992639236,322,4
Ni,-0.3846888642900912,0.8848021298351485,322,4
Hg,-0.48463467624813816,0.7972821710236893,323,4
Ni,0.1826075162490035,0.8930158219869355,323,4
Hg,-1.2043559713828778,1.1570131784620414,324,4
Ni,-0.31446438315519565,0.9930633868941442,324,4
Hg,-0.130749173091818,0.9445433992134904,325,4
Ni,-0.2017424360233715,0.8817429346517373,325,4
Hg,-0.7267418110915393,0.747232137602262,326,4
Ni,-0.02659867384170589,0.7143621496259084,326,4
Hg,0.07303982197844316,0.850704054953116,327,4
Ni,1.0782881025151383,0.9933156663787456,327,4
Hg,-0.39662565063231714,0.8695038273023132,328,4
Ni,-0.3197668395814457,0.7417115629907919,328,4
Hg,-0.3639773563114783,0.8705603645025589,329,4
Ni,-0.07804970424265001,1.1031992091069989,329,4
Hg,-1.1338597488842197,1.048848732534964,330,4
Ni,0.3983180651807601,1.0427094393730734,330,4
Hg,0.6269662958991109,0.8654788182972731,331,4
Ni,0.36385316285804636,0.7565648011813667,331,4
Hg,-0.6928933109106108,0.9547416674883373,332,4
Ni,-0.49335023920345833,1.0095933629320086,332,4
Hg,0.5455167298510992,0.9391730286346867,333,4
Ni,-0.24217988765335274,0.9581393761750513,333,4
Hg,0.5333155275946759,1.182670353367716,334,4
Ni,1.650208442875567,1.8849159137681384,334,4
Hg,-0.6344200462028029,0.8956151540172046,335,4
Ni,-0.28811633809543746,0.8611581372997439,335,4
Hg,-0.5971607727180022,1.2525783770728134,336,4
Ni,-1.3057437907682061,1.2339428888205315,336,4
Hg,0.20435878784792294,0.9011772197066965,337,4
Ni,-0.3964776018294991,0.9691136171560196,337,4
Hg,-0.2136174311019543,0.7448575402543988,338,4
Ni,-0.02096084453531777,0.8324285369269931,338,4
Hg,1.100699675089258,1.1689083448418847,339,4
Ni,0.9980659045516491,1.2224290363918866,339,4
Hg,-0.875111612126017,1.2618426698005432,340,4
Ni,-0.43873961647146675,1.1221343475207761,340,4
Hg,-0.11296542178218383,0.9118507647592932,341,4
Ni,-1.0315146291311597,1.0818535202702517,341,4
Hg,-0.24389453813026485,1.07055426141856,342,4
Ni,-0.724221903060803,1.0691115738003356,342,4
Hg,0.09664038655006202,1.0615124541991865,343,4
Ni,-0.7342532664096133,1.0624543787185523,343,4
Hg,-0.1277646131663177,0.9429844662695744,344,4
Ni,0.12132401014181315,0.9445014968842658,344,4
Hg,-0.48279922580476864,1.3107264154389662,345,4
Ni,0.23640866262275217,0.8261301684224185,345,4
Hg,0.575608172143605,1.0783110863694374,346,4
Ni,1.0616675608234072,1.7553056599985108,346,4
Hg,-0.39124873211594924,0.8518974386665544,347,4
Ni,-0.1654536927025818,1.0858092190690178,347,4
Hg,0.12287016427099662,0.8350795479545121,348,4
Ni,0.4791157155766772,1.164980025721356,348,4
Hg,-1.3481230512920295,0.9564210103062872,349,4
Ni,-1.125975115098937,1.0902759567363831,349,4
Hg,0.762426169895166,1.273883777453759,350,4
Ni,1.168521250724325,2.3836290529910165,350,4
Hg,1.5589132676099258,0.9051410073153171,351,4
Ni,0.48151911123598445,0.775248157192735,351,4
Hg,1.0464000464328072,1.0359538881543748,352,4
Ni,0.6205786536649116,1.0864871997557188,352,4
Hg,0.1749534576583902,0.8480701042084869,353,4
Ni,0.2964873269662145,0.8491248887583573,353,4
Hg,0.7040597651633114,1.310447491883221,354,4
Ni,0.4194333636886558,1.0267870548337454,354,4
Hg,-1.5314298500638652,1.5390631173999483,355,4
Ni,-3.3969372785225374,1.8757831307014607,355,4
Hg,0.6155589166984381,1.3912172911470861,356,4
Ni,-1.148060220535335,1.1234472734195418,356,4
Hg,-0.5987827241022297,0.8935322902329659,357,4
Ni,0.23935225303718077,0.9317388504252829,357,4
Hg,-1.5774284478075766,1.0358011410994936,358,4
Ni,0.06717609247196821,0.8906824542520562,358,4
Hg,0.6150129799447757,0.943298943910865,359,4
Ni,0.2418988486602629,0.8297044245752264,359,4
Hg,-1.5115420758045834,1.1544492484653701,360,4
Ni,0.18317279500672168,1.1859702363591984,360,4
Hg,-0.17635493881026942,1.1038491397012014,361,4
Ni,0.7229664108942786,1.3699134074643267,361,4
Hg,0.9325076236391441,0.9269729634674284,362,4
Ni,0.24473857075300387,1.0626395175138912,362,4
Hg,0.16841515275625385,0.8084440832896654,363,4
Ni,-0.6423251056512003,0.7576952387041321,363,4
Hg,-1.1285530232344039,0.9061138521442924,364,4
Ni,0.05189351928035446,1.2693197239404852,364,4
Hg,-1.0609902227303012,1.1392975665085643,365,4
Ni,0.49712101195766545,0.8771199928538013,365,4
Hg,0.232100437703866,0.7951801604185482,366,4
Ni,-0.3829102922190004,0.7702982831143549,366,4
Hg,-1.3241672063446952,0.996516054551123,367,4
Ni,-0.3858614138583585,0.7684036647104764,367,4
