z1,z2,est,sd,trial,case
As,Ni,0.01138816601142611,0.2188002101229203,102,2
As,Tl,-0.00338194012941528,0.1562650079198944,102,2
As,Pb,-0.02680519080070365,0.1120565188396446,102,2
As,Mo,0.01135091487547157,0.10467436294982156,102,2
As,Sb,-0.08275216815160391,0.4027926827067967,102,2
As,Sn,-0.02873538823589161,0.12433747308513748,102,2
Cd,Co,-0.04069501375341033,0.20302848680756552,102,2
Cd,Hg,-0.01497901674040136,0.22950365214007237,102,2
Cd,Ni,0.01838924237631634,0.28330256873412785,102,2
Cd,Tl,-0.0046816971125656,0.20703039691700595,102,2
Cd,Pb,0.039912502772256,0.15005357903270497,102,2
Cd,Mo,-0.01508447412066793,0.1390376814489011,102,2
Cd,Sb,-0.01295201316792216,0.5489373129884021,102,2
Cd,Sn,-0.03118141269164276,0.16694681149317134,102,2
Co,Hg,0.03646989254143484,0.3256977942060739,102,2
Co,Ni,-0.03351678782659295,0.400226896639491,102,2
Co,Tl,0.1536332917714205,0.30597337515745854,102,2
Co,Pb,0.0681608648323282,0.22287419416519316,102,2
Co,Mo,-0.01977446400465865,0.2081074969051107,102,2
Co,Sb,0.05034124336038381,0.6977459098527438,102,2
Co,Sn,0.02471316718160388,0.2444508770818118,102,2
Hg,Ni,0.5125817882225281,0.4281443786997082,102,2
Hg,Tl,0.06218110117654518,0.33665438230809086,102,2
Hg,Pb,-0.05125053012337144,0.25317828444014245,102,2
Hg,Mo,0.0858077161999713,0.23308641253826765,102,2
Hg,Sb,-0.29015643346121234,0.6825504612541154,102,2
Hg,Sn,-0.21794445049513825,0.2693020414155402,102,2
Ni,Tl,0.35512498393461644,0.41872509215410714,102,2
Ni,Pb,0.03840304687931439,0.30947978418507316,102,2
Ni,Mo,-0.10167693296005532,0.2889997136183871,102,2
Ni,Sb,-0.09463907046236564,0.8489892602647836,102,2
Ni,Sn,0.02810887636653802,0.33752255173985035,102,2
Tl,Pb,0.00920084635439266,0.23115591545735265,102,2
Tl,Mo,0.04543060543018562,0.2120064597856633,102,2
Tl,Sb,0.4713078272194675,0.7239342427877792,102,2
Tl,Sn,-0.03740585866166146,0.25300806448977475,102,2
Pb,Mo,-0.00794445665553489,0.15493204144398132,102,2
Pb,Sb,0.21936845265907756,0.5648515443527587,102,2
Pb,Sn,-0.10280457012974864,0.18240860741557616,102,2
Mo,Sb,-0.1093754813591108,0.5181935661020494,102,2
Mo,Sn,-0.0823470848899639,0.1711001026894126,102,2
Sb,Sn,0.13813658163255127,0.5691028156939227,102,2
As,Cd,-0.05533560559293216,0.18711598922254655,103,2
As,Co,0.06625003422490172,0.21174435126850463,103,2
As,Hg,-0.09135976043091708,0.22937286143767724,103,2
As,Ni,-0.06630800530911962,0.28109530197018834,103,2
As,Tl,-0.00111532180134066,0.2148000905771323,103,2
As,Pb,-0.02515208698631976,0.22097669133112305,103,2
As,Mo,-0.02849900602508892,0.11189795181696507,103,2
As,Sb,-0.32480293277141037,0.39245290028151153,103,2
As,Sn,0.0279875625125463,0.2889544431896102,103,2
Cd,Co,0.1976617313808755,0.4191780658613604,103,2
Cd,Hg,-0.07242156354303653,0.4325572167568956,103,2
Cd,Ni,-0.5300964293360542,0.513218542252652,103,2
Cd,Tl,-0.04817720112359502,0.4145714870067459,103,2
Cd,Pb,0.1509906635901639,0.4175180137406864,103,2
Cd,Mo,-0.05249610078487254,0.2186750719891813,103,2
Cd,Sb,0.28864663774489685,0.6909298927575135,103,2
Cd,Sn,0.29588689863927176,0.5323895585545699,103,2
Co,Hg,-0.17542887541975904,0.4785027738989519,103,2
Co,Ni,-0.5498907587533504,0.5625243866454134,103,2
Co,Tl,0.02244745217922883,0.46402838143757347,103,2
Co,Pb,0.13952738477625015,0.48168900525455066,103,2
Co,Mo,0.10451687184939916,0.2508958094139821,103,2
Co,Sb,-0.9326345868390202,0.7781484288705756,103,2
Co,Sn,0.4567221204682719,0.5758155378572741,103,2
Hg,Ni,0.0404306397412002,0.581072785096987,103,2
Hg,Tl,0.2502072768479868,0.48778331661458313,103,2
Hg,Pb,-0.4016255915226967,0.5015729219828827,103,2
Hg,Mo,-0.07376504277071483,0.2721133956789893,103,2
Hg,Sb,1.8032818981523793,0.7122720811901404,103,2
Hg,Sn,0.8865687694450095,0.5910244737188695,103,2
Ni,Tl,0.6991459856133204,0.5653492427252369,103,2
Ni,Pb,-0.3082235514406326,0.599880553283617,103,2
Ni,Mo,0.04476182676054829,0.31636991843087914,103,2
Ni,Sb,-0.4485115603768523,0.9301605959726512,103,2
Ni,Sn,-0.23944449047058303,0.7177429029376423,103,2
Tl,Pb,0.03425807967068106,0.47656601258092907,103,2
Tl,Mo,0.01103801922837544,0.24924051884236753,103,2
Tl,Sb,0.21120256065200135,0.7426508648485826,103,2
Tl,Sn,0.10706834312103997,0.5679491947843293,103,2
Pb,Mo,-0.12008420532752372,0.25621877711871105,103,2
Pb,Sb,-0.5445533758493122,0.817357117619569,103,2
Pb,Sn,-0.05698130526695344,0.604640882260389,103,2
Mo,Sb,0.11276420868377636,0.47285608921309685,103,2
Mo,Sn,0.145114320025729,0.3279672935047025,103,2
Sb,Sn,-0.9104749925438052,0.8796481145458571,103,2
As,Cd,0.04905858794886519,0.18689659296513747,104,2
As,Co,0.00686615198119699,0.24556697880634656,104,2
As,Hg,-0.15458080881182035,0.34883665076713044,104,2
As,Ni,-0.02068548251057489,0.3794807872840702,104,2
As,Tl,-0.0290595109715186,0.23694979069102165,104,2
As,Pb,0.07295325517911522,0.2527607831247203,104,2
As,Mo,0.07291426748712837,0.2136732425074813,104,2
As,Sb,0.4137498192345896,0.601824797711543,104,2
As,Sn,0.00555952840786488,0.2212821817383977,104,2
Cd,Co,-0.04937071989999264,0.182081808314726,104,2
Cd,Hg,0.04668539680004802,0.2757769743520884,104,2
Cd,Ni,-0.12497837950826708,0.28688957380255725,104,2
Cd,Tl,-0.05626391344324677,0.17495306467036612,104,2
Cd,Pb,0.02382697998636196,0.18957908566700604,104,2
Cd,Mo,0.01556369423411485,0.15707507681701904,104,2
Cd,Sb,-0.02747548344184558,0.48360450051238985,104,2
Cd,Sn,-0.01245437538887461,0.16317625309443828,104,2
Co,Hg,0.2138542714262144,0.35674731703328516,104,2
Co,Ni,-0.00520427459012129,0.3749066843628123,104,2
Co,Tl,-0.05713758312385586,0.23138993960304055,104,2
Co,Pb,0.1174402810816524,0.24640728963982475,104,2
Co,Mo,-0.05134005955277665,0.20768316543463933,104,2
Co,Sb,-0.25792514132861477,0.6090848229536541,104,2
Co,Sn,0.02693194620747263,0.21332788268086855,104,2
Hg,Ni,-0.03614272106273741,0.5351669622199221,104,2
Hg,Tl,0.14407181311468342,0.34496465857798286,104,2
Hg,Pb,0.11607451466534167,0.37147056186728106,104,2
Hg,Mo,0.10779614465195309,0.3094280739975375,104,2
Hg,Sb,-0.4121512816616537,0.7483222303007993,104,2
Hg,Sn,0.04588364049299365,0.30943076963060245,104,2
Ni,Tl,-0.05779813938186784,0.3653430174109084,104,2
Ni,Pb,-0.14972735970601736,0.38886740063245584,104,2
Ni,Mo,-0.064059158193154,0.32334573897605984,104,2
Ni,Sb,-0.12332059996941512,0.7942262134849936,104,2
Ni,Sn,-0.111013737569988,0.33335684175030345,104,2
Tl,Pb,-0.08620498394804077,0.2396561844149749,104,2
Tl,Mo,0.0131678524187091,0.20037762169385,104,2
Tl,Sb,-0.32957162661065986,0.6036434985048937,104,2
Tl,Sn,-0.08721899547634226,0.20617902133076765,104,2
Pb,Mo,0.02906783491676101,0.2141641599277368,104,2
Pb,Sb,-0.5122282129493154,0.6129079868610965,104,2
Pb,Sn,0.02334953874499579,0.2174961522356476,104,2
Mo,Sb,-0.10020564793471733,0.5215982800017196,104,2
Mo,Sn,0.00957243987812184,0.18591487377713092,104,2
Sb,Sn,0.07098130763159016,0.524291734221642,104,2
As,Cd,-8.229270142088296e-4,0.10495213982989784,105,2
As,Co,0.0373177949388328,0.20543284546665733,105,2
As,Hg,-0.07829689237476956,0.2478112654927411,105,2
As,Ni,-0.15335173905904043,0.33230939521807534,105,2
As,Tl,-0.09228085379143104,0.23103835857920313,105,2
As,Pb,-0.00874902078745254,0.15138066238490677,105,2
As,Mo,-0.04331180514165567,0.1413235719601701,105,2
As,Sb,-0.28876932116805243,0.38065322660617945,105,2
As,Sn,0.00265341285463538,0.10917756748363328,105,2
Cd,Co,0.0409588511211556,0.218065760983244,105,2
Cd,Hg,0.00963373461085126,0.26533569289624703,105,2
Cd,Ni,0.03295594056679007,0.38130531712524784,105,2
Cd,Tl,-0.02175792465470927,0.2540848391040682,105,2
Cd,Pb,-0.01517454650120875,0.16243022747020142,105,2
Cd,Mo,6.304470154478992e-4,0.14915967753433867,105,2
Cd,Sb,-0.19892325124955867,0.4162233612443628,105,2
Cd,Sn,0.01793801790198035,0.11473095579260616,105,2
Co,Hg,0.35625567416916404,0.4943492990755477,105,2
Co,Ni,0.4776843881734001,0.6644334645468442,105,2
Co,Tl,-0.203632560959746,0.4822426939951443,105,2
Co,Pb,-0.2575818509718122,0.31125507116275614,105,2
Co,Mo,0.15542924545481274,0.2926740166758417,105,2
Co,Sb,-0.16666036697464115,0.7302069358695221,105,2
Co,Sn,0.01622540649959702,0.22604291329920748,105,2
Hg,Ni,-0.2249149464954261,0.6803900922473786,105,2
Hg,Tl,-0.5720466647704505,0.541506117857149,105,2
Hg,Pb,0.0695013467834249,0.36207950324441945,105,2
Hg,Mo,0.1526473652915623,0.34557613934334674,105,2
Hg,Sb,-0.29556762597350694,0.7204979831276226,105,2
Hg,Sn,0.08259890362378641,0.26724659587396365,105,2
Ni,Tl,1.3367705577343676,0.6569409595974627,105,2
Ni,Pb,-0.02653014561659716,0.4850644174154148,105,2
Ni,Mo,-0.35816313076672923,0.45045989213488846,105,2
Ni,Sb,0.44765028425103814,0.838986099399236,105,2
Ni,Sn,-0.16431255782607668,0.377939041002334,105,2
Tl,Pb,-0.01593194268381204,0.3569620669690399,105,2
Tl,Mo,-0.06656952417812256,0.32613391486641324,105,2
Tl,Sb,-0.3242239015306474,0.7214503422621497,105,2
Tl,Sn,0.21331413125826337,0.262570150865122,105,2
Pb,Mo,0.1121826489093154,0.2161969955805621,105,2
Pb,Sb,-0.510290423226551,0.536231021214745,105,2
Pb,Sn,-0.05409926171171264,0.16754493699632106,105,2
Mo,Sb,0.5711947823624319,0.48354534493912743,105,2
Mo,Sn,0.04566823293636357,0.1558207692009059,105,2
Sb,Sn,-0.18343703448531912,0.4268243502535109,105,2
As,Cd,0.02077512119092212,0.08793326706002551,106,2
As,Co,0.01191271477600675,0.09422890027085068,106,2
As,Hg,0.0629337661274112,0.15983762968865942,106,2
As,Ni,0.05030257912474267,0.16286343640450693,106,2
As,Tl,0.02413803688576994,0.102272446370658,106,2
As,Pb,0.00617642373520732,0.1113832685119334,106,2
As,Mo,-0.00898822485585065,0.11109716716300085,106,2
As,Sb,-0.06503041287975866,0.22205479478590195,106,2
As,Sn,0.01252718800287233,0.15454955845015356,106,2
Cd,Co,0.0338120083456401,0.1474260872864139,106,2
Cd,Hg,0.06333639120054257,0.24724468622513593,106,2
Cd,Ni,0.04799886626104588,0.2566756885139588,106,2
Cd,Tl,0.05103803148664738,0.159547718243852,106,2
Cd,Pb,-0.02792968100609333,0.1723930783042548,106,2
Cd,Mo,-0.00319653404552031,0.17346266196072102,106,2
Cd,Sb,-0.03230003461355186,0.34552613136654264,106,2
Cd,Sn,0.08072939101243426,0.23878920079533264,106,2
Co,Hg,0.11295475132024624,0.26608096433059175,106,2
Co,Ni,0.08121317642317227,0.27161202517510974,106,2
Co,Tl,0.01306685833771913,0.17061202713157494,106,2
Co,Pb,-0.00524740151670477,0.18555481421204556,106,2
Co,Mo,-0.04301459520040307,0.1857680060532846,106,2
Co,Sb,0.07587820772438325,0.3695861898903906,106,2
Co,Sn,0.04986728261820361,0.25625161059032975,106,2
Hg,Ni,0.5006605904535448,0.3985553251648909,106,2
Hg,Tl,0.0168421150460758,0.28668405345358816,106,2
Hg,Pb,-0.13744185138738851,0.3040528180024885,106,2
Hg,Mo,0.03854618697052814,0.29668187083537667,106,2
Hg,Sb,0.2458546355819774,0.4955594391770199,106,2
Hg,Sn,-0.35937792441124805,0.3835265855400791,106,2
Ni,Tl,-0.01398850169404353,0.2958993079605835,106,2
Ni,Pb,-0.15033017033162,0.3199375300876391,106,2
Ni,Mo,-0.05627975654579975,0.3160052785138141,106,2
Ni,Sb,-0.4420130253482315,0.5532041785609817,106,2
Ni,Sn,-0.14448884776788962,0.419738669759217,106,2
Tl,Pb,-0.02739020902068928,0.20152305472665297,106,2
Tl,Mo,-0.00187960753494349,0.20198008120688593,106,2
Tl,Sb,0.13508682105529607,0.3974008711123737,106,2
Tl,Sn,0.05370384605724243,0.2765368307101995,106,2
Pb,Mo,0.05096793476096989,0.21728485901432665,106,2
Pb,Sb,-0.20063180609238515,0.41433572474114944,106,2
Pb,Sn,0.13215792163270512,0.29511008341953815,106,2
Mo,Sb,-0.4689187796448828,0.3957341941179195,106,2
Mo,Sn,-0.200878215030318,0.279299403261952,106,2
Sb,Sn,0.11985508945012724,0.4975581633098637,106,2
As,Cd,0.04181580021432074,0.31039175336291897,107,2
As,Co,0.1063636989035066,0.20437442402967787,107,2
As,Hg,-0.0572657744229299,0.2069789189905782,107,2
As,Ni,0.07574265658261492,0.25513130236125464,107,2
As,Tl,-0.00754466037887846,0.15570963818110178,107,2
As,Pb,-0.03542629926153862,0.1623231552646965,107,2
As,Mo,-0.05586961444178406,0.16153256666880753,107,2
As,Sb,0.2886040436561579,0.5479249092930788,107,2
As,Sn,0.04746837690542049,0.23733896039637964,107,2
Cd,Co,0.3425083498610806,0.4607570016004652,107,2
Cd,Hg,-0.13457924919542852,0.4421771835985945,107,2
Cd,Ni,-0.2479430826034892,0.5106026565657706,107,2
Cd,Tl,-0.04129494438918946,0.3719815136610463,107,2
Cd,Pb,0.1376055593059473,0.3685389136809952,107,2
Cd,Mo,-0.3137679129733699,0.3730118371772459,107,2
Cd,Sb,-0.2317374223612688,0.9379770379020383,107,2
Cd,Sn,-0.5439003311999819,0.5162033486363602,107,2
Co,Hg,0.19563110149699847,0.3109298742946628,107,2
Co,Ni,-0.08663233431699657,0.3658425253289811,107,2
Co,Tl,0.01169798335325511,0.23336946043316267,107,2
Co,Pb,0.1284807256881777,0.240851764929269,107,2
Co,Mo,-0.1028288138221849,0.23955372859201368,107,2
Co,Sb,-0.06433938332033429,0.810822392026332,107,2
Co,Sn,-0.03817420854300479,0.34699028610256394,107,2
Hg,Ni,0.1530106132572393,0.3517063072115076,107,2
Hg,Tl,-0.05734465987520831,0.23483323986925325,107,2
Hg,Pb,-0.01338483277992486,0.24606867040165856,107,2
Hg,Mo,0.09304491782205249,0.2441531647158119,107,2
Hg,Sb,0.15822665203415975,0.7072846167186679,107,2
Hg,Sn,0.1241414177163742,0.3505507324264688,107,2
Ni,Tl,-0.0729625337653923,0.28436555748613157,107,2
Ni,Pb,-0.1324106968508003,0.2936825141741036,107,2
Ni,Mo,0.15830752666182146,0.28448368576506733,107,2
Ni,Sb,-0.3493734024208819,0.7643665453890919,107,2
Ni,Sn,-0.03500387974838181,0.4034907924247032,107,2
Tl,Pb,0.02046305574910434,0.18433112153256892,107,2
Tl,Mo,0.01373421700486221,0.18155461058288935,107,2
Tl,Sb,-0.10711276154702444,0.6792508979647174,107,2
Tl,Sn,-0.05705463734751026,0.2715818574262733,107,2
Pb,Mo,-0.07370166386591492,0.18900563636096188,107,2
Pb,Sb,0.2816602200078715,0.6416905641726617,107,2
Pb,Sn,-0.04981742420610091,0.27790524614530027,107,2
Mo,Sb,-0.2576533145616563,0.6352907623402765,107,2
Mo,Sn,0.01470166780520054,0.27401714416343265,107,2
Sb,Sn,-0.5374572299214173,0.7683206423926602,107,2
As,Cd,0.14855444446804578,0.3607707564075346,108,2
As,Co,-0.07722810709835315,0.3482036602490502,108,2
As,Hg,-0.03569587482542502,0.31638841221799086,108,2
As,Ni,-0.08305205561846396,0.3766316916358472,108,2
As,Tl,0.2634528126200597,0.4651914421377008,108,2
As,Pb,0.01507731579153492,0.3884623566754149,108,2
As,Mo,0.06062234414040102,0.22175912625453112,108,2
As,Sb,0.4626865513055791,0.7041769431399055,108,2
As,Sn,-0.05443718337263981,0.3007961404874296,108,2
Cd,Co,-0.29260026400628547,0.6127331589688361,108,2
Cd,Hg,-0.4725930960964919,0.5496764811047556,108,2
Cd,Ni,-0.19728706990136624,0.6568700747910163,108,2
Cd,Tl,0.3586091770412656,0.7911636875303452,108,2
Cd,Pb,0.4609775582751823,0.65654223344508,108,2
Cd,Mo,0.05696036141504823,0.392597904310568,108,2
Cd,Sb,1.1079568265210429,1.1160579320177169,108,2
Cd,Sn,-0.00383603975160085,0.5225994506569007,108,2
Co,Hg,0.00774628193137871,0.5266587420178417,108,2
Co,Ni,0.298035013195765,0.6240747736747086,108,2
Co,Tl,0.05839220896751573,0.7509179700259342,108,2
Co,Pb,-0.29155091947937084,0.6529113210381225,108,2
Co,Mo,-0.2631867702113695,0.37691076425320247,108,2
Co,Sb,1.0752436115901611,1.101918709410555,108,2
Co,Sn,0.17599321855423256,0.5069583971968364,108,2
Hg,Ni,-0.03332730885997215,0.568307295112405,108,2
Hg,Tl,-0.391211531212587,0.6801215539126283,108,2
Hg,Pb,-0.25129269464377657,0.5797160072482396,108,2
Hg,Mo,-0.00641078150944718,0.3434688053140806,108,2
Hg,Sb,-0.7857681419341382,0.950811547036587,108,2
Hg,Sn,-0.5042413236311081,0.461044204850906,108,2
Ni,Tl,0.7621354994036658,0.8000440753160798,108,2
Ni,Pb,-0.8120404628150828,0.6908568461443597,108,2
Ni,Mo,-0.12865381686243893,0.4031469639753366,108,2
Ni,Sb,0.2016437688934216,1.1882301426399544,108,2
Ni,Sn,-0.12275677173562016,0.5400314125104864,108,2
Tl,Pb,-0.2656497351817282,0.8295308145949624,108,2
Tl,Mo,0.20223267790584476,0.4910349989693883,108,2
Tl,Sb,0.5196375810279754,1.3115133537193036,108,2
Tl,Sn,-0.5174309793235388,0.6513925826081786,108,2
Pb,Mo,-0.199535433526417,0.42101243930414,108,2
Pb,Sb,-0.8875142656101365,1.201015346703558,108,2
Pb,Sn,-0.29561890654027323,0.5511466302517181,108,2
Mo,Sb,0.04491492667115926,0.741173338513618,108,2
Mo,Sn,-0.05770988306151636,0.3263374772285231,108,2
Sb,Sn,-0.39688334255688273,0.95633862182366,108,2
As,Cd,-0.0271497881330629,0.2008028583686076,109,2
As,Co,0.00975923215596008,0.17239833516587882,109,2
As,Hg,-0.01884837202169631,0.23872329807033704,109,2
As,Ni,-0.04837176164914547,0.15974531950586707,109,2
As,Tl,0.06707366071355736,0.15925940778083114,109,2
As,Pb,0.06721261713509374,0.17105279404195392,109,2
As,Mo,-0.01307268523954752,0.15948335263886068,109,2
As,Sb,0.3104700042018145,0.6412485632404894,109,2
As,Sn,0.16597272122100917,0.2892291526505851,109,2
Cd,Co,0.05609101988446374,0.2748364479708274,109,2
Cd,Hg,0.2151914605050256,0.3762496634955588,109,2
Cd,Ni,0.0379323996008587,0.2564418958156585,109,2
Cd,Tl,0.14229859417134527,0.25889259196495795,109,2
Cd,Pb,-0.0799785871507801,0.276776743357049,109,2
Cd,Mo,0.02586913446701677,0.2581122625331018,109,2
Cd,Sb,0.15654652519171552,0.9714760066952156,109,2
Cd,Sn,-0.3316162478006017,0.4584506314615443,109,2
Co,Hg,0.13308883705920005,0.32078473698188603,109,2
Co,Ni,-0.05738268336905472,0.21589863079251176,109,2
Co,Tl,0.03099500203160676,0.2172841095651923,109,2
Co,Pb,-0.04543579979384393,0.2339303888272004,109,2
Co,Mo,0.02416368460350027,0.21594450279139668,109,2
Co,Sb,-0.1685810330656805,0.954069278745582,109,2
Co,Sn,-0.23054371077628932,0.3948566518957911,109,2
Hg,Ni,-0.02980624469435433,0.2969773936207055,109,2
Hg,Tl,0.02612424194956331,0.30124615253919823,109,2
Hg,Pb,0.08623365152464846,0.3275641332286377,109,2
Hg,Mo,0.05732720441635086,0.2961337945743265,109,2
Hg,Sb,1.3169109173485791,1.048177917222681,109,2
Hg,Sn,0.21031358265108668,0.5060088388838426,109,2
Ni,Tl,-0.00175450916718977,0.20345674502294372,109,2
Ni,Pb,-0.03847682718902101,0.2195966902537647,109,2
Ni,Mo,-0.0032338766299409,0.2020091251263959,109,2
Ni,Sb,0.33174875203690224,0.8511090595165317,109,2
Ni,Sn,-0.07508624518666718,0.3701872256260014,109,2
Tl,Pb,0.06061862863539202,0.21790085047681043,109,2
Tl,Mo,-0.03704736847266243,0.20317397823471844,109,2
Tl,Sb,-0.05495631672177614,0.8624467572713946,109,2
Tl,Sn,-0.22730476088876905,0.3695776394300737,109,2
Pb,Mo,-0.06533514514745642,0.21671589457953247,109,2
Pb,Sb,-0.8013882736485147,0.935711460497736,109,2
Pb,Sn,-0.1880296423996386,0.3885338416873135,109,2
Mo,Sb,0.5895358822756989,0.8530406298771989,109,2
Mo,Sn,0.03124209970255265,0.3713476277014295,109,2
Sb,Sn,1.517875416907759,1.2211456083396874,109,2
As,Cd,-0.0065046746308579,0.17980293874263664,110,2
As,Co,-0.04953752199509931,0.28202694612022855,110,2
As,Hg,0.04417285816787508,0.3016668866450553,110,2
As,Ni,-0.02688252950866765,0.2196512489426433,110,2
As,Tl,-0.00262369460698863,0.1532753448090906,110,2
As,Pb,0.0077209881871092,0.15732089983406392,110,2
As,Mo,-0.00446317229692572,0.17430664704524462,110,2
As,Sb,-0.15323587135565475,0.5174926045333259,110,2
As,Sn,-0.19689827624370304,0.6305102633253468,110,2
Cd,Co,0.15697448908871325,0.4172750024894357,110,2
Cd,Hg,-0.07015913757357772,0.456010353525681,110,2
Cd,Ni,-0.0793550919858017,0.3274783873350322,110,2
Cd,Tl,-0.03274686866858012,0.2315403584735372,110,2
Cd,Pb,-0.03564227242729778,0.23682239576909347,110,2
Cd,Mo,0.1300932052652677,0.2598025427815191,110,2
Cd,Sb,-0.909848512914892,0.7353563802869422,110,2
Cd,Sn,0.03411115420345512,0.8361590601959584,110,2
Co,Hg,0.420771533509114,0.667929251999866,110,2
Co,Ni,-0.15391845436896023,0.4870191858120216,110,2
Co,Tl,-0.0156020354870241,0.3602859285280668,110,2
Co,Pb,-0.07443237269828318,0.3676580162196352,110,2
Co,Mo,0.02562104856433245,0.3992593123362817,110,2
Co,Sb,0.3787966456006395,1.038432849202688,110,2
Co,Sn,-2.313086632269405,1.2097022411268277,110,2
Hg,Ni,0.27460608668354203,0.5277475969717664,110,2
Hg,Tl,-0.06331944619829466,0.3975882330385964,110,2
Hg,Pb,-0.0929473081094101,0.4069073659081027,110,2
Hg,Mo,0.0256709068396419,0.44168459712054425,110,2
Hg,Sb,-2.7345009485164904,1.054653446340314,110,2
Hg,Sn,-0.11680518850385102,1.1932682277758857,110,2
Ni,Tl,-0.03130926008524426,0.28286243571911224,110,2
Ni,Pb,0.02014588301931219,0.2883322205730171,110,2
Ni,Mo,-0.12750394746575378,0.3179849863683416,110,2
Ni,Sb,0.7139583420492146,0.8387014619000586,110,2
Ni,Sn,0.5262106416879231,0.961929532827235,110,2
Tl,Pb,0.02458514770248276,0.20182945695719423,110,2
Tl,Mo,0.02342766353128689,0.2236530522408358,110,2
Tl,Sb,-0.05325591799131324,0.659571953921468,110,2
Tl,Sn,-0.00929212194022799,0.7742500885761607,110,2
Pb,Mo,0.03570446116287695,0.22920286232314044,110,2
Pb,Sb,0.4074110018914366,0.6874758821733038,110,2
Pb,Sn,0.17460730938579072,0.80834841961647,110,2
Mo,Sb,0.2409081263945978,0.7279965348733061,110,2
Mo,Sn,0.11729237206623112,0.8215606211031368,110,2
Sb,Sn,-1.4309992766763884,1.6812430017191755,110,2
As,Cd,0.02057793733048729,0.18820937038145316,111,2
As,Co,-0.04448768341544973,0.2232124387527756,111,2
As,Hg,0.01363959763791111,0.24121384039986624,111,2
As,Ni,0.02630271040881915,0.2555807735410148,111,2
As,Tl,0.02743763383676079,0.20618828638491352,111,2
As,Pb,-0.05596042390429012,0.2751077177738187,111,2
As,Mo,0.0152738084057491,0.15248845340365974,111,2
As,Sb,0.02620164133909597,0.35936065725734434,111,2
As,Sn,0.03361324613356231,0.2373067676841875,111,2
Cd,Co,0.01141231612748594,0.23172959287207973,111,2
Cd,Hg,0.00577183936860059,0.2565794647354757,111,2
Cd,Ni,0.13238695348721308,0.27040507615972953,111,2
Cd,Tl,-0.04809853464192937,0.21527319525120991,111,2
Cd,Pb,-0.06909289630770754,0.2898570264686099,111,2
Cd,Mo,-0.02158206294682507,0.1599230678054134,111,2
Cd,Sb,-0.2661674814116948,0.376738265434696,111,2
Cd,Sn,0.05863147015921477,0.24700979896816497,111,2
Co,Hg,-0.17395987048268857,0.3012373194047702,111,2
Co,Ni,-0.09209740216178108,0.32165588149694835,111,2
