variable,fixedat1,fixedat2,est,sd,trial,case
Tl,Hg,Ni,0.07450340392903554,0.28582847354717034,1431,15
Hg,Ni,Tl,0.4151530546339265,0.6456882853906101,1432,15
Ni,Tl,Hg,-0.034718310071235936,0.6089734185163265,1432,15
Tl,Hg,Ni,-0.3206299555467874,0.6383257211904765,1432,15
Hg,Ni,Tl,1.481345957512465,0.8289057066141409,1433,15
Ni,Tl,Hg,0.701620396083233,0.6746734455099263,1433,15
Tl,Hg,Ni,0.9704375693898681,0.7327867111229007,1433,15
Hg,Ni,Tl,-0.38543260581977945,0.7939298307445033,1434,15
Ni,Tl,Hg,-0.09403712465359515,0.5376008574030177,1434,15
Tl,Hg,Ni,-0.21343647220280593,0.6943668707201999,1434,15
Hg,Ni,Tl,0.014607608595259336,0.4066073053480042,1435,15
Ni,Tl,Hg,0.006625855205814268,0.38937689439078643,1435,15
Tl,Hg,Ni,0.05780193474683193,0.2961373759229228,1435,15
Hg,Ni,Tl,-0.2947019629745853,2.2719534975077043,1436,15
Ni,Tl,Hg,-1.6428122228674606,1.679343178102732,1436,15
Tl,Hg,Ni,1.0156680999401093,2.190894290530717,1436,15
Hg,Ni,Tl,0.6830042561414738,0.6099516079950285,1437,15
Ni,Tl,Hg,0.7123851510782115,0.6214814439056446,1437,15
Tl,Hg,Ni,0.5244373734217769,0.6586456039624733,1437,15
Hg,Ni,Tl,-0.35596701699824385,0.6479947378930072,1438,15
Ni,Tl,Hg,0.2812120576368411,0.47052221015936074,1438,15
Tl,Hg,Ni,-0.5748403068605303,0.5827317029447483,1438,15
Hg,Ni,Tl,0.7792336944095384,0.7062103732001423,1439,15
Ni,Tl,Hg,0.5125151838976363,0.7798009033706729,1439,15
Tl,Hg,Ni,-0.25757834359510845,0.6034747051647976,1439,15
Hg,Ni,Tl,-0.38187193458644586,0.5897945757080647,1440,15
Ni,Tl,Hg,-0.17719377196026187,0.5740012938326446,1440,15
Tl,Hg,Ni,-0.09171640130445358,0.4732644081546602,1440,15
Hg,Ni,Tl,0.32559812238914176,0.5248763706902199,1441,15
Ni,Tl,Hg,0.3205533471921873,0.48804600009605503,1441,15
Tl,Hg,Ni,0.3678801900755264,0.48452989013514053,1441,15
Hg,Ni,Tl,-0.3435055280577384,0.521134403741987,1442,15
Ni,Tl,Hg,-0.2367129091942406,0.5033999353605705,1442,15
Tl,Hg,Ni,-0.08392201476118366,0.35965182841650967,1442,15
Hg,Ni,Tl,-0.34185885181999254,0.8241433198954642,1443,15
Ni,Tl,Hg,-0.2968654124129584,0.8399909250108315,1443,15
Tl,Hg,Ni,0.060744417607828005,0.648606679711135,1443,15
Hg,Ni,Tl,-0.005522665282551742,0.27131742167879525,1444,15
Ni,Tl,Hg,-0.6410838089506008,0.46664506085428015,1444,15
Tl,Hg,Ni,-0.6181319164519365,0.4516820661187089,1444,15
Hg,Ni,Tl,-0.007123753401186761,0.5838234307261093,1445,15
Ni,Tl,Hg,-0.005787040511949559,0.5927649176219955,1445,15
Tl,Hg,Ni,0.0924929136763133,0.39545936261217857,1445,15
Hg,Ni,Tl,-0.06076372854325296,0.8316918753905674,1446,15
Ni,Tl,Hg,-0.6664259157935559,0.842819072831562,1446,15
Tl,Hg,Ni,-0.24543186236037506,0.7349462528287658,1446,15
Hg,Ni,Tl,2.2661357670965807,1.1029061070709525,1447,15
Ni,Tl,Hg,3.0775400281892233,1.238469487742061,1447,15
Tl,Hg,Ni,0.7980727019656397,1.0108679398425633,1447,15
Hg,Ni,Tl,1.0390869774471154,1.053604159373703,1448,15
Ni,Tl,Hg,1.2775309879527503,1.2288646025530463,1448,15
Tl,Hg,Ni,0.29290183015490534,0.8960836115383771,1448,15
Hg,Ni,Tl,0.0646225528951736,0.40350225734540035,1449,15
Ni,Tl,Hg,0.10984085223278095,0.46025648474592606,1449,15
Tl,Hg,Ni,0.1619706871711677,0.4452720163171932,1449,15
Hg,Ni,Tl,-0.07639486549100116,0.4977613443941688,1450,15
Ni,Tl,Hg,0.31761893230673266,0.4572257927642333,1450,15
Tl,Hg,Ni,0.11379934814502146,0.491985025932159,1450,15
Hg,Ni,Tl,-0.4937436417530918,0.6085442812365283,1451,15
Ni,Tl,Hg,0.2054882405800793,0.7105815338333596,1451,15
Tl,Hg,Ni,0.5139724744621219,0.6369507301376137,1451,15
Hg,Ni,Tl,-0.04495798076414825,0.511109415056764,1452,15
Ni,Tl,Hg,-0.07839967195502728,0.4921042166555366,1452,15
Tl,Hg,Ni,-0.08389581138324953,0.39105163059398224,1452,15
Hg,Ni,Tl,0.33180841762516966,0.548876096011473,1453,15
Ni,Tl,Hg,-0.033466298828510155,0.500884160240694,1453,15
Tl,Hg,Ni,0.20994817580833658,0.5901939000530291,1453,15
Hg,Ni,Tl,-0.05502087508731224,0.41806681154847725,1454,15
Ni,Tl,Hg,-0.0905894309334494,0.42280580279452723,1454,15
Tl,Hg,Ni,-0.3559337760958985,0.42475540501335196,1454,15
Hg,Ni,Tl,0.17019483696078108,0.4518232458718472,1455,15
Ni,Tl,Hg,0.20994578038641087,0.504488043905293,1455,15
Tl,Hg,Ni,0.08433097581541649,0.48189015754028464,1455,15
Hg,Ni,Tl,-0.29409389845941014,0.4842072543818922,1456,15
Ni,Tl,Hg,-0.19985754407210354,0.4895460665467657,1456,15
Tl,Hg,Ni,0.06484906567132764,0.4076194841281348,1456,15
Hg,Ni,Tl,-0.20754042247819182,0.6032247234862674,1457,15
Ni,Tl,Hg,-0.45223040496212974,0.6609236448717785,1457,15
Tl,Hg,Ni,-0.14878399670820475,0.5273999419475733,1457,15
Hg,Ni,Tl,0.07812648909903164,0.36572631774676284,1458,15
Ni,Tl,Hg,-0.4087005541921034,0.49734664039031345,1458,15
Tl,Hg,Ni,-0.30400822407116035,0.5026440845100288,1458,15
Hg,Ni,Tl,-0.17753656829336162,0.4726470166574767,1459,15
Ni,Tl,Hg,0.07572835624891283,0.45051247741365114,1459,15
Tl,Hg,Ni,-0.1948908765262578,0.5175117444881184,1459,15
Hg,Ni,Tl,-0.004677922745348617,0.4118398393693382,1460,15
Ni,Tl,Hg,-0.01197725209435152,0.4508587454311176,1460,15
Tl,Hg,Ni,-0.07401869758754653,0.39277651017232634,1460,15
Hg,Ni,Tl,-0.12865016739976864,0.45476735981140526,1461,15
Ni,Tl,Hg,0.05079050770911531,0.4756394654593593,1461,15
Tl,Hg,Ni,0.130335224199861,0.40977541182175936,1461,15
Hg,Ni,Tl,0.2842049019053565,0.6895193320865675,1462,15
Ni,Tl,Hg,-0.021644031171504707,0.5954660311805843,1462,15
Tl,Hg,Ni,0.09659471573526801,0.6592767191371208,1462,15
Hg,Ni,Tl,0.4107379704853553,0.5504789548865479,1463,15
Ni,Tl,Hg,0.6036122187560107,0.5417427119115439,1463,15
Tl,Hg,Ni,0.12290410129758023,0.5121865240475926,1463,15
Hg,Ni,Tl,0.1767048043348911,0.6127566957495789,1464,15
Ni,Tl,Hg,0.059574637487537885,0.6215102981396362,1464,15
Tl,Hg,Ni,-0.02874416540084468,0.5226012648067112,1464,15
Hg,Ni,Tl,0.1760549582551354,0.5408354727359421,1465,15
Ni,Tl,Hg,0.2968379044026088,0.49483009795519856,1465,15
Tl,Hg,Ni,0.056922999541129116,0.4386890026402501,1465,15
Hg,Ni,Tl,0.13225759609206,0.7375128438481674,1466,15
Ni,Tl,Hg,0.29135244865175847,0.9166516886264389,1466,15
Tl,Hg,Ni,0.8909655665372447,0.9127818131065675,1466,15
Hg,Ni,Tl,-0.28588364061409344,0.47351054092869266,1467,15
Ni,Tl,Hg,-0.3882112912101734,0.44152241835190303,1467,15
Tl,Hg,Ni,-0.03257612180289815,0.37627100972247246,1467,15
Hg,Ni,Tl,-0.8305563455897484,0.6167804680170437,1468,15
Ni,Tl,Hg,-0.5674509268694035,0.6214514134485258,1468,15
Tl,Hg,Ni,0.016688639465142652,0.5000987143785379,1468,15
Hg,Ni,Tl,-0.10613924798995633,0.6229621667055428,1469,15
Ni,Tl,Hg,-0.038518455519072514,0.5590104379893375,1469,15
Tl,Hg,Ni,-0.017171100025055175,0.5431909094866331,1469,15
Hg,Ni,Tl,0.48531480479724465,0.7077127508536012,1470,15
Ni,Tl,Hg,0.3924892328637064,0.7674361955458647,1470,15
Tl,Hg,Ni,0.0485213583130788,0.5277453158377887,1470,15
Hg,Ni,Tl,-0.06103596212066975,0.6565713170460928,1471,15
Ni,Tl,Hg,0.9520305162218632,0.889243234274578,1471,15
Tl,Hg,Ni,0.9514913879444173,0.7919863696926384,1471,15
Hg,Ni,Tl,-0.3942594028699311,0.5756898658167983,1472,15
Ni,Tl,Hg,-0.3266117956545571,0.5299838418959676,1472,15
Tl,Hg,Ni,-0.23250846313651774,0.5454994352605144,1472,15
Hg,Ni,Tl,0.009798580430957493,0.5381814363242234,1473,15
Ni,Tl,Hg,0.04863238875498954,0.5278454660719757,1473,15
Tl,Hg,Ni,-0.00106758922944028,0.44657484823894084,1473,15
Hg,Ni,Tl,-0.8128225275856922,0.8387907324569428,1474,15
Ni,Tl,Hg,-0.7513228242580876,0.9380558413768361,1474,15
Tl,Hg,Ni,-0.23993749662207442,0.6568015837917938,1474,15
Hg,Ni,Tl,-0.07045055439941628,0.5376941685310737,1475,15
Ni,Tl,Hg,0.11304587028412705,0.4915370033257913,1475,15
Tl,Hg,Ni,0.08737943247576574,0.5362216235830826,1475,15
Hg,Ni,Tl,-0.1597756630184901,0.29560353182942906,1476,15
Ni,Tl,Hg,-0.13457158164443284,0.3517506701295682,1476,15
Tl,Hg,Ni,4.8624969513033633e-4,0.27867753324011757,1476,15
Hg,Ni,Tl,-0.008383090562290807,0.3466112482273893,1477,15
Ni,Tl,Hg,-0.12309605598131901,0.43454560468640835,1477,15
Tl,Hg,Ni,-0.1289227978228764,0.42130296549157314,1477,15
Hg,Ni,Tl,0.21989991487387783,0.44124767384298313,1478,15
Ni,Tl,Hg,0.09543476463898948,0.4990902452896664,1478,15
Tl,Hg,Ni,0.2384259728834257,0.4973227944946358,1478,15
Hg,Ni,Tl,-0.152472259021998,0.4805546535047072,1479,15
Ni,Tl,Hg,0.0237855504702571,0.485667143212864,1479,15
Tl,Hg,Ni,-0.20847902081499825,0.4986964295027195,1479,15
Hg,Ni,Tl,0.007222786363794587,0.6238761943217509,1480,15
Ni,Tl,Hg,-0.11205073708165703,0.5382825810816259,1480,15
Tl,Hg,Ni,0.06760034481967603,0.43587930226254495,1480,15
Hg,Ni,Tl,0.09833736585687314,0.5436230585471798,1481,15
Ni,Tl,Hg,0.30939120269801634,0.5824775573613982,1481,15
Tl,Hg,Ni,0.2986677361163266,0.504490209818316,1481,15
Hg,Ni,Tl,0.0972338373012791,0.36527212994749864,1482,15
Ni,Tl,Hg,0.06799778730954475,0.4324145433225218,1482,15
Tl,Hg,Ni,0.021378777739015753,0.2983807406951854,1482,15
Hg,Ni,Tl,-0.17466668591388146,0.5916094471722031,1483,15
Ni,Tl,Hg,-0.11075541009122603,0.580969332518934,1483,15
Tl,Hg,Ni,-0.24049523279295748,0.6145516972455254,1483,15
Hg,Ni,Tl,-0.039835641347315764,0.24499660689752073,1484,15
Ni,Tl,Hg,0.03748473101810923,0.3572269278641911,1484,15
Tl,Hg,Ni,0.046197229245309224,0.3027593995924634,1484,15
Hg,Ni,Tl,0.10338607859332205,0.6145394568013158,1485,15
Ni,Tl,Hg,-0.07602873794039011,0.5347425246620634,1485,15
Tl,Hg,Ni,0.09488612183432199,0.6384992966114393,1485,15
Hg,Ni,Tl,0.05741508770968373,0.267402644839332,1486,15
Ni,Tl,Hg,-0.06339294744884949,0.36652341298239705,1486,15
Tl,Hg,Ni,-0.06390766400377546,0.295797867069245,1486,15
Hg,Ni,Tl,-0.4854952090222904,0.5472229873671521,1487,15
Ni,Tl,Hg,-0.4095023298065241,0.5572920332390787,1487,15
Tl,Hg,Ni,-0.04614132974503882,0.4565715735972756,1487,15
Hg,Ni,Tl,0.41414398901158833,0.8239186386263265,1488,15
Ni,Tl,Hg,0.27060341138608734,0.9190661683413981,1488,15
Tl,Hg,Ni,-0.09108004812132009,0.65378672113409,1488,15
Hg,Ni,Tl,0.6228805736137155,0.9057476000616324,1489,15
Ni,Tl,Hg,0.40327578789996466,0.8325771181863612,1489,15
Tl,Hg,Ni,0.1705022145101327,1.0668360439168765,1489,15
Hg,Ni,Tl,0.2480037714854353,0.6364946071120017,1490,15
Ni,Tl,Hg,0.4504180783821399,0.5503296946142159,1490,15
Tl,Hg,Ni,0.37664408215172696,0.632387851378387,1490,15
Hg,Ni,Tl,0.19779075576994942,0.7516701444684019,1491,15
Ni,Tl,Hg,-0.04853352275709555,0.8091168449703083,1491,15
Tl,Hg,Ni,-0.1816176332858681,0.5980406848924631,1491,15
Hg,Ni,Tl,0.6160628736980351,0.7938652457519046,1492,15
Ni,Tl,Hg,0.5604290208690741,0.7361536344687989,1492,15
Tl,Hg,Ni,0.02196720080155279,0.6340018080952907,1492,15
Hg,Ni,Tl,0.05811649813001463,0.43951546799887986,1493,15
Ni,Tl,Hg,-0.041777694273455346,0.49959079944971396,1493,15
Tl,Hg,Ni,-0.08904218534823016,0.38599713008009034,1493,15
Hg,Ni,Tl,0.08807864491702644,0.24406532227952601,1494,15
Ni,Tl,Hg,0.15247822798200006,0.30038608696643954,1494,15
Tl,Hg,Ni,0.009137271140135517,0.2710428856096996,1494,15
Hg,Ni,Tl,-0.42773410980080584,0.7150336806222232,1495,15
Ni,Tl,Hg,-0.5293485006507819,0.7442512949458704,1495,15
Tl,Hg,Ni,-0.06998773975552375,0.5866638945443878,1495,15
Hg,Ni,Tl,-2.408381121068902,1.1466643500620455,1496,15
Ni,Tl,Hg,-1.6220772908844703,1.4955558477536293,1496,15
Tl,Hg,Ni,0.8432952107266924,1.3385063343238552,1496,15
Hg,Ni,Tl,2.030982219684118,1.430476205095222,1497,15
Ni,Tl,Hg,1.556109142610823,1.4237540020512374,1497,15
Tl,Hg,Ni,-0.2526551655213263,0.8953742161712983,1497,15
Hg,Ni,Tl,0.16021726857588803,0.3663111283725311,1498,15
Ni,Tl,Hg,0.18000216354777132,0.3709324119238775,1498,15
Tl,Hg,Ni,0.04803677644689408,0.36548503879132116,1498,15
Hg,Ni,Tl,-8.126417852212242e-4,0.4405211353681956,1499,15
Ni,Tl,Hg,-0.20040005454837928,0.5297763882774829,1499,15
Tl,Hg,Ni,-0.1720601912019406,0.40785911480341736,1499,15
Hg,Ni,Tl,0.7748705031977914,0.7434960291343364,1500,15
Ni,Tl,Hg,0.7438769107892278,0.7066328564341813,1500,15
Tl,Hg,Ni,0.3432532343827548,0.6353411396111088,1500,15
Hg,Ni,Tl,0.04785613246592746,0.3569591885833368,1501,16
Ni,Tl,Hg,-0.3347767532993853,0.3621575482946722,1501,16
Tl,Hg,Ni,-0.06053817931155514,0.4136035833840673,1501,16
Hg,Ni,Tl,0.16606518366282597,0.49046645739685235,1502,16
Ni,Tl,Hg,-0.06955104225819664,0.4733751173512684,1502,16
Tl,Hg,Ni,-0.14899248276393262,0.530199115254845,1502,16
Hg,Ni,Tl,-0.05243899347053027,0.5807766331334814,1503,16
Ni,Tl,Hg,-0.2216610399329344,0.6528457655306439,1503,16
Tl,Hg,Ni,-0.07545854205678015,0.6314386908954267,1503,16
Hg,Ni,Tl,-0.1901464257729808,0.7380310615045431,1504,16
Ni,Tl,Hg,-0.7869349499679936,1.0026762525603337,1504,16
Tl,Hg,Ni,-0.6439875050935644,0.796909142704464,1504,16
Hg,Ni,Tl,-0.1696760153967518,0.48426628116506887,1505,16
Ni,Tl,Hg,-0.23940844939607597,0.4254804191717522,1505,16
Tl,Hg,Ni,0.051956372842938414,0.3683119502533597,1505,16
Hg,Ni,Tl,-0.020559368555608692,0.4260756140081141,1506,16
Ni,Tl,Hg,-0.016330504607614316,0.2991916948772491,1506,16
Tl,Hg,Ni,0.0998399141731392,0.3619806878423329,1506,16
Hg,Ni,Tl,-0.21828669669875822,0.6133858269791147,1507,16
Ni,Tl,Hg,0.003433744899888236,0.4261746247289015,1507,16
Tl,Hg,Ni,-0.2014468759985899,0.5212099722761235,1507,16
Hg,Ni,Tl,-0.15581669475543247,0.8008623072161709,1508,16
Ni,Tl,Hg,-0.003823920617530341,0.822168894988259,1508,16
Tl,Hg,Ni,-0.015113046606700209,0.5458500267605129,1508,16
Hg,Ni,Tl,-0.3083408082620789,0.4869836701641096,1509,16
Ni,Tl,Hg,-0.29202132683043214,0.5277265358485667,1509,16
Tl,Hg,Ni,-0.03310932630376051,0.42131270906860707,1509,16
Hg,Ni,Tl,0.7367443897975252,0.7965824546572136,1510,16
Ni,Tl,Hg,0.8368965182902968,0.7129353850205608,1510,16
Tl,Hg,Ni,-0.03887219643734641,0.6934833953067571,1510,16
Hg,Ni,Tl,-0.350515246417483,0.5465588106426239,1511,16
Ni,Tl,Hg,-0.29738675790480373,0.5257022288570256,1511,16
Tl,Hg,Ni,0.15544707921299317,0.473991333077312,1511,16
Hg,Ni,Tl,0.06423808016062615,0.351633883297721,1512,16
Ni,Tl,Hg,0.131930358419039,0.3939235290298399,1512,16
Tl,Hg,Ni,0.19802205247532,0.35847815583851905,1512,16
Hg,Ni,Tl,0.11480033435113146,0.48758191471932805,1513,16
Ni,Tl,Hg,0.13014922319981714,0.4735938324939422,1513,16
Tl,Hg,Ni,0.25376305756116757,0.5162692698040214,1513,16
Hg,Ni,Tl,-0.15166278417339196,0.88465662659794575,1514,16
Ni,Tl,Hg,-0.09444179904350891,0.8790928548280624,1514,16
Tl,Hg,Ni,0.049458493792485125,0.671862979193814,1514,16
Hg,Ni,Tl,-0.18159659328019373,0.3558767676930005,1515,16
Ni,Tl,Hg,-0.09069434421517819,0.3231469354793346,1515,16
Tl,Hg,Ni,-0.0016115940506225002,0.3572083224274053,1515,16
Hg,Ni,Tl,-0.021616477312843996,0.2834259484199113,1516,16
Ni,Tl,Hg,0.07057833799798274,0.3855676227661495,1516,16
Tl,Hg,Ni,0.024259956076910116,0.40696379160870794,1516,16
Hg,Ni,Tl,0.16394226923544153,0.53836918498983,1517,16
Ni,Tl,Hg,0.3258405532820827,0.5088816066596794,1517,16
Tl,Hg,Ni,0.5532406976734734,0.47480392369589464,1517,16
Hg,Ni,Tl,0.7653840542234258,0.6066344597672536,1518,16
Ni,Tl,Hg,0.2806370754200609,0.48000034130253527,1518,16
Tl,Hg,Ni,0.2188425793207811,0.4988445145134015,1518,16
Hg,Ni,Tl,0.21210270926000252,0.4129569332116776,1519,16
Ni,Tl,Hg,0.1908826149570375,0.4233873521198385,1519,16
Tl,Hg,Ni,0.004720730717663102,0.2759489007900866,1519,16
Hg,Ni,Tl,-0.09970412419426289,0.5294745663107017,1520,16
Ni,Tl,Hg,-0.0814412936279254,0.4616129523325366,1520,16
Tl,Hg,Ni,0.09289559358507748,0.5304341289624536,1520,16
Hg,Ni,Tl,0.28060963177501286,0.5036469475828773,1521,16
Ni,Tl,Hg,0.4369312711165385,0.5909327372691291,1521,16
Tl,Hg,Ni,0.16136063668996403,0.4853952285810467,1521,16
Hg,Ni,Tl,-0.1676815617555949,0.6020341751579754,1522,16
Ni,Tl,Hg,-0.4996902474794078,0.5411388641099574,1522,16
Tl,Hg,Ni,0.15550129953320369,0.54512141838674,1522,16
Hg,Ni,Tl,0.06629393750567125,0.3306000376580834,1523,16
Ni,Tl,Hg,0.11144640492517421,0.3768233097916101,1523,16
Tl,Hg,Ni,0.012348424369549527,0.3023339365045995,1523,16
Hg,Ni,Tl,0.21926340430698366,0.4353871364586787,1524,16
Ni,Tl,Hg,0.03979316981767722,0.3067787176899528,1524,16
Tl,Hg,Ni,0.259770962014755,0.415830131266623,1524,16
Hg,Ni,Tl,0.7375464662571565,1.2407578222174904,1525,16
Ni,Tl,Hg,0.010425550831287378,0.7474449589580829,1525,16
Tl,Hg,Ni,0.6085300649201182,1.0563109671208553,1525,16
Hg,Ni,Tl,-0.31426298017490895,0.4213083922685416,1526,16
Ni,Tl,Hg,-0.3440096187927266,0.425937786743559,1526,16
Tl,Hg,Ni,0.007821557658230338,0.41334439435321646,1526,16
Hg,Ni,Tl,-0.5354265803181715,0.6481285882763561,1527,16
Ni,Tl,Hg,-0.5732250918860151,0.6896308641973296,1527,16
Tl,Hg,Ni,0.04404219410446242,0.46535155120024435,1527,16
Hg,Ni,Tl,-1.0844956080754136,0.9927686494352492,1528,16
Ni,Tl,Hg,-0.5600293754070593,1.1119382556165696,1528,16
Tl,Hg,Ni,0.25730691415304996,0.9555146875672474,1528,16
Hg,Ni,Tl,0.15490755977767545,0.3877373902735028,1529,16
Ni,Tl,Hg,-0.01992383016771715,0.3881634458478139,1529,16
Tl,Hg,Ni,-0.036761639120249434,0.36667075202544686,1529,16
Hg,Ni,Tl,0.07186067611170976,0.44273225670681576,1530,16
Ni,Tl,Hg,0.040824074849707515,0.38221157409501055,1530,16
Tl,Hg,Ni,0.0903260394239247,0.3987239971225178,1530,16
Hg,Ni,Tl,-0.30735576001823084,0.7218040541351907,1531,16
Ni,Tl,Hg,-0.9489544338868976,0.7559628162227119,1531,16
Tl,Hg,Ni,-0.21604335297138988,0.7012088010694241,1531,16
Hg,Ni,Tl,4.247495288308736,2.051564104326437,1532,16
Ni,Tl,Hg,4.565475156643493,2.1261904936228144,1532,16
Tl,Hg,Ni,-1.1895443921993492,1.3704178031256076,1532,16
Hg,Ni,Tl,0.2131407012599742,0.5616881585302916,1533,16
Ni,Tl,Hg,-0.12649382049544666,0.5670677096248777,1533,16
Tl,Hg,Ni,0.20108901041020255,0.4841558330399451,1533,16
Hg,Ni,Tl,0.33252913868548895,0.4897165791238907,1534,16
Ni,Tl,Hg,-0.011856797870375857,0.35074273841998993,1534,16
Tl,Hg,Ni,0.41322704221197437,0.389544650255766,1534,16
Hg,Ni,Tl,0.14898262398760487,0.5765867230397053,1535,16
Ni,Tl,Hg,-0.12962145075129605,0.42321304642845864,1535,16
Tl,Hg,Ni,0.26624241135582327,0.4784939629244168,1535,16
Hg,Ni,Tl,-0.11454525787133729,0.41096641850623994,1536,16
Ni,Tl,Hg,0.03815710224058577,0.39621523088853655,1536,16
Tl,Hg,Ni,0.04135514701320897,0.3794586115664787,1536,16
Hg,Ni,Tl,0.4451850965120272,0.47774768874859547,1537,16
Ni,Tl,Hg,0.4706989762066014,0.45192523850595634,1537,16
Tl,Hg,Ni,0.10159815229569791,0.36641139564883374,1537,16
Hg,Ni,Tl,-0.06456638709750528,0.5281262451399346,1538,16
Ni,Tl,Hg,0.20231944581313144,0.501989308405313,1538,16
Tl,Hg,Ni,0.08335974172750937,0.5048711609259454,1538,16
Hg,Ni,Tl,-0.2274936058980348,0.6599857252000638,1539,16
Ni,Tl,Hg,-0.3681518510114614,0.6265590451467694,1539,16
Tl,Hg,Ni,-0.024837579804733778,0.47570153488885336,1539,16
Hg,Ni,Tl,-0.17495796280622056,0.621570015758354,1540,16
Ni,Tl,Hg,-0.03452762111425667,0.7729390949564616,1540,16
Tl,Hg,Ni,0.28433579368673234,0.611653752895536,1540,16
Hg,Ni,Tl,0.08008598330662675,0.42803709409942076,1541,16
Ni,Tl,Hg,0.14686137049543868,0.44808611919702546,1541,16
Tl,Hg,Ni,0.06119494134914083,0.3889457279571393,1541,16
Hg,Ni,Tl,-0.12984767653043505,0.7452312416327219,1542,16
Ni,Tl,Hg,-0.222434432215195,0.66069972907054,1542,16
Tl,Hg,Ni,-0.21709049093674526,0.5629450060098371,1542,16
Hg,Ni,Tl,0.13905273273176455,0.47247845225862833,1543,16
Ni,Tl,Hg,-0.11514209976106571,0.554763741081274,1543,16
Tl,Hg,Ni,-0.14426105003844114,0.5450481597092541,1543,16
Hg,Ni,Tl,0.20001922250617898,0.4939290357935457,1544,16
Ni,Tl,Hg,-0.13390173588502208,0.47632602063353857,1544,16
Tl,Hg,Ni,0.05623640999179802,0.4781623772353066,1544,16
Hg,Ni,Tl,-0.0780466527188024,0.57677133503276,1545,16
Ni,Tl,Hg,-0.0034104269492567507,0.5353939416872481,1545,16
Tl,Hg,Ni,-0.034938901808879486,0.5008276978225356,1545,16
Hg,Ni,Tl,-0.11706155758497871,0.3715364763357861,1546,16
Ni,Tl,Hg,-0.11786573452100324,0.3690112342711611,1546,16
Tl,Hg,Ni,-0.10869233971558945,0.2753953839333198,1546,16
Hg,Ni,Tl,0.047319653923785676,0.5259784195695618,1547,16
Ni,Tl,Hg,-0.1261799224931366,0.482416490341376,1547,16
Tl,Hg,Ni,0.02189317756902298,0.4566351438296208,1547,16
Hg,Ni,Tl,0.32113345934025483,0.6393374709582328,1548,16
Ni,Tl,Hg,-0.43667615399755455,0.6088030601039892,1548,16
Tl,Hg,Ni,0.37565817484516506,0.760631587667201,1548,16
Hg,Ni,Tl,0.48964357545912307,0.5801592687005778,1549,16
Ni,Tl,Hg,0.29373976427556947,0.6017537585543264,1549,16
Tl,Hg,Ni,-0.041804350256097855,0.5252910454850043,1549,16
Hg,Ni,Tl,0.10293683657362251,0.32583222115159044,1550,16
Ni,Tl,Hg,-0.06044303508622839,0.28185038802197415,1550,16
Tl,Hg,Ni,0.0487542582471594,0.32993882551395814,1550,16
Hg,Ni,Tl,-0.21942148988569432,0.5626170048392006,1551,16
Ni,Tl,Hg,-0.07030484422698535,0.47903317301839804,1551,16
Tl,Hg,Ni,-0.14178879688619261,0.4989131209538726,1551,16
Hg,Ni,Tl,0.0993133363912202,0.4818824539956336,1552,16
Ni,Tl,Hg,0.32115958107515397,0.42739137972371455,1552,16
Tl,Hg,Ni,0.04772009808833033,0.4423501156695942,1552,16
Hg,Ni,Tl,0.16969454806740192,0.48052320788584785,1553,16
Ni,Tl,Hg,0.013086244838718564,0.49212572381682956,1553,16
Tl,Hg,Ni,0.011197967039404233,0.4614436271902394,1553,16
Hg,Ni,Tl,0.23753494286976284,0.5099729815582633,1554,16
Ni,Tl,Hg,0.44085954832234897,0.5419637724475892,1554,16
Tl,Hg,Ni,0.1907399327248971,0.4603994057883574,1554,16
Hg,Ni,Tl,-0.076382882736441,0.4671039257897982,1555,16
Ni,Tl,Hg,-0.023048181139023516,0.3687002274708286,1555,16
Tl,Hg,Ni,-0.06716285729723648,0.3510005132138529,1555,16
Hg,Ni,Tl,0.13241442239214596,0.6305033512503262,1556,16
Ni,Tl,Hg,-0.2041915672766752,0.6734610309646294,1556,16
Tl,Hg,Ni,-0.12126991383498176,0.5523226486430819,1556,16
Hg,Ni,Tl,0.42522661528276195,0.6826759545709827,1557,16
Ni,Tl,Hg,-0.31420839825016644,0.7323418688723453,1557,16
Tl,Hg,Ni,-0.3772126361177688,0.6964611205116387,1557,16
Hg,Ni,Tl,0.16955097826879317,0.5333119155950523,1558,16
Ni,Tl,Hg,0.3705218682173559,0.5570527907666729,1558,16
Tl,Hg,Ni,0.07335610492125344,0.4499226730588729,1558,16
Hg,Ni,Tl,-0.4216445024786566,0.8812984164233149,1559,16
Ni,Tl,Hg,-0.7108658903927942,0.7552317942844441,1559,16
Tl,Hg,Ni,-0.1386930718008621,0.7261734093568099,1559,16
Hg,Ni,Tl,0.8677241079163189,0.7149065930560228,1560,16
Ni,Tl,Hg,0.1182265127358253,0.6366464241140666,1560,16
Tl,Hg,Ni,0.6017617443354784,0.7663299699899406,1560,16
Hg,Ni,Tl,-0.07656104610514092,0.4142198278886319,1561,16
Ni,Tl,Hg,-0.139671741989007,0.4124874306022825,1561,16
Tl,Hg,Ni,0.1384872937468149,0.3509565673399266,1561,16
Hg,Ni,Tl,0.5980437279978457,0.7524123724972133,1562,16
Ni,Tl,Hg,-0.6264284042037014,0.7370389816098138,1562,16
Tl,Hg,Ni,0.17406576076136027,1.0428839981737354,1562,16
Hg,Ni,Tl,-0.7629897077034791,0.739767858194402,1563,16
