var,p,case
I(1/(1 + exp(-4 * Sn))),0.2149061094569633,34
age,0.0050089358239999975,34
bmi,0.0842928934628215,34
race2,0.9309566611961078,34
race3,0.33300410848614437,34
race4,0.8344494509281801,34
race5,0.9009368963130463,34
smoke1,0.017369746504109627,34
(Intercept),0.45429539875344294,35
Hg,0.0066186584755078106,35
Sb,0.656723118615113,35
I(1/(1 + exp(-4 * Ni))),2.545996907951779e-4,35
I(Sb^2),5.916335048277474e-4,35
I(1/(1 + exp(-4 * Sn))),0.007042310731194039,35
age,0.03558979737632813,35
bmi,0.2354498341026347,35
race2,0.563999972886521,35
race3,0.3514178554808862,35
race4,0.31638386193891505,35
race5,0.4173250321599292,35
smoke1,0.014590568945180429,35
(Intercept),0.8722021181098736,36
Hg,0.08657696264133513,36
Sb,0.01346102191524398,36
I(1/(1 + exp(-4 * Ni))),0.0040977059549411774,36
I(Sb^2),0.009513603270830642,36
I(1/(1 + exp(-4 * Sn))),0.0017448548470577867,36
age,2.528507925597765e-4,36
bmi,0.8408276512725816,36
race2,0.22138535534936585,36
race3,0.8528839646720223,36
race4,0.7472595567841793,36
race5,0.2844420232467003,36
smoke1,0.001769822621995648,36
(Intercept),0.7171981994006864,37
Hg,0.0030652522453196085,37
Sb,0.776029149893134,37
I(1/(1 + exp(-4 * Ni))),0.002526264209190453,37
I(Sb^2),0.014325483833115733,37
I(1/(1 + exp(-4 * Sn))),0.14581008832773587,37
age,0.004133024817195288,37
bmi,0.1863227370753702,37
race2,0.607822786625956,37
race3,0.9340821420007046,37
race4,0.6698665016306671,37
race5,0.7608556406012593,37
smoke1,2.2650596893180054e-4,37
(Intercept),0.5962443675968403,38
Hg,0.0016765535184878398,38
Sb,0.13506425268319366,38
I(1/(1 + exp(-4 * Ni))),2.882041865760292e-4,38
I(Sb^2),3.7030878514257375e-4,38
I(1/(1 + exp(-4 * Sn))),0.003151696330092348,38
age,0.03967029971694915,38
bmi,0.6283834494082063,38
race2,0.35679956488645315,38
race3,0.21124776638917994,38
race4,0.7812663524894777,38
race5,0.722316400933862,38
smoke1,0.4704267707255241,38
(Intercept),0.34566516916256496,39
Hg,0.0015904145107456403,39
Sb,0.11612044828539349,39
I(1/(1 + exp(-4 * Ni))),0.055836057769248756,39
I(Sb^2),7.005643283281331e-4,39
I(1/(1 + exp(-4 * Sn))),0.0771918235586934,39
age,0.0031571150991525506,39
bmi,0.08298880167825204,39
race2,0.33162634364446364,39
race3,0.6721392684784209,39
race4,0.7355168887241942,39
race5,0.9616169060768156,39
smoke1,0.03425281271229657,39
(Intercept),0.9193239015687047,40
Hg,4.502071079725955e-6,40
Sb,0.0048672698514724685,40
I(1/(1 + exp(-4 * Ni))),0.0031239029300768133,40
I(Sb^2),1.2446632642696555e-7,40
I(1/(1 + exp(-4 * Sn))),0.017007896108181285,40
age,0.002300379638215924,40
bmi,0.011389540770040443,40
race2,0.8722913678782124,40
race3,0.6116447561464795,40
race4,0.6069881609123224,40
race5,0.9264056150780973,40
smoke1,0.26865688948359323,40
(Intercept),0.8793800364555738,41
Hg,0.0015097867035482495,41
Sb,0.6268654786059817,41
I(1/(1 + exp(-4 * Ni))),9.87925291463378e-4,41
I(Sb^2),2.8738258122916983e-8,41
I(1/(1 + exp(-4 * Sn))),0.6063272214136506,41
age,0.003208768689718206,41
bmi,0.8410788404676255,41
race2,0.4894847917189751,41
race3,0.37535577661029473,41
race4,0.45456634620281455,41
race5,0.19839361244325948,41
smoke1,8.560522871652631e-4,41
(Intercept),0.5817890740597711,42
Hg,0.014754495373689442,42
Sb,0.543623363957135,42
I(1/(1 + exp(-4 * Ni))),0.0010803200123855855,42
I(Sb^2),3.828584128389152e-7,42
I(1/(1 + exp(-4 * Sn))),0.03504559994437842,42
age,0.0017895776213732561,42
bmi,0.04258035631641602,42
race2,0.0436175900550664,42
race3,0.03048198702944301,42
race4,0.12175828204215246,42
race5,0.13100246477945857,42
smoke1,0.04356181853829793,42
(Intercept),0.0385681443298314,43
Hg,0.0040345076452177175,43
Sb,0.5739900277999255,43
I(1/(1 + exp(-4 * Ni))),2.3783998444952507e-6,43
I(Sb^2),2.627183622671527e-5,43
I(1/(1 + exp(-4 * Sn))),0.47732398693105715,43
age,4.132709386099558e-4,43
bmi,0.005863646317605004,43
race2,0.6895261344339013,43
race3,0.5479500735008587,43
race4,0.059065125401793935,43
race5,0.04036817107933458,43
smoke1,0.014433481057727566,43
(Intercept),0.8590578743332009,44
Hg,0.9771152272371939,44
Sb,0.5339033367791766,44
I(1/(1 + exp(-4 * Ni))),2.952878945079744e-4,44
I(Sb^2),3.278752113380251e-5,44
I(1/(1 + exp(-4 * Sn))),0.12118139726057202,44
age,0.006592296599815743,44
bmi,0.14415876747412362,44
race2,0.2647806767567397,44
race3,0.3558310872953082,44
race4,0.25419063087268595,44
race5,0.26447717262689685,44
smoke1,0.0016347602048466942,44
(Intercept),0.2582131983287739,45
Hg,0.27246944311829113,45
Sb,0.20338680207389487,45
I(1/(1 + exp(-4 * Ni))),1.46286670656746e-4,45
I(Sb^2),7.439933600953398e-4,45
I(1/(1 + exp(-4 * Sn))),0.5866782608398065,45
age,0.02234382579710478,45
bmi,0.21779761473368475,45
race2,0.810443415658038,45
race3,0.7361561747796088,45
race4,0.3822533598160853,45
race5,0.8805404474137889,45
smoke1,0.17913733230843587,45
(Intercept),0.06243690506708623,46
Hg,1.730371630337861e-5,46
Sb,0.8543934227480223,46
I(1/(1 + exp(-4 * Ni))),8.186333724006366e-5,46
I(Sb^2),2.9001173694535196e-7,46
I(1/(1 + exp(-4 * Sn))),0.02352574267794984,46
age,8.95901200027039e-4,46
bmi,0.004861416047748735,46
race2,0.5942841349665714,46
race3,0.6257344762375371,46
race4,0.06764311223559269,46
race5,0.6455295636613867,46
smoke1,0.041060211403935475,46
(Intercept),0.5005793586081766,47
Hg,0.10585025926356531,47
Sb,6.653183323912397e-5,47
I(1/(1 + exp(-4 * Ni))),0.0056508604478221775,47
I(Sb^2),1.8231525480450148e-4,47
I(1/(1 + exp(-4 * Sn))),0.06116279943036531,47
age,0.003930113415645252,47
bmi,7.968138601743676e-4,47
race2,0.4653313019651242,47
race3,0.9667474349439464,47
race4,0.7866945788673554,47
race5,0.9355787319953712,47
smoke1,0.788762554940192,47
(Intercept),0.5956574308040703,48
Hg,0.8053046579307637,48
Sb,0.010942420742369107,48
I(1/(1 + exp(-4 * Ni))),0.08365105084600752,48
I(Sb^2),2.229051300715545e-5,48
I(1/(1 + exp(-4 * Sn))),0.20136587946213813,48
age,0.0011591730099408614,48
bmi,0.4595207800587542,48
race2,0.9077413290680718,48
race3,0.8281321679128774,48
race4,0.9418544586459111,48
race5,0.15500563261475486,48
smoke1,0.05033900885305157,48
(Intercept),0.3367646563771114,49
Hg,1.7061302848409457e-4,49
Sb,0.3951944906496033,49
I(1/(1 + exp(-4 * Ni))),1.9178612562059834e-8,49
I(Sb^2),3.552872742112386e-5,49
I(1/(1 + exp(-4 * Sn))),0.0021077511935454446,49
age,0.013738534958622671,49
bmi,0.6269914353279533,49
race2,0.13854082187661781,49
race3,0.13409050550788137,49
race4,0.03962874796353817,49
race5,0.33787097705392555,49
smoke1,0.0010941866703352962,49
(Intercept),0.436305844206326,50
Hg,8.330822026564963e-5,50
Sb,0.29932565396843075,50
I(1/(1 + exp(-4 * Ni))),8.575170025436489e-7,50
I(Sb^2),1.4408763594589267e-4,50
I(1/(1 + exp(-4 * Sn))),0.27845287508207395,50
age,0.1318955336607795,50
bmi,0.31880573424462644,50
race2,0.09099327264543725,50
race3,0.6724119826102317,50
race4,0.32720587284769687,50
race5,0.15999166416997612,50
smoke1,0.27848651027188964,50
(Intercept),0.9353174139019179,51
Hg,0.014931014104787168,51
Sb,0.37033646544739107,51
I(1/(1 + exp(-4 * Ni))),3.976693025514938e-4,51
I(Sb^2),3.2619592957081442e-6,51
I(1/(1 + exp(-4 * Sn))),0.05652607737992847,51
age,4.451092787239275e-6,51
bmi,0.35868551471493426,51
race2,0.39374571191161756,51
race3,0.8980342795525673,51
race4,0.2952468446518041,51
race5,0.6316224487177614,51
smoke1,0.07585475443636316,51
(Intercept),0.038063936160701944,52
Hg,0.15527889848205956,52
Sb,0.04267355617161642,52
I(1/(1 + exp(-4 * Ni))),4.810502941612184e-6,52
I(Sb^2),7.894704223100578e-5,52
I(1/(1 + exp(-4 * Sn))),0.9848319749073322,52
age,0.001262183685611758,52
bmi,0.1646205544127569,52
race2,0.07651052283474748,52
race3,0.06281326740541064,52
race4,0.17376647036615844,52
race5,0.6518062467626407,52
smoke1,3.1468670756665696e-4,52
(Intercept),0.3837696564638742,53
Hg,5.223310191330399e-4,53
Sb,0.556482937759179,53
I(1/(1 + exp(-4 * Ni))),2.660293163597708e-6,53
I(Sb^2),0.0036153961633238153,53
I(1/(1 + exp(-4 * Sn))),0.6422258115897116,53
age,0.006583129342852148,53
bmi,0.4532158423288032,53
race2,0.864659888967849,53
race3,0.6587662543012969,53
race4,0.3683776177322905,53
race5,0.5297174558978495,53
smoke1,0.038146550756091094,53
(Intercept),0.246049324725707,54
Hg,0.03462411230943504,54
Sb,0.2023724946894064,54
I(1/(1 + exp(-4 * Ni))),0.008974796096127854,54
I(Sb^2),7.334018425067906e-5,54
I(1/(1 + exp(-4 * Sn))),0.5262096770363545,54
age,0.016018021561100694,54
bmi,0.16742507234634846,54
race2,0.8930768834255401,54
race3,0.5438006542628394,54
race4,0.9439253097285086,54
race5,0.5899986068581213,54
smoke1,0.5336697879123624,54
(Intercept),0.8303462978219173,55
Hg,5.0618948561594325e-6,55
Sb,0.7128941702463614,55
I(1/(1 + exp(-4 * Ni))),5.447285533128795e-7,55
I(Sb^2),0.007798414696737354,55
I(1/(1 + exp(-4 * Sn))),0.023115925114479647,55
age,3.2003783092080227e-6,55
bmi,0.45184695699099275,55
race2,0.9203925429057578,55
race3,0.9375722827458788,55
race4,0.30977613168264234,55
race5,0.865305431790703,55
smoke1,0.0037121161024621387,55
(Intercept),0.8227852457838504,56
Hg,0.0017248163565300675,56
Sb,0.031835385501353446,56
I(1/(1 + exp(-4 * Ni))),2.187235729140799e-4,56
I(Sb^2),2.043898988265476e-5,56
I(1/(1 + exp(-4 * Sn))),0.1378178294554988,56
age,1.6619663349004775e-9,56
bmi,0.11833541406880278,56
race2,0.34670080874930875,56
race3,0.8798356655400912,56
race4,0.5953865464188675,56
race5,0.7931404202956872,56
smoke1,0.8479071040029108,56
(Intercept),0.1365171233082722,57
Hg,2.656739123707483e-4,57
Sb,0.6119676518839743,57
I(1/(1 + exp(-4 * Ni))),0.0028514263762252565,57
I(Sb^2),1.332823324479803e-5,57
I(1/(1 + exp(-4 * Sn))),0.2839478920752509,57
age,1.906923167572377e-4,57
bmi,0.03051311312698033,57
race2,0.7139293165508442,57
race3,0.527689904736627,57
race4,0.3797094449185462,57
race5,0.7945085606914708,57
smoke1,0.03141952470718063,57
(Intercept),0.7700170827252413,58
Hg,0.0232085614463068,58
Sb,0.5940250154146145,58
I(1/(1 + exp(-4 * Ni))),1.0638044168602196e-6,58
I(Sb^2),3.330797203101994e-4,58
I(1/(1 + exp(-4 * Sn))),0.10898531289820859,58
age,1.8354522851313584e-4,58
bmi,0.0014193437647131966,58
race2,0.2514227302914002,58
race3,0.21429596113731436,58
race4,0.9544720078866988,58
race5,0.2507819672113698,58
smoke1,0.1264404534128304,58
(Intercept),0.7818973695230059,59
Hg,0.004516444296073002,59
Sb,0.25335324494616623,59
I(1/(1 + exp(-4 * Ni))),0.011598897719254217,59
I(Sb^2),0.056571732863464556,59
I(1/(1 + exp(-4 * Sn))),0.5874331846959292,59
age,0.21251800516453012,59
bmi,0.12801123350148413,59
race2,0.749192914291688,59
race3,0.4692811311135511,59
race4,0.6782142894070172,59
race5,0.44252976083529405,59
smoke1,0.06248709811431234,59
(Intercept),0.7082471763727388,60
Hg,0.0038260884753058585,60
Sb,0.03868773429828594,60
I(1/(1 + exp(-4 * Ni))),0.024430551861277176,60
I(Sb^2),9.135163838005038e-4,60
I(1/(1 + exp(-4 * Sn))),0.0015415313383387837,60
age,0.0014899044268899535,60
bmi,0.2779278587444994,60
race2,0.09239988339438984,60
race3,0.6311219513490689,60
race4,0.7983710652283162,60
