var,p,case
I(Sb^2),2.5761572861736386e-4,6
I(1/(1 + exp(-4 * Sn))),0.06224840398970184,6
I(Hg * (race == 2)),0.026848343462550578,6
age,4.070634219218051e-6,6
bmi,0.0637343145059948,6
race2,0.019647652376016456,6
race3,0.11711276003333328,6
race4,0.03362635229071501,6
race5,0.021801635850996995,6
smoke1,0.012405559160546257,6
(Intercept),0.1615750315148464,7
Hg,0.07011484701313117,7
Sb,0.7544829204960954,7
I(1/(1 + exp(-4 * Ni))),8.035088146073227e-4,7
I(Sb^2),5.63245089310379e-4,7
I(1/(1 + exp(-4 * Sn))),0.0015979731477311595,7
I(Hg * (race == 2)),0.2010464593151875,7
age,1.8333956980271147e-6,7
bmi,0.003579478365611548,7
race2,0.8454172318671271,7
race3,0.020798193955854305,7
race4,0.7531754230823182,7
race5,0.5450871132500286,7
smoke1,0.10209558191338697,7
(Intercept),0.28088280921964437,8
Hg,0.0024748607984189596,8
Sb,0.7932759787093155,8
I(1/(1 + exp(-4 * Ni))),0.009421074103150226,8
I(Sb^2),3.2090811916862923e-6,8
I(1/(1 + exp(-4 * Sn))),0.06723933705974595,8
I(Hg * (race == 2)),0.8296525612500865,8
age,2.997185114339658e-4,8
bmi,0.014076026787289234,8
race2,0.23000681541626092,8
race3,0.5511354210549455,8
race4,0.5814098300098927,8
race5,0.11284073810166831,8
smoke1,0.00836207053291055,8
(Intercept),0.1015813641615111,9
Hg,9.458070175174864e-4,9
Sb,0.8572377718482036,9
I(1/(1 + exp(-4 * Ni))),5.429439410633365e-5,9
I(Sb^2),0.06163184878089725,9
I(1/(1 + exp(-4 * Sn))),0.8474857466378656,9
I(Hg * (race == 2)),0.21630026082630932,9
age,0.4158504269114123,9
bmi,0.12962083260875673,9
race2,0.8362907002877471,9
race3,0.8241188913498076,9
race4,0.23290854600642355,9
race5,0.9879519405205283,9
smoke1,0.03580132210789025,9
(Intercept),0.662701229457924,10
Hg,0.10329319126457999,10
Sb,0.10906235977755387,10
I(1/(1 + exp(-4 * Ni))),0.0011008858409108607,10
I(Sb^2),7.228211981507667e-4,10
I(1/(1 + exp(-4 * Sn))),0.27635922469123364,10
I(Hg * (race == 2)),0.33049462271594865,10
age,2.7935141264255213e-5,10
bmi,0.6466695807088284,10
race2,0.8301282341499039,10
race3,0.9363554203627688,10
race4,0.35034916947241934,10
race5,0.10591614243591391,10
smoke1,0.00342840686874786,10
(Intercept),0.3557807765287021,11
Hg,0.008415360396088804,11
Sb,0.06766766120961147,11
I(1/(1 + exp(-4 * Ni))),6.414222973372057e-4,11
I(Sb^2),3.930142159285304e-7,11
I(1/(1 + exp(-4 * Sn))),0.19211129947001732,11
I(Hg * (race == 2)),0.15118412717538848,11
age,2.9602315605762745e-4,11
bmi,0.32926001691828755,11
race2,0.6141917595658648,11
race3,0.143646304382708,11
race4,0.6816134335113526,11
race5,0.6604626151351316,11
smoke1,4.792966425539106e-4,11
(Intercept),0.06854088847168491,12
Hg,0.2571501264438412,12
Sb,0.005790602705425148,12
I(1/(1 + exp(-4 * Ni))),0.04299115733810843,12
I(Sb^2),7.547732720002248e-5,12
I(1/(1 + exp(-4 * Sn))),0.004795170764481267,12
I(Hg * (race == 2)),0.41688165693412416,12
age,1.698000599235279e-4,12
bmi,0.6171207460084492,12
race2,0.8922869253137705,12
race3,0.5478001354520217,12
race4,0.8195438558395329,12
race5,0.6522617214008672,12
smoke1,0.0057682510904303935,12
(Intercept),0.04885856222199114,13
Hg,0.040928069494331615,13
Sb,0.0010536479480810817,13
I(1/(1 + exp(-4 * Ni))),0.004612203194568043,13
I(Sb^2),0.0016477225983268285,13
I(1/(1 + exp(-4 * Sn))),0.45596921358525233,13
I(Hg * (race == 2)),0.6286026899493211,13
age,0.007972995433128717,13
bmi,0.7674529648327943,13
race2,0.9897665171015793,13
race3,0.45438891560471606,13
race4,0.4791097851022814,13
race5,0.5796152354214719,13
smoke1,0.025942551988621634,13
(Intercept),0.4289199994380274,14
Hg,0.0017110191455125664,14
Sb,0.20655554742726212,14
I(1/(1 + exp(-4 * Ni))),6.031187885107457e-5,14
I(Sb^2),1.1208666166858988e-4,14
I(1/(1 + exp(-4 * Sn))),0.009021152670671096,14
I(Hg * (race == 2)),0.8331455274969437,14
age,1.7924279575332627e-4,14
bmi,0.028904598474488803,14
race2,0.665673015783582,14
race3,0.6282045027274017,14
