var,p,case
Sb,0.015860036494787975,22
I(1/(1 + exp(-4 * Ni))),5.3036596104919586e-8,22
I(Sb^2),1.1902387436025395e-11,22
I(1/(1 + exp(-4 * Sn))),1.4033073837229702e-5,22
I(Hg * (race == 2)),0.25370671458545296,22
age,5.045368473152611e-12,22
bmi,0.004569355317401565,22
race2,0.8127080772206684,22
race3,0.7178257909715575,22
race4,0.7543055613918028,22
race5,0.2142567268371459,22
smoke1,3.4417710675022644e-7,22
(Intercept),5.115227404775043e-4,23
Hg,4.0976654959273465e-6,23
Sb,0.0058789216417077916,23
I(1/(1 + exp(-4 * Ni))),1.592231312413443e-13,23
I(Sb^2),7.8594073424413875e-22,23
I(1/(1 + exp(-4 * Sn))),0.006024394104181832,23
I(Hg * (race == 2)),0.0755540927475755,23
age,1.9553524078835142e-14,23
bmi,0.09483242667412285,23
race2,0.5787897423539075,23
race3,0.6989623910320661,23
race4,0.38892626657832674,23
race5,0.5838833845080902,23
smoke1,8.8233503029383e-7,23
(Intercept),0.5020468088474715,24
Hg,1.0484235713696243e-10,24
Sb,0.1591031326075205,24
I(1/(1 + exp(-4 * Ni))),1.1695567069870605e-14,24
I(Sb^2),6.774276970580358e-16,24
I(1/(1 + exp(-4 * Sn))),1.9809635145802385e-6,24
I(Hg * (race == 2)),0.29537335939872766,24
age,1.2735041415788054e-6,24
bmi,3.254728840615793e-5,24
race2,0.15742648816314486,24
race3,0.4096796716677521,24
race4,0.39135931034439797,24
race5,0.051484561104255776,24
smoke1,3.863734818498585e-6,24
(Intercept),0.020999310718213312,25
Hg,7.874717346973038e-12,25
Sb,0.001961962107845492,25
I(1/(1 + exp(-4 * Ni))),1.977142618801226e-11,25
I(Sb^2),3.621890335344033e-13,25
I(1/(1 + exp(-4 * Sn))),1.0726166634632384e-5,25
I(Hg * (race == 2)),0.5459746428826057,25
age,2.4456838526161723e-8,25
bmi,0.004565898957332323,25
race2,0.9006823599102761,25
race3,0.7841501996465823,25
race4,0.18223590548089239,25
race5,0.7088648645289162,25
smoke1,2.179208878252907e-7,25
(Intercept),0.06393818435528735,26
Hg,9.241460356000414e-6,26
Sb,0.003652183935723141,26
I(1/(1 + exp(-4 * Ni))),8.484973625953662e-13,26
I(Sb^2),3.163019289191118e-13,26
I(1/(1 + exp(-4 * Sn))),4.302772545494575e-5,26
I(Hg * (race == 2)),0.034202415773865194,26
age,1.0942970655351378e-9,26
bmi,0.002596609117919157,26
race2,0.5310677697662443,26
race3,0.8835791946016203,26
race4,0.5121253614887984,26
race5,0.25002446433005693,26
smoke1,6.661247911717357e-7,26
(Intercept),0.17028792589232017,27
Hg,1.0581352717473528e-7,27
Sb,0.0188102537504022,27
I(1/(1 + exp(-4 * Ni))),1.1453247488218096e-15,27
I(Sb^2),8.473655923813638e-21,27
I(1/(1 + exp(-4 * Sn))),1.4757695623205243e-7,27
I(Hg * (race == 2)),0.35886643245192773,27
age,1.3298731913623078e-13,27
bmi,0.26625027270439483,27
race2,0.17412435340293506,27
race3,0.7439344619133524,27
race4,0.8603012064838894,27
race5,0.4614686146000292,27
smoke1,7.289456644114848e-8,27
(Intercept),0.0018280106261513041,28
Hg,4.7337681767692127e-7,28
Sb,0.015204309167892702,28
I(1/(1 + exp(-4 * Ni))),6.717038223239035e-12,28
I(Sb^2),7.515803378170455e-18,28
I(1/(1 + exp(-4 * Sn))),0.005951267902357623,28
I(Hg * (race == 2)),0.024976191121048798,28
age,2.4954805167587054e-10,28
bmi,0.03687688187907273,28
race2,0.9058839391848881,28
race3,0.4768463885796518,28
race4,0.2688479452976393,28
race5,0.7301901933411452,28
smoke1,6.8633368692404276e-6,28
(Intercept),0.04046865579392728,29
Hg,5.872191786422135e-11,29
Sb,3.319824679697664e-4,29
I(1/(1 + exp(-4 * Ni))),5.131122532019543e-11,29
I(Sb^2),5.8649747296751426e-15,29
I(1/(1 + exp(-4 * Sn))),4.359841422953253e-5,29
I(Hg * (race == 2)),0.9754922702187607,29
age,8.69360472417861e-13,29
bmi,0.024896401450311047,29
race2,0.661180216173864,29
race3,0.47685627912654527,29
race4,0.8787111481064349,29
race5,0.794666739402317,29
smoke1,4.1259732056271895e-4,29
(Intercept),0.0031984988714436656,30
Hg,1.2653472555157342e-8,30
Sb,0.002149054826017839,30
I(1/(1 + exp(-4 * Ni))),1.0830425561942277e-8,30
I(Sb^2),1.0899383213495791e-11,30
I(1/(1 + exp(-4 * Sn))),1.9726736425332147e-5,30
I(Hg * (race == 2)),0.11527979523527335,30
age,1.3578507988646212e-11,30
bmi,0.028552065601512557,30
race2,0.3569873149997965,30
race3,0.05331645500707249,30
race4,0.6892632396702586,30
race5,0.8911289062705021,30
smoke1,1.5783121496914617e-6,30
(Intercept),0.08150932522788767,31
Hg,1.0072276520144384e-10,31
Sb,0.0022078509664897185,31
I(1/(1 + exp(-4 * Ni))),1.1992947259545437e-7,31
I(Sb^2),2.763279731300549e-12,31
I(1/(1 + exp(-4 * Sn))),1.1286595345391842e-4,31
I(Hg * (race == 2)),4.7921283205841936e-4,31
age,6.304777236819458e-13,31
bmi,0.017295040422460144,31
race2,0.09565920652400745,31
race3,0.7486260273377384,31
race4,0.43078391635601954,31
race5,0.23208997152407618,31
smoke1,3.258074680455129e-4,31
(Intercept),0.02788848495698971,32
Hg,3.181488635838977e-13,32
Sb,0.1450494968563272,32
I(1/(1 + exp(-4 * Ni))),5.4581613913419424e-15,32
I(Sb^2),3.5804770102685987e-13,32
I(1/(1 + exp(-4 * Sn))),2.498010019273786e-4,32
I(Hg * (race == 2)),0.2859957125633279,32
age,1.8269035382087213e-13,32
bmi,0.017050711680065268,32
race2,0.8340910798129506,32
race3,0.6784491019803813,32
race4,0.813764316186135,32
race5,0.6235752431052839,32
smoke1,8.16923332083134e-7,32
(Intercept),0.2854862044432462,33
Hg,1.56250781387713e-10,33
Sb,0.0017723445143539298,33
I(1/(1 + exp(-4 * Ni))),9.47530682213548e-10,33
I(Sb^2),4.8878274174908785e-12,33
I(1/(1 + exp(-4 * Sn))),9.339651320684938e-6,33
I(Hg * (race == 2)),0.17238221021013897,33
age,1.455957289978217e-12,33
bmi,0.0014693041325026593,33
race2,0.04565104745727571,33
race3,0.8148902960238351,33
race4,0.6199036013057269,33
race5,0.08856798438452505,33
smoke1,1.9394673107785544e-5,33
(Intercept),0.03215448874730295,34
Hg,6.659116587242834e-13,34
Sb,0.0027030351530243197,34
