var,p,case
race2,0.002339567603891061,21
race3,0.5748919609834469,21
race4,0.24253408127337514,21
race5,0.08797843914098841,21
smoke1,5.32173354933509e-4,21
(Intercept),0.3055835378921656,22
Hg,4.046712990660995e-14,22
Sb,0.0022251321154260514,22
I(1/(1 + exp(-4 * Ni))),1.983730472036032e-17,22
I(Sb^2),1.7246211573682212e-12,22
I(1/(1 + exp(-4 * Sn))),0.0012387066519684107,22
age,7.878639218261879e-11,22
bmi,0.004350178346425906,22
race2,0.8119405656691403,22
race3,0.6813663889639716,22
race4,0.5686355986702576,22
race5,0.8102946996238671,22
smoke1,1.0089912559694186e-4,22
(Intercept),0.00728956765650791,23
Hg,2.8912359034418967e-12,23
Sb,0.11712700619561046,23
I(1/(1 + exp(-4 * Ni))),1.9034144909003038e-10,23
I(Sb^2),1.4574837065695633e-19,23
I(1/(1 + exp(-4 * Sn))),3.139781225560285e-4,23
age,4.472732433509252e-9,23
bmi,1.3919650983543566e-4,23
race2,0.4173058846930935,23
race3,0.29965209985778973,23
race4,0.13389649712353544,23
race5,0.7729798451124383,23
smoke1,6.29564606714192e-7,23
(Intercept),0.9479141140697502,24
Hg,1.7667798838421196e-10,24
Sb,2.274160403744309e-4,24
I(1/(1 + exp(-4 * Ni))),6.684893346622877e-14,24
I(Sb^2),4.4486292280555234e-20,24
I(1/(1 + exp(-4 * Sn))),0.003411742437166485,24
age,9.915303869116296e-9,24
bmi,4.94801471626932e-5,24
race2,0.1603287936056554,24
race3,0.9705349715597685,24
race4,0.6730886928392235,24
race5,0.25087901558715053,24
smoke1,0.04035975001740158,24
(Intercept),0.3296936343990833,25
Hg,2.4095217978630078e-9,25
Sb,0.033326611912084234,25
I(1/(1 + exp(-4 * Ni))),1.1275010361781954e-9,25
I(Sb^2),1.324046845019597e-13,25
I(1/(1 + exp(-4 * Sn))),0.0033522151251991978,25
age,1.9902972405498333e-9,25
bmi,0.048433319660523846,25
race2,0.7848176951070527,25
race3,0.4149105563872988,25
race4,0.8455116856660722,25
race5,0.3769176073857755,25
smoke1,3.8269250398128565e-6,25
(Intercept),7.509633567358584e-4,26
Hg,4.94953955904256e-8,26
Sb,2.4981147236582288e-5,26
I(1/(1 + exp(-4 * Ni))),9.914602727325784e-8,26
I(Sb^2),1.222041517086301e-24,26
I(1/(1 + exp(-4 * Sn))),0.008617559707974965,26
age,2.9129562889153475e-11,26
bmi,0.01235699671922646,26
race2,0.9525859278163721,26
race3,0.3815199735228404,26
race4,0.14564155977201992,26
race5,0.5642884772495208,26
smoke1,3.1175791605714506e-9,26
(Intercept),0.3245658268513334,27
Hg,1.703274115638026e-8,27
Sb,0.00707115274196968,27
I(1/(1 + exp(-4 * Ni))),4.496665616239821e-12,27
I(Sb^2),2.0394161552841388e-11,27
I(1/(1 + exp(-4 * Sn))),0.06749806285952603,27
age,7.43799440394637e-13,27
bmi,0.026461723712366738,27
race2,0.8902002812061607,27
race3,0.9548038241298735,27
race4,0.3727672084256941,27
race5,0.10606915595600322,27
smoke1,4.5276143237694614e-8,27
(Intercept),0.5208266254200318,28
Hg,2.1474459016861233e-6,28
Sb,0.08064759779857562,28
I(1/(1 + exp(-4 * Ni))),5.969046003652087e-12,28
I(Sb^2),5.5472484113171476e-12,28
I(1/(1 + exp(-4 * Sn))),8.960473244068152e-5,28
age,1.3397738255060155e-12,28
bmi,0.02979717412247569,28
race2,0.9985400514726772,28
race3,0.7341679444841744,28
race4,0.6254948342406195,28
race5,0.4622745411948649,28
smoke1,1.4914360519570325e-6,28
(Intercept),0.4690902865923442,29
Hg,8.485388126346388e-11,29
Sb,0.15158656128508874,29
I(1/(1 + exp(-4 * Ni))),7.219124350723682e-11,29
I(Sb^2),6.404596597765437e-20,29
I(1/(1 + exp(-4 * Sn))),9.969381219332163e-4,29
age,1.51201702091817e-5,29
bmi,0.007844774954472854,29
race2,0.7803786900102121,29
race3,0.885554968595387,29
race4,0.8700539506266846,29
race5,0.6928686342098513,29
smoke1,3.295925086180052e-4,29
(Intercept),0.283496403006021,30
Hg,1.4932788786327691e-5,30
Sb,8.487902347647783e-6,30
I(1/(1 + exp(-4 * Ni))),5.608408898635144e-13,30
I(Sb^2),8.256296133146924e-25,30
I(1/(1 + exp(-4 * Sn))),0.015198557269950157,30
age,6.1883122789314914e-9,30
bmi,5.541166169158961e-4,30
race2,0.34338152363181496,30
race3,0.9662601076579765,30
race4,0.8357843681818139,30
race5,0.49243168635144885,30
smoke1,5.221747555709815e-6,30
(Intercept),0.3799833971884413,31
Hg,5.148380982564723e-8,31
Sb,4.469492111584838e-7,31
I(1/(1 + exp(-4 * Ni))),8.416175835280314e-7,31
I(Sb^2),1.7225238361136604e-12,31
I(1/(1 + exp(-4 * Sn))),0.16815049070332574,31
age,3.571227787088832e-11,31
bmi,4.907205397159027e-4,31
race2,0.19367860269656786,31
race3,0.8223198901130725,31
race4,0.44623548120311496,31
race5,0.053467205864779474,31
smoke1,1.7327367092447317e-4,31
(Intercept),0.5764619926453851,32
Hg,2.482419118011902e-10,32
Sb,0.19327208690394443,32
I(1/(1 + exp(-4 * Ni))),1.5882458079208517e-13,32
I(Sb^2),4.3785123194220726e-12,32
I(1/(1 + exp(-4 * Sn))),0.001829932871345724,32
age,2.4789243661649448e-9,32
bmi,0.01121841564230656,32
race2,0.3675778657205071,32
race3,0.772653247165423,32
race4,0.9695255839839529,32
race5,0.7593013412135652,32
smoke1,4.6317261831103426e-7,32
(Intercept),0.34856948972313884,33
Hg,9.797837444041833e-9,33
Sb,0.008510680923898385,33
I(1/(1 + exp(-4 * Ni))),3.4551880608333657e-14,33
I(Sb^2),3.674850538938668e-12,33
I(1/(1 + exp(-4 * Sn))),0.0026381733869287782,33
age,2.033390548877014e-6,33
bmi,0.014330676079024222,33
race2,0.9602647459329399,33
race3,0.8775233271466202,33
race4,0.6303729632980798,33
race5,0.9274821801491023,33
smoke1,4.95281094134635e-6,33
(Intercept),0.5389839596718037,34
Hg,6.626866068776997e-11,34
Sb,0.004029879263246626,34
I(1/(1 + exp(-4 * Ni))),1.704757443700912e-11,34
I(Sb^2),1.620336306489155e-13,34
I(1/(1 + exp(-4 * Sn))),1.0060600106282149e-6,34
age,9.997683776662669e-11,34
bmi,0.06388244687199139,34
race2,0.8093686189919516,34
race3,0.6767983798686816,34
race4,0.9658624971178382,34
race5,0.9237493448694094,34
smoke1,9.698230537039182e-6,34
(Intercept),0.29579142453916174,35
Hg,1.6994053691945708e-8,35
Sb,0.16173495627075055,35
I(1/(1 + exp(-4 * Ni))),3.386343703093976e-11,35
I(Sb^2),1.5997477888174015e-10,35
I(1/(1 + exp(-4 * Sn))),2.592595264064898e-6,35
age,4.3847899533693265e-11,35
bmi,0.21782807375081578,35
race2,0.07451005941353733,35
race3,0.47785943140092746,35
race4,0.3449151063998689,35
race5,0.08093800579210152,35
smoke1,0.004260097082677372,35
(Intercept),0.40633503534212634,36
Hg,1.0723370251913916e-8,36
Sb,3.063402400280522e-4,36
I(1/(1 + exp(-4 * Ni))),2.2958689739457856e-12,36
I(Sb^2),3.335143797296135e-11,36
I(1/(1 + exp(-4 * Sn))),0.03868715500906142,36
age,8.054079158496386e-10,36
bmi,0.5018490340728519,36
race2,0.5600301529337259,36
race3,0.9433741011024404,36
race4,0.49499307342640175,36
race5,0.5864355330303541,36
smoke1,6.335919293318648e-8,36
(Intercept),0.5824371179664041,37
Hg,1.900209953717319e-11,37
Sb,0.0022038578293265853,37
I(1/(1 + exp(-4 * Ni))),2.6811270555611414e-16,37
I(Sb^2),3.7275452384401235e-15,37
I(1/(1 + exp(-4 * Sn))),1.6185758031661158e-4,37
age,1.6422968998243805e-4,37
bmi,2.535011873440253e-4,37
race2,0.16843166329688078,37
race3,0.7766252324221816,37
race4,0.25466030764503644,37
race5,0.060249619023593326,37
smoke1,6.070354320377458e-6,37
(Intercept),0.8617321840116171,38
Hg,9.082257529706021e-15,38
Sb,0.03368074777758614,38
I(1/(1 + exp(-4 * Ni))),2.1303760774299371e-19,38
I(Sb^2),7.452488130860866e-15,38
I(1/(1 + exp(-4 * Sn))),0.002439697700777744,38
age,7.673176333007307e-8,38
bmi,0.0029632927891090274,38
race2,0.6476456867867194,38
race3,0.280736910770537,38
race4,0.5968684903434267,38
race5,0.5828371093562793,38
smoke1,0.005329627999453265,38
(Intercept),0.9111258078026809,39
Hg,5.284941369599936e-9,39
Sb,0.014897464365804648,39
I(1/(1 + exp(-4 * Ni))),2.157286261944065e-17,39
I(Sb^2),5.160560818829041e-16,39
I(1/(1 + exp(-4 * Sn))),8.39595004406661e-5,39
age,3.491834350175835e-10,39
bmi,0.0021605007941891455,39
race2,0.4745626844584788,39
race3,0.5014607840020824,39
race4,0.8325019328639628,39
race5,0.16131588227274707,39
smoke1,4.715125693169835e-6,39
(Intercept),0.8927449642265821,40
Hg,2.4280131052166034e-10,40
Sb,0.011364632192359121,40
I(1/(1 + exp(-4 * Ni))),1.1210618688789299e-12,40
I(Sb^2),5.929857886274446e-6,40
I(1/(1 + exp(-4 * Sn))),7.420542246056207e-5,40
age,2.4633372696344368e-6,40
bmi,0.0054826547774602915,40
race2,0.5089676890568511,40
race3,0.08347981259436806,40
race4,0.7840065253550079,40
race5,0.6014557355362486,40
smoke1,5.311880540411613e-5,40
(Intercept),0.12903458749097,41
Hg,7.86175390981977e-9,41
Sb,0.00951225030356785,41
I(1/(1 + exp(-4 * Ni))),4.402965323695607e-11,41
I(Sb^2),1.8588757944262623e-11,41
I(1/(1 + exp(-4 * Sn))),1.2460621904516686e-4,41
age,1.3314241066730626e-6,41
bmi,7.19034497961578e-6,41
race2,0.676197716446762,41
race3,0.42852700301380264,41
race4,0.5000082031942829,41
race5,0.5503035112016884,41
smoke1,1.275590376078366e-8,41
(Intercept),0.32892545359195524,42
Hg,7.029680384592167e-12,42
Sb,0.008457960183363806,42
I(1/(1 + exp(-4 * Ni))),1.0711393972841984e-15,42
I(Sb^2),5.1478495179052364e-8,42
I(1/(1 + exp(-4 * Sn))),0.07438201096423791,42
age,6.760318927174202e-11,42
bmi,6.979198621011154e-4,42
race2,0.5019650180199323,42
race3,0.8893365172961698,42
race4,0.4449583343111052,42
race5,0.8332550584900555,42
smoke1,3.648823746026277e-7,42
(Intercept),0.6582596977472724,43
Hg,4.680322036683793e-8,43
Sb,0.017571591448456145,43
I(1/(1 + exp(-4 * Ni))),5.659721438982913e-12,43
I(Sb^2),2.25482862075214e-22,43
I(1/(1 + exp(-4 * Sn))),6.104637764079052e-4,43
age,5.5779120255372126e-12,43
bmi,0.08642914432230947,43
race2,0.07704847270825887,43
race3,0.4964545849648093,43
race4,0.0704531806436346,43
race5,0.014377367343522417,43
smoke1,1.5277219672464382e-8,43
(Intercept),0.15740199418420708,44
Hg,1.0027149639430258e-9,44
Sb,0.007402112990431276,44
I(1/(1 + exp(-4 * Ni))),9.286115676850016e-9,44
I(Sb^2),7.479229951211406e-20,44
I(1/(1 + exp(-4 * Sn))),1.537083820843591e-5,44
age,5.148754647111116e-7,44
bmi,2.562016145032057e-4,44
race2,0.8754922101945521,44
race3,0.7473876436670226,44
race4,0.6662478489329018,44
race5,0.9821591303595485,44
smoke1,4.1618846531164286e-7,44
(Intercept),0.07384934446905649,45
Hg,7.652449633406657e-7,45
Sb,2.5053776925330277e-4,45
I(1/(1 + exp(-4 * Ni))),1.2144678044620906e-13,45
I(Sb^2),1.7211860957595609e-18,45
I(1/(1 + exp(-4 * Sn))),0.09184766439458499,45
age,4.419242307636356e-11,45
bmi,0.04378472466820544,45
race2,0.799104115075518,45
race3,0.48240546808824203,45
race4,0.8055244958058968,45
race5,0.5550102618266743,45
smoke1,1.1546552111589537e-4,45
(Intercept),0.5089992156288845,46
Hg,1.0334767532088679e-5,46
Sb,0.008478637298845196,46
I(1/(1 + exp(-4 * Ni))),8.966411634763082e-13,46
I(Sb^2),1.512243468147927e-19,46
I(1/(1 + exp(-4 * Sn))),0.07069058850405799,46
age,3.716857908523748e-6,46
bmi,0.0015271512682190815,46
race2,0.4088643767190381,46
race3,0.5208727398039977,46
race4,0.4129753144944128,46
race5,0.0508717850000083,46
smoke1,1.3627265314973167e-8,46
(Intercept),0.5116922853770471,47
Hg,2.202871458659514e-16,47
Sb,0.009705566267800747,47
I(1/(1 + exp(-4 * Ni))),5.446489287095075e-11,47
I(Sb^2),6.351943603381394e-11,47
I(1/(1 + exp(-4 * Sn))),0.7538890727810852,47
age,1.6665388678853456e-7,47
bmi,0.00223564042425616,47
race2,0.11746848639794354,47
race3,0.02283263249133143,47
race4,0.5924297247561927,47
race5,0.08207231348583463,47
smoke1,3.2781071229497304e-7,47
(Intercept),0.5044563469723748,48
Hg,2.4028863219629897e-9,48
Sb,2.559558211632908e-5,48
I(1/(1 + exp(-4 * Ni))),1.338890426242085e-12,48
I(Sb^2),1.7173492023667674e-13,48
I(1/(1 + exp(-4 * Sn))),5.7893336182518606e-6,48
age,5.6592456628443146e-8,48
bmi,0.0026098329022775143,48
race2,0.047075323125652414,48
race3,0.5412196738122776,48
race4,0.36321684063991677,48
race5,0.060674061059537356,48
smoke1,1.0448079764420765e-5,48
(Intercept),0.6560833449026517,49
Hg,9.672853477636174e-10,49
Sb,4.7074647418217006e-4,49
I(1/(1 + exp(-4 * Ni))),5.62092578232566e-8,49
I(Sb^2),4.361701871854226e-16,49
I(1/(1 + exp(-4 * Sn))),0.0040746315658863295,49
age,6.21219187968738e-11,49
bmi,0.0065020007931534075,49
race2,0.0393685161162548,49
race3,0.41347668437088136,49
race4,0.42561809606603196,49
race5,0.04539907850876107,49
smoke1,1.7402494089362926e-5,49
(Intercept),0.19911260759446275,50
Hg,6.046044739102876e-10,50
Sb,0.009359710632325713,50
I(1/(1 + exp(-4 * Ni))),8.853365565213901e-9,50
I(Sb^2),3.995580632334106e-8,50
I(1/(1 + exp(-4 * Sn))),0.002801190416042533,50
age,1.6314343672500648e-12,50
bmi,0.0020014152105545685,50
race2,0.6571180357433746,50
race3,0.49256665158195245,50
race4,0.786788140821126,50
race5,0.5668057380099988,50
smoke1,2.5468222835007965e-7,50
(Intercept),0.2334679920010424,51
Hg,3.100390135059112e-8,51
Sb,0.005415493026160233,51
I(1/(1 + exp(-4 * Ni))),9.390057928147552e-17,51
I(Sb^2),9.14334852366015e-15,51
I(1/(1 + exp(-4 * Sn))),6.29837637031116e-4,51
age,1.1195662394508562e-10,51
bmi,5.12718803502019e-4,51
race2,0.38934774963517393,51
race3,0.26500137031304083,51
race4,0.7465885219408293,51
race5,0.9961752346635815,51
smoke1,6.150682042326552e-7,51
(Intercept),0.5507812950113222,52
Hg,1.0704728729178283e-12,52
Sb,0.03975601937365161,52
I(1/(1 + exp(-4 * Ni))),4.642732572459265e-11,52
I(Sb^2),1.734331321685795e-14,52
I(1/(1 + exp(-4 * Sn))),4.04267140318563e-6,52
age,1.6346648278324343e-6,52
bmi,0.0012444785042148526,52
race2,0.7032893362073448,52
race3,0.9721352448404613,52
race4,0.35429148000392474,52
race5,0.5989412553164069,52
smoke1,7.471041004334663e-5,52
(Intercept),0.4805285935230663,53
Hg,2.019343736427658e-8,53
Sb,8.224756217495298e-4,53
I(1/(1 + exp(-4 * Ni))),4.2826999349688915e-10,53
I(Sb^2),1.689672226594374e-14,53
I(1/(1 + exp(-4 * Sn))),0.0031608856864951637,53
age,4.8098067611493775e-11,53
bmi,0.0036207700581066486,53
race2,0.4849502702102657,53
race3,0.671073700536633,53
race4,0.5191107784181868,53
race5,0.26956102118661074,53
smoke1,6.532496487339961e-9,53
(Intercept),0.7631322804846484,54
Hg,4.041600439266228e-7,54
Sb,0.014052357231920734,54
I(1/(1 + exp(-4 * Ni))),2.833784820506632e-14,54
I(Sb^2),3.476928617746215e-10,54
I(1/(1 + exp(-4 * Sn))),1.1976825541407944e-5,54
age,8.652866918127152e-10,54
bmi,2.090718583899853e-4,54
race2,0.209619342414606,54
race3,0.44831090961893716,54
race4,0.5764318206062079,54
race5,0.7503420234546171,54
smoke1,3.9407271227249045e-6,54
(Intercept),0.9017801833032949,55
Hg,4.729296198084744e-9,55
Sb,0.01494271458100716,55
I(1/(1 + exp(-4 * Ni))),4.621958230172748e-14,55
I(Sb^2),2.4084988631349747e-10,55
I(1/(1 + exp(-4 * Sn))),0.02314533452391372,55
age,1.0838272788576284e-7,55
bmi,0.0069533066192109215,55
race2,0.8219772490467265,55
race3,0.9411413627052743,55
race4,0.7088459080119687,55
race5,0.2631253718485937,55
smoke1,2.886448607488911e-4,55
(Intercept),0.7716756472761099,56
Hg,1.319064575886259e-6,56
Sb,0.011346989437608455,56
I(1/(1 + exp(-4 * Ni))),1.3119952524149482e-8,56
I(Sb^2),1.206175796430189e-10,56
I(1/(1 + exp(-4 * Sn))),7.61932266208007e-7,56
age,9.490052285892935e-13,56
bmi,5.891749770246434e-4,56
race2,0.22319747411886054,56
race3,0.37552660379532776,56
race4,0.1619636560148822,56
race5,0.15527807163767857,56
smoke1,5.123503255044111e-8,56
(Intercept),0.08383242336016246,57
Hg,1.0181701128975391e-9,57
Sb,0.024436662770239984,57
I(1/(1 + exp(-4 * Ni))),1.2325544067942152e-10,57
I(Sb^2),1.1574560226848734e-13,57
I(1/(1 + exp(-4 * Sn))),5.147638753531547e-7,57
age,3.505742160831326e-13,57
bmi,3.563897034017773e-6,57
race2,0.8170972372980785,57
race3,0.17850786387205636,57
race4,0.1699848134012001,57
race5,0.34144034726539985,57
smoke1,0.001911616254499045,57
(Intercept),0.2541743314455997,58
Hg,1.4634051617236862e-9,58
Sb,0.0031144088319313198,58
I(1/(1 + exp(-4 * Ni))),2.818963724930894e-13,58
I(Sb^2),4.507380365261255e-14,58
I(1/(1 + exp(-4 * Sn))),0.03948922720251673,58
age,3.761839348232091e-12,58
