var,p,case
LBXWBCSI,0.43380328489910924,3
LBXLYPCT,0.06647114077636557,3
LBXMOPCT,0.024297584136011446,3
LBXNEPCT,0.23352809070996203,3
LBXEOPCT,0.019178250609445932,3
LBXBAPCT,0.5367853093112831,3
RIDAGEYR,4.017035755962743e-5,3
RIAGENDR1,0.026834115004114287,3
RIDRETH12,0.8341011859945987,3
RIDRETH13,0.2567036440080567,3
RIDRETH14,0.886310288718487,3
RIDRETH15,0.6212417085181943,3
DMDEDUC22,0.6950642725142782,3
DMDEDUC23,0.7087858923958854,3
DMDEDUC24,0.3761520789197078,3
DMDEDUC25,0.7286463715278177,3
(Intercept),0.003650206705511352,4
LBXD05LA,3.837875853098336e-5,4
LBX074LA,1.0126340332450436e-4,4
I(1/(1 + exp(-4 * LBX194LA))),9.988575274361894e-7,4
I(1/(1 + exp(-4 * LBXPCBLA))),0.22935935977434316,4
I(LBXF04LA^2),3.4630638925699933e-6,4
LBXF04LA,0.5227232688579213,4
BMXBMI,0.9211626370808814,4
LBXCOT,0.2895868005582947,4
LBXWBCSI,0.008103432044858269,4
LBXLYPCT,0.5960991679751602,4
LBXMOPCT,0.041386717746661,4
LBXNEPCT,0.8787335686325154,4
LBXEOPCT,0.7077482030205353,4
LBXBAPCT,0.2510944555435245,4
RIDAGEYR,0.03483521443382093,4
RIAGENDR1,0.19890511734209282,4
RIDRETH12,0.16528465339107404,4
RIDRETH13,0.19862334969417678,4
RIDRETH14,0.3647663035217378,4
RIDRETH15,0.6132742902899919,4
DMDEDUC22,0.28414977879287556,4
DMDEDUC23,0.288386830612019,4
DMDEDUC24,0.47409762677649847,4
DMDEDUC25,0.2288176202616584,4
(Intercept),0.013224835820578547,5
LBXD05LA,8.373032796011884e-4,5
LBX074LA,1.3289649657944834e-6,5
I(1/(1 + exp(-4 * LBX194LA))),0.02962939534104533,5
I(1/(1 + exp(-4 * LBXPCBLA))),0.04092264229664648,5
I(LBXF04LA^2),3.5888881447350974e-5,5
LBXF04LA,0.005195304298815222,5
BMXBMI,0.21441864547269615,5
LBXCOT,0.3035684348671513,5
LBXWBCSI,0.18196413004497677,5
LBXLYPCT,0.4662438762477026,5
LBXMOPCT,0.9758519098940143,5
LBXNEPCT,0.36584537940958173,5
LBXEOPCT,0.8614641186851261,5
LBXBAPCT,0.8839147779590836,5
RIDAGEYR,0.060836169172911826,5
RIAGENDR1,0.5110565477264627,5
RIDRETH12,0.13715615660419966,5
RIDRETH13,0.045310263324926145,5
RIDRETH14,0.7034526759472682,5
RIDRETH15,0.1613110650814635,5
DMDEDUC22,0.7004656933972664,5
DMDEDUC23,0.7157999085527782,5
DMDEDUC24,0.7572420864862255,5
DMDEDUC25,0.6193028279380799,5
(Intercept),0.011340525724796505,6
LBXD05LA,5.839171503657931e-6,6
LBX074LA,1.2204352958230601e-4,6
I(1/(1 + exp(-4 * LBX194LA))),0.0016615153186995929,6
I(1/(1 + exp(-4 * LBXPCBLA))),0.3684473033857265,6
I(LBXF04LA^2),7.281522903266891e-8,6
LBXF04LA,0.011014193151773198,6
BMXBMI,0.461699414340364,6
LBXCOT,0.08480986005329937,6
LBXWBCSI,0.4854545670547734,6
LBXLYPCT,0.24612773905349603,6
LBXMOPCT,0.020147676069301557,6
LBXNEPCT,0.449914408996566,6
LBXEOPCT,0.525659656080037,6
LBXBAPCT,0.2076177409387021,6
RIDAGEYR,0.006111934214121666,6
RIAGENDR1,0.7063448237959338,6
RIDRETH12,0.9196309517101098,6
RIDRETH13,0.022445828463762172,6
RIDRETH14,0.4255395078718426,6
RIDRETH15,0.26742559597518456,6
DMDEDUC22,0.36596067859563286,6
DMDEDUC23,0.499179515002276,6
DMDEDUC24,0.7076441438081071,6
DMDEDUC25,0.32489476456202515,6
(Intercept),0.008830232719263614,7
LBXD05LA,0.00460354663621529,7
LBX074LA,0.022713684306587312,7
I(1/(1 + exp(-4 * LBX194LA))),0.0061520216587819185,7
I(1/(1 + exp(-4 * LBXPCBLA))),0.0278183675618366,7
I(LBXF04LA^2),1.5647682731171546e-10,7
LBXF04LA,0.011051108404841149,7
BMXBMI,0.4336327403897382,7
LBXCOT,0.8087223444972226,7
LBXWBCSI,0.9526595936719495,7
LBXLYPCT,0.3441029506310671,7
LBXMOPCT,0.9322791944266037,7
LBXNEPCT,0.135223220010651,7
LBXEOPCT,0.7898095399139902,7
LBXBAPCT,0.16238477826859454,7
RIDAGEYR,1.5668937175640016e-4,7
RIAGENDR1,0.7182616598930684,7
RIDRETH12,0.34483140334550577,7
RIDRETH13,0.2867635296166996,7
RIDRETH14,0.4974368720527014,7
RIDRETH15,0.9952344499364949,7
DMDEDUC22,0.6681715962431061,7
DMDEDUC23,0.16941616290314868,7
DMDEDUC24,0.34480199644826526,7
DMDEDUC25,0.5167940007532827,7
(Intercept),0.05507742134908786,8
LBXD05LA,2.387179304501964e-6,8
LBX074LA,0.0023580270017750397,8
I(1/(1 + exp(-4 * LBX194LA))),2.1532469480234246e-5,8
I(1/(1 + exp(-4 * LBXPCBLA))),0.9202155982120834,8
I(LBXF04LA^2),0.004034429238241765,8
LBXF04LA,0.7564006049505078,8
BMXBMI,0.07682497212171019,8
LBXCOT,0.2634677062300762,8
LBXWBCSI,0.21558116043511952,8
LBXLYPCT,0.6659635701770316,8
LBXMOPCT,0.06744529903692267,8
LBXNEPCT,0.8315538829949805,8
LBXEOPCT,0.8354502645764602,8
LBXBAPCT,0.4983537646342999,8
RIDAGEYR,0.006457654752818317,8
RIAGENDR1,0.432534525839927,8
RIDRETH12,0.251680195064536,8
RIDRETH13,0.30126326864680814,8
RIDRETH14,0.7743735751809485,8
RIDRETH15,0.09332130461352767,8
DMDEDUC22,0.32492329939350295,8
DMDEDUC23,0.39398122549672754,8
DMDEDUC24,0.5716639868481199,8
DMDEDUC25,0.7236684109589866,8
(Intercept),0.010453772894459059,9
LBXD05LA,0.039990759596084,9
LBX074LA,1.1802123556269614e-5,9
I(1/(1 + exp(-4 * LBX194LA))),5.876744517139296e-6,9
I(1/(1 + exp(-4 * LBXPCBLA))),0.7797112915395913,9
I(LBXF04LA^2),3.0301210380585647e-5,9
LBXF04LA,0.021253286306847554,9
BMXBMI,0.9142645896865575,9
LBXCOT,0.0016728990977168431,9
LBXWBCSI,0.3530998122658029,9
LBXLYPCT,0.29355874775401786,9
LBXMOPCT,0.048243678153270166,9
LBXNEPCT,0.5632032701080019,9
LBXEOPCT,0.05189017153900596,9
LBXBAPCT,0.16962835217133027,9
RIDAGEYR,0.03408075998551663,9
RIAGENDR1,0.8606550627351894,9
RIDRETH12,0.8945842734945137,9
RIDRETH13,0.06710929952693112,9
RIDRETH14,0.06710147945479092,9
RIDRETH15,0.3008719531864117,9
DMDEDUC22,0.5179391140736145,9
DMDEDUC23,0.7674164570122918,9
DMDEDUC24,0.27371463203525,9
DMDEDUC25,0.21008727236779207,9
(Intercept),0.5828628546439477,10
LBXD05LA,9.618312716542035e-6,10
LBX074LA,0.013898267686773474,10
