var,p,case
DMDEDUC25,0.23663466137553213,7
(Intercept),0.931593371880775,8
LBXD05LA,0.18504061634862234,8
LBX074LA,0.007852778514481778,8
I(1/(1 + exp(-4 * LBX194LA))),0.018027779200099996,8
I(1/(1 + exp(-4 * LBXPCBLA))),0.0014727917440365554,8
I(LBXF04LA^2),0.18096321518454503,8
LBXF04LA,0.22543453698119634,8
I(LBXD05LA * (RIDRETH1 == 4)),0.1553492736241624,8
BMXBMI,0.7626943341569205,8
LBXCOT,0.9634195358238542,8
LBXWBCSI,0.36556775665686936,8
LBXLYPCT,0.7789865877111307,8
LBXMOPCT,0.5982126786594093,8
LBXNEPCT,0.9612601930024176,8
LBXEOPCT,0.5516889485068663,8
LBXBAPCT,0.9025837839674032,8
RIDAGEYR,0.04369073388977628,8
RIAGENDR1,0.06562772599792203,8
RIDRETH12,0.34337930772884284,8
RIDRETH13,0.5992969325358677,8
RIDRETH14,0.6409204331387998,8
RIDRETH15,0.019399203104482406,8
DMDEDUC22,0.09810207268161794,8
DMDEDUC23,0.2791187767429398,8
DMDEDUC24,0.20857665198826197,8
DMDEDUC25,0.5026493920104652,8
(Intercept),0.0160361121389624,9
LBXD05LA,0.00281465412732896,9
LBX074LA,0.005189925980552754,9
I(1/(1 + exp(-4 * LBX194LA))),0.0011756017880186639,9
I(1/(1 + exp(-4 * LBXPCBLA))),0.08756855332492451,9
I(LBXF04LA^2),9.574347417218228e-5,9
LBXF04LA,0.3920312331485891,9
I(LBXD05LA * (RIDRETH1 == 4)),0.35450789184268905,9
BMXBMI,0.5673873018678703,9
LBXCOT,0.7702448022365349,9
LBXWBCSI,0.2776376357108891,9
LBXLYPCT,0.09589931763943728,9
LBXMOPCT,0.1564186364629024,9
LBXNEPCT,0.2576236075538091,9
LBXEOPCT,0.7261403105158102,9
LBXBAPCT,0.8557134153027006,9
RIDAGEYR,0.00469509269005173,9
RIAGENDR1,0.9930824527443524,9
RIDRETH12,0.9533821596704077,9
RIDRETH13,0.05530694922219291,9
RIDRETH14,0.8150618693915865,9
RIDRETH15,0.5067777112829392,9
DMDEDUC22,0.613517764711571,9
DMDEDUC23,0.4056114707291386,9
DMDEDUC24,0.6582356142585617,9
DMDEDUC25,0.4354270833079652,9
(Intercept),0.4282858219741138,10
